,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,388.09,239.17,2.15,4.55,83.36,0.4,265.0,55.0,False
1,495.5,112.0,2.57,6.62,55.38,0.69,108.0,31.0,False
2,302.92,248.67,2.73,4.58,45.75,0.63,330.0,101.0,False
3,645.0,1.0,2.11,9.5,51.0,0.33,358.0,62.0,False
4,456.78,6.0,2.38,7.0,20.67,0.45,443.0,44.0,False
5,390.0,65.0,2.53,6.3,26.8,0.96,331.0,25.0,False
6,463.89,80.0,1.9,7.0,115.11,0.51,286.0,222.0,False
7,516.14,8.0,2.16,9.14,11.43,1.08,343.0,234.0,False
8,435.46,222.0,3.04,6.31,79.23,0.93,127.0,87.0,False
9,274.75,307.5,3.54,4.88,54.31,0.69,332.0,125.0,False
10,477.89,12.0,2.0,8.78,55.11,1.48,192.0,11.0,False
11,349.18,90.0,2.45,7.27,77.36,1.59,168.0,71.0,False
12,424.11,20.0,1.89,9.0,41.89,1.39,439.0,36.0,False
13,823.0,4.0,1.98,14.17,51.67,1.41,249.0,4.0,False
14,637.14,0.0,2.8,12.57,51.86,0.0,34.0,1.0,False
15,637.43,197.0,1.9,13.43,42.71,0.34,297.0,2.0,False
16,366.38,59.87,2.53,7.31,41.31,0.26,236.0,261.0,False
17,542.4,206.0,2.25,9.3,19.3,0.51,238.0,77.0,False
18,348.38,208.0,2.8,7.08,85.62,0.51,411.0,185.0,False
19,178.17,223.0,3.62,4.13,96.52,1.59,355.0,161.0,False
20,319.86,416.5,2.59,6.79,53.0,0.45,423.0,86.0,False
21,349.83,27.0,2.8,8.08,8.5,0.99,535.0,150.0,False
22,255.88,88.0,2.92,5.71,35.71,1.15,503.0,254.0,False
23,551.88,7.0,2.72,12.62,43.88,0.7,152.0,95.0,False
24,464.27,292.92,2.83,9.18,88.27,0.63,372.0,79.0,False
25,333.3,6.0,2.9,5.1,23.75,1.16,432.0,155.0,False
26,331.64,48.0,2.23,6.86,62.21,0.71,405.0,27.0,False
27,228.11,55.0,3.06,5.32,65.05,0.71,602.0,104.0,False
28,278.6,277.5,2.42,6.93,99.13,1.59,581.0,140.0,False
29,683.14,0.0,2.1,15.0,74.57,0.0,127.0,51.0,False
30,261.21,11.0,3.44,5.58,33.68,0.73,516.0,21.0,False
31,476.9,75.0,2.18,10.7,63.1,0.45,723.0,411.0,False
32,334.27,2.0,3.56,7.4,67.13,1.75,101.0,25.0,False
33,334.27,2.0,3.56,7.4,67.13,1.75,101.0,25.0,False
34,445.82,88.0,2.76,10.09,42.73,0.45,101.0,35.0,False
35,203.83,90.0,2.99,4.74,42.7,1.08,439.0,10.0,False
36,633.0,56.0,2.07,15.57,38.14,1.48,476.0,33.0,False
37,339.86,14.0,2.5,8.07,22.0,0.73,523.0,118.0,False
38,474.89,146.42,2.15,12.56,92.11,0.03,71.0,31.0,False
39,186.96,707.17,3.73,4.35,74.62,0.49,621.0,423.0,False
40,301.17,320.53,2.69,6.47,47.95,0.65,446.37,135.08,False
41,297.12,299.75,2.71,6.4,46.85,0.7,451.43,145.71,False
42,311.18,371.94,2.64,6.64,50.65,0.54,433.85,108.79,False
43,265.17,135.67,2.87,5.86,38.22,1.05,491.39,229.62,False
44,258.12,99.49,2.91,5.74,36.31,1.12,500.2,248.13,False
45,309.56,363.65,2.65,6.61,50.22,0.56,435.87,113.03,False
46,311.61,374.17,2.64,6.65,50.77,0.54,433.31,107.65,False
47,309.45,363.05,2.65,6.61,50.19,0.56,436.02,113.33,False
48,298.31,305.86,2.7,6.42,47.18,0.68,449.95,142.59,False
49,275.81,190.3,2.82,6.04,41.09,0.93,478.09,201.68,False
