,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.04,22.0,3.19,0.12,2.77,0.13,1020.0,336.0,False
1,3.25,18.0,2.36,0.17,2.0,17.0,1254.0,535.0,False
2,4.2,57.0,3.11,0.12,0.0,0.13,990.0,336.0,False
3,1.35,286.0,5.18,0.03,6.02,0.29,1427.0,1005.0,False
4,5.18,290.0,2.65,0.12,4.76,0.07,1995.0,257.0,False
5,6.05,531.0,2.19,0.16,12.32,0.25,1367.0,239.0,False
6,24.33,65.0,3.45,0.33,4.61,0.2,1304.0,341.0,False
7,16.48,1051.0,3.89,0.15,21.58,0.27,808.0,169.0,False
8,20.58,1093.0,2.71,0.33,2.42,0.0,1203.0,1.0,False
9,26.6,1102.5,3.04,0.35,28.0,0.02,1367.0,285.0,False
10,28.72,201.0,4.18,0.32,54.72,0.06,858.0,732.0,False
11,10.6,320.0,3.31,0.33,1.13,0.69,996.0,1.0,False
12,0.0,95.0,3.24,0.0,0.0,25.0,1598.0,0.0,False
13,52.42,102.0,2.92,0.5,10.25,0.0,1168.0,11.0,False
14,97.25,89.0,2.44,1.0,0.75,1.26,1240.0,13.0,False
15,91.61,232.0,3.02,0.36,34.93,1.26,992.0,133.0,False
16,0.0,467.17,3.95,0.0,0.0,255.0,1253.0,0.0,False
17,123.57,31.0,2.55,0.71,7.0,1.0,987.0,268.0,False
18,28.91,658.0,4.49,0.2,5.15,1.66,1001.0,632.0,False
19,31.48,54.0,4.06,0.26,25.2,1.0,1031.0,166.0,False
20,82.47,24.0,4.75,0.36,55.4,0.17,1341.0,819.0,False
21,90.41,33.0,4.61,0.41,17.63,0.2,1079.0,163.0,False
22,69.24,102.5,2.92,0.51,35.08,0.33,1262.0,725.0,False
23,68.15,878.67,2.21,0.67,18.44,1.66,1267.0,199.0,False
24,87.31,877.67,2.88,1.0,21.06,0.87,1180.0,642.0,False
25,183.67,941.67,3.63,1.24,21.33,1.66,1510.0,47.0,False
26,148.53,554.0,4.68,0.58,48.22,0.14,1333.0,632.0,False
27,221.9,594.0,3.16,1.1,24.57,0.2,924.0,352.0,False
28,128.47,134.17,4.41,0.85,30.53,0.99,830.0,530.0,False
29,165.33,19.0,3.39,1.85,85.93,0.34,1574.0,117.0,False
30,181.46,1.0,3.69,2.07,41.54,0.4,1517.0,42.0,False
31,60.48,50.0,4.68,0.98,43.3,1.59,1955.0,724.0,False
32,212.05,0.0,2.65,3.63,20.95,0.0,1282.0,141.0,False
33,24.5,7.0,3.19,0.78,32.5,6.0,1446.0,862.0,False
34,215.91,265.5,3.81,2.49,60.71,0.64,951.0,159.0,False
35,191.23,82.0,3.78,3.85,83.85,0.39,1483.0,87.0,False
36,430.0,3.0,2.64,6.87,57.6,0.66,1195.0,7.0,False
37,216.82,0.0,3.34,3.61,46.14,0.0,1471.0,569.0,False
38,387.44,74.62,2.71,6.0,7.33,0.26,1206.0,33.0,False
39,102.1,299.5,4.79,1.81,29.24,0.51,1731.0,902.0,False
40,74.43,71.71,3.64,0.45,43.05,0.27,1292.99,761.87,False
41,71.73,87.74,3.27,0.48,38.9,0.3,1276.86,742.68,False
42,78.38,48.24,4.18,0.41,49.13,0.22,1316.61,789.98,False
43,70.18,96.91,3.05,0.5,36.53,0.32,1267.63,731.69,False
44,69.66,100.04,2.98,0.51,35.72,0.33,1264.48,727.95,False
45,80.75,34.23,4.51,0.38,52.76,0.19,1330.71,806.75,False
46,69.68,99.89,2.98,0.51,35.76,0.33,1264.63,728.12,False
47,70.44,95.42,3.09,0.5,36.91,0.32,1269.12,733.48,False
48,77.08,55.98,4.0,0.42,47.12,0.23,1308.81,780.7,False
49,80.89,33.37,4.53,0.38,52.98,0.19,1331.57,807.78,False
50,76.38,60.14,3.91,0.43,46.05,0.24,1304.63,775.73,False
51,71.04,91.86,3.17,0.49,37.84,0.31,1272.71,737.75,False
52,71.63,88.31,3.25,0.49,38.75,0.3,1276.28,741.99,False
53,80.06,38.29,4.42,0.39,51.71,0.2,1326.62,801.89,False
54,71.15,91.17,3.19,0.49,38.01,0.31,1273.4,738.56,False
55,70.38,95.77,3.08,0.5,36.82,0.32,1268.77,733.06,False
56,79.54,41.4,4.34,0.4,50.9,0.2,1323.48,798.16,False
57,71.56,88.72,3.24,0.49,38.65,0.3,1275.86,741.5,False
58,70.39,95.68,3.08,0.5,36.85,0.32,1268.86,733.16,False
59,76.67,58.42,3.95,0.43,46.49,0.24,1306.36,777.78,False
60,81.09,32.16,4.56,0.38,53.29,0.18,1332.78,809.22,False
61,70.24,96.6,3.06,0.5,36.61,0.32,1267.93,732.06,False
62,70.91,92.63,3.15,0.49,37.64,0.31,1271.93,736.82,False
