,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,907.5,253.0,1.76,16.0,12.75,1.0,19.0,0.0,False
1,1221.67,0.0,1.14,22.67,15.33,0.0,17.0,3.0,False
2,1138.5,0.0,1.27,20.0,19.0,0.0,57.0,40.0,False
3,967.0,1.0,1.48,19.25,40.75,1.0,71.0,1.0,False
4,1248.0,281.33,1.36,26.33,4.67,1.0,10.0,0.0,False
5,998.25,231.5,1.23,19.75,15.5,0.93,226.0,51.0,False
6,1054.75,239.5,1.16,19.75,3.5,0.93,82.0,42.0,False
7,804.4,241.5,1.36,16.0,14.0,1.67,129.0,84.0,False
8,971.5,16.0,1.27,20.0,57.25,1.39,50.0,0.0,False
9,1264.0,42.0,1.22,26.67,1.67,0.03,8.0,1.0,False
10,1265.33,43.83,1.35,27.0,38.0,0.03,11.0,0.0,False
11,1282.67,261.5,1.33,27.0,14.67,0.93,9.0,3.0,False
12,996.25,266.5,1.69,20.25,24.5,1.67,35.0,17.0,False
13,825.2,279.5,1.17,17.4,2.0,1.67,55.0,4.0,False
14,831.0,0.0,2.01,18.2,18.8,0.0,13.0,7.0,False
15,1023.5,22.0,1.5,22.75,24.5,1.39,303.0,12.0,False
16,854.4,151.0,1.81,18.2,0.0,0.51,138.0,69.0,False
17,835.4,166.0,1.2,18.2,14.4,1.07,168.0,83.0,False
18,889.2,172.0,1.89,18.2,35.6,1.07,14.0,3.0,False
19,1253.0,276.0,1.47,23.25,11.25,1.67,42.0,28.0,False
20,980.75,25.0,1.88,23.5,22.5,2.0,25.0,5.0,False
21,1023.75,3.0,1.44,24.25,29.0,1.25,65.0,3.0,False
22,831.33,4.0,1.48,16.17,18.83,0.27,277.0,102.0,False
23,1003.0,92.0,0.48,24.0,0.0,1.15,134.0,1.0,False
24,1030.5,438.5,1.79,25.25,9.25,1.13,5.0,6.0,False
25,1083.25,2.0,1.58,25.75,27.25,1.3,56.0,1.0,False
26,1023.25,6.0,1.13,26.0,40.75,1.02,39.0,6.0,False
27,1066.0,16.0,1.28,26.0,1.5,1.16,256.0,46.0,False
