,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,2.39,27.0,3.16,0.17,9.72,0.13,436.0,827.0,False
1,2.18,29.0,4.52,0.09,4.94,0.13,429.0,591.0,False
2,6.13,186.0,4.33,0.1,19.81,0.13,578.0,512.0,False
3,1.35,286.0,5.18,0.03,6.02,0.29,1427.0,1005.0,False
4,9.19,386.0,3.81,0.08,14.27,0.13,125.0,750.0,False
5,7.25,398.0,5.6,0.05,5.79,0.27,1333.0,1249.0,False
6,11.64,665.0,5.41,0.05,28.43,0.02,725.0,1192.0,False
7,7.6,941.0,3.72,0.2,31.6,794.0,98.0,901.0,False
8,13.3,978.0,3.24,0.26,3.04,0.13,628.0,611.0,False
9,26.36,184.0,3.25,0.32,0.0,0.02,585.0,953.0,False
10,28.72,201.0,4.18,0.32,54.72,0.06,858.0,732.0,False
11,36.39,1315.5,5.33,0.1,51.6,0.02,413.0,1062.0,False
12,45.26,1598.0,3.3,0.3,16.35,0.02,548.0,843.0,False
13,17.71,347.5,5.02,0.13,21.68,0.2,362.0,337.0,False
14,67.92,366.0,3.62,0.35,58.96,0.02,525.0,1308.0,False
15,28.91,658.0,4.49,0.2,5.15,1.66,1001.0,632.0,False
16,46.12,2313.08,5.06,0.23,23.7,0.02,863.0,922.0,False
17,29.7,2316.08,5.02,0.2,0.93,0.13,527.0,789.0,False
18,38.25,3.0,5.02,0.23,11.45,1.12,280.0,487.0,False
19,82.47,24.0,4.75,0.36,55.4,0.17,1341.0,819.0,False
20,156.0,871.5,3.73,0.68,69.68,1.26,481.0,356.0,False
21,113.68,116.0,3.6,0.68,45.04,0.14,630.0,489.0,False
22,32.32,2217.68,5.8,0.26,117.0,0.13,781.0,781.0,False
23,65.61,2212.22,4.36,0.25,43.01,0.13,741.0,909.0,False
24,60.07,877.33,5.48,0.27,93.09,0.87,1427.0,1385.0,False
25,33.86,878.33,5.85,0.25,0.0,0.87,264.0,355.0,False
26,56.73,881.83,5.45,0.39,11.77,1.26,175.0,764.0,False
27,7.62,893.33,3.89,0.23,49.19,802.0,611.0,493.0,False
28,44.27,952.67,4.14,0.46,68.3,892.0,686.0,435.0,False
29,48.48,535.5,5.78,0.27,37.07,0.0,740.0,815.0,False
