,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,3.18,14.0,2.76,0.18,102.55,12.0,39.0,62.0,False
1,188.5,241.0,1.71,1.1,103.0,1.26,195.0,88.0,False
2,353.25,252.5,1.53,2.5,162.25,0.2,39.0,6.0,False
3,102.48,534.0,3.64,0.43,112.83,1.66,57.0,87.0,False
4,102.11,212.0,3.5,0.79,192.79,0.99,352.0,96.0,False
5,173.67,14.0,2.34,1.25,230.08,0.63,467.0,204.0,False
6,153.06,61.0,3.24,1.06,100.81,0.63,106.0,173.0,False
7,343.57,230.0,2.04,2.43,121.57,1.99,52.0,9.0,False
8,17.27,102.5,2.47,0.87,124.8,1.0,390.0,19.0,False
9,137.22,6.0,3.36,1.11,119.78,1.66,51.0,36.0,False
10,52.0,264.0,4.64,0.49,164.62,0.24,397.0,337.0,False
11,42.11,470.0,3.07,0.89,147.67,141.0,30.0,5.0,False
12,426.4,0.0,3.09,4.0,97.5,0.0,146.0,26.0,False
13,101.24,16.0,4.61,1.05,105.89,0.56,309.0,189.0,False
14,173.53,0.0,2.59,2.05,118.74,0.0,500.0,174.0,False
15,416.38,143.0,2.13,5.88,124.88,1.25,58.0,32.0,False
16,39.2,492.67,3.88,1.6,155.07,0.8,16.0,16.0,False
17,463.89,80.0,1.9,7.0,115.11,0.51,286.0,222.0,False
18,434.7,499.33,2.36,7.0,116.4,0.24,59.0,13.0,False
19,241.48,25.0,3.69,3.39,119.43,1.38,117.0,42.0,False
20,27.33,481.5,3.45,1.75,123.08,326.0,22.0,13.0,False
21,355.6,12.0,3.29,5.4,124.47,1.98,234.0,17.0,False
22,257.0,0.5,3.72,4.1,106.1,0.67,374.0,139.0,False
23,230.05,49.32,3.02,4.42,201.47,0.35,400.0,82.0,False
24,225.41,21.0,3.51,3.86,104.95,1.08,187.0,451.0,False
25,264.16,22.0,3.23,3.6,109.84,0.37,731.0,76.0,False
26,74.87,492.0,4.23,2.0,112.83,0.8,65.0,28.0,False
27,149.68,20.0,4.14,2.9,99.55,0.67,623.0,237.0,False
28,45.4,36.0,2.23,2.0,94.5,1.16,275.0,39.0,False
29,203.52,198.0,3.46,4.33,99.57,0.51,223.0,121.0,False
30,348.38,208.0,2.8,7.08,85.62,0.51,411.0,185.0,False
31,329.72,43.0,3.33,5.5,148.33,0.42,110.0,163.0,False
32,178.17,223.0,3.62,4.13,96.52,1.59,355.0,161.0,False
33,237.96,2.0,3.52,4.26,127.3,0.69,354.0,158.0,False
34,278.6,277.5,2.42,6.93,99.13,1.59,581.0,140.0,False
35,14.6,289.5,2.27,1.4,93.5,103.0,152.0,87.0,False
36,29.5,492.33,1.97,3.5,159.75,0.8,31.0,68.0,False
37,443.2,304.83,2.08,10.6,129.2,0.63,199.0,165.0,False
38,303.93,35.0,3.18,7.93,149.71,0.27,632.0,126.0,False
39,1.75,325.5,1.13,1.25,144.25,0.23,133.0,66.0,False
40,252.58,9.75,3.72,4.05,106.43,6.92,367.23,136.58,False
41,62.78,407.27,3.49,2.11,120.46,275.79,76.32,32.44,False
42,95.18,339.4,3.53,2.44,118.07,229.89,125.99,50.22,False
43,92.95,344.08,3.53,2.42,118.23,233.05,122.57,49.0,False
44,212.05,94.65,3.67,3.64,109.42,64.35,305.1,114.34,False
45,125.77,275.34,3.57,2.76,115.8,186.56,172.87,67.0,False
46,145.01,235.05,3.59,2.95,114.38,159.31,202.35,77.56,False
47,110.81,306.67,3.55,2.6,116.91,207.75,149.94,58.8,False
48,28.82,478.39,3.45,1.77,122.97,323.9,24.28,13.82,False
49,75.03,381.6,3.51,2.24,119.56,258.43,95.11,39.17,False
50,95.24,339.29,3.53,2.44,118.06,229.81,126.07,50.25,False
51,142.47,240.37,3.59,2.93,114.57,162.91,198.46,76.16,False
52,84.86,361.03,3.52,2.34,118.83,244.52,110.16,44.56,False
53,37.84,459.5,3.46,1.86,122.31,311.12,38.1,18.76,False
54,112.53,303.06,3.55,2.62,116.78,205.31,152.58,59.74,False
55,163.87,195.54,3.61,3.15,112.99,132.59,231.27,87.91,False
56,188.28,144.42,3.64,3.4,111.18,98.01,268.68,101.3,False
57,105.1,318.64,3.54,2.55,117.33,215.85,141.18,55.66,False
58,119.19,289.13,3.56,2.69,116.29,195.89,162.78,63.39,False
59,44.39,445.78,3.47,1.92,121.82,301.84,48.14,22.36,False
60,97.13,335.31,3.53,2.46,117.92,227.12,128.98,51.29,False
61,249.55,16.1,3.71,4.02,106.65,11.22,362.59,134.91,False
62,149.31,226.03,3.59,3.0,114.06,153.21,208.96,79.92,False
63,81.55,367.95,3.51,2.3,119.07,249.2,105.1,42.74,False
64,76.98,377.52,3.51,2.26,119.41,255.67,98.09,40.24,False
65,224.64,68.26,3.68,3.77,108.49,46.5,324.41,121.25,False
66,219.09,79.89,3.68,3.71,108.9,54.36,315.9,118.2,False
67,72.64,386.62,3.5,2.21,119.73,261.82,91.44,37.85,False
68,181.51,158.61,3.63,3.33,111.68,107.61,258.29,97.58,False
69,64.45,403.76,3.49,2.13,120.34,273.42,78.89,33.36,False
70,75.63,380.34,3.51,2.24,119.51,257.58,96.03,39.5,False
71,88.42,353.56,3.52,2.38,118.57,239.46,115.63,46.52,False
72,73.7,384.4,3.51,2.22,119.65,260.32,93.06,38.44,False
73,77.66,376.11,3.51,2.26,119.36,254.72,99.13,40.61,False
74,189.96,140.9,3.64,3.41,111.06,95.63,271.26,102.22,False
75,181.1,159.46,3.63,3.32,111.71,108.18,257.67,97.36,False
76,104.91,319.03,3.54,2.54,117.35,216.11,140.9,55.56,False
77,34.94,465.58,3.46,1.83,122.52,315.23,33.65,17.17,False
78,246.12,23.28,3.71,3.99,106.9,16.08,357.33,133.03,False
79,179.57,162.67,3.63,3.31,111.83,110.35,255.32,96.52,False
80,108.52,311.47,3.55,2.58,117.08,210.99,146.43,57.54,False
81,27.43,481.29,3.45,1.75,123.08,325.86,22.15,13.06,False
82,86.07,358.48,3.52,2.35,118.74,242.79,112.03,45.23,False
83,255.97,2.65,3.72,4.09,106.18,2.12,372.43,138.44,False
84,169.58,183.59,3.62,3.21,112.56,124.5,240.01,91.04,False
85,197.95,124.17,3.65,3.5,110.47,84.31,283.5,106.6,False
86,214.13,90.28,3.67,3.66,109.27,61.39,308.3,115.48,False
87,254.19,6.39,3.72,4.07,106.31,4.65,369.69,137.46,False
88,43.64,447.36,3.47,1.92,121.88,302.91,46.99,21.94,False
89,141.52,242.36,3.59,2.92,114.64,164.25,197.01,75.65,False
90,62.95,406.91,3.49,2.11,120.45,275.55,76.59,32.54,False
91,214.0,90.56,3.67,3.66,109.28,61.58,308.1,115.41,False
92,137.14,251.54,3.58,2.87,114.96,170.46,190.29,73.24,False
93,139.68,246.21,3.58,2.9,114.78,166.85,194.19,74.64,False
94,230.43,56.15,3.69,3.83,108.06,38.31,333.27,124.42,False
95,81.7,367.64,3.51,2.31,119.06,248.99,105.32,42.83,False
96,61.18,410.61,3.49,2.1,120.58,278.05,73.88,31.57,False
97,66.44,399.59,3.5,2.15,120.19,270.6,81.94,34.46,False
98,52.3,429.21,3.48,2.01,121.24,290.63,60.27,26.7,False
99,28.83,478.36,3.45,1.77,122.97,323.88,24.3,13.82,False
100,214.44,89.65,3.67,3.66,109.25,60.96,308.76,115.65,False
101,191.51,137.66,3.64,3.43,110.94,93.44,273.62,103.07,False
102,43.18,448.31,3.47,1.91,121.91,303.55,46.29,21.7,False
103,159.49,204.72,3.61,3.1,113.31,138.79,224.55,85.5,False
104,213.47,91.66,3.67,3.65,109.32,62.33,307.29,115.12,False
105,84.37,362.04,3.52,2.33,118.87,245.2,109.42,44.29,False
106,186.24,148.7,3.64,3.38,111.33,100.91,265.54,100.18,False
107,219.95,78.1,3.68,3.72,108.84,53.15,317.21,118.67,False
108,56.3,420.83,3.48,2.05,120.94,284.97,66.4,28.89,False
109,92.8,344.39,3.53,2.42,118.24,233.27,122.34,48.92,False
110,124.19,278.64,3.56,2.74,115.92,188.79,170.45,66.14,False
111,48.33,437.52,3.48,1.96,121.53,296.25,54.18,24.52,False
112,146.72,231.46,3.59,2.97,114.25,156.88,204.98,78.5,False
113,38.26,458.62,3.46,1.86,122.28,310.52,38.75,18.99,False
114,111.98,304.22,3.55,2.62,116.82,206.09,151.74,59.44,False
115,112.83,302.45,3.55,2.62,116.76,204.9,153.03,59.9,False
116,184.68,151.95,3.64,3.36,111.45,103.11,263.16,99.33,False
117,214.86,88.75,3.67,3.67,109.22,60.35,309.42,115.88,False
118,189.31,142.28,3.64,3.41,111.11,96.56,270.25,101.86,False
119,74.64,382.42,3.51,2.23,119.58,258.98,94.51,38.95,False
120,50.12,433.78,3.48,1.98,121.4,293.72,56.93,25.5,False
121,176.28,169.55,3.63,3.27,112.07,115.01,250.29,94.72,False
122,152.97,218.37,3.6,3.04,113.79,148.02,214.56,81.93,False
123,82.99,364.94,3.52,2.32,118.97,247.16,107.3,43.53,False
124,104.85,319.16,3.54,2.54,117.35,216.2,140.8,55.53,False
125,173.85,174.65,3.62,3.25,112.25,118.45,246.56,93.38,False
126,225.25,66.99,3.68,3.78,108.45,45.64,325.34,121.58,False
127,177.75,166.47,3.63,3.29,111.96,112.92,252.54,95.52,False
128,159.93,203.8,3.61,3.11,113.28,138.17,225.22,85.74,False
129,67.69,396.98,3.5,2.16,120.1,268.83,83.85,35.14,False
130,32.38,470.92,3.46,1.8,122.71,318.85,29.74,15.77,False
131,162.62,198.16,3.61,3.13,113.08,134.35,229.35,87.22,False
132,193.9,132.65,3.65,3.45,110.77,90.05,277.29,104.38,False
133,30.47,474.92,3.45,1.78,122.85,321.55,26.81,14.72,False
134,145.85,233.29,3.59,2.96,114.32,158.12,203.64,78.02,False
135,127.3,272.14,3.57,2.77,115.69,184.4,175.21,67.84,False
136,138.27,249.16,3.58,2.89,114.88,168.86,192.02,73.86,False
137,204.2,111.07,3.66,3.56,110.0,75.46,293.08,110.03,False
138,208.88,101.28,3.66,3.61,109.66,68.83,300.25,112.6,False
139,106.8,315.06,3.54,2.56,117.21,213.43,143.8,56.6,False
140,190.61,139.54,3.64,3.42,111.01,94.71,272.25,102.58,False
141,238.55,39.15,3.7,3.91,107.46,26.81,345.72,128.88,False
142,155.47,213.14,3.6,3.06,113.61,144.49,218.39,83.3,False
143,165.52,192.08,3.61,3.16,112.86,130.25,233.8,88.81,False
144,251.77,11.45,3.71,4.05,106.49,8.07,365.99,136.13,False
145,114.64,298.66,3.55,2.64,116.63,202.33,155.81,60.9,False
146,129.34,267.85,3.57,2.79,115.54,181.5,178.35,68.97,False
147,218.58,80.96,3.68,3.71,108.94,55.09,315.12,117.92,False
148,143.52,238.16,3.59,2.94,114.49,161.41,200.08,76.74,False
149,134.04,258.03,3.58,2.84,115.19,174.85,185.54,71.54,False
150,88.52,353.36,3.52,2.38,118.56,239.33,115.77,46.57,False
151,198.85,122.28,3.65,3.51,110.4,83.04,284.88,107.1,False
152,179.59,162.62,3.63,3.31,111.82,110.32,255.36,96.53,False
153,30.92,473.98,3.45,1.79,122.82,320.91,27.5,14.97,False
154,165.66,191.8,3.61,3.17,112.85,130.05,234.01,88.89,False
155,86.33,357.95,3.52,2.35,118.72,242.44,112.41,45.36,False
156,240.96,34.08,3.7,3.94,107.29,23.38,349.42,130.2,False
157,80.63,369.88,3.51,2.3,119.14,250.51,103.68,42.24,False
158,153.39,217.49,3.6,3.04,113.76,147.43,215.2,82.16,False
159,43.16,448.35,3.47,1.91,121.91,303.58,46.26,21.68,False
160,102.52,324.03,3.54,2.52,117.52,219.49,137.24,54.25,False
161,84.47,361.84,3.52,2.33,118.86,245.07,109.57,44.35,False
162,235.42,45.69,3.7,3.88,107.7,31.23,340.93,127.16,False
163,154.54,215.08,3.6,3.05,113.68,145.8,216.97,82.79,False
164,244.05,27.63,3.71,3.97,107.06,19.02,354.15,131.89,False
