,nuc,aexp,nd,ns,age,la,ld,target
0,16.57,3.0,9.0,2.0,45.14,936.0,95.0,True
1,2.94,77.0,10.0,1.0,0.0,489.0,350.0,True
2,8.0,140.0,9.0,1.0,10.0,841.0,125.0,True
3,5.36,155.0,7.0,1.0,24.04,904.0,66.0,True
4,16.38,225.0,10.0,1.0,38.94,456.0,56.0,True
5,36.84,184.0,9.0,1.0,40.05,490.0,62.0,True
6,49.95,244.0,10.0,1.0,32.43,1146.0,9.0,True
7,17.65,45.0,9.0,1.0,23.35,1027.0,2.0,True
8,29.3,9.0,10.0,1.0,68.74,209.0,57.0,True
9,46.43,34.0,11.0,2.0,23.53,738.0,254.0,True
10,32.75,55.0,9.0,1.0,3.35,974.0,391.0,True
11,35.56,16.0,8.0,1.0,48.52,2079.0,244.0,True
12,21.96,28.0,11.0,1.0,35.13,283.0,157.0,True
13,97.74,89.0,11.0,1.0,14.41,909.0,665.0,True
14,23.38,87.0,10.0,1.0,35.88,324.0,314.0,True
15,81.16,92.0,14.0,1.0,33.0,600.0,225.0,True
16,107.79,55.0,9.0,1.0,4.11,741.0,236.0,True
17,121.18,106.0,9.0,1.0,5.59,750.0,218.0,True
18,142.29,107.0,10.0,1.0,44.14,91.0,71.0,True
19,50.59,168.0,9.0,1.0,5.53,357.0,1.0,True
20,100.65,189.0,11.0,2.0,14.12,938.0,2.0,True
21,42.92,18.0,9.0,1.0,29.77,313.0,32.0,True
22,111.88,317.0,13.0,2.0,36.41,670.0,11.0,True
23,105.39,214.0,13.0,1.0,59.17,2214.0,58.0,True
24,135.75,229.0,14.0,1.0,14.67,497.0,317.0,True
25,147.6,26.0,11.0,2.0,15.65,999.0,32.0,True
26,109.24,167.0,12.0,1.0,60.52,187.0,199.0,True
27,162.0,0.0,13.0,1.0,56.53,1091.0,193.0,True
28,191.29,32.0,11.0,1.0,25.14,271.0,36.0,True
29,112.13,105.0,12.0,1.0,88.85,1023.0,107.0,True
30,147.15,151.0,10.0,1.0,85.31,811.0,354.0,True
31,113.88,154.0,12.0,1.0,75.69,304.0,237.0,True
32,153.44,258.0,11.0,2.0,24.56,563.0,92.0,True
33,90.6,230.0,13.0,1.0,57.2,448.0,401.0,True
34,127.64,152.0,8.0,1.0,62.07,515.0,335.0,True
35,62.09,168.0,8.0,1.0,60.44,890.0,71.0,True
36,117.66,287.0,12.0,1.0,34.92,388.0,312.0,True
37,142.06,300.0,12.0,1.0,47.53,253.0,218.0,True
38,34.92,69.0,11.0,1.0,18.16,177.0,156.0,True
39,356.23,89.0,8.0,1.0,42.23,634.0,68.0,True
40,101.51,198.89,11.15,2.0,15.84,917.3,2.7,True
41,106.0,249.99,11.95,2.0,24.74,810.3,6.29,True
42,108.91,283.11,12.47,2.0,30.51,740.96,8.62,True
43,107.97,272.47,12.3,2.0,28.66,763.24,7.87,True
44,102.51,210.17,11.33,2.0,17.81,893.67,3.49,True
45,102.92,214.9,11.4,2.0,18.63,883.76,3.82,True
46,107.12,262.78,12.15,2.0,26.97,783.52,7.19,True
47,109.81,293.38,12.63,2.0,32.3,719.46,9.34,True
48,110.31,299.09,12.72,2.0,33.29,707.5,9.74,True
49,103.47,221.18,11.5,2.0,19.72,870.62,4.26,True
50,108.63,279.94,12.42,2.0,29.96,747.59,8.39,True
51,107.86,271.12,12.28,2.0,28.42,766.06,7.77,True
52,103.19,218.02,11.45,2.0,19.17,877.24,4.04,True
53,102.89,214.52,11.4,2.0,18.56,884.57,3.79,True
54,103.51,221.65,11.51,2.0,19.8,869.63,4.3,True
55,106.25,252.79,12.0,2.0,25.23,804.43,6.49,True
56,107.39,265.87,12.2,2.0,27.51,777.06,7.4,True
57,109.17,286.11,12.52,2.0,31.03,734.67,8.83,True
58,107.17,263.35,12.16,2.0,27.07,782.33,7.23,True
