,nuc,aexp,nd,ns,age,la,ld,target
0,1.0,12.0,1.0,1.0,29.0,13.0,14.0,True
1,1.0,14.0,1.0,1.0,31.0,2.0,13.0,True
2,33.0,0.0,1.0,1.0,43.0,7.0,5.0,True
3,2.0,3.0,1.0,1.0,35.0,56.0,0.0,True
4,43.0,62.0,2.0,1.0,36.0,21.0,9.0,True
5,57.5,22.0,1.0,1.0,18.5,35.0,3.0,True
6,31.5,98.0,1.0,1.0,29.0,11.0,2.0,True
7,4.83,57.0,2.0,1.0,12.0,82.0,108.0,True
8,7.33,62.0,2.0,1.0,8.0,28.0,32.0,True
9,17.5,82.0,2.0,1.0,11.0,9.0,0.0,True
10,13.67,8.0,2.0,1.0,13.33,76.0,25.0,True
11,20.0,6.0,2.0,1.0,14.5,15.0,3.0,True
12,15.0,88.0,2.0,1.0,15.0,127.0,0.0,True
13,43.5,114.0,2.0,1.0,10.0,68.0,34.0,True
14,3.33,91.0,1.0,1.0,20.0,14.0,21.0,True
15,18.8,32.0,2.0,1.0,14.6,158.0,11.0,True
16,24.17,33.0,2.0,1.0,16.17,53.0,7.0,True
17,20.67,27.0,2.0,1.0,26.83,44.0,5.0,True
18,43.67,34.0,2.0,1.0,19.67,11.0,4.0,True
19,75.0,110.0,2.0,1.0,37.5,10.0,1.0,True
20,77.0,149.0,2.0,1.0,38.5,4.0,1.0,True
21,41.8,124.0,3.0,1.0,28.6,238.0,79.0,True
22,66.0,127.0,2.0,1.0,14.0,80.0,44.0,True
23,9.83,83.0,3.0,1.0,18.58,136.0,58.0,True
24,127.0,50.0,2.0,1.0,20.0,4.0,2.0,True
25,131.0,124.0,2.0,1.0,31.5,31.0,19.0,True
26,147.5,52.0,2.0,1.0,15.0,12.0,10.0,True
27,74.6,120.0,3.0,1.0,21.0,109.0,14.0,True
28,27.6,59.0,2.0,1.0,5.6,55.0,23.0,True
29,99.67,60.0,2.0,1.0,33.67,104.0,13.0,True
30,81.75,64.0,3.0,1.0,13.0,208.0,9.0,True
31,51.57,58.0,3.0,1.0,45.0,207.0,29.0,True
32,120.25,93.0,3.0,1.0,22.5,22.0,11.0,True
33,48.88,94.0,3.0,1.0,55.5,294.0,23.0,True
34,23.33,15.0,2.0,1.0,14.67,65.0,4.0,True
35,9.5,16.0,1.0,1.0,44.5,36.0,8.0,True
36,212.67,36.0,2.0,1.0,40.33,38.0,0.0,True
37,17.8,81.0,3.0,1.0,20.0,138.0,10.0,True
38,83.33,62.0,2.0,1.0,10.33,65.0,6.0,True
39,44.67,56.0,2.0,1.0,7.67,120.0,9.0,True
40,71.04,137.09,2.0,1.0,25.23,45.16,24.29,True
41,71.33,137.65,2.0,1.0,25.86,43.2,23.18,True
42,76.14,147.28,2.0,1.0,36.59,9.94,4.36,True
43,69.49,133.97,2.0,1.0,21.76,55.91,30.37,True
44,68.91,132.83,2.0,1.0,20.49,59.87,32.61,True
45,76.95,148.89,2.0,1.0,38.38,4.37,1.21,True
46,74.65,144.3,2.0,1.0,33.27,20.23,10.18,True
47,73.21,141.41,2.0,1.0,30.05,30.22,15.83,True
48,73.2,141.41,2.0,1.0,30.04,30.23,15.84,True
49,70.2,135.4,2.0,1.0,23.35,50.99,27.59,True
50,75.19,145.38,2.0,1.0,34.47,16.49,8.07,True
51,72.19,139.38,2.0,1.0,27.79,37.22,19.8,True
52,68.15,131.31,2.0,1.0,18.8,65.12,35.58,True
53,67.79,130.58,2.0,1.0,17.99,67.63,37.0,True
54,69.42,133.84,2.0,1.0,21.61,56.38,30.64,True
55,76.31,147.63,2.0,1.0,36.97,8.74,3.68,True
56,66.15,127.3,2.0,1.0,14.33,78.97,43.42,True
57,67.03,129.07,2.0,1.0,16.31,72.85,39.95,True
58,73.16,141.32,2.0,1.0,29.95,30.53,16.01,True
59,71.72,138.44,2.0,1.0,26.74,40.47,21.63,True
60,71.44,137.88,2.0,1.0,26.11,42.43,22.74,True
61,73.93,142.86,2.0,1.0,31.66,25.22,13.0,True
