,nuc,aexp,nd,ns,age,la,ld,target
0,21.31,21.0,10.0,2.0,72.69,345.0,9.0,True
1,21.2,40.0,7.0,2.0,75.5,309.0,113.0,True
2,55.8,68.0,5.0,2.0,74.1,181.0,23.0,True
3,30.22,21.0,7.0,2.0,56.22,212.0,61.0,True
4,32.32,89.0,7.0,2.0,107.71,701.0,326.0,True
5,23.9,47.0,8.0,2.0,105.96,491.0,250.0,True
6,45.18,30.0,6.0,2.0,73.88,243.0,39.0,True
7,70.1,74.0,6.0,2.0,87.8,194.0,28.0,True
8,74.25,68.0,8.0,2.0,75.92,481.0,241.0,True
9,48.68,72.0,5.0,2.0,106.88,346.0,294.0,True
10,60.13,88.0,6.0,2.0,107.93,138.0,79.0,True
11,58.71,97.0,6.0,2.0,61.29,330.0,122.0,True
12,71.62,68.0,6.0,2.0,68.19,51.0,43.0,True
13,39.0,84.0,8.0,1.0,111.58,250.0,115.0,True
14,141.67,38.0,7.0,2.0,118.89,179.0,190.0,True
15,204.29,0.0,5.0,2.0,120.86,310.0,117.0,True
16,29.75,38.0,4.0,2.0,107.5,288.0,0.0,True
17,85.21,24.0,8.0,1.0,96.84,265.0,55.0,True
18,31.72,37.0,8.0,2.0,55.74,305.0,232.0,True
19,200.62,51.0,6.0,2.0,186.38,320.0,39.0,True
20,107.56,85.0,6.0,2.0,75.44,168.0,208.0,True
21,114.0,88.0,8.0,2.0,65.1,442.0,229.0,True
22,197.67,59.0,4.0,2.0,128.33,113.0,7.0,True
23,34.5,70.0,7.0,1.0,162.3,262.0,0.0,True
24,231.38,137.0,6.0,2.0,67.75,67.0,16.0,True
25,180.12,165.0,4.0,2.0,117.38,40.0,20.0,True
26,283.6,51.0,5.0,2.0,98.8,124.0,2.0,True
27,121.65,150.0,7.0,1.0,141.31,330.0,159.0,True
28,77.24,94.0,9.0,2.0,61.21,404.0,233.0,True
29,273.78,122.0,6.0,2.0,153.22,188.0,147.0,True
30,34.26,4.0,10.0,2.0,85.61,612.0,47.0,True
31,267.0,3.0,5.0,2.0,156.0,125.0,16.0,True
32,143.14,18.0,8.0,2.0,90.14,382.0,111.0,True
33,214.58,25.0,7.0,2.0,129.08,813.0,13.0,True
34,241.62,0.0,6.0,2.0,89.62,172.0,128.0,True
35,311.78,51.0,7.0,2.0,61.89,177.0,20.0,True
36,229.0,73.0,10.0,2.0,111.5,246.0,44.0,True
37,252.0,102.0,5.0,2.0,102.88,237.0,46.0,True
38,341.7,172.0,7.0,2.0,161.4,233.0,50.0,True
39,213.0,179.0,10.0,2.0,116.24,95.0,43.0,True
40,196.73,59.27,4.02,2.0,127.79,113.57,9.08,True
41,149.21,72.98,5.08,2.0,99.89,142.58,115.1,True
42,152.64,71.99,5.0,2.0,101.9,140.48,107.44,True
43,126.87,79.43,5.57,2.0,86.77,156.21,164.93,True
44,167.5,67.7,4.67,2.0,110.62,131.41,74.29,True
45,160.84,69.63,4.82,2.0,106.72,135.48,89.14,True
46,136.16,76.75,5.37,2.0,92.22,150.55,144.21,True
47,135.9,76.82,5.37,2.0,92.07,150.7,144.79,True
48,122.75,80.62,5.66,2.0,84.35,158.73,174.12,True
49,123.17,80.5,5.65,2.0,84.6,158.48,173.19,True
50,153.04,71.88,4.99,2.0,102.13,140.24,106.56,True
51,189.96,61.22,4.17,2.0,123.81,117.7,24.19,True
52,138.91,75.95,5.3,2.0,93.84,148.87,138.07,True
53,177.42,64.84,4.45,2.0,116.45,125.36,52.16,True
54,189.58,61.33,4.18,2.0,123.59,117.93,25.03,True
55,196.24,59.41,4.03,2.0,127.5,113.87,10.18,True
56,112.52,83.57,5.89,2.0,78.35,164.98,196.95,True
57,161.37,69.47,4.81,2.0,107.03,135.16,87.97,True
58,159.77,69.94,4.84,2.0,106.08,136.13,91.55,True
59,140.9,75.38,5.26,2.0,95.01,147.65,133.63,True
60,107.83,84.92,5.99,2.0,75.59,167.84,207.4,True
61,142.04,75.05,5.23,2.0,95.68,146.95,131.09,True
62,110.72,84.09,5.93,2.0,77.29,166.07,200.95,True
63,193.53,60.19,4.09,2.0,125.91,115.52,16.22,True
64,195.42,59.65,4.05,2.0,127.01,114.37,12.01,True
65,145.78,73.97,5.15,2.0,97.87,144.67,122.75,True
66,181.09,63.78,4.37,2.0,118.6,123.12,43.98,True
67,168.09,67.54,4.66,2.0,110.97,131.06,72.99,True
68,140.75,75.42,5.26,2.0,94.92,147.74,133.96,True
69,128.72,78.9,5.53,2.0,87.86,155.09,160.81,True
