,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,0.0,3.0,2.0,1.0,0.0,3.0,3046.0,0.0,False
1,1.2,60.0,2.0,1.0,0.8,48.0,1161.0,433.0,False
2,5.12,148.0,7.0,1.0,13.71,95.0,927.0,98.0,False
3,1.03,14.0,12.0,4.0,11.32,0.33,2543.0,184.0,False
4,0.06,18.0,7.0,2.0,0.41,0.0,2652.0,0.0,True
5,2.14,20.0,9.0,4.0,5.1,0.33,1602.0,529.0,False
6,0.0,23.0,5.0,1.0,0.0,12.0,1300.0,0.0,False
7,2.58,24.0,10.0,2.0,5.96,0.0,1148.0,1322.0,False
8,2.57,36.0,13.0,3.0,1.89,0.0,2881.0,2378.0,True
9,8.67,118.0,6.0,1.0,58.39,74.0,979.0,800.0,False
10,3.0,15.0,7.0,1.0,59.5,12.0,1311.0,703.0,False
11,3.42,40.0,12.0,3.0,8.73,0.5,2565.0,1354.0,False
12,4.6,132.0,25.0,2.0,72.08,1.85,3583.0,2179.0,False
13,2.12,50.0,9.0,1.0,11.78,37.0,2992.0,311.0,False
14,9.75,148.0,3.0,1.0,44.0,98.0,1273.0,884.0,False
15,2.73,52.0,19.0,2.0,5.61,1.0,1429.0,1152.0,False
16,7.2,152.0,4.0,1.0,57.4,101.0,1406.0,1285.0,False
17,0.0,467.0,1.0,1.0,0.0,352.0,2068.0,0.0,False
18,14.14,8.0,13.0,1.0,19.76,6.0,1057.0,92.0,False
19,3.95,60.0,8.0,2.0,7.12,1.0,863.0,245.0,False
20,3.42,65.0,8.0,1.0,5.18,44.0,1162.0,315.0,False
21,2.71,66.0,5.0,1.0,3.21,45.0,1129.0,489.0,False
22,2.79,14.0,9.0,1.0,8.74,12.0,1106.0,111.0,False
23,16.65,171.0,14.0,1.0,4.19,50.0,852.0,106.0,False
24,4.74,88.0,10.0,2.0,5.47,0.0,3072.0,2033.0,False
25,2.57,90.0,8.0,2.0,3.62,0.0,2313.0,2482.0,False
26,4.68,92.0,9.0,2.0,7.0,0.0,3694.0,2784.0,False
27,11.45,5.0,17.0,1.0,36.73,1.0,2358.0,1694.0,False
28,0.0,220.0,1.0,1.0,0.0,156.0,3657.0,0.0,False
29,8.1,112.0,8.0,2.0,7.48,0.0,970.0,988.0,False
