,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,3.57,8.0,5.0,2.0,18.64,1.76,415.0,112.0,False
1,4.29,104.0,3.0,2.0,35.0,1.85,374.0,132.0,False
2,8.0,12.0,4.0,1.0,83.25,9.0,160.0,18.0,False
3,10.22,7.0,5.0,1.0,83.11,5.0,391.0,33.0,False
4,9.08,307.0,7.0,2.0,28.85,0.96,392.0,175.0,False
5,7.1,16.0,7.0,1.0,107.5,11.0,238.0,159.0,False
6,11.75,2.0,6.0,3.0,32.17,0.44,120.0,3.0,True
7,17.12,205.0,6.0,1.0,68.12,55.0,140.0,90.0,False
8,16.88,12.0,3.0,2.0,29.0,0.09,381.0,208.0,False
9,26.54,59.0,5.0,2.0,33.08,0.86,62.0,8.0,False
10,12.3,140.0,8.0,3.0,60.4,0.5,183.0,439.0,False
11,15.0,42.0,3.0,1.0,138.67,31.0,36.0,93.0,False
12,15.12,74.0,4.0,1.0,72.12,64.0,383.0,19.0,False
13,12.39,173.0,7.0,1.0,56.1,111.0,725.0,422.0,False
14,16.0,52.0,4.0,2.0,0.86,0.29,292.0,215.0,True
15,2.95,28.0,7.0,2.0,27.95,1.12,839.0,223.0,False
16,5.86,4.0,2.0,1.0,140.86,4.0,567.0,8.0,False
17,36.5,35.0,2.0,2.0,55.5,0.53,27.0,8.0,False
18,17.12,21.0,3.0,2.0,57.88,1.0,63.0,27.0,False
19,6.04,42.0,7.0,2.0,116.64,0.53,242.0,474.0,False
20,13.0,4.0,3.0,2.0,130.0,1.62,47.0,3.0,False
21,6.0,57.0,2.0,2.0,89.5,0.93,14.0,1.0,True
22,19.6,128.0,3.0,1.0,90.8,90.0,25.0,6.0,False
23,26.0,66.0,4.0,3.0,2.25,0.11,52.0,5.0,True
24,3.8,0.0,4.0,3.0,23.2,0.0,255.0,160.0,False
25,7.06,2.0,5.0,2.0,50.31,0.0,243.0,30.0,False
26,7.85,439.0,7.0,3.0,24.77,0.0,652.0,149.0,False
27,11.4,1.0,4.0,3.0,10.0,0.67,229.0,3.0,True
28,1.65,167.0,5.0,3.0,59.13,0.0,385.0,383.0,False
29,11.0,19.0,4.0,3.0,16.0,0.0,617.0,80.0,False
30,5.29,0.0,3.0,3.0,22.86,0.0,485.0,4.0,True
31,6.8,23.0,4.0,3.0,8.3,0.0,918.0,45.0,False
32,3.67,188.0,6.0,3.0,13.08,0.0,689.0,6.0,False
33,2.24,250.0,6.0,3.0,30.52,0.0,743.0,44.0,False
34,5.0,192.0,5.0,3.0,38.33,0.0,480.0,22.0,False
35,10.75,79.0,4.0,2.0,9.25,1.0,360.0,248.0,False
36,23.75,77.0,4.0,3.0,1.25,0.0,16.0,11.0,True
37,15.56,93.0,7.0,3.0,29.89,0.0,266.0,52.0,False
38,12.39,118.0,11.0,3.0,26.65,0.5,385.0,96.0,False
39,12.5,337.0,5.0,3.0,19.7,0.0,369.0,100.0,False
40,10.15,338.0,5.0,2.0,58.62,0.0,120.0,126.0,False
41,17.1,112.0,5.0,2.0,5.9,0.0,298.0,145.0,False
42,14.57,361.0,9.0,3.0,27.86,0.0,392.0,155.0,False
43,8.73,362.0,5.0,3.0,50.55,0.0,408.0,481.0,False
44,14.0,44.0,4.0,2.0,15.4,0.0,195.0,1.0,True
45,15.4,1.0,4.0,4.0,7.4,0.0,323.0,5.0,True
46,11.14,15.0,5.0,2.0,1.43,1.0,508.0,1.0,True
47,7.57,1.0,5.0,3.0,3.29,0.0,257.0,3.0,True
48,6.4,11.0,7.0,2.0,1.5,1.01,730.0,144.0,True
49,2.0,65.0,7.0,2.0,43.05,0.06,398.0,350.0,False
50,11.09,8.0,5.0,4.0,13.82,0.07,406.0,88.0,False
51,17.17,228.0,3.0,3.0,31.33,0.0,44.0,31.0,False
52,13.57,79.0,11.0,3.0,32.08,0.02,1076.0,134.0,False
53,9.36,4.0,7.0,3.0,23.93,0.49,474.0,603.0,False
54,14.5,14.0,6.0,2.0,4.9,0.25,221.0,25.0,False
55,13.0,0.0,3.0,2.0,6.6,0.0,806.0,8.0,False
56,8.0,4.0,4.0,2.0,74.33,0.12,141.0,4.0,True
