,nuc,aexp,nd,ns,age,la,ld,target
0,73.56,363.0,4.0,1.0,49.22,174.0,91.0,True
1,77.75,364.0,4.0,1.0,80.88,99.0,26.0,True
2,76.25,366.0,6.0,1.0,42.88,97.0,84.0,True
3,71.92,407.0,5.0,1.0,25.85,271.0,76.0,True
4,2.84,415.0,7.0,1.0,13.0,274.0,33.0,True
5,5.44,425.0,7.0,1.0,15.62,421.0,43.0,True
6,9.1,426.0,5.0,1.0,21.1,165.0,9.0,True
7,98.45,429.0,8.0,1.0,9.55,128.0,0.0,True
8,11.75,438.0,6.0,1.0,44.58,31.0,17.0,True
9,8.17,440.0,7.0,1.0,4.58,215.0,21.0,True
10,12.28,451.0,6.0,1.0,12.83,136.0,62.0,True
11,114.91,389.0,7.0,1.0,38.82,231.0,46.0,True
12,126.0,402.0,4.0,1.0,85.44,36.0,143.0,True
13,36.88,405.0,8.0,1.0,14.56,537.0,13.0,True
14,26.64,427.0,9.0,1.0,75.0,41.0,32.0,True
15,149.75,429.0,5.0,1.0,86.5,13.0,23.0,True
16,131.11,435.0,6.0,1.0,78.56,52.0,36.0,True
17,27.11,445.0,7.0,1.0,1.83,372.0,173.0,True
18,18.5,446.0,3.0,1.0,97.0,245.0,57.0,True
19,22.92,457.0,5.0,1.0,14.56,511.0,269.0,True
20,37.5,492.0,6.0,1.0,24.43,317.0,306.0,True
21,176.86,522.0,4.0,1.0,43.86,307.0,29.0,True
22,49.29,530.0,5.0,1.0,8.5,162.0,55.0,True
23,64.58,368.0,10.0,1.0,98.79,119.0,118.0,True
24,94.21,370.0,6.0,1.0,80.79,411.0,7.0,True
25,92.65,555.0,6.0,1.0,50.29,173.0,178.0,True
26,81.0,556.0,6.0,1.0,22.33,536.0,106.0,True
27,258.2,385.0,4.0,1.0,104.2,152.0,21.0,True
28,71.5,560.0,8.0,1.0,71.68,1109.0,281.0,True
29,34.06,578.0,8.0,1.0,46.74,270.0,187.0,True
30,128.29,608.0,5.0,1.0,47.18,321.0,228.0,True
31,67.93,619.0,7.0,1.0,30.86,397.0,26.0,True
32,35.23,624.0,5.0,1.0,142.46,120.0,30.0,True
33,46.73,631.0,6.0,1.0,74.47,145.0,36.0,True
34,170.33,399.0,8.0,1.0,47.67,584.0,81.0,True
35,160.0,706.0,6.0,1.0,42.39,323.0,140.0,True
36,199.59,720.0,7.0,1.0,56.29,326.0,85.0,True
37,257.5,370.0,5.0,1.0,84.5,48.0,8.0,True
38,212.82,556.0,6.0,2.0,69.09,108.0,72.0,True
39,139.33,299.0,8.0,1.0,45.33,433.0,49.0,True
40,41.18,503.86,5.69,1.0,19.46,268.61,227.64,True
41,46.88,522.23,5.2,1.0,11.76,193.68,106.31,True
42,40.18,500.65,5.77,1.0,20.8,281.73,248.88,True
43,44.24,513.74,5.43,1.0,15.32,228.34,162.42,True
44,45.34,517.26,5.34,1.0,13.84,213.95,139.12,True
45,47.83,525.32,5.12,1.0,10.46,181.09,85.92,True
46,42.62,508.52,5.57,1.0,17.5,249.6,196.86,True
47,38.57,495.45,5.91,1.0,22.98,302.92,283.2,True
48,40.8,502.64,5.72,1.0,19.97,273.6,235.72,True
49,48.04,525.97,5.11,1.0,10.19,178.43,81.61,True
50,40.4,501.36,5.75,1.0,20.51,278.82,244.17,True
51,38.99,496.81,5.87,1.0,22.41,297.39,274.25,True
52,48.66,527.97,5.05,1.0,9.35,170.27,68.39,True
53,39.49,498.41,5.83,1.0,21.74,290.86,263.67,True
54,43.46,511.21,5.49,1.0,16.38,238.64,179.11,True
55,42.64,508.58,5.56,1.0,17.48,249.35,196.46,True
56,38.94,496.63,5.88,1.0,22.49,298.11,275.41,True
57,39.62,498.83,5.82,1.0,21.57,289.14,260.88,True
58,39.68,499.04,5.81,1.0,21.48,288.29,259.5,True
59,38.12,494.0,5.95,1.0,23.59,308.85,292.8,True
60,39.74,499.23,5.81,1.0,21.4,287.53,258.27,True
61,46.04,519.54,5.28,1.0,12.89,204.67,124.1,True
62,43.62,511.74,5.48,1.0,16.15,236.47,175.6,True
63,44.01,512.98,5.45,1.0,15.64,231.43,167.43,True
64,47.3,523.59,5.17,1.0,11.19,188.17,97.37,True
65,39.23,497.58,5.85,1.0,22.09,294.24,269.14,True
66,38.24,494.37,5.94,1.0,23.43,307.32,290.32,True
67,48.13,526.26,5.1,1.0,10.07,177.25,79.7,True
68,47.79,525.18,5.13,1.0,10.52,181.68,86.87,True
69,39.16,497.34,5.86,1.0,22.19,295.21,270.72,True
70,37.65,492.47,5.99,1.0,24.23,315.07,302.87,True
71,48.33,526.91,5.08,1.0,9.8,174.62,75.44,True
72,43.64,511.79,5.48,1.0,16.13,236.26,175.26,True
73,48.0,525.86,5.11,1.0,10.23,178.88,82.33,True
74,48.68,528.04,5.05,1.0,9.32,169.99,67.93,True
75,38.37,494.81,5.93,1.0,23.25,305.52,287.41,True
76,39.37,498.02,5.84,1.0,21.91,292.45,266.25,True
77,41.75,505.69,5.64,1.0,18.69,261.14,215.54,True
78,45.94,519.22,5.28,1.0,13.02,205.98,126.21,True
79,42.31,507.51,5.59,1.0,17.93,253.73,203.54,True
80,46.9,522.3,5.2,1.0,11.73,193.4,105.85,True
81,45.51,517.84,5.32,1.0,13.6,211.6,135.33,True
82,40.44,501.47,5.75,1.0,20.46,278.39,243.47,True
83,37.52,492.08,6.0,1.0,24.4,316.69,305.49,True
84,46.46,520.9,5.24,1.0,12.31,199.1,115.08,True
85,38.77,496.08,5.89,1.0,22.72,300.36,279.05,True
86,37.88,493.23,5.97,1.0,23.91,311.97,297.86,True
87,40.08,500.32,5.78,1.0,20.94,283.05,251.02,True
88,43.19,510.36,5.52,1.0,16.73,242.12,184.74,True
89,37.66,492.52,5.99,1.0,24.21,314.87,302.55,True
90,45.74,518.57,5.3,1.0,13.29,208.61,130.48,True
91,42.46,508.01,5.58,1.0,17.72,251.71,200.27,True
92,43.76,512.18,5.47,1.0,15.97,234.68,172.7,True
93,43.3,510.7,5.51,1.0,16.59,240.72,182.47,True
94,42.76,508.97,5.55,1.0,17.32,247.79,193.92,True
95,42.39,507.78,5.58,1.0,17.81,252.63,201.76,True
96,47.89,525.49,5.12,1.0,10.39,180.39,84.78,True
97,48.43,527.23,5.07,1.0,9.66,173.32,73.33,True
98,38.78,496.13,5.89,1.0,22.7,300.16,278.72,True
99,46.79,521.97,5.21,1.0,11.87,194.77,108.06,True
100,42.1,506.84,5.61,1.0,18.21,256.46,207.96,True
101,39.56,498.66,5.82,1.0,21.64,289.84,262.02,True
102,44.61,514.94,5.4,1.0,14.81,223.43,154.47,True
103,45.52,517.86,5.32,1.0,13.59,211.52,135.18,True
104,43.86,512.49,5.46,1.0,15.84,233.41,170.64,True
105,42.51,508.14,5.58,1.0,17.66,251.15,199.36,True
106,37.78,492.9,5.98,1.0,24.05,313.33,300.05,True
107,42.45,507.97,5.58,1.0,17.73,251.85,200.5,True
108,42.85,509.27,5.55,1.0,17.19,246.57,191.96,True
109,44.68,515.15,5.39,1.0,14.73,222.58,153.1,True
110,39.09,497.12,5.87,1.0,22.28,296.12,272.18,True
111,48.35,526.97,5.08,1.0,9.77,174.36,75.02,True
112,47.58,524.51,5.14,1.0,10.8,184.38,91.24,True
113,42.3,507.49,5.59,1.0,17.94,253.83,203.7,True
114,48.74,528.25,5.05,1.0,9.23,169.15,66.58,True
115,39.57,498.67,5.82,1.0,21.63,289.81,261.96,True
116,43.48,511.29,5.49,1.0,16.34,238.32,178.58,True
117,45.89,519.05,5.29,1.0,13.09,206.65,127.3,True
118,49.16,529.6,5.01,1.0,8.67,163.62,57.62,True
119,45.46,517.67,5.32,1.0,13.67,212.29,136.44,True
120,42.58,508.36,5.57,1.0,17.57,250.26,197.92,True
121,41.7,505.53,5.64,1.0,18.76,261.8,216.62,True
122,39.32,497.88,5.85,1.0,21.96,293.02,267.17,True
123,42.74,508.89,5.56,1.0,17.35,248.1,194.43,True
