,nuc,aexp,nd,ns,age,la,ld,target
0,157.67,266.0,2.0,1.0,115.33,28.0,6.0,True
1,175.33,344.0,2.0,1.0,57.0,18.0,1.0,True
2,77.75,364.0,4.0,1.0,80.88,99.0,26.0,True
3,110.0,259.0,2.0,1.0,72.0,166.0,46.0,True
4,285.0,270.0,2.0,1.0,69.5,5.0,0.0,True
5,158.75,303.0,2.0,1.0,64.25,44.0,6.0,True
6,95.55,382.0,3.0,1.0,57.27,85.0,71.0,True
7,407.5,404.0,2.0,1.0,42.0,3.0,1.0,True
8,81.07,334.0,3.0,1.0,62.29,42.0,37.0,True
9,281.0,408.0,3.0,1.0,41.67,8.0,7.0,True
10,151.0,411.0,3.0,1.0,41.17,34.0,33.0,True
11,98.09,349.0,3.0,1.0,50.64,181.0,128.0,True
12,461.5,283.0,2.0,1.0,67.0,5.0,0.0,True
13,236.67,473.0,2.0,1.0,34.33,107.0,3.0,True
14,187.25,479.0,2.0,1.0,112.0,127.0,30.0,True
15,341.67,291.0,3.0,1.0,71.67,15.0,2.0,True
16,126.0,402.0,4.0,1.0,85.44,36.0,143.0,True
17,278.0,403.0,3.0,1.0,40.75,116.0,13.0,True
18,329.0,300.0,3.0,1.0,81.0,48.0,1.0,True
19,149.75,429.0,5.0,1.0,86.5,13.0,23.0,True
20,254.0,303.0,4.0,1.0,108.0,23.0,12.0,True
21,18.5,446.0,3.0,1.0,97.0,245.0,57.0,True
22,211.6,328.0,4.0,1.0,63.2,213.0,3.0,True
23,365.33,388.0,2.0,1.0,96.67,24.0,24.0,True
24,284.5,514.0,3.0,1.0,97.75,46.0,0.0,True
25,559.0,352.0,2.0,1.0,77.5,3.0,1.0,True
26,555.0,397.0,2.0,1.0,69.5,4.0,0.0,True
27,561.0,398.0,2.0,1.0,62.0,9.0,0.0,True
28,437.67,401.0,3.0,1.0,89.33,134.0,147.0,True
29,169.57,423.0,2.0,1.0,137.0,57.0,3.0,True
30,306.5,546.0,2.0,1.0,101.75,352.0,5.0,True
31,321.67,320.0,2.0,1.0,102.67,33.0,5.0,True
32,258.2,385.0,4.0,1.0,104.2,152.0,21.0,True
33,377.0,466.0,3.0,1.0,95.0,94.0,78.0,True
34,646.0,386.0,2.0,1.0,132.0,52.0,3.0,True
35,489.6,268.0,3.0,1.0,103.0,79.0,0.0,True
36,60.58,270.0,3.0,1.0,113.21,220.0,182.0,True
37,440.0,306.0,3.0,1.0,149.14,70.0,35.0,True
38,318.08,358.0,3.0,1.0,84.42,166.0,48.0,True
39,372.5,361.0,4.0,1.0,71.5,307.0,14.0,True
40,241.38,310.44,4.0,1.0,94.66,79.56,9.32,True
41,248.73,306.11,4.0,1.0,102.44,46.6,10.88,True
42,229.99,317.16,4.0,1.0,82.63,130.59,6.9,True
43,227.29,318.75,4.0,1.0,79.78,142.7,6.33,True
44,238.12,312.36,4.0,1.0,91.22,94.15,8.63,True
45,213.06,327.14,4.0,1.0,64.74,206.46,3.31,True
46,223.95,320.72,4.0,1.0,76.24,157.68,5.62,True
47,252.04,304.16,4.0,1.0,105.93,31.78,11.58,True
48,244.16,308.8,4.0,1.0,97.6,67.1,9.91,True
49,214.21,326.46,4.0,1.0,65.96,201.29,3.55,True
50,247.33,306.93,4.0,1.0,100.96,52.87,10.59,True
51,243.47,309.21,4.0,1.0,96.87,70.19,9.76,True
52,228.72,317.91,4.0,1.0,81.29,136.29,6.63,True
53,233.8,314.91,4.0,1.0,86.66,113.5,7.71,True
54,252.56,303.85,4.0,1.0,106.48,29.43,11.7,True
55,247.35,306.92,4.0,1.0,100.98,52.79,10.59,True
56,247.87,306.61,4.0,1.0,101.52,50.47,10.7,True
57,244.76,308.45,4.0,1.0,98.23,64.42,10.04,True
58,238.85,311.93,4.0,1.0,92.0,90.88,8.78,True
59,224.2,320.57,4.0,1.0,76.52,156.52,5.68,True
60,244.42,308.65,4.0,1.0,97.88,65.93,9.97,True
61,237.86,312.52,4.0,1.0,90.94,95.34,8.57,True
62,220.43,322.8,4.0,1.0,72.53,173.45,4.87,True
63,249.81,305.47,4.0,1.0,103.58,41.77,11.11,True
64,243.41,309.24,4.0,1.0,96.81,70.44,9.75,True
65,245.97,307.74,4.0,1.0,99.51,59.0,10.29,True
66,224.43,320.43,4.0,1.0,76.76,155.49,5.72,True
67,220.63,322.68,4.0,1.0,72.74,172.53,4.92,True
68,237.72,312.6,4.0,1.0,90.8,95.94,8.55,True
69,211.63,327.98,4.0,1.0,63.23,212.86,3.01,True
70,225.71,319.68,4.0,1.0,78.11,149.76,6.0,True
71,226.01,319.5,4.0,1.0,78.42,148.44,6.06,True
72,218.52,323.92,4.0,1.0,70.51,181.99,4.47,True
73,216.8,324.94,4.0,1.0,68.69,189.71,4.1,True
74,249.09,305.89,4.0,1.0,102.81,45.0,10.96,True
75,220.23,322.91,4.0,1.0,72.32,174.34,4.83,True
76,240.95,310.69,4.0,1.0,94.21,81.48,9.23,True
77,247.74,306.69,4.0,1.0,101.39,51.03,10.67,True
78,252.59,303.83,4.0,1.0,106.51,29.3,11.7,True
