,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,3.6,17.0,1.24,0.8,2.0,23.2,0.75,170.0,8.0,True
1,9.0,39.0,1.06,1.33,2.0,13.33,0.0,114.0,75.0,True
2,6.0,41.0,0.23,1.5,2.0,7.0,0.0,60.0,20.0,True
3,6.5,39.0,0.89,1.5,2.0,0.0,0.01,9.0,37.0,True
4,9.33,44.0,0.99,1.33,2.0,7.33,0.01,63.0,17.0,True
5,14.67,52.0,0.53,1.33,2.0,8.0,0.01,102.0,2.0,True
6,12.25,64.0,0.82,0.75,2.0,3.0,0.01,181.0,5.0,True
7,14.33,66.0,1.21,1.0,2.0,0.0,0.01,15.0,10.0,True
8,18.33,21.0,0.99,1.33,2.0,15.0,0.75,85.0,6.0,True
9,27.0,23.0,0.26,1.5,2.0,13.5,0.75,36.0,33.0,True
10,26.5,25.0,0.47,1.5,2.0,0.0,0.75,20.0,0.0,True
11,21.0,28.0,0.41,1.0,2.0,9.0,0.75,76.0,1.0,True
12,30.5,32.0,0.47,1.5,2.0,4.5,0.75,20.0,0.0,True
13,27.33,34.0,1.49,1.33,2.0,36.67,0.75,9.0,2.0,True
14,38.5,35.0,0.78,2.0,2.0,0.0,0.75,8.0,5.0,True
15,34.5,36.0,0.78,1.5,2.0,48.0,0.75,12.0,1.0,True
16,28.67,40.0,0.96,1.33,2.0,44.67,0.75,151.0,117.0,True
17,32.67,41.0,1.4,1.67,2.0,7.33,0.75,24.0,1.0,True
18,21.25,46.0,1.23,0.75,2.0,17.0,0.75,92.0,8.0,True
19,41.5,48.0,0.76,1.5,2.0,59.5,0.75,22.0,1.0,True
20,29.33,52.0,1.2,1.0,2.0,53.33,0.75,57.0,11.0,True
21,25.2,55.0,1.19,0.8,2.0,8.2,0.75,230.0,19.0,True
22,55.5,56.0,0.86,2.0,2.0,0.5,0.75,6.0,1.0,True
23,60.0,64.0,0.54,2.0,2.0,0.0,0.75,13.0,3.0,True
24,37.0,65.0,0.62,1.0,2.0,58.0,0.75,182.0,128.0,True
25,58.0,70.0,0.99,1.5,2.0,12.0,0.75,6.0,1.0,True
26,58.0,74.0,0.23,1.5,2.0,18.0,0.75,34.0,48.0,True
27,86.5,35.0,0.92,2.0,2.0,6.0,0.0,3.0,0.0,True
28,61.33,36.0,1.06,1.67,2.0,4.0,0.0,22.0,4.0,True
29,94.0,42.0,0.92,2.0,2.0,14.0,0.0,4.0,2.0,True
30,105.0,52.0,0.92,2.0,2.0,0.0,0.0,5.0,1.0,True
31,107.5,53.0,0.37,2.0,2.0,0.0,0.0,21.0,7.0,True
32,98.33,55.33,0.64,1.67,2.0,41.67,0.0,71.0,4.0,True
33,140.5,8.5,0.97,2.5,2.0,7.0,0.13,4.0,1.0,True
34,76.2,11.5,1.27,1.2,2.0,75.0,0.13,240.0,39.0,True
35,70.0,70.67,0.72,1.0,2.0,18.0,0.0,224.0,13.0,True
36,110.25,5.0,1.18,1.5,2.0,37.0,1.94,220.0,1.0,True
37,143.0,9.0,0.7,2.0,2.0,40.67,1.99,103.0,0.0,True
38,122.5,13.5,0.5,1.75,2.0,109.75,0.13,114.0,2.0,True
39,130.6,18.0,1.03,1.8,2.0,12.0,1.97,298.0,31.0,True
40,48.38,54.91,0.95,1.73,2.0,14.89,0.75,19.89,3.72,True
41,36.82,53.14,1.1,1.29,2.0,38.22,0.75,42.41,8.14,True
