,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
1,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
2,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,True
3,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,True
4,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,True
5,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,True
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,True
7,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,True
8,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,True
9,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,True
10,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,True
11,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,True
12,26.83,41.5,0.64,0.83,3.0,8.0,0.0,500.0,457.0,True
13,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
14,9.3,60.0,1.78,0.2,2.0,13.45,0.75,800.0,562.0,True
15,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,True
16,8.41,83.0,3.3,0.18,2.0,54.12,0.75,579.0,348.0,True
17,13.39,99.0,3.09,0.13,3.0,66.26,0.39,1502.0,636.0,True
18,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
19,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,True
20,30.55,119.0,2.5,0.36,3.0,34.73,0.39,911.0,549.0,True
21,12.95,54.0,3.17,0.19,2.0,29.24,0.0,1787.0,722.0,True
22,15.77,100.5,3.94,0.19,3.0,106.65,0.0,1016.0,513.0,True
23,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,True
24,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,True
25,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,True
26,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
27,82.75,14.33,1.9,1.0,2.0,16.88,0.13,362.0,119.0,True
28,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
29,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,True
30,122.0,10.0,2.06,1.33,2.0,184.33,2.0,198.0,213.0,True
31,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
32,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,True
33,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,True
34,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
35,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
36,54.9,24.0,3.6,0.67,2.0,17.57,1.5,977.0,977.0,True
37,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,True
38,24.44,0.0,3.99,0.5,2.0,322.47,0.0,1273.0,244.0,True
39,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
40,19.75,105.48,3.55,0.24,3.0,87.28,0.1,987.72,522.7,True
41,27.33,114.98,2.81,0.33,3.0,50.36,0.3,933.83,541.17,True
42,27.66,115.38,2.78,0.33,3.0,48.79,0.31,931.54,541.96,True
43,27.12,114.7,2.83,0.32,3.0,51.43,0.3,935.38,540.64,True
44,22.18,108.52,3.32,0.27,3.0,75.46,0.17,970.46,528.61,True
45,18.25,103.6,3.7,0.22,3.0,94.58,0.07,998.38,519.04,True
46,17.01,102.05,3.82,0.21,3.0,100.61,0.03,1007.19,516.02,True
47,19.82,105.56,3.55,0.24,3.0,86.96,0.11,987.26,522.85,True
48,27.0,114.56,2.85,0.32,3.0,51.97,0.3,936.18,540.37,True
49,16.04,100.83,3.91,0.2,3.0,105.36,0.01,1014.12,513.65,True
50,26.76,114.26,2.87,0.32,3.0,53.17,0.29,937.92,539.77,True
51,26.37,113.78,2.91,0.32,3.0,55.04,0.28,940.65,538.83,True
52,23.46,110.13,3.19,0.28,3.0,69.2,0.2,961.33,531.74,True
53,24.67,111.64,3.07,0.3,3.0,63.33,0.23,952.76,534.68,True
54,22.72,109.2,3.26,0.27,3.0,72.83,0.18,966.62,529.93,True
55,23.87,110.63,3.15,0.29,3.0,67.25,0.21,958.49,532.72,True
56,17.99,103.28,3.72,0.22,3.0,95.86,0.06,1000.25,518.4,True
57,22.64,109.09,3.27,0.27,3.0,73.24,0.18,967.22,529.72,True
58,27.07,114.65,2.84,0.32,3.0,51.63,0.3,935.68,540.54,True
59,17.94,103.21,3.73,0.22,3.0,96.12,0.06,1000.63,518.27,True
60,29.44,117.62,2.61,0.35,3.0,40.09,0.36,918.83,546.31,True
61,19.98,105.76,3.53,0.24,3.0,86.18,0.11,986.12,523.24,True
62,21.92,108.2,3.34,0.26,3.0,76.7,0.16,972.28,527.99,True
63,27.41,115.08,2.81,0.33,3.0,49.98,0.31,933.26,541.37,True
64,25.6,112.8,2.98,0.31,3.0,58.81,0.26,946.16,536.94,True
65,23.12,109.7,3.22,0.28,3.0,70.89,0.19,963.8,530.9,True
66,22.88,109.4,3.25,0.28,3.0,72.05,0.19,965.49,530.32,True
67,25.74,112.98,2.97,0.31,3.0,58.14,0.26,945.19,537.28,True
68,24.59,111.54,3.08,0.3,3.0,63.74,0.23,953.36,534.48,True
69,22.9,109.42,3.25,0.28,3.0,71.96,0.19,965.37,530.36,True
70,21.26,107.37,3.41,0.26,3.0,79.96,0.14,977.03,526.36,True
71,17.19,102.27,3.8,0.21,3.0,99.77,0.04,1005.96,516.44,True
72,27.99,115.8,2.75,0.33,3.0,47.17,0.32,929.17,542.77,True
73,18.01,103.3,3.72,0.22,3.0,95.76,0.06,1000.11,518.45,True
74,17.03,102.07,3.82,0.21,3.0,100.53,0.03,1007.08,516.06,True
75,24.3,111.18,3.11,0.29,3.0,65.14,0.22,955.41,533.77,True
76,29.49,117.68,2.6,0.35,3.0,39.87,0.36,918.51,546.42,True
77,29.26,117.38,2.63,0.35,3.0,41.01,0.35,920.17,545.86,True
78,22.02,108.32,3.33,0.27,3.0,76.26,0.16,971.64,528.21,True
79,29.82,118.09,2.57,0.36,3.0,38.26,0.37,916.16,547.23,True
80,27.91,115.7,2.76,0.33,3.0,47.57,0.32,929.75,542.57,True
81,23.25,109.86,3.21,0.28,3.0,70.27,0.2,962.89,531.21,True
82,28.42,116.34,2.71,0.34,3.0,45.06,0.33,926.08,543.83,True
83,23.87,110.64,3.15,0.29,3.0,67.24,0.21,958.47,532.72,True
84,22.36,108.74,3.3,0.27,3.0,74.6,0.17,969.22,529.04,True
85,19.78,105.52,3.55,0.24,3.0,87.14,0.11,987.52,522.77,True
86,16.74,101.71,3.85,0.2,3.0,101.95,0.03,1009.14,515.35,True
87,22.15,108.48,3.32,0.27,3.0,75.62,0.17,970.71,528.53,True
88,17.1,102.15,3.81,0.21,3.0,100.21,0.03,1006.61,516.22,True
89,17.49,102.64,3.77,0.21,3.0,98.31,0.05,1003.83,517.17,True
90,28.35,116.26,2.71,0.34,3.0,45.39,0.33,926.57,543.66,True
91,29.64,117.86,2.59,0.35,3.0,39.15,0.36,917.45,546.79,True
92,20.3,106.16,3.5,0.25,3.0,84.63,0.12,983.85,524.02,True
93,26.03,113.35,2.94,0.31,3.0,56.7,0.27,943.08,538.0,True
94,20.93,106.95,3.44,0.25,3.0,81.55,0.14,979.36,525.56,True
95,24.22,111.08,3.12,0.29,3.0,65.53,0.22,955.98,533.58,True
96,29.59,117.8,2.59,0.35,3.0,39.39,0.36,917.81,546.66,True
97,20.91,106.93,3.44,0.25,3.0,81.66,0.14,979.52,525.51,True
98,25.41,112.57,3.0,0.3,3.0,59.74,0.25,947.52,536.48,True
99,27.46,115.14,2.8,0.33,3.0,49.75,0.31,932.93,541.48,True
100,23.68,110.4,3.17,0.28,3.0,68.16,0.21,959.81,532.27,True
101,30.3,118.69,2.52,0.36,3.0,35.93,0.38,912.76,548.4,True
102,23.91,110.7,3.15,0.29,3.0,67.01,0.21,958.13,532.84,True
103,27.05,114.62,2.84,0.32,3.0,51.76,0.3,935.86,540.48,True
104,26.54,113.98,2.89,0.32,3.0,54.25,0.28,939.5,539.23,True
105,23.96,110.75,3.14,0.29,3.0,66.81,0.22,957.83,532.94,True
106,25.33,112.47,3.01,0.3,3.0,60.1,0.25,948.04,536.3,True
107,16.55,101.47,3.86,0.2,3.0,102.87,0.02,1010.49,514.89,True
108,17.81,103.04,3.74,0.22,3.0,96.75,0.05,1001.56,517.95,True
109,15.89,100.65,3.93,0.19,3.0,106.07,0.0,1015.16,513.29,True
110,30.12,118.47,2.54,0.36,3.0,36.78,0.38,914.0,547.97,True
111,27.16,114.76,2.83,0.32,3.0,51.23,0.3,935.09,540.74,True
112,25.83,113.1,2.96,0.31,3.0,57.68,0.26,944.51,537.51,True
113,29.72,117.97,2.58,0.35,3.0,38.73,0.37,916.85,547.0,True
114,26.17,113.52,2.93,0.31,3.0,56.03,0.27,942.11,538.33,True
115,18.68,104.14,3.66,0.23,3.0,92.48,0.08,995.32,520.09,True
116,26.74,114.23,2.87,0.32,3.0,53.28,0.29,938.08,539.71,True
117,28.28,116.17,2.72,0.34,3.0,45.75,0.33,927.09,543.48,True
118,22.17,108.51,3.32,0.27,3.0,75.49,0.17,970.51,528.6,True
119,27.31,114.95,2.82,0.33,3.0,50.46,0.3,933.96,541.13,True
120,24.9,111.93,3.05,0.3,3.0,62.22,0.24,951.14,535.24,True
121,16.88,101.88,3.83,0.21,3.0,101.28,0.03,1008.16,515.69,True
122,25.9,113.19,2.95,0.31,3.0,57.32,0.27,943.99,537.69,True
123,19.34,104.96,3.59,0.23,3.0,89.29,0.09,990.67,521.69,True
124,16.52,101.43,3.87,0.2,3.0,103.03,0.02,1010.72,514.81,True
125,30.13,118.48,2.54,0.36,3.0,36.75,0.38,913.95,547.99,True
126,21.4,107.55,3.39,0.26,3.0,79.25,0.15,976.01,526.71,True
127,21.99,108.28,3.33,0.27,3.0,76.4,0.16,971.84,528.14,True
128,17.42,102.56,3.78,0.21,3.0,98.63,0.04,1004.29,517.01,True
129,26.95,114.49,2.85,0.32,3.0,52.24,0.29,936.57,540.23,True
130,18.03,103.33,3.72,0.22,3.0,95.66,0.06,999.96,518.5,True
131,16.96,101.98,3.82,0.21,3.0,100.89,0.03,1007.6,515.88,True
132,28.2,116.06,2.73,0.34,3.0,46.16,0.33,927.69,543.28,True
133,20.88,106.9,3.44,0.25,3.0,81.77,0.13,979.68,525.45,True
134,25.93,113.22,2.95,0.31,3.0,57.18,0.27,943.78,537.76,True
135,27.0,114.56,2.85,0.32,3.0,52.0,0.3,936.22,540.35,True
136,22.83,109.34,3.25,0.27,3.0,72.28,0.19,965.83,530.2,True
137,22.54,108.98,3.28,0.27,3.0,73.69,0.18,967.88,529.5,True
138,22.17,108.51,3.32,0.27,3.0,75.49,0.17,970.51,528.6,True
139,30.24,118.62,2.53,0.36,3.0,36.22,0.38,913.17,548.25,True
140,29.39,117.55,2.61,0.35,3.0,40.36,0.36,919.22,546.18,True
141,16.37,101.25,3.88,0.2,3.0,103.73,0.02,1011.74,514.46,True
142,28.56,116.52,2.69,0.34,3.0,44.38,0.34,925.09,544.17,True
143,26.95,114.5,2.85,0.32,3.0,52.23,0.29,936.56,540.24,True
144,21.31,107.43,3.4,0.26,3.0,79.69,0.15,976.64,526.49,True
145,22.11,108.43,3.32,0.27,3.0,75.8,0.17,970.97,528.44,True
146,23.53,110.21,3.18,0.28,3.0,68.9,0.2,960.9,531.89,True
147,27.04,114.61,2.84,0.32,3.0,51.79,0.3,935.91,540.46,True
148,16.42,101.31,3.88,0.2,3.0,103.49,0.02,1011.4,514.58,True
149,26.24,113.61,2.92,0.31,3.0,55.68,0.28,941.59,538.51,True
150,19.75,105.48,3.55,0.24,3.0,87.29,0.1,987.74,522.69,True
151,25.14,112.23,3.03,0.3,3.0,61.05,0.25,949.44,535.82,True
152,27.56,115.26,2.79,0.33,3.0,49.26,0.31,932.22,541.72,True
153,21.79,108.03,3.35,0.26,3.0,77.36,0.16,973.24,527.66,True
154,17.7,102.91,3.75,0.22,3.0,97.26,0.05,1002.3,517.7,True
155,28.86,116.89,2.66,0.34,3.0,42.92,0.34,922.97,544.9,True
156,28.65,116.62,2.69,0.34,3.0,43.98,0.34,924.51,544.37,True
157,18.96,104.49,3.63,0.23,3.0,91.13,0.08,993.35,520.76,True
158,29.42,117.59,2.61,0.35,3.0,40.2,0.36,919.0,546.26,True
159,22.87,109.39,3.25,0.28,3.0,72.08,0.19,965.53,530.3,True
160,27.01,114.58,2.84,0.32,3.0,51.93,0.3,936.11,540.39,True
161,24.58,111.53,3.08,0.29,3.0,63.75,0.23,953.37,534.47,True
162,21.17,107.26,3.41,0.26,3.0,80.36,0.14,977.62,526.16,True
163,15.8,100.54,3.94,0.19,3.0,106.5,0.0,1015.79,513.07,True
164,30.12,118.47,2.54,0.36,3.0,36.79,0.38,914.01,547.97,True
165,22.11,108.43,3.32,0.27,3.0,75.81,0.17,970.99,528.43,True
166,21.16,107.25,3.41,0.26,3.0,80.41,0.14,977.69,526.13,True
167,24.14,110.98,3.12,0.29,3.0,65.9,0.22,956.51,533.4,True
168,28.37,116.28,2.71,0.34,3.0,45.32,0.33,926.46,543.7,True
169,27.43,115.1,2.8,0.33,3.0,49.9,0.31,933.15,541.41,True
170,18.85,104.35,3.64,0.23,3.0,91.66,0.08,994.12,520.5,True
171,21.02,107.07,3.43,0.25,3.0,81.11,0.14,978.72,525.78,True
172,19.67,105.38,3.56,0.24,3.0,87.67,0.1,988.3,522.5,True
173,25.14,112.23,3.03,0.3,3.0,61.05,0.25,949.43,535.82,True
174,25.23,112.34,3.02,0.3,3.0,60.62,0.25,948.81,536.04,True
175,22.73,109.21,3.26,0.27,3.0,72.78,0.18,966.56,529.95,True
176,25.25,112.37,3.02,0.3,3.0,60.51,0.25,948.64,536.1,True
177,27.22,114.84,2.82,0.33,3.0,50.91,0.3,934.63,540.9,True
178,20.88,106.89,3.44,0.25,3.0,81.8,0.13,979.73,525.44,True
179,20.16,105.99,3.51,0.24,3.0,85.31,0.12,984.85,523.68,True
180,25.87,113.15,2.96,0.31,3.0,57.47,0.27,944.2,537.62,True
181,25.9,113.18,2.95,0.31,3.0,57.34,0.27,944.01,537.68,True
182,23.77,110.51,3.16,0.29,3.0,67.72,0.21,959.18,532.48,True
183,25.3,112.43,3.01,0.3,3.0,60.26,0.25,948.28,536.22,True
184,19.95,105.74,3.53,0.24,3.0,86.29,0.11,986.28,523.19,True
185,20.58,106.52,3.47,0.25,3.0,83.26,0.13,981.86,524.71,True
186,29.25,117.38,2.63,0.35,3.0,41.03,0.35,920.2,545.84,True
187,18.78,104.26,3.65,0.23,3.0,92.03,0.08,994.66,520.32,True
