,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,0.0,3.0,2.95,0.0,1.0,0.0,3.0,1914.0,0.0,True
1,0.75,23.0,4.19,0.06,1.0,11.64,13.0,625.0,329.0,True
2,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
3,2.97,10.0,3.61,0.12,1.0,28.48,8.0,997.0,477.0,True
4,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
5,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,True
6,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,True
7,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,True
8,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
9,10.1,61.0,3.39,0.2,2.0,11.4,0.75,1450.0,190.0,True
10,13.21,69.0,3.4,0.21,2.0,38.05,0.75,243.0,122.0,True
11,8.41,83.0,3.3,0.18,2.0,54.12,0.75,579.0,348.0,True
12,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
13,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,True
14,20.47,41.0,2.72,0.27,2.0,19.53,0.0,128.0,66.0,True
15,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,True
16,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,True
17,22.54,3.0,4.57,0.21,2.0,125.07,1.75,47.0,46.0,True
18,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
19,12.66,95.0,4.36,0.17,2.0,113.66,0.01,2075.0,299.0,True
20,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,True
21,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
22,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,True
23,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,True
24,72.57,84.58,2.04,1.29,2.0,0.0,0.01,989.0,0.0,True
25,31.19,5.0,3.27,0.48,2.0,349.14,1.78,2311.0,89.0,True
26,64.42,22.0,3.27,0.75,2.0,0.0,1.97,18.0,65.0,True
27,65.19,41.0,3.43,0.48,2.0,173.29,1.84,257.0,43.0,True
28,98.67,31.33,1.8,0.92,2.0,33.58,1.97,565.0,58.0,True
29,141.71,35.9,2.19,1.57,2.0,14.71,0.13,484.0,14.0,True
30,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
31,100.73,41.8,2.33,1.09,2.0,190.55,0.13,758.0,175.0,True
32,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
33,73.88,27.0,2.95,0.71,2.0,278.53,2.0,975.0,39.0,True
34,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
35,53.15,25.67,3.74,0.56,2.0,428.7,0.13,1000.0,234.0,True
36,24.44,0.0,3.99,0.5,2.0,322.47,0.0,1273.0,244.0,True
37,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
38,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,True
39,0.29,0.0,3.83,0.19,2.0,78.86,0.0,2676.0,231.0,True
40,67.34,65.81,2.73,0.87,2.0,6.68,0.0,466.11,83.07,True
41,61.49,64.81,2.82,0.8,2.0,17.64,0.0,361.25,85.58,True
42,49.24,62.73,3.0,0.65,2.0,40.56,0.0,141.94,90.83,True
43,49.99,62.86,2.99,0.66,2.0,39.17,0.0,155.28,90.51,True
44,49.36,62.75,3.0,0.65,2.0,40.35,0.0,143.96,90.79,True
45,60.52,64.65,2.83,0.79,2.0,19.44,0.0,344.03,85.99,True
46,52.44,63.28,2.95,0.69,2.0,34.58,0.0,199.2,89.46,True
47,57.21,64.08,2.88,0.75,2.0,25.65,0.0,284.57,87.42,True
48,62.95,65.06,2.79,0.82,2.0,14.9,0.0,387.43,84.95,True
49,56.77,64.01,2.89,0.74,2.0,26.46,0.0,276.82,87.6,True
50,49.75,62.82,2.99,0.65,2.0,39.62,0.0,150.97,90.62,True
51,59.27,64.43,2.85,0.77,2.0,21.79,0.0,321.51,86.53,True
52,57.92,64.21,2.87,0.76,2.0,24.31,0.0,297.41,87.11,True
53,52.64,63.31,2.95,0.69,2.0,34.19,0.0,202.84,89.38,True
54,61.91,64.88,2.81,0.81,2.0,16.85,0.0,368.79,85.4,True
55,57.36,64.11,2.88,0.75,2.0,25.37,0.0,287.28,87.35,True
56,57.0,64.05,2.88,0.74,2.0,26.04,0.0,280.85,87.51,True
57,55.13,63.73,2.91,0.72,2.0,29.54,0.0,247.35,88.31,True
58,58.03,64.22,2.87,0.76,2.0,24.11,0.0,299.34,87.06,True
59,59.82,64.53,2.84,0.78,2.0,20.75,0.0,331.48,86.29,True
60,53.71,63.49,2.93,0.7,2.0,32.19,0.0,222.01,88.92,True
61,66.54,65.67,2.74,0.86,2.0,8.17,0.0,451.8,83.41,True
62,61.18,64.76,2.82,0.8,2.0,18.21,0.0,355.81,85.71,True
63,62.01,64.9,2.81,0.81,2.0,16.66,0.0,370.57,85.36,True
64,59.17,64.42,2.85,0.77,2.0,21.98,0.0,319.7,86.58,True
65,66.15,65.6,2.75,0.86,2.0,8.91,0.0,444.79,83.58,True
66,66.66,65.69,2.74,0.86,2.0,7.95,0.0,453.92,83.36,True
67,65.56,65.5,2.75,0.85,2.0,10.01,0.0,434.19,83.83,True
68,52.74,63.33,2.95,0.69,2.0,34.01,0.0,204.6,89.33,True
69,54.18,63.57,2.92,0.71,2.0,31.32,0.0,230.39,88.72,True
70,64.68,65.36,2.77,0.84,2.0,11.65,0.0,418.56,84.21,True
71,49.69,62.81,2.99,0.65,2.0,39.73,0.0,149.91,90.64,True
72,50.67,62.97,2.98,0.67,2.0,37.9,0.0,167.43,90.22,True
73,62.31,64.95,2.8,0.81,2.0,16.09,0.0,376.02,85.23,True
74,49.72,62.81,2.99,0.65,2.0,39.66,0.0,150.51,90.63,True
75,60.01,64.56,2.84,0.78,2.0,20.41,0.0,334.73,86.22,True
76,64.85,65.38,2.76,0.84,2.0,11.34,0.0,421.47,84.14,True
77,49.55,62.78,2.99,0.65,2.0,39.99,0.0,147.42,90.7,True
78,49.1,62.71,3.0,0.65,2.0,40.82,0.0,139.42,90.89,True
79,55.0,63.71,2.91,0.72,2.0,29.78,0.0,245.09,88.36,True
80,57.94,64.21,2.87,0.76,2.0,24.28,0.0,297.66,87.1,True
81,65.84,65.55,2.75,0.85,2.0,9.48,0.0,439.34,83.71,True
82,67.14,65.77,2.73,0.87,2.0,7.06,0.0,462.47,83.16,True
83,63.02,65.07,2.79,0.82,2.0,14.77,0.0,388.67,84.92,True
84,57.54,64.14,2.87,0.75,2.0,25.02,0.0,290.59,87.27,True
