,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
1,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,True
2,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,True
3,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,True
4,5.29,61.0,2.58,0.29,4.0,6.57,0.0,1455.0,12.0,True
5,12.67,63.0,1.32,1.33,3.0,28.67,0.0,31.0,1.0,True
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,True
7,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,True
8,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,True
9,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,True
10,26.83,41.5,0.64,0.83,3.0,8.0,0.0,500.0,457.0,True
11,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
12,12.64,91.0,3.38,0.29,3.0,30.79,0.0,217.0,67.0,True
13,35.67,96.0,2.18,0.83,4.0,48.17,0.33,21.0,19.0,True
14,23.11,104.0,1.03,0.56,3.0,16.78,0.39,542.0,157.0,True
15,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,True
16,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,True
17,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,True
18,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
19,106.25,96.83,1.72,1.5,3.0,163.0,0.0,14.0,8.0,True
20,109.4,94.0,2.01,1.4,3.0,150.0,0.0,12.0,7.0,True
21,149.5,3.0,0.5,2.5,3.0,80.75,0.96,5.0,214.0,True
22,65.44,127.0,2.81,1.11,4.0,274.67,0.27,105.0,6.0,True
23,90.14,89.5,1.94,1.29,3.0,56.86,0.0,373.0,4.0,True
24,117.5,120.0,1.44,1.5,3.0,86.33,0.0,90.0,40.0,True
25,185.75,32.0,0.7,2.5,3.0,42.5,1.0,142.0,3.0,True
26,72.45,114.52,1.99,0.91,3.0,133.09,0.0,147.0,11.0,True
27,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,True
28,174.5,120.65,2.04,2.17,4.0,419.17,0.0,62.0,6.0,True
29,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,True
30,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
31,80.8,6.0,2.41,1.0,3.0,426.07,0.66,341.0,57.0,True
32,23.8,26.0,5.07,0.25,4.0,624.24,0.68,276.0,168.0,True
33,88.0,42.0,3.1,1.07,4.0,397.33,0.68,233.0,117.0,True
34,85.43,100.63,2.87,0.71,4.0,47.05,0.0,56.0,20.0,True
35,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,True
36,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
37,13.3,16.0,4.01,1.12,5.0,5.3,0.25,2583.0,78.0,True
38,0.83,5.0,2.27,0.67,4.0,1.5,0.0,89.0,30.0,True
39,5.63,17.0,3.84,0.91,5.0,0.6,0.01,2918.0,220.0,True
40,75.66,119.33,2.62,1.18,3.77,245.69,0.21,83.38,6.23,True
41,108.88,94.39,2.02,1.4,3.01,151.47,0.0,13.1,6.99,True
42,99.26,101.61,2.19,1.33,3.23,178.75,0.06,33.44,6.77,True
43,105.47,96.95,2.08,1.37,3.09,161.13,0.02,20.31,6.91,True
44,65.77,126.76,2.8,1.11,3.99,273.75,0.27,104.31,6.01,True
45,78.98,116.83,2.56,1.2,3.69,236.26,0.19,76.35,6.31,True
46,86.52,111.18,2.42,1.25,3.52,214.9,0.14,60.41,6.48,True
47,66.96,125.86,2.78,1.12,3.97,270.36,0.26,101.79,6.03,True
48,88.5,109.69,2.39,1.26,3.48,209.29,0.13,56.23,6.52,True
49,81.61,114.87,2.51,1.22,3.63,228.83,0.17,70.8,6.37,True
50,81.23,115.15,2.52,1.21,3.64,229.88,0.17,71.59,6.36,True
51,73.89,120.66,2.65,1.17,3.81,250.71,0.22,87.12,6.19,True
52,96.81,103.45,2.24,1.32,3.29,185.7,0.08,38.63,6.71,True
53,84.22,112.91,2.47,1.23,3.57,221.43,0.16,65.29,6.43,True
54,68.25,124.89,2.75,1.13,3.94,266.7,0.25,99.06,6.06,True
55,100.66,100.56,2.17,1.34,3.2,174.78,0.05,30.48,6.8,True
56,99.84,101.18,2.18,1.34,3.22,177.11,0.06,32.22,6.78,True
57,68.41,124.77,2.75,1.13,3.93,266.24,0.25,98.72,6.07,True
58,89.88,108.65,2.36,1.27,3.44,205.36,0.12,53.3,6.56,True
59,87.0,110.82,2.41,1.25,3.51,213.53,0.14,59.4,6.49,True
60,102.08,99.49,2.14,1.35,3.17,170.75,0.05,27.48,6.83,True
61,68.43,124.76,2.75,1.13,3.93,266.19,0.25,98.67,6.07,True
62,83.04,113.79,2.49,1.23,3.6,224.77,0.16,67.78,6.4,True
63,70.66,123.08,2.71,1.15,3.88,259.87,0.24,93.97,6.12,True
64,91.61,107.36,2.33,1.28,3.4,200.46,0.11,49.64,6.6,True
65,107.3,95.57,2.05,1.39,3.05,155.95,0.01,16.44,6.95,True
66,96.81,103.45,2.24,1.32,3.29,185.71,0.08,38.64,6.71,True
67,99.31,101.57,2.19,1.33,3.23,178.61,0.06,33.34,6.77,True
68,66.7,126.06,2.78,1.12,3.97,271.1,0.26,102.34,6.03,True
69,93.9,105.63,2.29,1.3,3.35,193.95,0.1,44.79,6.65,True
70,78.05,117.54,2.58,1.19,3.71,238.92,0.19,78.34,6.29,True
71,107.49,95.43,2.04,1.39,3.04,155.42,0.01,16.04,6.96,True
72,76.43,118.75,2.61,1.18,3.75,243.5,0.2,81.75,6.25,True
73,66.81,125.98,2.78,1.12,3.97,270.81,0.26,102.12,6.03,True
74,81.03,115.3,2.52,1.21,3.65,230.46,0.17,72.02,6.35,True
75,73.13,121.23,2.67,1.16,3.83,252.88,0.22,88.75,6.17,True
76,82.87,113.92,2.49,1.23,3.6,225.26,0.16,68.14,6.4,True
77,85.39,112.03,2.44,1.24,3.55,218.1,0.15,62.8,6.45,True
78,94.4,105.26,2.28,1.3,3.34,192.55,0.09,43.74,6.66,True
79,85.42,112.0,2.44,1.24,3.55,218.01,0.15,62.73,6.45,True
80,80.64,115.59,2.53,1.21,3.65,231.57,0.18,72.85,6.35,True
81,70.59,123.13,2.71,1.14,3.88,260.06,0.24,94.1,6.12,True
82,89.14,109.21,2.38,1.27,3.46,207.46,0.12,54.87,6.54,True
83,80.09,116.01,2.54,1.21,3.67,233.13,0.18,74.02,6.33,True
84,88.63,109.59,2.39,1.26,3.47,208.91,0.13,55.94,6.53,True
85,72.04,122.05,2.69,1.15,3.85,255.96,0.23,91.04,6.15,True
86,99.33,101.56,2.19,1.33,3.23,178.55,0.06,33.3,6.77,True
87,72.83,121.45,2.67,1.16,3.83,253.71,0.23,89.36,6.17,True
88,70.3,123.35,2.72,1.14,3.89,260.9,0.24,94.73,6.11,True
89,72.25,121.89,2.68,1.16,3.85,255.36,0.23,90.6,6.15,True
90,98.44,102.23,2.21,1.33,3.25,181.09,0.07,35.19,6.75,True
91,69.82,123.71,2.73,1.14,3.9,262.25,0.24,95.74,6.1,True
92,105.21,97.15,2.09,1.37,3.1,161.9,0.03,20.87,6.9,True
93,82.84,113.94,2.49,1.23,3.6,225.33,0.16,68.19,6.4,True
94,87.81,110.21,2.4,1.26,3.49,211.22,0.13,57.67,6.51,True
95,67.67,125.33,2.76,1.13,3.95,268.34,0.26,100.28,6.05,True
96,100.42,100.74,2.17,1.34,3.2,175.47,0.06,31.0,6.8,True
97,84.05,113.03,2.47,1.23,3.58,221.9,0.16,65.64,6.42,True
98,87.55,110.4,2.4,1.26,3.5,211.96,0.13,58.22,6.5,True
99,108.61,94.59,2.02,1.39,3.02,152.23,0.01,13.66,6.98,True
100,107.65,95.31,2.04,1.39,3.04,154.97,0.01,15.7,6.96,True
101,72.37,121.8,2.68,1.16,3.84,255.03,0.23,90.35,6.16,True
102,76.74,118.52,2.6,1.19,3.74,242.63,0.2,81.1,6.26,True
103,86.04,111.54,2.43,1.25,3.53,216.25,0.14,61.42,6.47,True
104,102.82,98.94,2.13,1.36,3.15,168.66,0.04,25.92,6.85,True
105,83.54,113.41,2.48,1.23,3.59,223.34,0.16,66.71,6.41,True
106,104.77,97.48,2.09,1.37,3.11,163.13,0.03,21.79,6.89,True
107,108.94,94.34,2.02,1.4,3.01,151.29,0.0,12.96,6.99,True
108,69.47,123.98,2.73,1.14,3.91,263.26,0.25,96.49,6.09,True
109,79.8,116.22,2.55,1.21,3.67,233.95,0.18,74.63,6.33,True
110,70.74,123.03,2.71,1.15,3.88,259.66,0.24,93.8,6.12,True
111,89.52,108.92,2.37,1.27,3.45,206.38,0.12,54.06,6.55,True
112,92.71,106.53,2.31,1.29,3.38,197.35,0.1,47.32,6.62,True
113,97.83,102.69,2.22,1.32,3.26,182.82,0.07,36.49,6.74,True
114,84.75,112.51,2.46,1.24,3.56,219.93,0.15,64.16,6.44,True
115,71.97,122.1,2.69,1.15,3.85,256.17,0.23,91.2,6.15,True
116,98.16,102.44,2.21,1.33,3.26,181.87,0.07,35.77,6.74,True
117,107.58,95.36,2.04,1.39,3.04,155.15,0.01,15.84,6.96,True
118,91.93,107.11,2.33,1.29,3.4,199.54,0.11,48.95,6.6,True
119,105.79,96.71,2.07,1.38,3.08,160.25,0.02,19.64,6.92,True
120,80.73,115.53,2.53,1.21,3.65,231.32,0.18,72.66,6.35,True
121,79.58,116.39,2.55,1.2,3.68,234.58,0.18,75.09,6.32,True
122,96.35,103.79,2.25,1.31,3.3,187.0,0.08,39.6,6.7,True
123,80.97,115.34,2.52,1.21,3.65,230.63,0.18,72.15,6.35,True
124,101.9,99.63,2.15,1.35,3.17,171.27,0.05,27.87,6.83,True
125,90.31,108.33,2.36,1.27,3.43,204.14,0.12,52.39,6.57,True
126,99.36,101.54,2.19,1.33,3.23,178.48,0.06,33.25,6.77,True
127,103.45,98.46,2.12,1.36,3.14,166.86,0.04,24.58,6.86,True
128,90.76,107.99,2.35,1.28,3.42,202.86,0.11,51.43,6.58,True
129,106.45,96.21,2.06,1.38,3.07,158.37,0.02,18.24,6.93,True
130,99.66,101.31,2.19,1.34,3.22,177.63,0.06,32.61,6.78,True
131,94.6,105.11,2.28,1.3,3.34,191.97,0.09,43.31,6.66,True
132,103.99,98.06,2.11,1.36,3.12,165.33,0.03,23.44,6.88,True
133,67.49,125.46,2.77,1.12,3.95,268.85,0.26,100.66,6.05,True
134,71.85,122.19,2.69,1.15,3.85,256.49,0.23,91.44,6.15,True
135,101.34,100.05,2.16,1.35,3.18,172.87,0.05,29.06,6.82,True
136,100.57,100.63,2.17,1.34,3.2,175.05,0.05,30.69,6.8,True
137,97.7,102.79,2.22,1.32,3.27,183.2,0.07,36.76,6.73,True
138,106.28,96.35,2.07,1.38,3.07,158.86,0.02,18.61,6.93,True
139,78.22,117.41,2.57,1.2,3.71,238.44,0.19,77.97,6.29,True
140,77.72,117.78,2.58,1.19,3.72,239.84,0.2,79.02,6.28,True
141,78.51,117.19,2.57,1.2,3.7,237.6,0.19,77.35,6.3,True
142,105.89,96.63,2.07,1.38,3.08,159.95,0.02,19.42,6.92,True
143,87.52,110.43,2.41,1.26,3.5,212.07,0.13,58.3,6.5,True
144,97.46,102.97,2.23,1.32,3.27,183.88,0.07,37.27,6.73,True
145,103.25,98.62,2.12,1.36,3.14,167.45,0.04,25.01,6.86,True
146,102.02,99.54,2.14,1.35,3.17,170.93,0.05,27.61,6.83,True
147,103.97,98.08,2.11,1.36,3.12,165.4,0.03,23.49,6.88,True
148,70.9,122.9,2.71,1.15,3.88,259.19,0.24,93.45,6.12,True
149,73.7,120.8,2.66,1.17,3.81,251.25,0.22,87.53,6.19,True
150,67.96,125.11,2.76,1.13,3.94,267.53,0.26,99.68,6.06,True
151,75.85,119.19,2.62,1.18,3.76,245.15,0.21,82.98,6.24,True
152,108.18,94.91,2.03,1.39,3.03,153.45,0.01,14.57,6.97,True
153,84.07,113.02,2.47,1.23,3.58,221.86,0.16,65.6,6.42,True
154,97.53,102.91,2.22,1.32,3.27,183.68,0.07,37.12,6.73,True
155,73.86,120.68,2.65,1.17,3.81,250.8,0.22,87.2,6.19,True
156,92.14,106.96,2.32,1.29,3.39,198.96,0.11,48.53,6.61,True
157,103.63,98.33,2.11,1.36,3.13,166.35,0.04,24.2,6.87,True
158,91.61,107.36,2.33,1.28,3.4,200.46,0.11,49.64,6.6,True
159,107.21,95.64,2.05,1.39,3.05,156.21,0.01,16.63,6.95,True
160,77.46,117.98,2.59,1.19,3.73,240.58,0.2,79.57,6.27,True
161,94.44,105.23,2.28,1.3,3.34,192.44,0.09,43.66,6.66,True
162,75.21,119.67,2.63,1.18,3.78,246.97,0.21,84.34,6.22,True
163,68.56,124.66,2.75,1.13,3.93,265.83,0.25,98.41,6.07,True
164,93.86,105.67,2.29,1.3,3.35,194.07,0.1,44.88,6.65,True
165,101.59,99.86,2.15,1.35,3.18,172.16,0.05,28.53,6.82,True
166,101.48,99.94,2.15,1.35,3.18,172.46,0.05,28.75,6.82,True
167,101.65,99.82,2.15,1.35,3.18,171.98,0.05,28.4,6.82,True
168,87.27,110.61,2.41,1.25,3.5,212.76,0.14,58.82,6.5,True
169,88.07,110.01,2.4,1.26,3.49,210.48,0.13,57.12,6.51,True
170,83.73,113.27,2.47,1.23,3.58,222.79,0.16,66.3,6.42,True
171,85.11,112.24,2.45,1.24,3.55,218.89,0.15,63.39,6.45,True
172,106.81,95.95,2.06,1.38,3.06,157.35,0.02,17.48,6.94,True
173,75.09,119.75,2.63,1.17,3.78,247.3,0.21,84.58,6.22,True
174,74.13,120.48,2.65,1.17,3.8,250.03,0.22,86.62,6.2,True
175,82.72,114.03,2.49,1.22,3.61,225.67,0.16,68.45,6.39,True
176,70.22,123.42,2.72,1.14,3.89,261.13,0.24,94.9,6.11,True
177,91.4,107.51,2.34,1.28,3.41,201.04,0.11,50.07,6.59,True
178,77.5,117.95,2.59,1.19,3.73,240.48,0.2,79.49,6.27,True
179,106.37,96.27,2.06,1.38,3.07,158.58,0.02,18.4,6.93,True
180,96.64,103.58,2.24,1.32,3.29,186.19,0.08,39.0,6.71,True
181,77.69,117.8,2.58,1.19,3.72,239.93,0.2,79.08,6.28,True
182,69.62,123.86,2.73,1.14,3.9,262.81,0.25,96.16,6.1,True
183,69.41,124.02,2.73,1.14,3.91,263.43,0.25,96.61,6.09,True
184,105.2,97.15,2.09,1.37,3.1,161.92,0.03,20.89,6.9,True
185,78.33,117.32,2.57,1.2,3.71,238.12,0.19,77.73,6.29,True
186,70.0,123.58,2.72,1.14,3.9,261.74,0.24,95.36,6.1,True
187,76.1,119.0,2.61,1.18,3.76,244.45,0.21,82.46,6.24,True
188,88.74,109.51,2.38,1.26,3.47,208.6,0.13,55.72,6.53,True
189,74.9,119.9,2.63,1.17,3.78,247.86,0.21,85.0,6.22,True
190,93.52,105.92,2.3,1.3,3.36,195.03,0.1,45.59,6.64,True
