,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
1,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,True
2,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,True
3,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,True
4,5.29,61.0,2.58,0.29,4.0,6.57,0.0,1455.0,12.0,True
5,12.67,63.0,1.32,1.33,3.0,28.67,0.0,31.0,1.0,True
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,True
7,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,True
8,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,True
9,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
10,12.64,91.0,3.38,0.29,3.0,30.79,0.0,217.0,67.0,True
11,35.67,96.0,2.18,0.83,4.0,48.17,0.33,21.0,19.0,True
12,23.11,104.0,1.03,0.56,3.0,16.78,0.39,542.0,157.0,True
13,15.77,100.5,3.94,0.19,3.0,106.65,0.0,1016.0,513.0,True
14,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,True
15,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,True
16,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,True
17,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
18,106.25,96.83,1.72,1.5,3.0,163.0,0.0,14.0,8.0,True
19,109.4,94.0,2.01,1.4,3.0,150.0,0.0,12.0,7.0,True
20,149.5,3.0,0.5,2.5,3.0,80.75,0.96,5.0,214.0,True
21,65.44,127.0,2.81,1.11,4.0,274.67,0.27,105.0,6.0,True
22,90.14,89.5,1.94,1.29,3.0,56.86,0.0,373.0,4.0,True
23,117.5,120.0,1.44,1.5,3.0,86.33,0.0,90.0,40.0,True
24,185.75,32.0,0.7,2.5,3.0,42.5,1.0,142.0,3.0,True
25,72.45,114.52,1.99,0.91,3.0,133.09,0.0,147.0,11.0,True
26,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,True
27,174.5,120.65,2.04,2.17,4.0,419.17,0.0,62.0,6.0,True
28,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,True
29,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
30,80.8,6.0,2.41,1.0,3.0,426.07,0.66,341.0,57.0,True
31,23.8,26.0,5.07,0.25,4.0,624.24,0.68,276.0,168.0,True
32,88.0,42.0,3.1,1.07,4.0,397.33,0.68,233.0,117.0,True
33,85.43,100.63,2.87,0.71,4.0,47.05,0.0,56.0,20.0,True
34,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,True
35,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
36,27.68,1.0,2.62,2.42,3.0,531.53,0.67,280.0,1.0,True
37,13.3,16.0,4.01,1.12,5.0,5.3,0.25,2583.0,78.0,True
38,0.83,5.0,2.27,0.67,4.0,1.5,0.0,89.0,30.0,True
39,5.63,17.0,3.84,0.91,5.0,0.6,0.01,2918.0,220.0,True
40,108.04,63.42,1.5,1.65,3.0,64.06,0.29,262.04,67.32,True
41,97.65,78.56,1.76,1.44,3.0,59.88,0.12,326.47,30.55,True
42,134.42,24.97,0.87,2.19,3.0,74.68,0.72,98.47,160.66,True
43,113.83,54.98,1.36,1.77,3.0,66.39,0.38,226.13,87.81,True
44,105.16,67.61,1.57,1.59,3.0,62.9,0.24,279.87,57.15,True
45,101.3,73.23,1.67,1.51,3.0,61.35,0.18,303.8,43.49,True
46,98.23,77.71,1.74,1.45,3.0,60.11,0.13,322.86,32.61,True
47,129.52,32.12,0.98,2.09,3.0,72.71,0.64,128.9,143.3,True
48,95.91,81.1,1.8,1.4,3.0,59.18,0.09,337.25,24.4,True
49,145.9,8.24,0.59,2.43,3.0,79.3,0.9,27.29,201.28,True
50,144.39,10.44,0.62,2.4,3.0,78.69,0.88,36.66,195.93,True
51,139.07,18.2,0.75,2.29,3.0,76.55,0.79,69.65,177.11,True
52,123.66,40.65,1.13,1.97,3.0,70.35,0.54,165.18,122.6,True
53,100.16,74.9,1.69,1.49,3.0,60.89,0.16,310.88,39.45,True
54,109.92,60.68,1.46,1.69,3.0,64.82,0.32,250.4,73.96,True
55,124.07,40.06,1.12,1.98,3.0,70.51,0.55,162.68,124.02,True
56,98.54,77.27,1.73,1.46,3.0,60.24,0.14,320.97,33.69,True
57,95.07,82.32,1.82,1.39,3.0,58.84,0.08,342.45,21.43,True
58,101.51,72.93,1.66,1.52,3.0,61.43,0.18,302.5,44.23,True
59,108.57,62.65,1.49,1.66,3.0,64.27,0.3,258.77,69.19,True
60,134.41,24.99,0.87,2.19,3.0,74.68,0.72,98.54,160.62,True
61,120.61,45.1,1.2,1.91,3.0,69.12,0.49,184.11,111.79,True
62,101.83,72.47,1.65,1.52,3.0,61.56,0.19,300.53,45.35,True
63,120.17,45.74,1.21,1.9,3.0,68.94,0.49,186.83,110.24,True
64,129.07,32.78,1.0,2.08,3.0,72.52,0.63,131.69,141.7,True
65,90.57,88.88,1.93,1.29,3.0,57.03,0.01,370.34,5.52,True
66,134.48,24.88,0.86,2.19,3.0,74.71,0.72,98.1,160.87,True
67,111.05,59.03,1.43,1.71,3.0,65.27,0.34,243.37,77.97,True
68,117.33,49.88,1.28,1.84,3.0,67.8,0.44,204.44,100.19,True
69,98.38,77.49,1.74,1.45,3.0,60.17,0.13,321.91,33.15,True
70,133.22,26.73,0.89,2.17,3.0,74.2,0.7,105.96,156.39,True
71,149.0,3.72,0.51,2.49,3.0,80.55,0.95,8.08,212.24,True
72,132.3,28.06,0.92,2.15,3.0,73.83,0.68,111.61,153.16,True
73,106.47,65.71,1.54,1.62,3.0,63.43,0.27,271.77,61.76,True
74,118.16,48.67,1.26,1.86,3.0,68.13,0.45,199.32,103.11,True
75,117.19,50.09,1.28,1.84,3.0,67.74,0.44,205.34,99.68,True
76,129.29,32.46,0.99,2.09,3.0,72.61,0.64,130.32,142.48,True
77,113.61,55.29,1.37,1.77,3.0,66.31,0.38,227.48,87.04,True
78,141.41,14.79,0.7,2.33,3.0,77.49,0.83,55.14,185.39,True
79,122.33,42.6,1.16,1.94,3.0,69.81,0.52,173.47,117.86,True
80,99.46,75.92,1.71,1.48,3.0,60.61,0.15,315.24,36.96,True
81,134.38,25.03,0.87,2.19,3.0,74.66,0.72,98.73,160.51,True
82,101.67,72.71,1.66,1.52,3.0,61.5,0.19,301.56,44.77,True
83,101.35,73.17,1.67,1.51,3.0,61.37,0.18,303.53,43.64,True
84,127.09,35.65,1.04,2.04,3.0,71.73,0.6,143.92,134.72,True
85,99.63,75.67,1.71,1.48,3.0,60.68,0.15,314.15,37.58,True
86,132.38,27.95,0.92,2.15,3.0,73.86,0.69,111.15,153.43,True
87,117.63,49.44,1.27,1.85,3.0,67.92,0.45,202.58,101.25,True
88,107.66,63.97,1.51,1.64,3.0,63.91,0.28,264.4,65.97,True
89,143.22,12.16,0.65,2.37,3.0,78.22,0.86,43.96,191.77,True
90,97.06,79.42,1.77,1.43,3.0,59.64,0.11,330.11,28.48,True
91,142.98,12.5,0.66,2.37,3.0,78.13,0.86,45.4,190.95,True
92,129.27,32.48,0.99,2.09,3.0,72.61,0.63,130.4,142.44,True
93,113.04,56.14,1.38,1.75,3.0,66.07,0.37,231.05,85.0,True
94,142.12,13.75,0.68,2.35,3.0,77.78,0.84,50.75,187.89,True
95,109.14,61.81,1.48,1.67,3.0,64.51,0.31,255.2,71.22,True
96,92.97,85.37,1.87,1.34,3.0,58.0,0.05,355.44,14.02,True
97,126.23,36.91,1.06,2.02,3.0,71.38,0.59,149.28,131.66,True
98,112.76,56.55,1.39,1.75,3.0,65.96,0.37,232.8,84.0,True
99,129.13,32.68,0.99,2.08,3.0,72.55,0.63,131.27,141.94,True
100,110.07,60.45,1.45,1.69,3.0,64.88,0.32,249.43,74.52,True
101,108.88,62.2,1.48,1.67,3.0,64.4,0.3,256.85,70.28,True
102,93.78,84.2,1.85,1.36,3.0,58.32,0.06,350.46,16.86,True
103,115.93,51.92,1.31,1.81,3.0,67.24,0.42,213.12,95.24,True
104,119.09,47.31,1.24,1.88,3.0,68.51,0.47,193.52,106.42,True
105,144.91,9.69,0.61,2.41,3.0,78.9,0.89,33.47,197.75,True
106,104.95,67.92,1.58,1.59,3.0,62.82,0.24,281.2,56.39,True
107,120.43,45.37,1.2,1.91,3.0,69.05,0.49,185.24,111.15,True
108,104.14,69.1,1.6,1.57,3.0,62.49,0.23,286.22,53.52,True
109,104.63,68.38,1.59,1.58,3.0,62.69,0.24,283.17,55.26,True
110,94.1,83.74,1.84,1.37,3.0,58.45,0.06,348.48,17.99,True
111,116.64,50.88,1.3,1.83,3.0,67.52,0.43,208.7,97.76,True
112,108.41,62.89,1.5,1.66,3.0,64.21,0.3,259.77,68.61,True
113,134.64,24.65,0.86,2.2,3.0,74.77,0.72,97.11,161.44,True
114,107.83,63.73,1.51,1.65,3.0,63.98,0.29,263.36,66.57,True
115,118.37,48.37,1.25,1.86,3.0,68.22,0.46,198.01,103.86,True
116,117.44,49.72,1.28,1.84,3.0,67.84,0.44,203.78,100.56,True
117,99.16,76.36,1.72,1.47,3.0,60.49,0.15,317.11,35.89,True
118,111.38,58.55,1.42,1.72,3.0,65.4,0.34,241.35,79.13,True
119,146.51,7.36,0.57,2.44,3.0,79.55,0.91,23.53,203.42,True
120,91.75,87.17,1.9,1.32,3.0,57.5,0.03,363.07,9.67,True
121,105.38,67.29,1.57,1.6,3.0,62.99,0.25,278.51,57.92,True
122,140.37,16.3,0.72,2.31,3.0,77.08,0.81,61.6,181.7,True
123,122.59,42.22,1.15,1.95,3.0,69.92,0.53,171.85,118.78,True
124,141.49,14.67,0.69,2.34,3.0,77.53,0.83,54.65,185.67,True
125,132.87,27.24,0.9,2.16,3.0,74.05,0.69,108.12,155.15,True
126,149.13,3.55,0.51,2.49,3.0,80.6,0.96,7.32,212.67,True
127,135.36,23.61,0.84,2.21,3.0,75.06,0.73,92.69,163.96,True
128,111.65,58.16,1.42,1.73,3.0,65.51,0.35,239.66,80.09,True
129,99.82,75.4,1.7,1.48,3.0,60.75,0.16,313.02,38.23,True
130,110.76,59.45,1.44,1.71,3.0,65.16,0.33,245.16,76.95,True
131,100.82,73.94,1.68,1.5,3.0,61.16,0.17,306.8,41.78,True
132,126.16,37.02,1.07,2.02,3.0,71.35,0.58,149.71,131.42,True
133,109.67,61.05,1.46,1.69,3.0,64.72,0.32,251.95,73.08,True
134,118.58,48.06,1.25,1.87,3.0,68.3,0.46,196.71,104.6,True
135,101.64,72.75,1.66,1.52,3.0,61.48,0.19,301.74,44.66,True
136,115.02,53.25,1.34,1.79,3.0,66.87,0.4,218.79,92.0,True
137,146.87,6.83,0.56,2.45,3.0,79.69,0.92,21.31,204.69,True
138,104.29,68.89,1.59,1.58,3.0,62.55,0.23,285.3,54.05,True
139,107.97,63.52,1.51,1.65,3.0,64.03,0.29,262.45,67.08,True
140,124.23,39.83,1.11,1.98,3.0,70.58,0.55,161.68,124.59,True
141,144.58,10.17,0.62,2.4,3.0,78.77,0.88,35.48,196.6,True
142,122.12,42.9,1.16,1.94,3.0,69.73,0.52,174.76,117.13,True
143,100.85,73.9,1.68,1.5,3.0,61.17,0.17,306.62,41.88,True
144,100.93,73.78,1.68,1.51,3.0,61.2,0.18,306.13,42.16,True
145,105.45,67.2,1.57,1.6,3.0,63.02,0.25,278.11,58.15,True
146,130.69,30.4,0.96,2.12,3.0,73.18,0.66,121.59,147.47,True
147,106.55,65.59,1.54,1.62,3.0,63.46,0.27,271.27,62.05,True
148,148.56,4.37,0.52,2.48,3.0,80.37,0.95,10.83,210.68,True
149,97.33,79.02,1.76,1.43,3.0,59.75,0.12,328.43,29.43,True
150,135.13,23.95,0.85,2.21,3.0,74.96,0.73,94.11,163.15,True
151,102.11,72.06,1.65,1.53,3.0,61.67,0.19,298.81,46.34,True
152,93.98,83.91,1.84,1.36,3.0,58.4,0.06,349.22,17.57,True
153,114.86,53.48,1.34,1.79,3.0,66.81,0.4,219.76,91.45,True
154,94.52,83.12,1.83,1.38,3.0,58.62,0.07,345.85,19.49,True
155,121.03,44.49,1.19,1.92,3.0,69.29,0.5,181.53,113.26,True
156,117.02,50.33,1.29,1.84,3.0,67.68,0.44,206.34,99.1,True
157,143.01,12.46,0.66,2.37,3.0,78.14,0.86,45.26,191.02,True
158,102.27,71.83,1.64,1.53,3.0,61.74,0.2,297.84,46.89,True
159,112.2,57.36,1.4,1.74,3.0,65.73,0.36,236.27,82.03,True
160,148.62,4.29,0.52,2.48,3.0,80.39,0.95,10.48,210.87,True
161,143.65,11.52,0.64,2.38,3.0,78.4,0.87,41.26,193.31,True
162,142.12,13.76,0.68,2.35,3.0,77.78,0.84,50.78,187.87,True
163,115.2,52.99,1.33,1.8,3.0,66.94,0.41,217.67,92.64,True
164,100.43,74.5,1.69,1.5,3.0,61.0,0.17,309.2,40.4,True
165,140.37,16.3,0.72,2.31,3.0,77.08,0.81,61.58,181.71,True
166,97.54,78.72,1.76,1.44,3.0,59.83,0.12,327.14,30.17,True
167,132.66,27.54,0.91,2.16,3.0,73.97,0.69,109.42,154.41,True
168,123.76,40.51,1.12,1.97,3.0,70.39,0.55,164.59,122.93,True
169,97.0,79.51,1.77,1.43,3.0,59.62,0.11,330.52,28.24,True
170,136.45,22.02,0.82,2.23,3.0,75.5,0.75,85.93,167.82,True
171,102.48,71.52,1.64,1.54,3.0,61.82,0.2,296.51,47.65,True
172,133.25,26.68,0.89,2.17,3.0,74.21,0.7,105.74,156.51,True
173,117.92,49.03,1.27,1.85,3.0,68.04,0.45,200.82,102.26,True
174,94.14,83.67,1.84,1.37,3.0,58.47,0.07,348.21,18.15,True
175,95.75,81.33,1.8,1.4,3.0,59.12,0.09,338.22,23.85,True
176,121.07,44.44,1.19,1.92,3.0,69.3,0.5,181.28,113.4,True
177,91.26,87.87,1.91,1.31,3.0,57.31,0.02,366.06,7.96,True
178,91.5,87.52,1.9,1.31,3.0,57.4,0.02,364.57,8.81,True
179,120.23,45.65,1.21,1.9,3.0,68.97,0.49,186.47,110.44,True
180,125.99,37.25,1.07,2.02,3.0,71.29,0.58,150.73,130.84,True
181,117.32,49.89,1.28,1.84,3.0,67.8,0.44,204.49,100.16,True
182,95.46,81.76,1.81,1.39,3.0,59.0,0.09,340.06,22.8,True
183,102.24,71.87,1.64,1.53,3.0,61.73,0.2,298.0,46.8,True
184,97.23,79.17,1.77,1.43,3.0,59.71,0.12,329.06,29.07,True
185,90.18,89.44,1.94,1.29,3.0,56.87,0.0,372.75,4.14,True
186,142.94,12.56,0.66,2.37,3.0,78.11,0.86,45.67,190.79,True
187,110.66,59.61,1.44,1.71,3.0,65.11,0.33,245.83,76.57,True
188,119.21,47.14,1.23,1.88,3.0,68.56,0.47,192.8,106.83,True
189,131.42,29.35,0.94,2.13,3.0,73.47,0.67,117.11,150.02,True
190,93.3,84.9,1.86,1.35,3.0,58.13,0.05,353.42,15.17,True
