,nuc,arexp,nd,ns,age,la,ld,target
0,1.0,22.0,4.0,1.0,0.0,38.0,1.0,True
1,1.83,15.0,3.0,1.0,0.0,96.0,17.0,True
2,6.0,27.0,3.0,1.0,0.0,70.0,4.0,True
3,2.57,35.0,5.0,1.0,0.0,158.0,42.0,True
4,7.25,52.0,3.0,1.0,0.25,95.0,16.0,True
5,4.33,113.0,3.0,1.0,2.5,166.0,54.0,True
6,18.75,65.0,3.0,1.0,2.5,106.0,4.0,True
7,16.0,205.0,3.0,1.0,5.0,20.0,6.0,True
8,11.0,222.0,3.0,1.0,0.6,164.0,0.0,True
9,38.8,271.0,3.0,1.0,2.0,171.0,87.0,True
10,6.5,321.0,2.0,1.0,25.17,213.0,136.0,True
11,64.0,21.0,3.0,1.0,1.67,24.0,5.0,True
12,0.09,369.0,3.0,1.0,5.55,19.0,20.0,True
13,7.0,379.0,3.0,1.0,2.6,64.0,9.0,True
14,17.5,412.0,2.0,1.0,0.0,389.0,0.0,True
15,24.17,419.0,3.0,1.0,5.5,81.0,12.0,True
16,39.67,449.0,3.0,1.0,0.0,25.0,1.0,True
17,38.0,478.0,3.0,1.0,8.75,48.0,4.0,True
18,5.2,485.0,4.0,1.0,17.6,90.0,3.0,True
19,14.14,645.0,4.0,1.0,9.29,115.0,67.0,True
20,31.5,674.0,4.0,1.0,24.0,81.0,38.0,True
21,37.75,2.0,5.0,1.0,35.5,164.0,10.0,True
22,29.29,3.0,4.0,1.0,31.86,224.0,9.0,True
23,68.0,63.0,2.0,1.0,84.5,58.0,13.0,True
24,72.0,108.5,2.0,1.0,54.5,51.0,0.0,False
25,2.6,640.5,4.0,1.0,113.7,85.0,72.0,True
26,7.67,39.0,3.0,1.0,1.0,45.0,26.0,True
27,12.67,604.0,3.0,1.0,125.67,50.0,3.0,True
28,25.0,609.5,4.0,1.0,64.0,18.0,5.0,True
29,53.67,43.0,3.0,1.0,14.67,229.0,2.0,True
