,nuc,arexp,nd,ns,age,la,ld,target
0,4.14,47.0,4.0,2.0,0.14,243.0,29.0,True
1,8.5,76.0,3.0,2.0,1.0,30.0,6.0,True
2,10.43,111.0,4.0,2.0,0.0,19.0,5.0,True
3,29.25,155.0,3.0,2.0,1.0,197.0,1.0,True
4,9.12,159.0,3.0,2.0,0.12,427.0,1.0,True
5,4.0,167.0,2.0,2.0,0.33,94.0,3.0,True
6,7.75,186.0,3.0,2.0,15.0,93.0,2.0,True
7,34.8,246.0,3.0,1.0,2.6,106.0,47.0,True
8,25.5,315.0,1.0,1.0,3.0,119.0,52.0,True
9,31.6,319.0,3.0,1.0,4.0,67.0,11.0,True
10,13.5,322.0,2.0,1.0,0.0,30.0,7.0,True
11,18.0,324.0,2.0,1.0,10.5,45.0,11.0,True
12,3.5,327.0,2.0,1.0,43.5,15.0,8.0,True
13,15.0,340.0,3.0,1.0,4.5,76.0,4.0,True
14,5.0,343.0,2.0,1.0,7.5,10.0,0.0,False
15,0.67,347.0,1.0,1.0,17.33,266.0,1.0,False
16,39.33,349.0,2.0,1.0,2.0,34.0,9.0,True
17,37.0,352.0,2.0,1.0,0.0,10.0,10.0,True
18,5.67,382.0,2.0,1.0,7.33,29.0,4.0,True
19,9.75,398.0,3.0,1.0,10.25,25.0,2.0,True
20,18.5,406.0,2.0,1.0,16.0,74.0,7.0,True
21,5.0,410.0,1.0,1.0,19.0,12.0,4.0,True
22,14.5,413.0,2.0,1.0,34.5,135.0,113.0,True
23,39.67,449.0,3.0,1.0,0.0,25.0,1.0,True
24,14.5,456.0,1.0,1.0,1.0,11.0,3.0,True
25,38.0,478.0,3.0,1.0,8.75,48.0,4.0,True
26,14.17,487.0,3.0,1.0,8.33,170.0,18.0,True
27,3.5,493.0,3.0,1.0,1.5,65.0,3.0,True
28,27.0,497.0,2.0,1.0,1.5,39.0,18.0,True
29,67.0,498.0,2.0,1.0,7.0,12.0,5.0,True
30,19.25,509.0,4.0,2.0,3.75,34.0,7.0,True
31,66.0,515.0,1.0,1.0,0.0,23.0,5.0,True
32,33.5,516.0,2.0,1.0,0.0,27.0,21.0,True
33,29.5,521.0,2.0,1.0,0.5,115.0,43.0,True
34,30.5,530.0,2.0,1.0,0.0,15.0,7.0,True
35,54.0,531.0,1.0,1.0,0.0,98.0,20.0,True
36,27.5,535.0,2.0,1.0,0.5,48.0,1.0,True
37,55.4,544.0,3.0,2.0,14.6,66.0,28.0,True
38,3.0,554.0,1.0,1.0,21.0,35.0,10.0,True
39,45.0,566.0,3.0,1.0,0.0,130.0,17.0,True
40,25.0,571.0,2.0,1.0,0.0,60.0,8.0,True
41,27.0,573.0,2.0,1.0,0.0,10.0,36.0,True
42,21.67,579.0,2.0,1.0,0.0,103.0,70.0,True
43,68.5,591.0,2.0,1.0,0.0,3.0,2.0,True
44,2.0,606.0,1.0,1.0,11.67,179.0,0.0,True
45,25.5,652.0,1.0,1.0,0.5,104.0,2.0,True
46,47.5,661.0,2.0,1.0,0.0,40.0,22.0,True
47,8.0,672.0,1.0,1.0,22.33,147.0,34.0,True
48,8.5,601.0,2.0,1.0,15.0,5.0,2.0,True
49,65.67,635.5,2.0,1.0,0.0,364.0,71.0,True
50,51.75,45.0,3.0,2.0,75.5,34.0,2.0,True
51,109.5,67.0,2.0,2.0,0.0,3.0,4.0,True
52,13.75,42.0,5.0,2.0,12.12,46.0,35.0,True
53,24.0,237.5,2.0,1.0,76.5,20.0,1.0,True
54,84.5,123.83,2.0,2.0,0.5,127.0,0.0,True
55,35.5,269.5,2.0,1.0,4.0,16.0,0.0,False
56,47.0,295.0,2.0,1.0,0.0,14.0,7.0,True
57,41.5,299.0,3.0,1.0,19.0,27.0,25.0,True
58,54.0,313.5,1.0,1.0,7.25,73.0,23.0,True
59,18.5,314.5,2.0,1.0,6.0,14.0,8.0,True
60,68.33,333.33,2.0,1.0,25.0,63.0,28.0,True
61,19.0,353.33,2.0,1.0,39.0,9.0,0.0,False
62,13.0,351.33,1.0,1.0,128.0,56.0,120.0,True
63,13.67,178.0,3.0,2.0,0.0,17.0,2.0,True
64,1.25,343.33,1.0,1.0,21.0,97.0,0.0,False
65,34.0,354.33,2.0,1.0,100.5,13.0,3.0,True
66,0.0,359.33,1.0,1.0,0.0,53.0,60.0,True
67,65.0,359.17,2.0,1.0,0.0,3.0,2.0,True
68,0.0,352.17,1.0,1.0,0.0,63.0,48.0,True
69,34.0,353.83,1.0,1.0,31.0,25.0,0.0,True
70,7.5,354.83,2.0,1.0,133.0,13.0,3.0,True
71,43.5,372.5,3.0,1.0,1.83,58.0,65.0,True
72,20.0,62.67,4.0,2.0,1.0,57.0,27.0,True
73,1.0,370.83,2.0,1.0,0.0,61.0,1.0,True
74,66.0,374.33,1.0,1.0,28.0,8.0,0.0,False
75,11.5,377.83,1.0,1.0,44.0,15.0,6.0,True
76,37.33,378.5,3.0,1.0,26.33,11.0,22.0,True
77,8.5,379.5,2.0,1.0,61.5,42.0,11.0,True
78,39.0,350.0,2.0,1.0,12.0,12.0,0.0,False
79,0.0,353.0,1.0,1.0,0.0,73.0,0.0,True
80,50.0,404.83,3.0,1.0,0.33,171.0,0.0,True
81,37.0,410.83,2.0,1.0,0.5,26.0,3.0,True
82,5.5,360.0,1.0,1.0,39.0,54.0,40.0,True
83,6.0,368.0,1.0,1.0,29.0,127.0,132.0,True
84,12.5,369.0,2.0,1.0,52.0,51.0,21.0,True
85,6.0,384.5,1.0,1.0,6.0,76.0,1.0,True
86,45.5,392.5,1.0,1.0,5.0,62.0,23.0,True
87,17.5,394.5,1.0,1.0,16.0,37.0,0.0,True
88,26.0,422.0,3.0,1.0,17.67,134.0,95.0,True
89,16.25,423.0,3.0,1.0,72.5,400.0,122.0,True
90,22.0,403.5,1.0,1.0,0.0,20.0,20.0,True
91,40.0,420.0,1.0,1.0,0.0,26.0,22.0,True
92,111.33,422.0,2.0,1.0,201.33,184.0,93.0,True
93,9.75,437.0,1.0,1.0,173.5,60.0,38.0,True
94,36.75,439.0,3.0,1.0,32.25,35.0,23.0,True
95,14.6,453.0,2.0,1.0,55.6,19.0,10.0,True
96,55.0,456.0,1.0,1.0,126.0,5.0,5.0,True
97,14.0,474.0,1.0,1.0,1.0,14.0,0.0,True
98,10.0,484.5,1.0,1.0,1.0,38.0,5.0,True
99,71.5,431.33,2.0,1.0,7.5,35.0,9.0,True
100,52.5,434.33,2.0,1.0,16.0,15.0,0.0,False
101,24.5,435.83,2.0,1.0,42.0,22.0,2.0,True
102,14.46,536.0,4.0,2.0,121.23,117.0,75.0,True
103,18.0,549.5,2.0,1.0,59.0,11.0,0.0,False
104,1.5,425.42,1.0,1.0,106.5,49.0,6.0,True
105,135.33,570.5,2.0,1.0,59.0,89.0,40.0,True
106,45.0,126.0,5.0,2.0,29.4,357.0,364.0,True
107,8.0,419.67,1.0,1.0,55.0,2.0,6.0,True
108,78.5,420.67,1.0,1.0,26.0,39.0,7.0,True
109,28.5,563.5,2.0,1.0,84.0,8.0,0.0,False
110,65.33,573.5,2.0,1.0,30.0,12.0,1.0,True
111,54.5,603.5,2.0,1.0,31.0,12.0,7.0,True
112,89.5,421.33,2.0,1.0,4.0,14.0,0.0,False
113,8.0,417.33,1.0,1.0,62.0,1.0,0.0,True
114,56.0,422.33,2.0,1.0,3.5,35.0,34.0,True
115,64.0,423.83,2.0,1.0,15.0,4.0,2.0,True
116,65.0,390.5,3.0,1.0,40.25,78.0,8.0,True
117,42.0,389.67,2.0,1.0,111.0,21.0,69.0,True
118,17.5,679.0,1.0,1.0,43.5,387.0,59.0,True
119,8.5,375.92,1.0,1.0,38.5,0.0,7.0,False
120,57.5,193.5,2.0,1.0,103.5,75.0,38.0,True
121,5.0,206.5,2.0,1.0,35.0,97.0,26.0,True
122,5.33,208.0,2.0,1.0,44.33,236.0,42.0,True
123,20.33,673.0,2.0,2.0,317.0,65.0,9.0,True
124,41.0,372.33,1.0,1.0,58.0,2.0,2.0,True
125,67.5,371.0,2.0,1.0,134.0,38.0,3.0,True
126,19.5,369.67,2.0,1.0,5.25,42.0,21.0,True
127,0.0,670.33,2.0,1.0,0.0,141.0,0.0,True
128,15.12,716.17,2.0,1.0,72.75,209.0,72.0,True
129,65.5,377.07,1.0,1.0,25.5,38.0,14.0,True
130,9.0,373.9,1.0,1.0,25.0,17.0,13.0,True
131,1.0,376.9,2.0,1.0,69.0,67.0,3.0,True
132,3.75,377.9,2.0,1.0,103.5,98.0,11.0,True
133,30.0,371.17,1.0,1.0,0.0,37.0,29.0,True
134,11.0,186.0,2.0,1.0,12.0,155.0,0.0,False
135,7.2,363.78,2.0,1.0,41.4,372.0,196.0,True
136,35.0,364.78,1.0,1.0,0.0,17.0,11.0,True
137,13.67,367.73,2.0,1.0,0.0,2.0,3.0,True
138,12.5,368.73,2.0,1.0,52.0,22.0,4.0,True
139,296.0,759.33,2.0,2.0,0.0,2.0,2.0,True
140,12.5,365.77,1.0,1.0,25.0,28.0,1.0,True
141,81.0,376.48,2.0,1.0,27.0,22.0,1.0,True
142,4.5,367.12,2.0,1.0,52.0,8.0,1.0,True
143,60.0,362.27,1.0,1.0,83.0,17.0,13.0,True
144,17.0,364.43,2.0,1.0,19.5,66.0,2.0,True
145,58.2,128.5,4.0,2.0,171.2,336.0,171.0,True
146,33.73,789.25,4.0,2.0,72.18,389.0,13.0,True
147,0.0,311.93,2.0,1.0,0.0,334.0,0.0,True
148,17.0,25.0,3.0,2.0,4.0,358.0,42.0,True
149,39.25,207.0,2.0,1.0,26.0,115.0,0.0,False
150,6.5,286.7,2.0,1.0,0.0,253.0,16.0,True
151,13.5,327.72,2.0,1.0,68.0,29.0,0.0,False
152,37.0,332.08,2.0,1.0,14.0,38.0,7.0,True
153,87.0,356.48,2.0,1.0,108.5,45.0,0.0,False
154,8.17,373.17,1.0,1.0,54.33,299.0,127.0,True
155,4.67,374.17,1.0,1.0,0.0,282.0,56.0,True
156,59.67,214.0,2.0,1.0,14.33,101.0,0.0,False
157,29.2,222.0,3.0,1.0,10.0,212.0,9.0,True
158,5.0,392.39,1.0,1.0,6.0,39.0,33.0,True
159,1.0,398.19,1.0,1.0,75.0,0.0,2.0,False
160,67.0,239.0,2.0,1.0,72.0,164.0,0.0,False
161,9.0,399.75,1.0,1.0,7.0,33.0,10.0,True
162,26.5,281.0,2.0,1.0,8.5,19.0,0.0,False
163,0.5,316.0,1.0,1.0,7.5,124.0,0.0,False
164,38.33,317.0,1.0,1.0,38.0,33.0,19.0,True
165,21.0,410.92,2.0,1.0,48.5,47.0,0.0,False
166,7.17,330.0,3.0,1.0,3.67,141.0,5.0,True
167,16.67,331.0,1.0,1.0,26.67,138.0,1.0,True
168,64.5,334.0,1.0,1.0,0.0,45.0,2.0,True
169,12.5,412.25,2.0,1.0,0.5,66.0,39.0,True
170,62.5,342.0,1.0,1.0,0.5,34.0,1.0,True
171,19.0,414.25,1.0,1.0,0.0,32.0,1.0,True
172,82.5,367.0,1.0,1.0,5.5,103.0,54.0,True
173,82.5,367.0,1.0,1.0,5.5,103.0,54.0,True
174,29.0,423.84,1.0,1.0,0.0,18.0,7.0,True
175,7.0,382.0,1.0,1.0,0.5,58.0,1.0,True
176,75.5,384.0,1.0,1.0,35.5,16.0,1.0,True
177,89.0,396.0,1.0,1.0,0.0,43.0,0.0,True
178,12.0,399.0,2.0,1.0,2.0,14.0,1.0,True
179,78.5,400.0,1.0,1.0,2.0,189.0,19.0,True
180,34.0,413.0,2.0,1.0,15.0,108.0,0.0,False
181,54.67,428.0,2.0,1.0,0.17,23.0,23.0,True
182,0.5,429.0,2.0,1.0,13.0,33.0,2.0,True
183,2.0,435.0,1.0,1.0,0.0,37.0,10.0,True
184,11.0,437.0,1.0,1.0,0.0,104.0,108.0,True
185,33.0,425.3,1.0,1.0,2.0,0.0,6.0,False
186,67.6,460.0,2.0,1.0,123.2,113.0,39.0,True
187,56.0,469.0,1.0,1.0,12.0,6.0,1.0,True
188,1.33,472.0,2.0,1.0,3.67,256.0,0.0,False
189,17.0,498.0,2.0,1.0,33.5,108.0,0.0,False
190,16.0,500.0,1.0,1.0,17.0,1.0,0.0,True
191,0.5,4.0,1.0,2.0,4.5,4.0,0.0,False
192,91.5,507.0,1.0,1.0,0.0,36.0,6.0,True
193,92.5,513.0,1.0,1.0,0.0,75.0,5.0,True
194,39.0,424.81,1.0,1.0,29.0,2.0,1.0,True
195,33.67,535.0,2.0,1.0,1.0,224.0,0.0,True
196,95.5,538.0,1.0,1.0,1.0,57.0,3.0,True
197,2.0,544.0,1.0,1.0,29.0,131.0,0.0,True
198,73.33,547.0,3.0,1.0,67.67,91.0,1.0,True
199,3.5,581.5,2.0,1.0,26.0,3.0,1.0,True
200,33.0,643.5,2.0,1.0,19.0,78.0,10.0,True
201,84.0,677.5,2.0,1.0,81.0,46.0,0.0,False
202,77.33,418.26,1.0,1.0,93.33,210.0,126.0,True
203,1.0,420.26,1.0,1.0,0.0,102.0,3.0,True
204,20.0,420.8,1.0,1.0,34.0,7.0,4.0,True
205,68.75,429.22,3.0,1.0,0.0,163.0,66.0,True
206,33.5,433.03,1.0,1.0,8.0,9.0,3.0,True
207,69.0,692.0,1.0,1.0,2.5,322.0,78.0,True
208,25.0,0.0,2.0,2.0,153.0,27.0,0.0,False
209,37.0,440.55,1.0,1.0,1.5,24.0,10.0,True
210,27.0,450.64,1.0,1.0,0.0,5.0,2.0,True
211,15.5,454.64,1.0,1.0,0.0,14.0,3.0,True
212,6.33,438.71,1.0,1.0,6.33,49.0,14.0,True
213,39.5,826.61,2.0,2.0,15.0,3.0,3.0,True
214,111.67,444.69,2.0,1.0,63.33,21.0,7.0,True
215,26.6,663.5,2.0,1.0,14.0,410.0,1.0,True
216,40.0,429.15,2.0,1.0,69.0,54.0,0.0,False
217,15.5,662.0,2.0,1.0,32.5,48.0,0.0,False
218,20.0,658.0,2.0,1.0,38.0,36.0,0.0,False
219,18.0,408.03,2.0,1.0,169.5,96.0,0.0,False
220,19.0,412.15,3.0,1.0,159.33,66.0,11.0,True
221,8.0,438.61,2.0,1.0,0.0,1.0,22.0,True
222,96.5,440.55,2.0,1.0,107.5,52.0,0.0,False
223,96.5,440.55,2.0,1.0,107.5,52.0,0.0,False
224,91.0,438.57,3.0,1.0,170.0,173.0,14.0,True
225,47.0,171.0,2.0,2.0,0.33,330.0,0.0,True
226,16.5,645.33,2.0,1.0,119.5,20.0,0.0,False
227,21.5,429.53,2.0,1.0,17.0,19.0,0.0,False
228,1.22,626.17,1.0,1.0,0.56,270.0,4.0,True
229,4.5,629.5,1.0,1.0,0.0,83.0,34.0,True
230,75.0,638.67,2.0,1.0,72.33,36.0,2.0,True
231,28.5,663.33,2.0,1.0,22.5,102.0,0.0,False
232,12.5,751.08,3.0,2.0,0.0,26.0,4.0,True
233,41.0,410.75,1.0,1.0,10.0,1.0,1.0,True
234,62.0,429.75,1.0,1.0,10.0,0.0,2.0,False
235,5.0,422.7,1.0,1.0,118.0,19.0,5.0,True
236,4.0,423.63,2.0,2.0,48.0,6.0,5.0,True
237,73.0,409.06,1.0,1.0,0.0,11.0,16.0,True
238,73.5,397.25,1.0,1.0,3.0,57.0,20.0,True
239,39.0,359.72,2.0,1.0,85.5,30.0,0.0,False
240,43.19,376.49,2.98,1.0,3.55,56.95,63.64,True
241,37.34,450.97,2.59,1.0,35.59,37.46,38.29,True
242,31.06,530.87,2.17,1.0,69.96,16.54,11.11,True
243,37.11,453.88,2.57,1.0,36.84,36.7,37.3,True
244,38.63,434.55,2.68,1.0,28.53,41.76,43.88,True
245,31.34,527.36,2.19,1.0,68.45,17.46,12.3,True
246,33.65,497.96,2.34,1.0,55.81,25.16,22.3,True
247,32.4,513.87,2.26,1.0,62.65,20.99,16.89,True
248,36.62,460.07,2.54,1.0,39.5,35.08,35.2,True
249,37.6,447.58,2.61,1.0,34.13,38.35,39.45,True
250,40.73,407.73,2.82,1.0,16.99,48.78,53.01,True
251,38.93,430.68,2.7,1.0,26.86,42.77,45.2,True
252,38.06,441.81,2.64,1.0,31.65,39.86,41.41,True
253,43.16,376.88,2.98,1.0,3.72,56.85,63.51,True
254,31.93,519.82,2.23,1.0,65.21,19.43,14.86,True
255,35.45,475.03,2.46,1.0,45.94,31.16,30.11,True
256,38.55,435.51,2.67,1.0,28.94,41.51,43.56,True
257,41.73,395.07,2.88,1.0,11.54,52.09,57.32,True
258,38.02,442.28,2.63,1.0,31.85,39.73,41.25,True
259,30.26,541.15,2.12,1.0,74.38,13.85,7.61,True
260,40.87,405.98,2.82,1.0,16.24,49.24,53.61,True
261,30.62,536.55,2.14,1.0,72.41,15.06,9.17,True
262,36.32,463.92,2.52,1.0,41.16,34.07,33.89,True
263,34.52,486.81,2.4,1.0,51.01,28.08,26.1,True
