,nuc,arexp,nd,ns,age,la,ld,target
0,4.43,43.0,6.0,3.0,0.57,67.0,3.0,True
1,9.0,56.0,3.0,2.0,2.5,88.0,44.0,True
2,5.0,62.0,5.0,3.0,1.5,56.0,26.0,True
3,10.25,36.0,2.0,1.0,6.5,65.0,0.0,False
4,7.57,84.0,4.0,3.0,0.29,60.0,24.0,True
5,6.44,93.0,5.0,3.0,1.89,370.0,10.0,True
6,16.0,109.0,2.0,2.0,0.0,44.0,19.0,True
7,9.06,110.0,6.0,2.0,3.28,512.0,39.0,True
8,8.0,112.0,6.0,2.0,1.54,422.0,32.0,True
9,7.32,116.0,8.0,2.0,4.23,405.0,90.0,True
10,6.62,125.0,6.0,2.0,0.44,792.0,71.0,True
11,0.33,128.0,2.0,1.0,0.0,497.0,0.0,True
12,8.44,132.0,4.0,1.0,0.33,288.0,34.0,True
13,8.0,134.0,2.0,1.0,0.75,129.0,17.0,True
14,32.5,149.0,2.0,2.0,0.0,6.0,1.0,True
15,8.92,208.0,12.0,2.0,15.72,1129.0,311.0,True
16,2.12,243.0,3.0,3.0,3.62,372.0,23.0,True
17,26.43,244.0,4.0,1.0,3.43,153.0,156.0,True
18,12.38,256.0,4.0,1.0,15.88,379.0,94.0,True
19,28.25,260.0,3.0,2.0,14.5,45.0,54.0,True
20,9.25,277.0,4.0,1.0,25.75,32.0,9.0,True
21,6.0,297.0,4.0,1.0,7.83,113.0,9.0,True
22,31.6,319.0,3.0,1.0,4.0,67.0,11.0,True
23,27.0,329.0,4.0,1.0,13.75,59.0,9.0,True
24,20.33,337.0,3.0,1.0,1.83,132.0,17.0,True
25,0.67,347.0,1.0,1.0,17.33,266.0,1.0,False
26,2.0,383.0,2.0,1.0,39.25,254.0,111.0,True
27,9.75,398.0,3.0,1.0,10.25,25.0,2.0,True
28,42.0,23.0,5.0,1.0,5.29,100.0,4.0,True
29,16.67,458.0,4.0,1.0,9.33,102.0,39.0,True
30,9.75,491.0,7.0,3.0,7.42,186.0,234.0,True
31,20.0,505.0,3.0,1.0,5.0,76.0,4.0,True
32,61.0,3.0,1.0,1.0,1.0,562.0,182.0,True
33,15.0,592.0,2.0,1.0,47.6,301.0,20.0,True
34,14.1,626.0,2.0,1.0,10.2,357.0,233.0,True
35,25.16,649.0,9.0,1.0,33.68,323.0,41.0,True
36,13.5,7.0,2.0,1.0,0.0,45.0,9.0,True
37,24.36,724.0,4.0,1.0,4.91,594.0,123.0,True
38,18.53,751.0,6.0,1.0,11.0,480.0,128.0,True
39,18.31,50.0,8.0,2.0,35.25,560.0,62.0,True
40,27.75,53.0,3.0,1.0,3.0,98.0,26.0,True
41,5.67,27.0,3.0,1.0,10.0,36.0,5.0,True
42,0.0,50.0,1.0,1.0,0.0,603.0,0.0,True
43,12.82,6.0,6.0,1.0,52.55,186.0,6.0,True
44,18.25,844.0,4.0,2.0,36.0,411.0,62.0,True
45,5.33,54.0,2.0,1.0,113.0,48.0,32.0,True
46,3.29,57.0,2.0,1.0,110.43,123.0,20.0,True
47,60.5,30.0,2.0,1.0,2.0,57.0,1.0,True
48,2.67,106.0,3.0,1.0,7.33,49.0,8.0,True
49,0.0,17.0,1.0,1.0,0.0,736.0,0.0,True
50,16.67,30.0,7.0,1.0,9.67,443.0,12.0,True
51,28.82,602.0,9.0,2.0,11.06,205.0,41.0,True
52,109.5,67.0,2.0,2.0,0.0,3.0,4.0,True
53,54.67,68.0,3.0,1.0,4.33,63.0,0.0,True
54,73.0,101.5,2.0,1.0,11.0,252.0,0.0,False
55,32.4,11.0,3.0,2.0,3.6,82.0,45.0,True
56,4.0,72.0,2.0,1.0,5.0,96.0,30.0,True
57,34.8,31.0,3.0,3.0,21.8,89.0,64.0,True
58,0.0,34.0,2.0,1.0,0.0,121.0,0.0,True
59,59.33,36.0,3.0,1.0,22.0,28.0,2.0,True
60,55.67,40.0,2.0,1.0,8.33,51.0,7.0,True
61,62.5,114.5,2.0,1.0,18.5,125.0,112.0,True
62,0.5,52.0,2.0,1.0,20.0,46.0,1.0,False
63,13.75,42.0,5.0,2.0,12.12,46.0,35.0,True
64,28.0,44.0,2.0,2.0,71.0,2.0,2.0,True
65,85.5,81.0,2.0,1.0,10.5,228.0,93.0,True
66,0.75,81.5,3.0,1.0,1.0,47.0,0.0,True
67,11.5,3.0,3.0,1.0,0.0,37.0,0.0,True
68,30.71,57.0,5.0,1.0,49.71,82.0,79.0,True
69,0.33,49.0,3.0,1.0,6.22,745.0,0.0,False
70,9.0,50.0,2.0,1.0,0.5,67.0,18.0,True
71,64.33,5.0,3.0,1.0,44.33,17.0,7.0,True
72,94.0,23.0,2.0,1.0,88.5,75.0,0.0,False
73,19.23,103.0,14.0,1.0,89.92,1310.0,106.0,True
74,4.56,67.0,2.0,1.0,0.0,65.0,42.0,True
75,11.33,14.0,1.0,1.0,3.33,303.0,68.0,True
76,84.5,123.83,2.0,2.0,0.5,127.0,0.0,True
77,59.67,262.5,3.0,1.0,4.67,25.0,3.0,True
78,21.36,296.0,3.0,1.0,105.27,109.0,119.0,True
79,11.0,304.5,3.0,1.0,38.5,300.0,359.0,True
80,45.71,307.5,4.0,1.0,334.57,64.0,84.0,True
81,29.5,329.5,3.0,1.0,3.5,49.0,34.0,True
82,27.0,58.17,1.0,1.0,49.0,193.0,4.0,True
83,23.83,335.33,4.0,1.0,81.17,407.0,160.0,True
84,79.8,333.83,2.0,1.0,12.0,264.0,173.0,True
85,19.25,337.33,3.0,1.0,116.25,12.0,13.0,True
86,22.2,67.67,2.0,1.0,18.6,377.0,102.0,True
87,36.57,0.0,3.0,1.0,46.29,772.0,20.0,True
88,38.5,5.0,3.0,1.0,18.0,156.0,20.0,True
89,37.42,126.25,6.0,1.0,36.25,181.0,133.0,True
90,7.25,104.0,3.0,1.0,107.0,231.0,210.0,True
91,7.38,120.0,2.0,1.0,42.25,183.0,126.0,True
92,26.92,355.33,8.0,1.0,163.72,856.0,545.0,True
93,123.5,216.0,2.0,1.0,39.0,276.0,239.0,True
94,2.22,71.0,4.0,1.0,30.0,96.0,12.0,True
95,2.5,20.0,1.0,1.0,23.5,783.0,192.0,True
96,37.89,358.17,6.0,1.0,18.94,678.0,138.0,True
97,43.33,258.0,2.0,1.0,49.17,96.0,67.0,True
98,32.0,25.0,1.0,1.0,4.0,243.0,30.0,True
99,40.67,372.17,3.0,1.0,68.0,27.0,3.0,True
100,0.0,31.0,2.0,1.0,0.0,306.0,0.0,True
101,5.43,133.0,2.0,1.0,0.0,100.0,95.0,True
102,5.5,168.0,3.0,1.0,0.5,117.0,77.0,True
103,10.25,172.0,2.0,1.0,0.25,70.0,30.0,True
104,0.4,305.0,10.0,1.0,140.6,74.0,2.0,False
105,16.31,7.0,6.0,1.0,19.08,861.0,423.0,True
106,0.0,2.0,1.0,1.0,0.0,266.0,0.0,True
107,104.0,348.0,3.0,1.0,76.67,51.0,55.0,True
108,21.67,57.0,2.0,1.0,3.0,122.0,0.0,True
109,151.5,0.0,2.0,1.0,0.0,166.0,0.0,False
110,18.5,72.0,2.0,1.0,4.0,50.0,4.0,True
111,35.0,432.17,7.0,1.0,90.11,176.0,123.0,True
112,28.6,460.0,4.0,2.0,41.2,90.0,4.0,True
113,123.67,498.5,3.0,1.0,0.0,52.0,41.0,True
114,14.46,536.0,4.0,2.0,121.23,117.0,75.0,True
115,56.38,542.5,6.0,1.0,88.75,12.0,12.0,True
116,6.0,68.67,3.0,1.0,89.75,15.0,3.0,True
117,4.5,143.0,2.0,1.0,17.0,131.0,0.0,True
118,9.73,145.5,7.0,1.0,28.4,323.0,249.0,True
119,36.75,154.0,2.0,1.0,1.25,59.0,44.0,True
120,2.25,6.0,2.0,1.0,0.0,475.0,0.0,True
121,19.75,579.5,4.0,1.0,0.0,39.0,42.0,True
122,63.8,417.33,3.0,1.0,9.0,94.0,5.0,True
123,37.17,419.33,6.0,1.0,25.17,339.0,189.0,True
124,3.0,271.0,2.0,1.0,0.0,123.0,29.0,True
125,25.5,150.0,2.0,1.0,0.7,126.0,92.0,True
126,7.25,190.5,3.0,1.0,4.25,18.0,10.0,True
127,39.31,157.0,10.0,1.0,101.0,852.0,153.0,True
128,27.33,680.0,2.0,2.0,11.0,148.0,89.0,True
129,0.33,188.5,3.0,1.0,44.67,153.0,0.0,False
130,1.33,189.5,3.0,1.0,0.0,86.0,16.0,True
131,8.67,190.5,3.0,1.0,31.0,11.0,2.0,True
132,23.36,378.42,3.0,1.0,37.36,449.0,81.0,True
133,2.0,211.5,2.0,1.0,5.29,265.0,107.0,True
134,10.52,375.42,4.0,1.0,58.96,629.0,533.0,True
135,49.6,377.42,4.0,1.0,108.8,116.0,4.0,True
136,9.67,201.0,3.0,1.0,64.33,337.0,11.0,True
137,18.17,101.37,3.0,1.0,275.83,191.0,39.0,True
138,17.25,717.67,2.0,1.0,74.0,551.0,150.0,True
139,1.5,33.0,2.0,1.0,72.5,45.0,0.0,False
140,1.33,35.0,3.0,1.0,100.0,44.0,0.0,False
141,3.5,38.0,2.0,1.0,56.5,52.0,1.0,True
142,62.0,49.0,2.0,1.0,18.5,52.0,0.0,False
143,13.35,370.17,10.0,2.0,26.26,1650.0,162.0,True
144,0.05,6.0,2.0,1.0,12.11,2777.0,2.0,False
145,19.67,64.0,2.0,1.0,49.67,46.0,0.0,False
146,11.0,186.0,2.0,1.0,12.0,155.0,0.0,False
147,3.0,12.0,3.0,1.0,495.4,210.0,209.0,True
148,38.25,75.0,4.0,1.0,209.75,27.0,1.0,True
149,11.5,77.0,2.0,1.0,42.5,54.0,0.0,False
150,52.5,121.67,3.0,1.0,281.17,32.0,20.0,True
151,24.5,94.0,2.0,1.0,35.0,103.0,0.0,False
152,141.5,17.0,2.0,2.0,10.5,7.0,1.0,True
153,55.33,755.5,2.0,2.0,69.33,437.0,140.0,True
154,15.71,752.08,6.0,1.0,49.86,1.0,14.0,True
155,17.14,743.67,3.0,2.0,6.0,198.0,5.0,True
156,58.2,128.5,4.0,2.0,171.2,336.0,171.0,True
157,70.0,153.5,3.0,1.0,35.67,15.0,1.0,True
158,11.33,177.5,3.0,1.0,78.67,45.0,0.0,True
159,59.2,332.12,3.0,1.0,83.4,284.0,128.0,True
160,0.0,311.93,2.0,1.0,0.0,334.0,0.0,True
161,38.1,847.08,5.0,1.0,125.8,300.0,37.0,True
162,7.0,24.5,3.0,1.0,0.14,73.0,32.0,True
163,79.5,205.5,2.0,1.0,14.5,70.0,0.0,False
164,39.25,207.0,2.0,1.0,26.0,115.0,0.0,False
165,90.5,293.63,4.0,1.0,43.0,75.0,7.0,True
166,45.0,157.01,2.0,1.0,14.0,60.0,0.0,False
167,10.33,288.7,2.0,1.0,50.83,83.0,50.0,True
168,25.0,295.7,1.0,1.0,0.0,636.0,0.0,True
169,21.67,897.05,4.0,1.0,6.33,475.0,337.0,True
170,23.5,364.98,2.0,1.0,15.0,380.0,48.0,True
171,8.17,373.17,1.0,1.0,54.33,299.0,127.0,True
172,40.8,396.93,4.0,1.0,386.2,74.0,7.0,True
173,25.0,786.18,2.0,1.0,322.0,381.0,35.0,True
174,84.0,31.0,3.0,1.0,90.0,116.0,35.0,True
175,21.33,10.0,4.0,1.0,147.83,923.0,825.0,True
176,2.4,20.0,2.0,1.0,3.4,166.0,16.0,True
177,7.0,23.0,2.0,1.0,0.5,60.0,38.0,True
178,9.0,25.0,2.0,1.0,0.5,47.0,3.0,True
179,51.25,32.0,3.0,1.0,79.25,234.0,19.0,True
180,17.5,51.0,2.0,1.0,0.0,117.0,9.0,True
181,30.25,178.0,2.0,1.0,0.0,91.0,14.0,True
182,5.4,190.0,3.0,1.0,12.4,163.0,63.0,True
183,59.67,214.0,2.0,1.0,14.33,101.0,0.0,False
184,1.5,139.5,2.0,1.0,40.5,61.0,0.0,False
185,26.0,141.25,2.0,1.0,29.0,62.0,0.0,False
186,67.0,239.0,2.0,1.0,72.0,164.0,0.0,False
187,63.0,270.0,4.0,1.0,13.17,109.0,8.0,True
188,54.57,279.0,5.0,1.0,57.71,321.0,18.0,True
189,39.17,303.0,4.0,1.0,19.17,72.0,11.0,True
190,0.2,206.81,3.0,3.0,0.0,16.0,2.0,True
191,20.12,311.0,2.0,1.0,6.88,193.0,14.0,True
192,34.0,413.0,2.0,1.0,15.0,108.0,0.0,False
193,47.0,204.6,3.0,2.0,141.33,339.0,190.0,True
194,1.33,472.0,2.0,1.0,3.67,256.0,0.0,False
195,0.0,0.0,1.0,1.0,0.0,269.0,0.0,True
196,262.67,2.0,3.0,1.0,59.33,160.0,3.0,True
197,0.5,4.0,1.0,2.0,4.5,4.0,0.0,False
198,0.14,852.9,8.0,2.0,49.31,1756.0,101.0,False
199,7.25,550.0,6.0,2.0,339.67,102.0,82.0,True
200,6.86,553.5,6.0,1.0,22.57,1236.0,646.0,True
201,30.0,419.26,2.0,2.0,6.0,125.0,0.0,True
202,25.0,0.0,2.0,2.0,153.0,27.0,0.0,False
203,17.33,825.46,2.0,2.0,5.33,183.0,174.0,True
204,21.5,453.35,5.0,2.0,54.83,72.0,3.0,True
205,62.14,0.0,6.0,2.0,224.86,9.0,0.0,False
206,7.0,13.0,2.0,1.0,139.0,151.0,0.0,False
207,2.0,823.16,2.0,2.0,3.5,116.0,4.0,True
208,0.0,11.0,1.0,1.0,0.0,713.0,0.0,True
209,0.82,11.0,2.0,1.0,7.27,139.0,17.0,True
210,13.33,0.0,2.0,1.0,0.33,183.0,0.0,False
211,72.0,34.0,2.0,1.0,139.0,71.0,0.0,False
212,94.33,663.0,3.0,1.0,0.0,96.0,86.0,True
213,65.71,673.5,5.0,2.0,46.29,167.0,32.0,True
214,103.0,129.0,3.0,1.0,58.67,7.0,7.0,True
215,85.08,802.4,4.0,1.0,343.83,255.0,147.0,True
216,13.17,661.67,2.0,1.0,114.5,345.0,11.0,True
217,32.44,1.0,4.0,2.0,0.0,41.0,71.0,True
218,39.0,627.0,4.0,1.0,98.5,71.0,11.0,True
219,89.0,626.67,3.0,1.0,4.15,706.0,79.0,True
220,3.0,642.5,3.0,1.0,13.33,591.0,57.0,True
221,0.62,662.5,6.0,2.0,37.81,2168.0,1.0,False
222,4.43,44.17,4.0,2.0,18.14,8.0,31.0,True
223,11.4,714.0,5.0,1.0,12.0,181.0,13.0,True
224,14.25,765.33,4.0,1.0,5.25,108.0,0.0,True
225,75.29,766.83,3.0,1.0,27.86,599.0,414.0,True
226,6.2,768.69,4.0,1.0,0.0,119.0,20.0,True
227,68.33,39.0,3.0,3.0,191.33,2.0,22.0,True
228,6.0,0.0,1.0,1.0,59.0,178.0,13.0,False
229,313.33,3.0,3.0,2.0,13.33,398.0,8.0,True
230,32.67,828.08,3.0,2.0,116.83,28.0,6.0,True
231,1.57,850.17,5.0,3.0,57.79,1298.0,112.0,True
232,1.38,4.0,1.0,1.0,0.0,349.0,35.0,True
233,89.89,0.0,8.0,2.0,316.67,14.0,14.0,False
234,184.0,832.33,5.0,1.0,54.2,163.0,25.0,True
235,11.0,1.0,2.0,1.0,10.67,187.0,0.0,False
236,6.25,0.0,1.0,1.0,27.0,185.0,15.0,False
237,41.83,28.0,10.0,2.0,54.67,15.0,15.0,True
238,41.12,0.0,7.0,2.0,26.12,283.0,14.0,False
239,7.42,837.1,12.0,2.0,54.99,0.0,216.0,False
240,150.62,0.05,2.01,1.0,0.45,164.49,0.07,False
241,122.83,1.64,2.33,1.0,14.58,116.99,2.3,True
242,145.88,0.32,2.06,1.0,2.86,156.39,0.45,False
243,134.59,0.97,2.19,1.0,8.6,137.1,1.36,True
244,120.86,1.76,2.35,1.0,15.58,113.62,2.46,True
245,120.84,1.76,2.35,1.0,15.59,113.6,2.46,True
246,85.98,3.76,2.75,1.0,33.32,54.0,5.26,True
247,118.96,1.87,2.37,1.0,16.55,110.37,2.61,True
248,83.3,3.91,2.78,1.0,34.69,49.42,5.48,True
249,107.82,2.51,2.5,1.0,22.21,91.34,3.51,True
250,120.3,1.79,2.36,1.0,15.87,112.66,2.51,True
251,125.97,1.46,2.29,1.0,12.98,122.36,2.05,True
252,123.44,1.61,2.32,1.0,14.27,118.03,2.25,True
253,134.87,0.95,2.19,1.0,8.46,137.57,1.34,True
254,69.83,4.68,2.94,1.0,41.54,26.39,6.56,True
255,86.07,3.75,2.75,1.0,33.28,54.15,5.25,True
256,69.64,4.7,2.94,1.0,41.64,26.07,6.57,True
257,108.29,2.48,2.5,1.0,21.98,92.14,3.47,True
258,124.43,1.55,2.31,1.0,13.77,119.72,2.17,True
259,96.44,3.16,2.63,1.0,28.0,71.88,4.42,True
260,97.26,3.11,2.62,1.0,27.58,73.29,4.36,True
261,139.25,0.7,2.14,1.0,6.23,145.07,0.98,True
262,70.17,4.67,2.93,1.0,41.36,26.98,6.53,True
263,149.78,0.1,2.02,1.0,0.88,163.06,0.14,False
264,78.51,4.19,2.84,1.0,37.12,41.24,5.86,True
265,76.45,4.3,2.86,1.0,38.17,37.72,6.03,True
266,65.26,4.95,2.99,1.0,43.86,18.58,6.93,True
267,93.04,3.35,2.67,1.0,29.74,66.06,4.7,True
268,145.23,0.36,2.07,1.0,3.19,155.28,0.5,False
269,114.89,2.1,2.42,1.0,18.62,103.41,2.94,True
270,146.85,0.27,2.05,1.0,2.37,158.05,0.37,True
271,95.07,3.24,2.65,1.0,28.7,69.53,4.53,True
272,91.81,3.42,2.68,1.0,30.36,63.97,4.79,True
273,132.01,1.12,2.22,1.0,9.91,132.68,1.57,True
274,99.93,2.96,2.59,1.0,26.23,77.85,4.14,True
275,117.47,1.95,2.39,1.0,17.31,107.84,2.73,True
276,129.73,1.25,2.25,1.0,11.07,128.79,1.75,True
277,109.05,2.43,2.49,1.0,21.59,93.44,3.41,True
278,129.44,1.27,2.25,1.0,11.22,128.29,1.77,True
279,97.31,3.11,2.62,1.0,27.56,73.37,4.35,True
280,99.44,2.99,2.6,1.0,26.48,77.01,4.18,True
281,80.92,4.05,2.81,1.0,35.9,45.35,5.67,True
282,90.82,3.48,2.7,1.0,30.86,62.27,4.87,True
283,107.83,2.5,2.5,1.0,22.21,91.35,3.51,True
284,129.75,1.25,2.25,1.0,11.06,128.82,1.75,True
285,142.29,0.53,2.11,1.0,4.69,150.25,0.74,False
286,83.5,3.9,2.78,1.0,34.58,49.77,5.46,True
287,71.83,4.57,2.91,1.0,40.52,29.81,6.4,True
288,142.37,0.52,2.1,1.0,4.64,150.39,0.73,False
289,77.46,4.25,2.85,1.0,37.65,39.45,5.95,True
290,112.42,2.24,2.45,1.0,19.88,99.2,3.14,True
291,140.5,0.63,2.13,1.0,5.6,147.19,0.88,True
292,76.34,4.31,2.86,1.0,38.23,37.52,6.04,True
293,70.55,4.64,2.93,1.0,41.17,27.62,6.5,True
294,124.63,1.54,2.31,1.0,13.67,120.07,2.16,True
295,142.99,0.49,2.1,1.0,4.33,151.45,0.68,False
296,71.72,4.58,2.92,1.0,40.57,29.63,6.41,True
297,134.46,0.98,2.2,1.0,8.67,136.87,1.37,True
298,74.77,4.4,2.88,1.0,39.02,34.85,6.16,True
299,128.37,1.33,2.27,1.0,11.76,126.47,1.86,True
300,98.18,3.06,2.61,1.0,27.12,74.85,4.28,True
301,125.32,1.5,2.3,1.0,13.31,121.26,2.1,True
302,110.96,2.33,2.47,1.0,20.62,96.71,3.26,True
303,147.47,0.23,2.05,1.0,2.05,159.1,0.32,True
304,109.55,2.41,2.48,1.0,21.34,94.29,3.37,True
305,105.23,2.65,2.53,1.0,23.53,86.9,3.72,True
306,122.24,1.68,2.34,1.0,14.88,115.99,2.35,True
307,123.92,1.58,2.32,1.0,14.03,118.86,2.21,True
308,120.88,1.76,2.35,1.0,15.57,113.66,2.46,True
309,125.08,1.52,2.3,1.0,13.44,120.84,2.12,True
310,71.28,4.6,2.92,1.0,40.8,28.87,6.44,True
311,118.26,1.91,2.38,1.0,16.91,109.17,2.67,True
312,141.66,0.56,2.11,1.0,5.0,149.18,0.79,False
313,121.27,1.73,2.35,1.0,15.38,114.32,2.43,True
314,120.86,1.76,2.35,1.0,15.58,113.62,2.46,True
315,90.11,3.52,2.7,1.0,31.22,61.06,4.93,True
316,74.16,4.44,2.89,1.0,39.34,33.79,6.21,True
317,68.82,4.74,2.95,1.0,42.05,24.67,6.64,True
318,88.96,3.59,2.72,1.0,31.81,59.1,5.02,True
319,111.6,2.29,2.46,1.0,20.29,97.8,3.2,True
320,133.23,1.05,2.21,1.0,9.29,134.77,1.47,True
321,110.13,2.37,2.47,1.0,21.04,95.28,3.32,True
322,147.89,0.21,2.04,1.0,1.84,159.83,0.29,False
323,96.12,3.18,2.64,1.0,28.17,71.33,4.45,True
324,107.71,2.51,2.5,1.0,22.27,91.15,3.52,True
