,nuc,arexp,nd,ns,age,la,ld,target
0,1.83,15.0,3.0,1.0,0.0,96.0,17.0,True
1,10.14,131.0,3.0,1.0,0.86,139.0,17.0,True
2,8.0,134.0,2.0,1.0,0.75,129.0,17.0,True
3,9.1,170.0,5.0,1.0,6.0,287.0,190.0,True
4,13.4,172.0,3.0,1.0,4.4,95.0,11.0,True
5,22.0,200.0,3.0,1.0,5.67,7.0,8.0,True
6,11.0,222.0,3.0,1.0,0.6,164.0,0.0,True
7,22.5,247.0,3.0,1.0,6.67,146.0,35.0,True
8,23.43,270.0,5.0,1.0,1.71,249.0,3.0,True
9,38.8,271.0,3.0,1.0,2.0,171.0,87.0,True
10,10.47,288.0,7.0,1.0,25.88,501.0,423.0,True
11,0.0,293.0,3.0,1.0,0.0,390.0,0.0,True
12,3.5,327.0,2.0,1.0,43.5,15.0,8.0,True
13,27.0,329.0,4.0,1.0,13.75,59.0,9.0,True
14,2.0,383.0,2.0,1.0,39.25,254.0,111.0,True
15,0.0,390.0,1.0,1.0,0.0,162.0,103.0,True
16,9.75,398.0,3.0,1.0,10.25,25.0,2.0,True
17,30.67,440.0,2.0,1.0,21.67,55.0,1.0,True
18,38.2,477.0,4.0,1.0,2.0,92.0,13.0,True
19,43.33,543.0,2.0,1.0,0.67,185.0,54.0,True
20,57.0,550.0,1.0,1.0,0.0,477.0,257.0,True
21,18.53,751.0,6.0,1.0,11.0,480.0,128.0,True
22,21.5,10.0,4.0,1.0,3.33,492.0,186.0,True
23,27.43,14.0,4.0,1.0,34.86,412.0,204.0,True
24,68.0,63.0,2.0,1.0,84.5,58.0,13.0,True
25,24.38,22.0,4.0,1.0,3.75,107.0,41.0,True
26,3.0,636.0,2.0,1.0,151.5,28.0,25.0,True
27,29.23,8.0,6.0,1.0,93.23,297.0,53.0,True
28,65.67,635.5,2.0,1.0,0.0,364.0,71.0,True
29,25.0,609.5,4.0,1.0,64.0,18.0,5.0,True
30,7.0,55.0,3.0,1.0,113.67,5.0,3.0,True
31,18.0,620.0,2.0,1.0,104.17,95.0,65.0,True
32,53.67,43.0,3.0,1.0,14.67,229.0,2.0,True
33,5.0,104.0,1.0,1.0,47.0,489.0,176.0,True
34,19.4,100.5,4.0,1.0,4.8,189.0,4.0,True
35,73.0,101.5,2.0,1.0,11.0,252.0,0.0,False
36,5.5,117.5,2.0,1.0,163.5,11.0,0.0,False
37,15.0,70.0,3.0,1.0,195.67,37.0,1.0,True
