,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.69,71.0,3.26,2.0,0.0,0.0,647.0,0.0,False
1,1.0,252.0,2.97,2.0,1.0,0.22,820.0,0.0,False
2,8.26,300.0,3.64,2.0,11.11,0.22,680.0,98.0,True
3,4.81,368.0,3.91,2.0,34.31,0.22,554.0,178.0,True
4,2.31,393.0,3.33,2.0,0.31,0.22,414.0,8.0,True
5,2.67,395.0,3.42,2.0,0.0,0.22,420.0,28.0,False
6,0.52,453.0,4.27,2.0,5.04,0.22,929.0,111.0,True
7,2.77,461.0,4.41,2.0,5.34,0.22,579.0,286.0,True
8,0.64,593.0,3.69,2.0,2.29,0.22,558.0,126.0,True
9,1.71,657.0,3.35,2.0,0.21,0.22,840.0,0.0,False
10,6.0,662.0,2.84,2.0,6.73,0.22,551.0,56.0,True
11,2.29,724.0,3.25,2.0,12.07,0.22,432.0,2.0,True
12,7.95,786.0,3.47,2.0,33.91,0.22,301.0,31.0,True
13,9.69,846.0,3.34,2.0,51.31,0.22,209.0,100.0,True
14,3.25,899.0,3.22,2.0,38.25,0.22,399.0,34.0,True
15,3.27,960.5,3.0,2.0,4.18,0.22,281.0,6.0,True
16,2.25,947.5,2.77,2.0,22.38,0.0,342.0,26.0,True
17,5.19,48.0,4.08,2.0,3.29,0.99,747.0,8.0,True
18,7.63,392.0,3.74,2.0,39.93,0.99,918.0,119.0,True
19,16.88,183.5,3.47,2.0,0.06,0.84,1073.0,0.0,False
20,10.21,783.0,3.23,2.0,23.5,0.99,316.0,187.0,True
21,7.31,840.0,2.73,2.0,7.31,0.99,334.0,52.0,True
22,16.59,860.0,3.53,2.0,26.59,0.99,544.0,208.0,True
23,13.22,867.0,3.36,2.0,66.43,0.99,377.0,79.0,True
24,18.67,1018.0,2.7,2.0,1.89,0.99,395.0,37.0,True
25,7.0,1049.0,4.85,2.0,62.35,0.99,626.0,293.0,True
26,9.47,1063.0,3.82,2.0,21.84,0.99,535.0,106.0,True
27,4.38,1075.0,3.22,2.0,9.85,0.99,581.0,41.0,True
28,19.71,1113.5,3.27,2.0,5.29,0.99,378.0,21.0,True
29,10.15,1114.0,3.96,2.0,0.46,0.99,505.0,311.0,False
30,16.0,1116.0,3.07,2.0,5.36,0.99,379.0,14.0,True
31,18.25,1145.5,2.81,2.0,3.25,0.99,352.0,13.0,True
32,10.42,1154.5,4.29,2.0,3.35,0.99,1302.0,21.0,True
33,5.94,1163.5,3.22,2.0,5.69,0.99,426.0,74.0,True
34,8.93,1196.0,3.0,2.0,22.07,0.99,521.0,59.0,True
35,7.33,1261.0,2.81,2.0,8.17,0.99,454.0,31.0,True
36,13.17,1268.0,3.81,2.0,12.39,0.99,761.0,214.0,True
37,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,True
38,8.14,1284.0,2.45,2.0,24.0,0.99,437.0,25.0,True
39,11.62,1291.0,2.47,2.0,3.12,0.87,379.0,4.0,True
40,10.64,1296.5,2.94,2.0,54.36,0.99,334.0,15.0,True
41,23.2,1315.0,3.33,2.0,32.33,0.99,365.0,28.0,True
42,21.05,1356.0,4.02,2.0,24.33,0.99,815.0,131.0,True
43,3.27,1375.0,3.19,2.0,3.18,0.13,338.0,22.0,True
44,1.79,241.0,3.73,2.0,5.53,0.7,523.0,26.0,True
