,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.44,7.0,2.34,3.0,0.0,0.5,337.0,18.0,True
1,2.31,12.0,3.27,2.0,0.0,0.25,343.0,94.0,False
2,3.64,8.0,2.7,2.0,0.0,1.03,199.0,108.0,True
3,2.17,17.0,3.73,2.0,0.0,0.25,298.0,54.0,True
4,2.78,21.0,3.58,2.0,0.0,0.25,393.0,180.0,False
5,1.55,30.0,3.68,3.0,0.05,0.06,633.0,84.0,False
6,2.07,38.0,3.4,4.0,0.2,0.02,495.0,50.0,False
7,2.17,40.0,2.27,3.0,0.0,0.06,110.0,77.0,False
8,2.14,19.0,3.36,2.0,0.14,1.0,480.0,67.0,True
9,1.65,28.0,2.98,2.0,0.12,1.0,350.0,168.0,True
10,2.09,43.0,4.44,3.0,0.23,0.06,342.0,401.0,False
11,4.55,46.0,2.41,3.0,0.0,0.06,40.0,40.0,False
12,2.12,53.0,2.26,3.0,0.25,0.01,311.0,3.0,False
13,2.77,55.0,2.85,4.0,0.15,0.02,230.0,58.0,False
14,6.0,36.0,2.23,3.0,0.0,0.5,98.0,103.0,False
15,1.88,63.0,2.08,3.0,0.0,0.0,757.0,35.0,False
16,2.25,71.0,3.29,2.0,0.17,0.22,498.0,84.0,False
17,2.47,86.0,3.11,3.0,0.94,0.06,806.0,162.0,False
18,1.23,117.0,3.22,2.0,0.31,0.22,362.0,121.0,False
19,6.63,194.0,3.57,2.0,17.79,0.26,153.0,108.0,True
20,7.09,67.0,2.82,4.0,3.0,0.33,246.0,129.0,True
21,2.69,71.0,3.26,2.0,0.0,0.0,647.0,0.0,False
22,3.38,265.0,3.7,3.0,0.29,0.0,230.0,93.0,False
23,8.26,300.0,3.64,2.0,11.11,0.22,680.0,98.0,True
24,2.48,314.0,4.95,3.0,18.9,0.06,530.0,2.0,True
25,1.2,324.0,1.98,3.0,1.2,0.0,76.0,9.0,True
26,6.73,336.0,3.04,3.0,3.47,0.0,1142.0,2.0,True
27,4.75,339.0,2.67,3.0,11.12,0.06,57.0,32.0,True
28,2.22,362.0,3.62,2.0,9.78,0.22,646.0,110.0,True
