,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,True
1,3.26,29.0,3.78,1.0,0.0,23.0,700.0,67.0,False
2,2.46,156.0,3.31,1.0,8.23,88.0,563.0,84.0,True
3,1.12,268.0,4.05,1.0,0.67,2.0,807.0,206.0,False
4,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,False
5,0.67,338.0,3.12,1.0,0.0,34.0,434.0,138.0,False
6,5.64,510.0,4.34,1.0,0.71,261.0,751.0,84.0,False
7,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,True
8,1.73,25.0,3.27,1.0,32.0,10.0,353.0,61.0,True
9,3.52,31.0,4.01,1.0,32.29,14.0,712.0,165.0,True
10,4.25,33.0,3.95,1.0,41.64,15.0,145.0,235.0,True
11,3.17,34.0,4.02,1.0,67.62,16.0,198.0,362.0,True
12,4.21,88.0,4.83,1.0,41.55,53.0,273.0,247.0,True
13,4.86,1.0,3.35,1.0,11.14,1.0,660.0,294.0,True
14,3.43,93.0,4.26,1.0,10.78,57.0,281.0,281.0,True
15,4.49,96.0,4.63,1.0,49.95,60.0,169.0,199.0,True
16,11.87,12.0,4.37,1.0,63.26,2.0,144.0,250.0,True
17,2.44,104.0,3.12,1.0,14.0,63.0,184.0,164.0,True
18,1.44,114.0,3.89,1.0,0.06,69.0,316.0,76.0,False
19,4.24,73.0,2.97,1.0,55.53,39.0,197.0,117.0,False
20,10.9,163.0,2.97,1.0,41.3,41.0,256.0,110.0,False
21,1.64,179.0,3.24,1.0,5.71,15.0,296.0,354.0,True
22,12.0,97.0,3.15,1.0,19.56,36.0,260.0,141.0,True
23,1.14,283.0,3.37,1.0,56.14,11.0,571.0,215.0,True
24,4.62,351.0,4.27,1.0,28.88,221.0,75.0,81.0,True
25,4.41,463.0,3.7,1.0,87.77,202.0,196.0,125.0,True
26,2.61,38.0,3.66,1.0,148.48,13.0,882.0,318.0,True
27,7.57,584.0,3.2,1.0,8.64,303.0,701.0,174.0,True
28,23.94,590.0,3.45,1.0,37.62,275.0,511.0,85.0,False
29,3.29,103.0,3.21,1.0,28.71,58.0,234.0,127.0,True
30,15.0,655.0,3.17,1.0,14.38,322.0,657.0,166.0,True
31,2.62,730.5,3.09,1.0,74.88,488.0,379.0,117.0,True
32,7.64,800.0,5.14,1.0,25.3,401.0,248.0,135.0,True
33,7.05,31.0,3.67,1.0,30.95,27.0,761.0,296.0,True
34,2.0,650.5,3.8,1.0,189.0,434.0,189.0,130.0,True
35,1.78,177.5,3.52,1.0,21.78,122.0,126.0,78.0,True
36,2.81,767.5,3.63,1.0,5.25,548.0,235.0,95.0,True
37,4.58,721.83,3.1,1.0,96.5,556.0,262.0,140.0,True
38,11.0,1100.0,4.14,1.0,67.61,594.0,573.0,261.0,False
39,0.88,686.0,3.66,1.0,0.0,477.0,74.0,173.0,False
40,4.92,730.0,5.08,1.0,95.0,532.0,344.0,294.0,True
41,4.13,785.0,4.79,1.0,77.0,55.0,196.0,77.0,True
42,3.15,235.0,4.24,1.0,8.0,184.0,91.0,61.0,True
43,3.27,236.0,3.42,1.0,12.8,185.0,178.0,158.0,True
44,1.95,237.0,5.0,1.0,11.56,186.0,221.0,370.0,True
45,4.71,249.0,3.97,1.0,21.36,133.0,351.0,117.0,True
46,1.0,835.0,2.97,1.0,0.0,686.0,312.0,274.0,False
47,20.83,225.5,3.83,1.0,138.65,158.0,80.0,65.0,False
48,4.21,32.0,3.43,1.0,63.93,0.0,550.0,105.0,True
49,2.05,24.0,3.54,1.0,88.82,14.0,177.0,214.0,True
50,1.75,26.0,3.41,1.0,52.25,16.0,229.0,257.0,True
51,37.8,12.0,3.43,1.0,38.93,1.0,355.0,46.0,True
52,0.64,31.0,3.24,1.0,1.82,17.0,465.0,72.0,True
53,0.32,9.0,3.63,1.0,0.0,7.0,426.0,444.0,False
54,7.35,36.0,3.86,1.0,84.76,25.0,63.0,62.0,True
55,13.37,104.0,4.99,1.0,98.09,16.0,250.0,103.0,False
56,9.17,18.0,4.99,1.0,56.8,14.0,131.0,109.0,False
57,2.18,105.0,3.87,1.0,140.94,17.0,237.0,248.0,True
58,16.56,287.58,4.21,1.0,113.04,254.0,70.0,203.0,False
59,14.5,44.0,3.98,1.0,89.05,31.0,255.0,80.0,False
60,8.41,161.0,3.72,1.0,88.29,114.0,135.0,248.0,False
61,21.05,66.0,4.36,1.0,73.0,48.0,114.0,125.0,False
62,1.03,175.5,4.67,1.0,16.73,126.0,137.0,187.0,True
63,1.04,38.0,4.17,1.0,0.96,23.0,47.0,93.0,False
64,0.53,280.55,3.54,1.0,0.67,625.0,494.0,82.0,False
65,1.0,51.0,3.44,1.0,0.0,36.0,302.0,146.0,False
66,2.56,66.0,3.6,1.0,0.0,47.0,269.0,237.0,False
67,1.0,78.0,3.58,1.0,0.0,55.0,135.0,111.0,False
68,11.73,103.0,4.31,1.0,8.5,70.0,176.0,174.0,False
69,4.71,1.0,3.63,1.0,218.64,1.0,238.0,98.0,True
70,3.95,409.5,3.98,1.0,145.58,15.0,89.0,176.0,True
71,7.58,4.0,4.36,1.0,137.23,4.0,147.0,168.0,True
72,1.64,17.0,3.08,1.0,2.18,9.0,304.0,181.0,True
73,0.2,18.0,4.86,1.0,0.0,2.0,653.0,233.0,False
74,2.03,537.0,4.21,1.0,161.0,395.0,275.0,198.0,True
75,12.51,64.17,4.8,1.0,0.0,6.0,189.0,125.0,False
76,3.36,622.0,4.05,1.0,1.64,487.0,206.0,220.0,True
77,18.89,1.0,3.42,1.0,24.74,1.0,772.0,268.0,True
