,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.61,148.0,5.3,1.0,4.26,31.0,3835.0,115.0,True
1,1.18,768.67,2.1,1.0,3.65,555.0,2967.0,16.0,True
2,9.82,1392.0,5.49,2.0,40.04,0.99,3743.0,797.0,True
3,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,True
4,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,True
5,11.61,1932.5,4.43,4.0,12.83,0.33,3294.0,4.0,True
6,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,False
7,0.97,219.5,4.42,1.0,0.0,253.0,3883.0,0.0,False
8,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,False
9,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,False
10,19.74,2385.33,5.0,5.0,0.43,0.24,3282.0,0.0,False
11,10.15,2500.83,5.7,4.0,0.15,0.32,4597.0,0.0,False
12,4.9,1176.0,4.87,2.0,1.17,0.44,5494.0,4.0,True
13,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,True
14,12.16,285.08,5.29,2.0,0.71,0.84,4267.0,0.0,False
15,3.04,2599.42,4.98,1.0,17.14,2324.0,4209.0,952.0,True
16,2.29,106.5,4.93,1.0,22.11,82.0,3245.0,705.0,True
17,35.03,8.0,3.47,4.0,0.83,0.25,3826.0,0.0,False
18,0.42,153.5,4.81,2.0,0.47,0.99,2991.0,214.0,False
19,21.46,2608.58,5.91,6.0,0.7,0.2,6582.0,42.0,False
20,4.17,1168.67,5.35,1.0,0.04,1475.0,3166.0,0.0,False
21,0.0,35.33,4.51,1.0,0.0,44.0,3060.0,0.0,False
22,26.67,2606.42,4.18,2.0,0.57,0.87,3467.0,0.0,False
23,27.19,2615.18,5.07,3.0,0.58,0.46,3895.0,0.0,False
24,43.93,2610.75,2.2,4.0,5.59,0.33,6276.0,0.0,True
25,32.23,20.0,4.74,3.0,1.11,0.38,3305.0,0.0,True
26,18.77,1068.58,4.72,3.0,187.55,0.49,3470.0,94.0,True
27,15.2,10.0,6.07,2.0,0.13,0.48,7287.0,0.0,False
28,19.77,77.0,5.7,2.0,0.03,0.48,5857.0,0.0,False
29,0.0,2922.25,6.13,1.0,0.0,3425.0,8483.0,0.0,False
30,1.96,118.0,4.69,1.0,0.23,82.0,6795.0,3.0,False
31,70.72,130.0,3.8,3.0,0.8,0.17,3760.0,1.0,True
32,9.0,2992.93,4.46,1.0,0.15,3512.0,3054.0,0.0,False
33,39.44,8.0,3.84,2.0,0.16,0.98,7355.0,0.0,False
34,6.38,94.5,5.26,1.0,0.18,75.0,2990.0,0.0,False
35,11.64,65.0,4.28,1.0,0.0,2.0,3769.0,0.0,False
36,6.38,527.5,5.28,1.0,0.53,390.0,3632.0,7.0,False
37,2.53,547.5,6.26,1.0,95.3,408.0,9153.0,0.0,True
38,0.0,637.0,3.6,1.0,0.0,498.0,7425.0,0.0,False
39,47.82,0.0,4.78,2.0,0.05,0.0,3088.0,0.0,False
40,10.18,5.5,4.35,1.0,0.0,6.0,3524.0,0.0,False
41,38.21,2857.15,5.31,3.0,0.15,0.46,3689.0,66.0,False
42,6.98,0.0,4.79,1.0,0.6,0.0,5267.0,0.0,False
43,52.77,7.0,5.02,4.0,44.66,0.6,5407.0,0.0,True
