,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.27,11.0,3.03,1.0,0.0,11.0,497.0,1.0,True
1,0.33,18.0,3.02,1.0,0.0,4.0,409.0,18.0,True
2,0.73,41.0,3.05,1.0,0.0,34.0,770.0,2.0,True
3,0.0,69.0,2.52,1.0,0.0,1.0,476.0,0.0,True
4,0.73,139.0,3.07,1.0,0.18,18.0,571.0,93.0,False
5,2.46,156.0,3.31,1.0,8.23,88.0,563.0,84.0,True
6,0.65,162.0,2.35,1.0,2.47,13.0,702.0,20.0,True
7,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,False
8,3.15,198.0,3.54,1.0,0.0,118.0,603.0,3.0,False
9,0.0,17.0,2.44,1.0,0.0,8.0,493.0,0.0,True
10,0.62,476.0,3.08,1.0,0.0,126.0,559.0,1.0,False
11,2.33,516.0,3.47,1.0,0.4,264.0,624.0,52.0,False
12,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,True
13,0.0,665.0,3.18,1.0,0.0,208.0,496.0,0.0,False
14,7.56,150.0,2.68,1.0,3.78,66.0,770.0,61.0,True
15,2.55,3.0,3.14,1.0,0.64,2.0,606.0,0.0,False
16,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,True
17,2.82,25.0,3.12,1.0,0.0,18.0,641.0,0.0,False
18,0.85,67.0,3.0,1.0,11.69,1.0,633.0,1.0,True
19,3.21,76.0,3.07,1.0,4.93,45.0,404.0,12.0,True
20,0.0,131.0,3.42,1.0,0.0,16.0,551.0,0.0,False
21,1.46,184.0,3.43,1.0,2.15,19.0,587.0,1.0,True
22,0.0,19.0,3.15,1.0,0.0,14.0,646.0,0.0,False
23,2.33,337.0,2.62,1.0,7.56,16.0,689.0,0.0,True
24,1.69,432.0,3.35,1.0,3.54,29.0,624.0,0.0,True
25,2.8,165.0,2.73,1.0,111.9,92.0,614.0,84.0,True
26,23.94,590.0,3.45,1.0,37.62,275.0,511.0,85.0,False
27,12.5,632.0,3.06,1.0,25.6,307.0,518.0,52.0,True
28,0.0,149.0,3.12,1.0,0.0,84.0,655.0,0.0,False
29,2.36,160.0,2.72,1.0,0.64,4.0,517.0,0.0,False
30,3.5,21.0,3.24,1.0,1.5,17.0,650.0,1.0,True
31,1.0,723.0,3.09,1.0,21.6,71.0,532.0,0.0,True
32,4.64,53.0,2.77,1.0,33.09,43.0,439.0,31.0,True
33,3.64,11.0,2.88,1.0,44.82,11.0,467.0,29.0,True
34,4.27,60.0,3.06,1.0,39.0,49.0,587.0,71.0,False
35,1.71,235.5,2.54,1.0,76.86,208.0,465.0,13.0,True
36,4.21,32.0,3.43,1.0,63.93,0.0,550.0,105.0,True
37,0.0,62.17,2.85,1.0,0.0,44.0,772.0,0.0,False
38,0.33,45.0,2.93,1.0,0.44,5.0,412.0,14.0,True
39,14.64,53.5,2.71,1.0,63.5,71.0,411.0,30.0,True
40,4.56,18.0,2.84,1.0,19.56,11.0,580.0,129.0,True
41,0.64,31.0,3.24,1.0,1.82,17.0,465.0,72.0,True
42,1.88,32.0,2.83,1.0,12.38,8.0,714.0,1.0,True
43,19.38,39.83,2.73,1.0,0.12,43.0,417.0,0.0,False
44,5.4,32.0,3.39,1.0,0.13,0.0,756.0,0.0,False
45,13.5,401.75,2.88,1.0,1.33,588.0,646.0,0.0,True
46,22.3,41.83,2.88,1.0,8.6,76.0,498.0,2.0,True
47,8.67,3.0,2.57,1.0,1.33,0.0,525.0,0.0,True
48,12.35,7.0,3.23,1.0,82.65,5.0,760.0,47.0,True
49,0.1,41.0,3.02,1.0,1.1,47.0,724.0,5.0,True
50,0.78,43.67,2.35,1.0,0.0,50.0,593.0,121.0,False
51,0.22,19.0,2.92,1.0,121.78,18.0,441.0,1.0,True
52,0.83,24.0,3.03,1.0,5.67,12.0,438.0,26.0,True
53,5.8,12.0,3.01,1.0,0.5,8.0,688.0,0.0,False
54,2.82,293.83,2.95,1.0,41.55,250.0,435.0,2.0,True
55,27.18,281.01,3.0,1.0,1.0,634.0,702.0,0.0,False
56,15.0,0.0,3.16,1.0,4.45,0.0,463.0,0.0,True
57,1.23,7.0,3.02,1.0,59.46,6.0,587.0,10.0,True
58,0.0,383.0,2.95,1.0,0.0,10.0,662.0,0.0,False
59,13.89,5.0,2.83,1.0,7.44,1.0,691.0,0.0,True
60,1.6,19.0,3.31,1.0,0.85,10.0,529.0,48.0,False
61,0.7,25.0,2.7,1.0,0.7,15.0,609.0,21.0,False
62,1.33,48.0,2.91,1.0,1.33,36.0,430.0,52.0,True
63,0.77,67.0,2.33,1.0,2.0,3.0,660.0,17.0,True
64,1.44,7.0,2.82,1.0,5.11,5.0,479.0,0.0,True
65,1.32,118.2,3.46,1.0,35.32,247.0,477.0,27.0,True
66,3.77,647.5,2.62,1.0,66.23,505.0,510.0,79.0,True
67,31.27,2.5,3.09,1.0,0.0,4.0,538.0,0.0,False
68,1.47,9.5,2.63,1.0,27.93,10.0,491.0,71.0,True
69,0.0,3.0,2.62,1.0,0.0,0.0,555.0,0.0,False
70,2.73,104.0,2.44,1.0,95.36,31.0,607.0,94.0,False
