,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.73,41.0,3.05,1.0,0.0,34.0,770.0,2.0,True
1,0.0,85.0,2.24,1.0,0.0,3.0,882.0,0.0,True
2,0.73,139.0,3.07,1.0,0.18,18.0,571.0,93.0,False
3,2.46,156.0,3.31,1.0,8.23,88.0,563.0,84.0,True
4,0.65,162.0,2.35,1.0,2.47,13.0,702.0,20.0,True
5,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,False
6,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,True
7,7.56,150.0,2.68,1.0,3.78,66.0,770.0,61.0,True
8,0.88,21.0,2.72,1.0,0.25,9.0,547.0,181.0,False
9,0.5,878.0,2.76,1.0,32.42,327.0,860.0,26.0,True
10,2.55,3.0,3.14,1.0,0.64,2.0,606.0,0.0,False
11,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,True
12,2.82,25.0,3.12,1.0,0.0,18.0,641.0,0.0,False
13,0.85,67.0,3.0,1.0,11.69,1.0,633.0,1.0,True
14,0.0,19.0,3.15,1.0,0.0,14.0,646.0,0.0,False
15,2.33,337.0,2.62,1.0,7.56,16.0,689.0,0.0,True
16,2.8,165.0,2.73,1.0,111.9,92.0,614.0,84.0,True
17,7.57,584.0,3.2,1.0,8.64,303.0,701.0,174.0,True
18,12.5,632.0,3.06,1.0,25.6,307.0,518.0,52.0,True
19,15.0,655.0,3.17,1.0,14.38,322.0,657.0,166.0,True
20,0.0,149.0,3.12,1.0,0.0,84.0,655.0,0.0,False
21,0.0,728.0,3.07,1.0,0.0,40.0,785.0,0.0,False
22,2.36,160.0,2.72,1.0,0.64,4.0,517.0,0.0,False
23,3.5,21.0,3.24,1.0,1.5,17.0,650.0,1.0,True
24,2.1,171.5,2.46,1.0,28.2,126.0,486.0,162.0,False
25,4.64,53.0,2.77,1.0,33.09,43.0,439.0,31.0,True
26,3.64,11.0,2.88,1.0,44.82,11.0,467.0,29.0,True
27,4.27,60.0,3.06,1.0,39.0,49.0,587.0,71.0,False
28,1.71,235.5,2.54,1.0,76.86,208.0,465.0,13.0,True
29,4.21,32.0,3.43,1.0,63.93,0.0,550.0,105.0,True
30,0.0,62.17,2.85,1.0,0.0,44.0,772.0,0.0,False
31,14.64,53.5,2.71,1.0,63.5,71.0,411.0,30.0,True
32,4.56,18.0,2.84,1.0,19.56,11.0,580.0,129.0,True
33,1.88,32.0,2.83,1.0,12.38,8.0,714.0,1.0,True
34,13.5,401.75,2.88,1.0,1.33,588.0,646.0,0.0,True
35,22.3,41.83,2.88,1.0,8.6,76.0,498.0,2.0,True
36,12.22,10.0,2.75,1.0,3.11,8.0,895.0,87.0,True
37,4.81,283.33,3.26,1.0,150.88,321.0,820.0,103.0,True
38,2.0,293.92,2.01,1.0,152.6,331.0,572.0,121.0,False
39,3.43,130.5,2.44,1.0,7.0,59.0,479.0,190.0,False
40,8.67,3.0,2.57,1.0,1.33,0.0,525.0,0.0,True
41,12.35,7.0,3.23,1.0,82.65,5.0,760.0,47.0,True
42,0.1,41.0,3.02,1.0,1.1,47.0,724.0,5.0,True
43,0.78,43.67,2.35,1.0,0.0,50.0,593.0,121.0,False
44,2.93,50.67,2.43,1.0,46.5,56.0,902.0,65.0,False
45,5.8,12.0,3.01,1.0,0.5,8.0,688.0,0.0,False
46,20.23,276.72,3.28,1.0,0.92,621.0,755.0,1.0,False
