,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.0,21.0,3.45,2.0,0.0,0.01,1.0,1011.0,False
1,3.93,124.0,3.89,6.0,2.79,0.01,358.0,520.0,True
2,2.59,125.0,4.25,5.0,2.33,0.01,151.0,593.0,True
3,0.33,316.0,3.75,1.0,0.0,0.0,0.0,2290.0,False
4,2.0,399.0,5.36,2.0,0.0,0.22,706.0,1701.0,True
5,4.67,440.0,4.01,2.0,47.51,0.22,286.0,1347.0,True
6,6.04,449.0,3.57,2.0,15.65,0.22,34.0,1502.0,True
7,1.62,487.0,3.41,1.0,29.62,130.0,1.0,1057.0,False
8,1.88,499.0,4.34,1.0,14.16,136.0,0.0,1997.0,False
9,0.4,124.0,1.7,1.0,0.0,12.0,68.0,1308.0,False
10,6.9,143.0,4.24,5.0,25.2,0.0,22.0,1588.0,True
11,2.42,886.0,3.2,1.0,40.42,334.0,313.0,1096.0,True
12,1.81,469.0,3.09,3.0,9.95,0.49,587.0,587.0,True
13,3.92,661.0,5.53,1.0,62.87,329.0,4109.0,1834.0,True
14,4.97,771.0,4.81,1.0,13.56,384.0,691.0,2164.0,True
15,8.38,848.0,4.94,2.0,9.72,0.99,407.0,2966.0,True
16,3.82,939.0,2.21,2.0,1.18,0.99,279.0,748.0,True
17,18.44,1085.5,4.49,2.0,29.71,0.99,322.0,873.0,True
18,13.51,1128.5,4.46,2.0,59.23,0.99,740.0,1847.0,True
19,9.79,1222.0,5.64,3.0,274.92,0.46,8.0,5560.0,True
20,9.18,1264.0,3.4,2.0,26.86,0.99,1346.0,820.0,True
21,3.89,28.0,4.57,1.0,33.83,27.0,1431.0,1654.0,True
22,8.12,1880.0,4.5,3.0,153.14,0.5,380.0,1408.0,True
23,9.14,1896.5,5.74,4.0,73.12,0.32,2797.0,1162.0,True
24,9.86,1115.67,4.23,1.0,159.45,972.0,642.0,950.0,False
25,9.68,2035.17,4.88,3.0,115.47,0.5,70.0,2533.0,True
26,8.26,2041.17,4.07,1.0,407.22,1420.0,2.0,2057.0,False
27,9.18,2031.5,3.73,2.0,25.79,0.99,64.0,1036.0,True
28,9.03,2068.17,4.53,2.0,248.39,0.99,201.0,1611.0,True
29,9.85,2152.17,4.44,1.0,63.88,1561.0,1548.0,1150.0,False
30,1.07,2221.67,3.36,1.0,120.29,1639.0,0.0,1027.0,False
31,5.94,2229.0,5.21,1.0,289.08,1647.0,926.0,5842.0,True
32,3.36,218.5,3.92,1.0,422.45,252.0,0.0,1271.0,False
33,18.4,2303.33,4.98,5.0,0.02,0.25,60.0,2717.0,False
34,3.8,2409.5,5.82,1.0,143.52,1932.0,181.0,939.0,True
35,25.24,36.0,3.81,3.0,0.33,0.5,359.0,837.0,False
36,16.28,2448.67,5.87,3.0,232.22,0.0,529.0,1005.0,True
37,2.8,2449.67,3.0,1.0,143.8,161.0,0.0,864.0,False
38,44.87,2446.5,3.57,5.0,103.1,0.25,24.0,2002.0,True
39,20.89,64.0,4.68,4.0,4.3,0.58,183.0,1049.0,True
40,10.74,1179.5,5.8,2.0,108.15,0.0,418.0,855.0,True
41,4.33,2575.0,5.58,1.0,267.32,163.0,1495.0,1623.0,True
42,13.47,2580.5,3.42,1.0,536.13,164.0,0.0,903.0,False
43,9.4,2576.5,5.49,6.0,98.08,0.2,895.0,974.0,True
44,3.11,184.5,5.25,2.0,30.16,1.0,44.0,2579.0,True
45,88.0,375.4,1.76,2.0,3.8,0.84,758.0,747.0,False
46,5.53,2649.33,3.8,1.0,450.07,2655.0,0.0,978.0,False
47,2.6,5.0,1.3,1.0,77.8,1.0,42.0,1417.0,False
48,3.07,221.33,5.77,1.0,154.28,2.0,836.0,880.0,True
49,1.33,1034.95,4.21,1.0,15.98,1576.0,2355.0,1087.0,True
50,2.21,15.0,3.87,1.0,3.95,15.0,589.0,908.0,True
51,96.78,2641.07,2.0,2.0,269.44,0.0,95.0,904.0,True
52,84.74,296.33,3.87,5.0,5.83,0.45,0.0,1356.0,False
53,1.0,2811.58,4.91,1.0,0.0,3300.0,1063.0,1200.0,False
54,1.89,41.0,3.19,1.0,21.61,19.0,901.0,908.0,True
55,79.83,407.5,0.1,3.0,92.17,0.81,1113.0,1116.0,False
56,6.56,4.0,3.52,1.0,254.62,4.0,274.0,955.0,True
57,49.37,6.0,4.67,3.0,411.94,0.87,3852.0,2386.0,True
58,2.55,6.0,2.77,1.0,70.61,4.0,1985.0,1089.0,True
59,3.43,3342.0,4.63,1.0,34.9,4317.0,891.0,840.0,True
60,26.05,3451.6,3.1,3.0,969.45,0.04,0.0,1961.0,False
61,39.75,3452.6,3.36,2.0,379.06,0.99,2.0,1262.0,True
62,15.0,3783.26,4.15,1.0,676.18,4750.0,242.0,2832.0,False
63,13.07,3792.92,3.81,1.0,366.34,4761.0,252.0,2275.0,False
64,11.83,3793.38,2.9,1.0,160.72,4855.0,1631.0,921.0,True
65,17.33,3904.61,3.38,1.0,251.2,332.0,1.0,1241.0,False
66,1.37,418.0,3.87,1.0,32.47,189.0,842.0,946.0,True
67,7.03,3948.99,5.2,1.0,231.59,4997.0,0.0,1692.0,False
68,7.4,5.0,3.46,1.0,8.0,4.0,228.0,1752.0,True
69,1.28,8.0,4.02,1.0,1.84,7.0,2644.0,1719.0,True
70,7.94,4064.81,2.64,1.0,226.61,5386.0,1618.0,1119.0,True
71,1.5,8.0,1.98,1.0,0.0,8.0,889.0,886.0,False
72,57.92,4119.93,5.29,4.0,551.3,0.32,0.0,3706.0,False
73,3.94,4121.8,4.89,1.0,95.14,459.0,0.0,2208.0,False
74,8.42,4185.08,4.16,1.0,644.54,349.0,0.0,1529.0,False
75,56.93,4241.21,5.41,4.0,80.63,0.32,1.0,4003.0,True
76,51.43,4296.37,3.88,3.0,30.78,0.46,1.0,1325.0,True
77,84.88,72.17,4.04,2.0,222.41,0.75,1237.0,796.0,True
78,6.03,0.0,5.56,1.0,421.59,0.0,2006.0,1180.0,True
79,1.41,86.5,4.24,2.0,2.66,1.51,1120.0,1350.0,True
80,20.82,4227.03,3.01,3.0,1.09,0.46,187.0,875.0,True
81,20.83,4264.53,3.28,4.0,0.5,0.33,4.0,1038.0,False
82,15.54,64.0,2.77,5.0,18.44,0.2,2990.0,1296.0,True
83,103.54,67.0,3.27,5.0,20.46,0.4,905.0,668.0,True
84,104.57,75.0,2.41,6.0,17.43,0.53,750.0,975.0,True
85,405.43,79.0,1.17,3.0,0.29,0.69,34.0,4454.0,False
86,51.9,82.0,3.73,7.0,17.4,0.43,936.0,5490.0,True
87,134.64,6.0,3.03,2.0,333.14,1.02,641.0,988.0,True
88,3.87,113.0,3.49,1.0,35.0,28.0,0.0,1012.0,False
89,4.5,1511.0,3.85,1.0,0.3,777.0,0.0,1183.0,False
90,1.96,1533.5,3.26,2.0,0.79,1.0,2241.0,2319.0,True
91,7.86,4205.64,4.2,1.0,1222.29,6231.0,2.0,2442.0,False
92,4.16,4220.11,4.58,1.0,686.89,6251.0,0.0,5806.0,False
93,91.0,4221.11,4.46,4.0,0.16,0.32,673.0,634.0,False
94,9.61,4252.1,4.44,1.0,200.77,757.0,0.0,2899.0,False
95,125.63,9.75,4.07,3.0,6.7,0.5,799.0,877.0,True
96,278.73,19.5,0.98,4.0,5.33,0.33,698.0,681.0,False
97,17.0,8.0,1.02,3.0,552.5,0.98,344.0,2624.0,False
98,7.35,346.0,5.32,3.0,30.41,0.83,2818.0,856.0,True
99,176.95,4339.7,4.42,7.0,400.49,0.16,3.0,1718.0,True
100,1.28,4281.3,4.75,2.0,82.12,0.87,4.0,1269.0,True
101,29.72,4340.54,3.61,1.0,917.06,530.0,0.0,1068.0,False
102,6.16,3157.1,4.33,1.0,550.45,3894.17,0.98,3977.03,False
103,5.13,3703.96,4.46,1.0,620.64,5106.63,0.47,4917.93,False
104,5.68,3413.89,4.39,1.0,583.41,4463.51,0.74,4418.86,False
105,5.17,3686.91,4.45,1.0,618.45,5068.83,0.49,4888.6,False
106,6.0,3245.12,4.35,1.0,561.75,4089.32,0.89,4128.47,False
107,4.9,3829.35,4.49,1.0,636.74,5384.65,0.36,5133.69,False
108,5.82,3340.21,4.37,1.0,573.95,4300.16,0.81,4292.09,False
109,7.05,2687.32,4.22,1.0,490.15,2852.62,1.41,3168.75,False
110,7.57,2407.45,4.15,1.0,454.23,2232.09,1.66,2687.21,False
111,4.55,4013.59,4.53,1.0,660.38,5793.13,0.19,5450.68,False
112,8.04,2161.15,4.1,1.0,422.62,1686.03,1.89,2263.44,False
113,5.34,3592.93,4.43,1.0,606.39,4860.46,0.58,4726.9,False
114,5.8,3350.34,4.38,1.0,575.25,4322.61,0.8,4309.51,False
115,7.91,2226.66,4.11,1.0,431.03,1831.27,1.83,2376.16,False
116,7.31,2547.74,4.19,1.0,472.24,2543.13,1.54,2928.58,False
117,5.27,3629.8,4.44,1.0,611.12,4942.22,0.54,4790.35,False
118,5.95,3269.5,4.36,1.0,564.88,4143.38,0.87,4170.43,False
119,7.13,2644.42,4.21,1.0,484.65,2757.5,1.45,3094.94,False
120,6.47,2995.68,4.29,1.0,529.73,3536.28,1.12,3699.3,False
121,7.24,2582.71,4.19,1.0,476.73,2620.67,1.5,2988.75,False
122,5.84,3326.16,4.37,1.0,572.15,4269.01,0.82,4267.92,False
123,7.69,2346.23,4.14,1.0,446.37,2096.37,1.72,2581.88,False
124,4.78,3891.45,4.5,1.0,644.71,5522.33,0.3,5240.53,False
125,4.24,4180.38,4.57,1.0,681.79,6162.92,0.04,5737.65,False
126,7.45,2471.94,4.17,1.0,462.51,2375.08,1.6,2798.17,False
127,5.08,3733.48,4.47,1.0,624.43,5172.08,0.45,4968.72,False
128,4.87,3842.67,4.49,1.0,638.45,5414.18,0.35,5156.6,False
129,7.9,2234.88,4.11,1.0,432.08,1849.49,1.82,2390.3,False
130,7.53,2427.23,4.16,1.0,456.77,2275.95,1.65,2721.24,False
131,6.73,2856.14,4.26,1.0,511.82,3226.91,1.25,3459.21,False
