,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.0,21.0,3.45,2.0,0.0,0.01,1.0,1011.0,False
1,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,True
2,2.1,396.0,4.16,2.0,4.08,0.22,884.0,443.0,True
3,2.0,399.0,5.36,2.0,0.0,0.22,706.0,1701.0,True
4,4.67,440.0,4.01,2.0,47.51,0.22,286.0,1347.0,True
5,6.04,449.0,3.57,2.0,15.65,0.22,34.0,1502.0,True
6,1.62,487.0,3.41,1.0,29.62,130.0,1.0,1057.0,False
7,0.4,124.0,1.7,1.0,0.0,12.0,68.0,1308.0,False
8,2.42,886.0,3.2,1.0,40.42,334.0,313.0,1096.0,True
9,9.36,233.0,5.09,2.0,37.45,0.44,1405.0,524.0,True
10,12.0,741.5,1.58,3.0,38.67,0.05,683.0,466.0,False
11,1.81,469.0,3.09,3.0,9.95,0.49,587.0,587.0,True
12,13.97,67.0,3.84,2.0,92.49,0.7,187.0,653.0,True
13,2.52,544.0,3.34,1.0,18.15,341.0,576.0,589.0,True
14,3.82,939.0,2.21,2.0,1.18,0.99,279.0,748.0,True
15,18.44,1085.5,4.49,2.0,29.71,0.99,322.0,873.0,True
16,9.45,1086.5,4.11,2.0,35.94,0.99,701.0,483.0,True
17,15.12,1108.5,4.11,1.0,55.33,599.0,237.0,632.0,False
18,13.51,1128.5,4.46,2.0,59.23,0.99,740.0,1847.0,True
19,9.18,1264.0,3.4,2.0,26.86,0.99,1346.0,820.0,True
20,2.65,2.0,2.94,1.0,70.35,2.0,1222.0,524.0,True
21,9.71,1483.0,3.84,2.0,138.29,0.99,88.0,577.0,True
22,3.0,850.5,1.37,1.0,0.0,705.0,848.0,853.0,False
23,3.89,28.0,4.57,1.0,33.83,27.0,1431.0,1654.0,True
24,8.12,1880.0,4.5,3.0,153.14,0.5,380.0,1408.0,True
25,9.86,1115.67,4.23,1.0,159.45,972.0,642.0,950.0,False
26,9.18,2031.5,3.73,2.0,25.79,0.99,64.0,1036.0,True
27,9.03,2068.17,4.53,2.0,248.39,0.99,201.0,1611.0,True
28,9.85,2152.17,4.44,1.0,63.88,1561.0,1548.0,1150.0,False
29,1.07,2221.67,3.36,1.0,120.29,1639.0,0.0,1027.0,False
30,3.36,218.5,3.92,1.0,422.45,252.0,0.0,1271.0,False
31,45.88,2297.67,2.25,2.0,47.69,0.99,804.0,472.0,True
32,3.8,2409.5,5.82,1.0,143.52,1932.0,181.0,939.0,True
33,25.24,36.0,3.81,3.0,0.33,0.5,359.0,837.0,False
34,16.28,2448.67,5.87,3.0,232.22,0.0,529.0,1005.0,True
35,2.8,2449.67,3.0,1.0,143.8,161.0,0.0,864.0,False
36,10.74,1179.5,5.8,2.0,108.15,0.0,418.0,855.0,True
37,12.72,2529.5,4.05,2.0,69.0,0.99,140.0,512.0,True
38,5.63,1142.5,5.53,1.0,70.92,163.0,303.0,718.0,True
39,12.91,38.0,2.25,1.0,55.27,27.0,374.0,744.0,False
40,4.33,2575.0,5.58,1.0,267.32,163.0,1495.0,1623.0,True
41,13.47,2580.5,3.42,1.0,536.13,164.0,0.0,903.0,False
