,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,5.78,9.0,3.68,0.09,55.41,1.96,363.0,302.0,False
1,8.15,109.0,4.35,0.18,100.45,0.93,422.0,256.0,False
2,17.31,4.0,3.91,0.34,47.03,0.21,555.0,177.0,False
3,34.0,44.0,2.94,1.0,85.44,0.5,122.0,51.0,True
4,33.73,89.0,3.38,0.73,97.82,1.0,155.0,0.0,True
5,28.74,112.0,3.02,0.53,61.84,1.0,387.0,23.0,True
6,36.89,175.0,4.51,0.36,66.32,1.0,323.0,288.0,False
7,46.81,189.0,3.56,0.69,68.19,0.2,71.0,39.0,False
8,38.5,13.0,4.07,0.39,45.43,0.65,348.0,138.0,False
9,65.5,16.0,3.11,0.75,72.0,0.17,316.0,17.0,False
10,66.86,55.0,3.19,0.55,54.86,0.16,488.0,262.0,True
11,80.0,262.5,3.4,0.8,122.27,2.0,99.0,73.0,False
12,73.41,8.0,3.5,0.88,81.71,0.31,85.0,92.0,False
13,8.95,79.0,3.1,0.65,260.65,0.0,282.0,322.0,False
14,22.69,15.0,3.41,0.81,105.25,0.73,271.0,15.0,False
15,14.08,17.0,3.01,1.08,108.5,0.21,45.0,10.0,False
16,21.71,35.0,2.76,1.0,73.43,0.17,516.0,64.0,False
17,6.89,70.5,3.5,0.67,174.5,0.98,969.0,471.0,False
18,33.35,41.0,3.48,1.0,192.65,0.73,36.0,36.0,False
19,27.65,75.0,3.33,0.65,187.15,0.25,545.0,33.0,False
20,7.25,93.5,3.07,0.75,291.31,0.0,350.0,100.0,False
21,7.0,46.0,3.96,0.65,83.55,0.73,647.0,17.0,False
22,43.33,76.5,2.8,1.67,151.11,85.0,72.0,14.0,True
23,5.38,111.0,3.47,0.56,164.44,0.44,422.0,38.0,False
24,26.27,86.0,2.64,1.0,228.4,85.0,605.0,210.0,True
25,15.99,26.0,4.93,0.23,247.31,0.77,451.0,484.0,False
26,42.5,38.0,2.27,2.25,149.75,1.22,115.0,14.0,False
27,29.42,4.0,2.76,1.42,104.0,3.0,608.0,25.0,True
28,17.67,50.0,3.2,1.07,217.2,1.17,180.0,35.0,True
29,9.64,83.0,2.79,1.27,177.73,50.0,204.0,254.0,True
30,27.25,13.0,2.45,2.12,219.25,0.35,170.0,2.0,False
31,31.2,9.0,2.6,1.9,131.7,0.44,18.0,19.0,False
32,19.87,259.33,3.33,1.2,197.6,0.25,143.0,14.0,False
33,4.88,86.0,3.34,0.56,168.69,11.0,120.0,116.0,False
34,32.5,89.0,2.79,0.95,135.45,0.42,526.0,170.0,True
35,29.75,25.0,4.18,0.68,72.21,0.54,807.0,24.0,False
36,12.69,46.0,3.41,0.56,201.09,0.6,540.0,183.0,False
37,10.43,150.0,2.46,2.14,150.71,34.0,39.0,108.0,False
38,19.31,151.0,2.96,1.23,238.69,0.2,214.0,12.0,False
39,60.62,177.0,2.71,2.25,157.38,91.0,189.0,53.0,False
40,20.75,178.5,2.52,1.5,222.62,93.0,55.0,40.0,True
41,30.24,19.5,3.08,0.95,165.95,0.82,637.0,15.0,True
42,10.57,30.0,3.09,1.07,98.93,26.0,71.0,24.0,True
43,39.0,38.0,3.51,1.24,66.29,30.0,505.0,19.0,False
44,35.21,37.5,3.49,1.64,163.93,0.53,232.0,207.0,False
45,3.35,51.0,3.62,0.1,57.8,5.0,356.0,147.0,False
46,28.03,69.0,3.91,0.84,139.81,0.14,317.0,334.0,False
47,14.56,0.0,3.17,1.22,175.78,0.0,322.0,8.0,True
48,4.38,86.0,3.82,0.32,62.44,0.02,872.0,332.0,False
49,3.5,16.0,4.34,0.23,65.68,1.0,83.0,58.0,False
50,19.35,47.0,3.38,1.0,166.48,0.73,783.0,845.0,False
51,32.77,88.0,3.44,1.09,51.23,0.0,611.0,5.0,False
52,38.4,89.0,2.57,2.4,144.9,19.0,158.0,39.0,False
53,49.71,95.0,2.47,3.29,108.14,0.15,83.0,20.0,False
54,72.77,51.0,3.05,2.15,115.77,0.27,132.0,31.0,False
55,1.78,20.0,2.76,0.33,98.33,20.0,217.0,140.0,False
56,2.33,106.0,3.35,0.8,145.73,26.0,614.0,170.0,False
57,13.75,109.0,5.17,0.38,151.52,29.0,328.0,42.0,False
58,57.62,55.0,3.07,1.29,76.33,0.73,842.0,101.0,True
59,50.45,212.0,2.55,2.36,128.64,0.08,296.0,24.0,False
60,27.23,0.0,2.82,1.0,97.65,0.0,872.0,244.0,True
61,24.17,1.0,3.46,1.17,92.04,1.0,554.0,211.0,True
62,54.8,41.0,2.79,2.6,149.4,0.66,202.0,12.0,False
63,5.5,147.0,2.81,0.75,85.75,26.0,153.0,202.0,True
64,5.76,51.0,3.99,0.35,133.65,35.0,192.0,270.0,False
65,30.24,18.0,3.89,1.12,81.08,15.0,778.0,11.0,False
