,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,2.0,311.5,1.0,1.0,16.0,342.0,13.0,6.0,True
1,29.83,312.0,1.23,2.17,63.0,344.0,69.0,84.0,True
2,6.75,310.5,0.56,1.5,116.25,348.0,455.0,12.0,False
3,5.33,308.67,1.22,1.33,143.67,351.0,8.0,17.0,True
4,4.0,309.67,0.0,2.0,180.0,363.0,3.0,0.0,False
5,43.29,114.0,1.92,2.14,217.14,76.0,131.0,77.0,True
6,2.0,257.5,0.55,1.0,150.33,371.0,493.0,0.0,False
7,1.0,248.83,0.98,0.67,129.0,379.0,73.0,39.0,True
8,16.0,249.67,0.5,4.0,55.0,381.0,4.0,5.0,False
9,55.29,253.17,1.37,2.29,11.71,386.0,444.0,6.0,True
10,26.0,243.83,2.67,1.6,40.6,396.0,101.0,6.0,True
11,11.56,242.33,2.21,1.33,222.56,397.0,281.0,120.0,True
12,34.0,243.5,1.52,4.0,112.33,402.0,34.0,7.0,False
13,3.0,248.33,0.83,1.5,234.5,407.0,20.0,7.0,True
14,27.25,260.83,1.29,3.25,131.75,431.0,45.0,0.0,True
15,29.11,266.75,2.04,1.89,256.78,443.0,82.0,153.0,True
16,56.4,267.75,1.63,3.6,94.2,444.0,261.0,161.0,False
17,31.4,269.75,1.53,2.8,12.4,446.0,175.0,0.0,True
18,7.21,270.75,3.02,0.84,252.26,447.0,81.0,37.0,True
19,36.6,271.75,1.18,3.2,24.4,448.0,150.0,0.0,True
20,3.11,272.33,2.8,0.44,93.0,451.0,213.0,3.0,True
21,5.79,272.92,2.83,0.64,291.64,453.0,373.0,78.0,True
22,10.86,274.58,1.3,1.71,92.57,455.0,40.0,16.0,True
23,5.67,275.25,1.09,2.33,166.67,457.0,124.0,79.0,True
24,40.88,292.33,1.76,2.25,179.75,477.0,216.0,14.0,True
25,5.0,299.42,2.2,1.17,189.0,486.0,131.0,3.0,True
26,7.0,302.67,1.62,2.4,79.0,502.0,27.0,14.0,False
27,35.56,310.83,1.68,1.06,94.5,515.0,690.0,42.0,True
28,20.78,322.92,2.21,1.56,215.22,531.0,409.0,23.0,True
29,16.56,329.83,2.36,0.78,94.56,540.0,89.0,92.0,True
30,20.75,178.5,2.52,1.5,222.62,93.0,55.0,40.0,True
31,10.5,341.92,0.94,2.0,238.25,558.0,839.0,38.0,True
32,12.83,360.83,2.52,1.17,214.0,571.0,328.0,4.0,True
33,28.0,377.28,2.28,3.0,121.4,89.0,59.0,10.0,False
34,1.89,272.0,2.23,0.67,260.0,185.0,663.0,2.0,True
35,30.67,277.0,2.24,2.33,204.33,189.0,164.0,65.0,False
36,17.33,317.5,1.56,5.0,17.0,221.0,14.0,0.0,True
37,12.33,335.5,1.51,3.33,41.33,236.0,15.0,34.0,False
38,2.5,342.5,0.6,0.75,95.5,239.0,36.0,28.0,True
39,24.67,372.0,0.82,5.67,49.0,268.0,28.0,147.0,True
40,11.75,373.0,1.16,2.5,52.5,269.0,280.0,3.0,True
41,6.67,375.0,0.6,2.33,116.67,271.0,94.0,2.0,True
42,14.5,403.5,0.76,3.5,93.0,290.0,27.0,27.0,True
43,8.0,439.5,0.52,1.67,98.0,316.0,439.0,6.0,False
44,46.0,450.0,1.56,3.33,42.0,327.0,3.0,11.0,True
45,10.5,453.5,1.14,2.75,97.25,331.0,459.0,9.0,True
46,22.5,454.5,1.0,6.5,239.0,332.0,32.0,19.0,True
47,113.0,480.0,1.19,6.67,144.67,351.0,15.0,126.0,False
48,9.54,483.0,2.24,1.0,69.85,354.0,225.0,38.0,True
49,2.0,486.5,0.89,1.0,126.0,355.0,24.0,2.0,True
50,54.67,564.5,1.08,5.67,195.0,417.0,38.0,2.0,True
51,5.71,225.0,2.5,0.57,65.29,161.0,222.0,71.0,True
52,15.2,247.0,1.71,3.0,63.0,182.0,84.0,34.0,False
53,2.33,291.0,1.18,1.0,32.33,223.0,51.0,15.0,True
54,39.5,306.0,0.92,6.0,35.0,240.0,5.0,1.0,True
55,10.0,264.0,0.81,3.5,70.5,162.0,3.0,1.0,True
56,1.67,265.0,1.56,0.67,198.0,163.0,44.0,6.0,True
