,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,9.46,113.0,4.12,0.27,15.35,0.93,864.0,439.0,False
1,22.67,135.0,2.2,0.75,55.33,0.57,408.0,1206.0,True
2,18.54,5.0,3.29,0.36,37.54,0.68,1147.0,349.0,False
3,15.59,46.0,4.6,0.17,3.98,2.0,1183.0,1394.0,True
4,24.05,162.0,3.49,0.45,7.15,0.32,1101.0,719.0,False
5,17.75,6.0,4.94,0.15,44.38,0.41,1594.0,924.0,False
6,25.43,54.0,4.7,0.2,10.39,1.0,1648.0,843.0,False
7,25.62,177.0,3.56,0.43,17.57,0.93,527.0,590.0,False
8,19.79,180.0,3.38,0.32,40.25,0.57,2026.0,532.0,False
9,28.44,181.0,3.98,0.22,8.88,0.93,1144.0,481.0,False
10,35.0,21.0,2.63,0.5,9.61,1.01,425.0,778.0,True
11,54.5,190.0,4.02,0.5,12.95,1.0,413.0,780.0,False
12,2.97,215.0,4.19,0.09,181.73,30.0,1105.0,983.0,False
13,1.33,216.0,3.08,0.1,147.71,31.0,994.0,889.0,True
14,67.26,219.5,4.11,0.48,24.87,2.0,1206.0,600.0,False
15,39.95,19.0,3.05,0.55,21.65,1.44,1372.0,1039.0,True
16,48.53,9.0,3.14,0.71,100.0,0.04,726.0,762.0,False
17,63.75,17.0,2.94,0.92,72.67,0.5,697.0,599.0,True
18,33.62,50.0,4.3,0.33,30.03,1.98,735.0,414.0,False
19,40.0,291.0,3.53,0.42,142.24,0.4,1703.0,1421.0,False
20,6.89,70.5,3.5,0.67,174.5,0.98,969.0,471.0,False
21,32.82,58.0,4.25,0.22,51.69,0.73,1536.0,1321.0,False
22,25.61,11.0,3.99,0.47,41.58,0.5,1985.0,571.0,False
23,17.28,45.0,2.83,0.94,66.5,0.73,1540.0,333.0,True
24,24.71,5.0,3.15,0.68,67.75,0.72,1062.0,377.0,True
25,1.35,28.0,4.55,0.02,8.24,2.0,688.0,525.0,True
26,1.18,27.6,4.81,0.07,142.32,0.0,419.0,1040.0,False
27,1.0,2.0,2.76,0.29,27.14,1.0,156.0,587.0,True
28,2.71,26.0,3.98,0.22,85.78,0.02,2555.0,825.0,False
29,9.76,65.0,4.96,0.26,82.67,0.25,1832.0,706.0,False
30,13.14,7.0,2.39,0.64,13.81,0.85,509.0,494.0,True
31,14.77,100.0,4.09,0.85,24.0,48.0,1734.0,561.0,False
32,4.38,86.0,3.82,0.32,62.44,0.02,872.0,332.0,False
33,19.35,47.0,3.38,1.0,166.48,0.73,783.0,845.0,False
34,3.9,49.0,3.19,0.19,12.76,5.0,580.0,1215.0,True
35,30.36,101.0,2.39,1.79,2.0,0.08,51.0,900.0,True
36,30.52,111.0,4.1,0.7,20.85,0.0,1217.0,954.0,False
37,25.24,118.0,2.18,0.93,106.52,0.0,1674.0,1208.0,False
38,28.06,15.0,3.68,0.81,42.25,13.0,1017.0,722.0,False
39,23.98,36.0,4.38,0.45,56.33,28.0,822.0,923.0,False
40,29.16,4.0,2.97,1.2,96.44,0.49,1476.0,328.0,True
41,34.18,145.0,3.85,0.64,59.64,0.25,1290.0,321.0,False
42,14.62,203.0,3.24,0.67,76.26,0.0,913.0,621.0,False
43,2.67,53.0,2.7,0.67,177.22,48.0,1508.0,467.0,True
44,8.35,182.5,3.74,0.56,47.21,0.33,1031.0,810.0,False
45,54.25,5.0,2.6,2.25,105.06,0.05,523.0,638.0,False
46,16.62,57.5,3.78,0.81,30.16,44.0,794.0,1464.0,False
47,1.89,106.0,4.54,0.18,153.46,75.0,873.0,688.0,False
48,6.33,30.0,3.73,0.52,21.96,29.0,477.0,343.0,False
49,25.13,32.0,3.87,0.66,25.02,0.62,1490.0,523.0,False
50,16.83,34.0,3.4,0.73,20.93,33.0,951.0,873.0,False
51,6.4,46.0,4.66,0.36,28.79,0.62,1971.0,1607.0,False
52,3.35,87.5,4.1,0.4,117.93,0.22,384.0,576.0,False
53,28.19,63.5,3.39,1.23,32.58,4.0,614.0,427.0,True
