,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,38.0,10.0,1.69,1.25,141.25,1.0,71.0,18.0,True
1,18.0,164.0,1.64,0.53,111.35,0.25,41.0,29.0,True
2,59.0,153.0,1.92,1.11,100.56,1.0,80.0,16.0,True
3,8.67,65.5,1.35,2.67,89.0,3.0,49.0,13.0,True
4,18.8,0.0,1.58,2.0,168.4,0.0,97.0,36.0,False
5,40.0,22.0,0.75,2.6,64.2,12.0,209.0,139.0,True
6,14.0,29.0,0.99,4.5,54.0,1.0,205.0,37.0,True
7,8.5,49.0,1.28,2.17,136.0,0.73,226.0,82.0,True
8,14.25,60.0,1.86,3.0,159.0,0.39,69.0,5.0,True
9,3.5,76.0,0.99,2.0,108.0,86.0,7.0,2.0,True
10,5.5,100.5,0.92,2.5,211.0,69.0,0.0,3.0,True
11,37.64,103.0,1.24,1.45,172.73,0.16,204.0,98.0,True
12,44.62,112.5,1.69,1.88,76.5,0.44,344.0,9.0,False
13,45.5,115.5,0.99,7.5,74.0,80.0,16.0,2.0,True
14,10.2,81.0,1.51,2.4,203.0,0.49,164.0,1.0,False
15,10.0,120.5,0.0,5.0,142.0,9.0,2.0,2.0,False
16,6.5,128.0,0.85,1.0,61.0,87.0,21.0,22.0,True
17,28.25,88.67,1.25,3.25,185.0,0.98,35.0,25.0,True
18,39.86,76.5,1.82,2.29,156.0,44.0,77.0,5.0,True
19,17.5,39.0,0.96,3.5,144.5,19.0,16.0,5.0,True
20,5.0,41.0,0.95,2.0,173.0,5.0,15.0,1.0,True
21,2.0,44.0,1.17,1.33,103.0,1.22,123.0,3.0,True
22,52.8,56.0,1.86,3.4,126.6,0.68,52.0,13.0,True
23,25.75,70.0,1.78,3.75,96.0,18.0,51.0,7.0,True
24,22.0,249.0,0.97,5.0,43.5,12.0,4.0,1.0,True
25,0.75,11.0,1.54,0.25,116.25,1.14,85.0,9.0,True
26,1.0,19.0,1.27,0.75,173.0,11.0,64.0,0.0,True
27,25.0,99.0,0.74,2.5,38.67,0.31,108.0,62.0,True
28,29.5,53.0,0.96,3.75,88.25,6.0,933.0,85.0,True
29,2.33,118.0,0.8,1.0,142.33,81.0,582.0,0.0,True
30,1.2,174.0,1.15,0.4,206.2,1.22,94.0,47.0,True
31,48.67,74.5,1.0,5.33,151.67,10.0,20.0,3.0,True
32,2.67,210.5,0.98,0.67,52.67,1.22,155.0,2.0,True
33,44.75,3.0,1.41,4.25,79.5,3.0,42.0,25.0,True
34,12.0,24.0,1.08,2.67,48.33,0.73,73.0,70.0,True
35,5.43,21.0,1.51,1.43,138.71,11.0,147.0,84.0,True
36,9.5,6.0,0.73,2.0,58.0,0.0,101.0,2.0,True
37,0.5,9.0,0.98,0.5,66.0,9.0,45.0,16.0,True
38,3.0,9.0,0.93,1.5,60.5,0.01,20.0,3.0,True
39,27.0,30.0,0.37,3.0,94.5,22.0,28.0,0.0,False
40,6.8,42.0,1.57,1.0,64.4,0.0,360.0,8.0,True
41,20.75,52.0,1.74,3.5,159.0,0.0,27.0,56.0,False
42,2.0,74.0,0.89,0.5,99.0,10.0,39.0,3.0,True
43,64.8,77.0,1.31,4.6,48.4,0.94,113.0,17.0,True
44,3.5,106.0,1.0,1.0,46.0,82.0,2.0,0.0,True
45,3.0,77.0,1.56,0.71,54.57,1.0,198.0,35.0,True
46,3.5,107.0,1.0,2.5,73.0,7.0,59.0,0.0,True
47,3.0,7.0,1.16,1.0,91.75,0.74,359.0,4.0,True
48,3.33,28.0,1.25,1.33,56.67,1.64,72.0,0.0,True
49,4.0,105.0,0.89,2.0,109.33,41.0,75.0,16.0,True
50,5.0,22.0,1.48,1.67,64.0,22.0,138.0,0.0,True
51,2.0,35.0,0.85,1.5,57.5,24.0,9.0,2.0,True
52,5.5,116.0,0.98,2.0,63.0,44.0,33.0,1.0,True
53,1.5,28.0,0.85,1.5,59.5,27.0,110.0,0.0,True
54,76.0,129.0,1.44,5.2,74.0,0.0,73.0,5.0,True
55,8.0,130.0,0.0,5.0,75.0,11.0,90.0,38.0,False
56,6.67,133.0,1.54,2.0,33.33,0.99,45.0,6.0,True
57,45.0,134.0,1.59,5.25,141.0,45.0,200.0,102.0,False
58,8.33,135.0,1.06,2.33,78.0,0.02,96.0,5.0,True
59,21.0,141.0,0.81,5.5,28.5,0.0,4.0,4.0,True
60,21.25,20.0,1.36,1.75,71.75,19.0,181.0,28.0,True
61,2.0,158.0,1.14,0.67,71.0,52.0,62.0,19.0,False
62,12.0,30.0,1.17,3.5,81.5,24.0,27.0,10.0,True
63,5.33,162.0,0.98,1.33,87.0,53.0,24.0,10.0,True
64,3.0,39.5,0.97,1.0,117.0,39.0,43.0,5.0,True
65,3.5,40.5,0.52,2.0,97.5,40.0,15.0,11.0,False
66,7.17,57.0,1.81,1.17,93.0,0.0,122.0,88.0,True
67,14.33,59.0,1.24,6.0,42.67,0.87,106.0,4.0,True
68,8.4,76.0,1.36,1.4,49.6,0.0,113.0,54.0,True
69,8.5,1.0,1.18,1.5,87.0,1.0,372.0,71.0,True
70,3.5,65.0,1.78,0.75,82.25,0.73,11.0,16.0,True
71,11.0,66.0,0.0,5.0,111.0,5.0,58.0,56.0,False
72,21.33,17.0,0.92,1.33,57.0,16.0,13.0,12.0,True
73,16.4,152.0,0.79,4.4,33.2,0.0,342.0,27.0,True
74,8.5,210.0,0.39,3.5,194.0,19.0,17.0,9.0,False
75,2.0,25.0,0.98,0.5,141.0,2.0,18.0,1.0,True
76,4.5,14.0,0.67,2.5,65.0,13.0,21.0,30.0,True
77,24.25,17.0,1.52,4.75,79.75,16.0,34.0,30.0,False
78,0.33,26.0,1.28,0.33,97.67,0.4,60.0,6.0,True
79,27.5,78.5,1.0,6.0,39.5,67.0,26.0,2.0,True
80,9.0,55.0,0.93,2.5,146.0,41.0,44.0,0.0,True
81,3.5,11.0,0.47,1.0,96.5,5.0,16.0,4.0,True
82,10.4,130.0,1.4,2.2,34.8,1.0,239.0,54.0,True
83,14.75,244.5,1.28,2.5,151.0,0.0,49.0,1.0,True
84,31.67,257.0,1.72,4.33,159.33,0.94,180.0,70.0,True
85,2.5,36.0,0.38,2.5,80.5,4.0,67.0,1.0,False
86,6.67,265.5,1.02,1.0,177.0,28.0,112.0,80.0,True
87,8.75,36.0,1.38,2.0,139.25,23.0,89.0,2.0,False
88,1.0,38.0,1.0,1.0,130.5,26.0,17.0,0.0,True
89,21.0,167.0,0.82,5.0,149.0,0.0,120.0,45.0,True
90,5.33,85.0,1.55,2.0,67.67,5.0,17.0,4.0,False
91,3.33,55.5,1.1,1.67,111.33,56.0,195.0,11.0,True
92,12.5,25.0,0.89,2.0,73.0,0.36,44.0,66.0,True
93,3.33,185.0,1.0,1.0,121.0,146.0,200.0,0.0,True
94,10.67,61.0,1.22,2.33,30.33,13.0,155.0,26.0,True
95,10.67,7.0,1.53,1.67,82.33,7.0,89.0,18.0,True
96,4.0,64.0,0.41,1.5,58.0,1.0,59.0,37.0,True
97,9.5,66.0,0.96,3.5,65.0,30.0,320.0,17.0,True
98,30.67,69.0,1.27,5.0,58.0,32.0,26.0,0.0,True
99,14.5,244.0,0.9,5.5,149.5,16.0,47.0,7.0,True
100,9.5,71.0,1.41,2.25,39.0,58.0,46.0,19.0,False
101,15.8,29.0,1.52,1.8,99.0,18.0,54.0,68.0,True
102,1.0,63.0,1.38,0.75,91.25,0.5,60.0,1.0,True
103,14.0,34.0,1.3,2.75,124.5,31.0,167.0,1.0,False
104,5.8,135.0,1.1,1.4,206.4,1.72,59.0,32.0,True
105,11.5,101.0,0.9,4.0,43.0,0.54,39.0,8.0,True
106,5.33,105.0,0.77,2.0,61.33,0.0,394.0,11.0,True
107,4.6,1.0,1.18,2.2,75.0,0.0,491.0,23.0,True
108,36.71,26.0,1.47,4.29,114.86,0.51,194.0,38.0,True
109,31.6,101.5,1.38,3.0,47.8,1.12,654.0,1.0,True
110,6.0,96.5,0.95,2.5,98.0,44.0,33.0,15.0,True
111,7.83,43.5,1.52,1.67,79.83,0.18,37.0,26.0,True
112,6.89,11.0,1.49,0.44,85.78,6.0,176.0,44.0,False
113,17.0,13.0,1.15,1.0,71.4,0.37,43.0,38.0,True
114,14.0,8.0,0.81,4.5,121.5,1.0,45.0,11.0,True
115,4.0,3.0,0.79,1.25,103.5,3.0,475.0,40.0,True
116,11.0,0.0,0.62,3.5,160.5,0.0,0.0,52.0,True
117,32.33,6.0,1.18,4.67,74.0,6.0,20.0,13.0,True
118,16.67,7.0,0.78,2.67,53.0,7.0,330.0,0.0,True
119,25.5,19.0,0.99,3.5,57.0,19.0,20.0,7.0,True
120,23.5,0.0,0.62,6.0,83.5,0.0,3.0,10.0,True
121,26.67,7.0,1.46,4.67,176.0,2.0,66.0,34.0,True
122,32.0,52.0,1.14,6.33,162.0,39.0,20.0,17.0,True
123,13.0,46.0,0.67,3.0,45.0,25.0,25.0,9.0,True
124,21.67,23.0,1.16,4.33,66.33,23.0,76.0,19.0,True
125,10.75,42.0,0.73,1.0,59.75,39.0,24.0,47.0,True
126,6.0,49.0,0.77,2.5,37.5,20.0,75.0,13.0,True
127,4.0,115.17,0.99,0.5,125.0,0.0,899.0,93.0,True
128,10.5,221.0,0.92,4.0,56.5,1.72,5.0,1.0,True
129,1.5,2.0,0.8,1.5,100.0,2.0,68.0,10.0,True
130,25.67,35.0,1.21,4.33,83.67,35.0,93.0,137.0,True
131,3.0,23.0,0.4,2.0,86.5,0.0,22.0,16.0,True
132,2.0,113.0,0.45,0.5,82.5,105.0,32.0,0.0,False
133,21.33,30.0,0.48,6.0,78.0,0.0,48.0,39.0,True
134,8.67,39.0,1.2,4.0,99.33,0.76,24.0,1.0,True
135,22.0,112.0,1.47,2.33,79.0,78.0,10.0,13.0,False
136,23.0,26.0,0.95,4.0,96.0,3.0,31.0,2.0,True
137,1.33,43.0,1.07,0.67,53.0,43.0,299.0,18.0,True
138,6.0,115.0,0.0,4.0,101.0,9.0,3.0,0.0,False
139,11.25,133.0,1.69,4.0,104.5,0.41,117.0,0.0,True
140,8.0,60.0,1.67,1.8,98.8,0.06,38.0,20.0,True
141,2.25,135.0,1.14,0.75,53.0,0.4,139.0,0.0,True
142,13.83,61.0,1.3,3.83,158.0,1.0,773.0,154.0,True
143,21.0,41.0,1.58,1.75,148.5,0.37,36.0,0.0,True
144,13.33,140.0,1.01,5.0,98.67,0.0,85.0,9.0,True
145,1.67,29.0,0.98,0.67,160.0,20.0,56.0,1.0,True
146,7.33,43.0,1.42,4.33,56.67,41.0,10.0,3.0,False
147,7.0,67.5,1.19,2.33,202.67,34.0,71.0,19.0,True
148,10.0,0.0,1.06,5.0,171.67,0.0,67.0,3.0,True
149,7.5,127.0,0.28,2.5,81.5,91.0,54.0,7.0,False
150,6.67,70.0,1.54,1.22,139.89,1.06,344.0,79.0,True
151,17.8,130.0,1.52,4.8,106.2,93.0,144.0,4.0,False
152,8.33,31.0,0.75,4.67,121.0,1.0,85.0,0.0,True
153,1.67,55.0,1.37,1.33,85.0,53.0,5.0,5.0,False
154,2.0,117.5,0.61,1.5,162.5,116.0,27.0,0.0,True
155,12.5,79.0,0.77,2.25,72.25,44.0,146.0,11.0,True
156,19.0,133.0,0.92,5.5,36.0,0.54,12.0,6.0,True
157,6.33,44.0,1.41,1.0,112.0,34.0,64.0,14.0,True
158,15.67,42.0,1.09,3.0,150.33,1.0,26.0,2.0,True
159,12.67,12.0,0.8,4.0,161.67,1.0,185.0,2.0,True
160,7.0,7.0,1.54,1.5,115.75,0.49,73.0,114.0,True
161,12.5,111.5,1.7,4.75,53.5,0.13,124.0,7.0,False
162,4.0,130.5,0.82,1.0,91.0,20.0,15.0,20.0,True
163,3.0,6.0,0.95,1.5,115.5,2.0,24.0,17.0,True
164,13.5,44.0,1.0,4.5,57.0,16.0,2.0,1.0,True
165,2.5,113.67,1.26,1.5,39.5,0.0,102.0,6.0,True
166,42.17,68.0,1.17,5.0,82.0,41.0,197.0,5.0,True
167,10.5,75.5,1.06,1.25,69.0,67.0,48.0,19.0,True
168,10.0,80.0,0.91,4.5,41.5,54.0,48.0,1.0,True
169,3.4,71.5,1.42,2.0,204.4,44.0,321.0,2.0,False
170,10.4,72.0,0.89,3.2,151.4,0.0,199.0,5.0,True
171,1.5,104.5,1.0,1.0,169.5,4.0,34.0,0.0,True
172,18.6,108.5,1.83,3.0,156.6,110.0,292.0,1.0,True
173,58.67,23.0,1.07,8.0,98.67,19.0,23.0,12.0,False
174,19.67,87.5,1.96,2.67,138.33,0.34,212.0,48.0,True
175,2.0,87.5,1.08,0.67,54.0,1.0,86.0,28.0,True
176,36.25,89.5,1.26,6.25,53.25,66.0,154.0,16.0,True
177,21.25,0.0,1.54,4.25,113.0,0.0,136.0,0.0,True
178,3.0,90.5,1.0,1.0,189.0,78.0,6.0,6.0,True
179,8.67,51.0,0.73,3.67,56.33,0.09,68.0,3.0,True
180,4.5,92.5,0.88,1.5,92.5,9.0,364.0,25.0,True
181,15.0,230.42,0.99,7.5,53.0,0.0,4.0,3.0,True
182,12.5,35.5,0.79,2.0,40.0,0.38,19.0,2.0,True
183,1.0,23.0,1.44,0.33,96.67,21.0,60.0,0.0,True
184,9.0,124.5,0.84,1.33,76.33,134.0,45.0,0.0,True
185,43.67,4.0,0.81,8.0,102.67,4.0,100.0,1.0,True
186,12.75,99.5,1.57,2.0,45.5,12.0,31.0,16.0,False
187,38.0,97.5,0.94,5.5,62.0,46.0,15.0,2.0,True
188,10.0,131.83,0.95,1.5,64.5,0.13,26.0,1.0,True
189,50.54,188.5,1.67,5.31,119.92,0.14,44.0,198.0,False
190,49.33,106.5,1.15,5.67,89.0,0.0,274.0,106.0,True
191,2.0,100.0,0.72,1.0,194.5,47.0,8.0,2.0,True
192,4.75,105.5,0.68,2.0,183.75,1.0,346.0,0.0,True
193,20.0,143.33,0.0,6.0,122.0,57.0,1.0,1.0,False
194,16.75,50.0,1.58,6.0,83.0,0.5,248.0,72.0,True
195,4.67,89.5,1.57,2.33,176.0,0.0,38.0,21.0,False
196,1.0,15.0,0.65,0.5,175.0,17.0,6.0,0.0,True
197,2.0,129.0,0.99,0.5,65.0,6.0,12.0,15.0,True
198,28.0,93.5,0.52,9.0,174.0,7.0,75.0,95.0,False
199,9.0,193.0,0.87,0.88,98.0,0.0,176.0,209.0,True
200,2.0,9.0,0.58,1.5,96.0,0.0,100.0,7.0,True
201,19.33,12.0,1.58,4.0,92.67,8.0,3.0,6.0,True
202,3.5,146.5,0.97,1.0,34.0,7.0,162.0,36.0,True
203,54.0,123.5,1.33,6.5,198.17,0.5,384.0,37.0,True
204,3.5,46.5,0.86,3.5,72.5,0.0,0.0,78.0,True
205,5.33,153.0,0.48,1.67,61.33,1.0,465.0,0.0,True
206,3.0,153.5,0.92,1.5,34.5,15.0,208.0,34.0,True
207,19.0,100.5,0.23,6.0,130.5,91.0,1.0,53.0,False
208,12.0,0.0,1.29,5.0,111.33,0.0,14.0,0.0,True
209,12.67,135.5,1.42,2.0,82.67,15.0,72.0,6.0,False
210,10.5,130.0,0.71,4.0,107.0,17.0,171.0,106.0,True
211,20.25,77.33,1.31,5.25,33.75,0.0,92.0,20.0,True
212,10.67,9.0,1.15,5.33,63.33,3.0,42.0,10.0,True
213,12.0,110.67,0.88,4.5,27.5,49.0,263.0,6.0,True
214,32.11,135.67,1.07,3.67,132.0,167.0,411.0,4.0,True
215,33.33,0.0,0.87,2.67,156.67,0.0,25.0,16.0,True
216,2.6,128.08,1.81,0.8,125.6,0.5,493.0,14.0,True
217,20.0,131.67,0.97,5.5,42.0,99.0,7.0,3.0,True
218,6.0,128.75,0.65,1.5,140.0,0.13,5.0,1.0,True
219,16.0,131.75,0.0,4.0,168.0,11.0,23.0,1.0,False
220,12.0,31.0,0.38,5.0,58.33,31.0,139.0,0.0,False
221,25.0,23.0,0.66,5.0,167.0,9.0,39.0,13.0,True
222,34.0,24.0,0.58,3.33,75.33,0.91,213.0,174.0,True
223,16.5,27.0,0.68,4.0,80.5,0.41,104.0,8.0,True
224,7.0,145.17,1.56,1.0,70.0,22.0,75.0,7.0,True
225,2.8,42.5,1.73,1.4,137.8,39.0,103.0,13.0,True
226,22.0,10.0,0.95,9.0,117.5,8.0,30.0,5.0,True
227,9.83,129.67,1.28,0.83,111.33,0.5,367.0,291.0,True
228,16.0,117.5,1.3,5.0,89.33,85.0,26.0,0.0,True
229,11.0,141.17,0.99,1.5,37.5,23.0,59.0,18.0,True
230,10.5,49.0,1.0,3.0,91.0,22.0,134.0,28.0,True
231,15.0,133.5,0.26,2.5,57.5,0.13,100.0,11.0,False
232,42.55,75.5,1.85,5.45,142.36,0.0,297.0,51.0,True
233,13.0,50.83,1.07,4.67,68.0,41.0,98.0,94.0,True
234,41.5,40.0,0.85,8.5,126.0,31.0,11.0,11.0,True
235,3.5,24.5,1.6,1.75,142.25,22.0,497.0,10.0,True
236,13.5,27.5,1.54,3.0,71.25,0.0,31.0,3.0,False
237,5.0,122.83,0.18,2.5,104.0,1.0,37.0,0.0,True
238,18.5,110.75,0.59,7.0,40.5,0.06,66.0,5.0,True
239,20.0,50.5,0.75,6.5,61.0,44.0,67.0,46.0,True
240,20.73,82.76,0.65,4.06,81.16,3.17,339.42,30.03,True
241,22.44,85.71,0.77,3.89,75.91,2.85,388.94,25.46,True
242,31.06,100.57,1.35,3.05,49.46,1.22,638.35,2.44,True
243,18.27,78.54,0.49,4.29,88.68,3.63,268.46,36.58,True
244,19.86,81.27,0.6,4.14,83.82,3.33,314.31,32.35,True
245,21.21,83.6,0.69,4.01,79.67,3.08,353.48,28.73,True
246,26.82,93.26,1.06,3.46,62.47,2.02,515.64,13.77,True
247,25.96,91.78,1.0,3.55,65.1,2.18,490.84,16.06,True
248,20.36,82.12,0.63,4.09,82.3,3.24,328.68,31.02,True
249,22.75,86.25,0.79,3.86,74.96,2.79,397.91,24.63,True
250,17.19,76.67,0.42,4.4,92.01,3.84,237.06,39.48,True
251,19.46,80.58,0.57,4.18,85.05,3.41,302.72,33.42,True
252,30.04,98.81,1.28,3.15,52.59,1.42,608.82,5.17,True
253,27.99,95.29,1.14,3.35,58.86,1.8,549.69,10.63,True
