,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,381.0,135.0,0.0,27.0,25.0,21.0,1.0,1.0,False
1,399.0,72.0,0.0,30.0,2.0,10.0,3.0,4.0,False
2,150.0,225.5,0.0,28.0,12.0,138.0,30.0,1.0,False
3,205.0,38.45,0.0,29.0,0.0,46.0,4.0,2.0,True
4,180.0,268.5,0.0,26.0,7.0,171.0,2.0,1.0,False
5,133.0,73.5,0.0,27.0,8.0,16.0,1.0,0.0,False
6,210.0,89.0,0.0,27.0,37.0,63.0,2.0,1.0,False
7,215.0,381.5,0.0,29.0,10.0,33.0,4.0,2.0,False
8,176.0,93.0,0.0,32.0,8.0,78.0,4.0,2.0,False
9,178.0,2.0,0.0,32.0,14.0,2.0,1.0,1.0,True
10,229.0,4.0,0.0,30.0,18.0,0.0,8.0,2.0,False
11,179.0,100.83,0.0,33.0,16.0,20.0,2.0,0.0,False
12,202.0,208.5,0.0,31.0,4.0,117.0,3.0,0.0,False
13,181.0,189.5,0.0,33.0,10.0,148.0,3.0,0.0,False
14,182.0,5.0,0.0,34.0,16.0,1.0,5.0,2.0,True
15,239.0,23.0,0.0,34.0,0.0,2.0,1.0,1.0,True
16,252.0,25.0,0.0,39.0,22.0,12.0,1.0,1.0,False
17,242.0,16.0,0.0,35.0,13.0,1.0,4.0,7.0,True
18,221.0,64.5,0.0,38.0,3.0,32.0,32.0,11.0,False
19,262.0,0.0,0.0,39.0,8.0,0.0,3.0,2.0,False
20,229.0,18.0,0.0,40.0,1.0,4.0,17.0,12.0,False
21,323.5,327.5,0.32,29.0,3.0,0.75,29.0,6.0,True
22,346.5,339.0,1.0,29.0,0.5,0.75,5.0,1.0,True
23,341.0,25.0,0.88,30.0,12.5,1.0,8.0,2.0,True
24,236.0,99.83,0.0,42.0,2.0,25.0,21.0,5.0,False
25,276.0,0.0,0.0,42.0,1.0,0.0,1.0,1.0,True
26,277.0,169.0,0.0,43.0,1.0,44.0,2.0,1.0,False
27,218.0,51.0,0.0,43.0,2.0,33.0,4.0,3.0,False
28,279.0,107.67,0.0,44.0,7.0,53.0,1.0,0.0,False
29,251.0,64.0,0.0,45.0,5.0,45.0,27.0,12.0,False
30,294.0,348.33,0.0,40.0,1.0,289.0,7.0,0.0,False
31,342.0,82.0,0.07,26.5,22.5,56.0,100.0,21.0,False
32,237.0,58.5,0.0,48.0,3.0,45.0,10.0,0.0,False
33,118.0,170.5,0.0,31.0,31.0,131.0,2.0,1.0,False
34,283.0,69.0,0.0,47.0,2.0,46.0,7.0,5.0,False
35,241.0,58.5,0.0,48.0,5.0,47.0,9.0,4.0,False
36,396.5,0.0,1.0,32.5,10.0,0.0,11.0,1.0,False
37,382.0,95.0,0.26,32.5,3.5,1.0,92.0,19.0,True
38,397.5,114.0,0.95,32.5,8.5,1.0,7.0,1.0,True
39,255.67,131.83,0.83,21.67,10.67,1.28,57.0,33.0,True
40,241.5,4.0,0.89,26.5,20.0,1.0,136.0,61.0,True
41,148.0,1.0,0.0,40.0,38.0,1.0,5.0,0.0,True
42,387.0,368.83,0.24,32.5,16.0,0.75,40.0,35.0,False
