,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,47.5,61.0,0.18,5.5,51.5,48.0,38.0,0.0,False
1,12.0,64.5,0.0,5.0,30.0,52.0,2.0,0.0,False
2,14.0,29.0,0.99,4.5,54.0,1.0,205.0,37.0,True
3,24.0,37.0,0.0,5.0,39.0,17.0,48.0,21.0,False
4,13.67,10.0,0.3,4.0,57.0,0.56,31.0,15.0,True
5,29.0,94.0,0.0,8.0,79.0,45.0,120.0,138.0,False
6,30.0,21.0,0.0,8.0,80.0,13.0,1.0,0.0,False
7,5.0,55.0,0.47,2.5,41.0,43.0,30.0,30.0,False
8,19.67,3.0,0.7,5.0,15.33,0.62,251.0,2.0,True
9,3.0,23.0,0.0,2.0,73.0,0.0,40.0,0.0,False
10,27.0,30.0,0.37,3.0,94.5,22.0,28.0,0.0,False
11,13.0,43.0,0.0,8.0,73.0,0.0,19.0,15.0,False
12,6.0,17.0,0.0,2.0,55.0,17.0,46.0,4.0,False
13,8.0,130.0,0.0,5.0,75.0,11.0,90.0,38.0,False
14,28.5,10.0,0.25,4.5,16.0,9.0,44.0,5.0,False
15,26.33,53.0,0.06,6.0,84.33,1.0,534.0,0.0,True
16,6.0,38.0,0.47,2.0,31.33,29.0,163.0,1.0,False
17,5.0,46.0,0.0,5.0,84.0,32.0,5.0,0.0,False
18,5.0,30.0,0.0,4.0,76.0,26.0,67.0,3.0,False
19,11.0,66.0,0.0,5.0,111.0,5.0,58.0,56.0,False
20,4.5,14.0,0.67,2.5,65.0,13.0,21.0,30.0,True
21,21.67,28.0,0.65,4.67,41.67,0.93,58.0,0.0,True
22,2.0,26.0,0.0,2.0,91.0,31.0,71.0,61.0,False
23,18.0,12.0,0.0,6.0,19.0,12.0,3.0,0.0,False
24,9.0,49.0,0.0,5.0,33.0,34.0,3.0,16.0,False
25,2.5,36.0,0.38,2.5,80.5,4.0,67.0,1.0,False
26,21.0,27.0,0.4,5.0,14.0,16.0,15.0,10.0,False
27,9.5,66.0,0.96,3.5,65.0,30.0,320.0,17.0,True
28,6.33,33.5,0.27,2.67,95.33,30.0,866.0,3.0,False
29,19.5,11.0,0.17,5.0,72.0,0.0,77.0,4.0,False
30,19.5,11.0,0.1,5.0,72.0,0.0,76.0,4.0,True
31,44.5,7.0,0.62,6.0,40.5,7.0,18.0,8.0,True
