,nuc,arexp,nd,ns,age,la,ld,target
0,6.0,3.0,1.0,1.0,0.0,37.0,28.0,1
1,2.0,12.0,4.0,1.0,2.0,13.0,4.0,1
2,0.33,20.0,2.0,1.0,1.67,3.0,17.0,1
3,0.33,22.0,2.0,1.0,0.0,44.0,65.0,1
4,3.31,43.0,10.0,3.0,2.81,24.0,24.0,1
5,5.5,54.0,6.0,1.0,0.0,25.0,44.0,1
6,6.31,14.0,11.0,2.0,1.0,12.0,15.0,1
7,0.92,98.0,7.0,1.0,0.08,58.0,19.0,1
8,10.0,107.0,1.0,1.0,12.0,5.0,2.0,1
9,7.5,116.0,2.0,1.0,5.0,0.0,5.0,0
10,3.0,65.0,4.0,1.0,26.38,0.0,354.0,0
11,7.29,126.0,7.0,1.0,1.0,55.0,42.0,1
12,9.0,169.0,1.0,1.0,0.0,21.0,17.0,1
13,8.75,135.0,2.0,1.0,0.75,71.0,10.0,1
14,13.25,156.0,3.0,1.0,0.0,104.0,14.0,1
15,1.5,158.0,3.0,1.0,2.25,107.0,21.0,1
16,2.36,17.0,8.0,1.0,1.64,39.0,18.0,1
17,8.5,17.0,2.0,1.0,0.0,103.0,3.0,1
18,2.0,247.0,2.0,1.0,5.0,0.0,2.0,1
19,1.0,194.0,1.0,1.0,11.0,2.0,2.0,1
20,1.0,212.0,1.0,1.0,0.0,19.0,1.0,1
21,1.0,256.0,2.0,1.0,0.0,11.0,21.0,1
22,1.0,257.0,1.0,1.0,28.0,2.0,2.0,1
23,0.44,358.0,22.0,1.0,8.77,147.0,273.0,1
24,0.0,263.0,1.0,1.0,0.0,34.0,0.0,1
25,1.67,271.0,1.0,1.0,0.0,9.0,16.0,1
26,8.29,403.0,5.0,1.0,11.71,0.0,294.0,0
27,4.5,276.0,2.0,1.0,6.0,6.0,2.0,1
28,1.5,296.0,1.0,1.0,0.0,85.0,20.0,1
29,1.0,171.0,1.0,1.0,0.0,9.0,4.0,1
30,4.0,304.0,1.0,1.0,0.0,9.0,5.0,1
31,7.24,305.0,10.0,2.0,0.0,111.0,31.0,1
32,3.4,355.0,2.0,1.0,0.0,12.0,6.0,1
33,16.38,26.0,3.0,1.0,4.75,202.0,53.0,1
34,7.0,386.0,2.0,1.0,1.0,17.0,1.0,1
35,13.0,399.0,1.0,1.0,5.0,40.0,24.0,1
36,11.25,402.0,2.0,1.0,0.0,6.0,8.0,1
37,0.0,189.0,2.0,1.0,0.0,469.0,0.0,1
38,3.0,39.0,1.0,1.0,51.0,107.0,0.0,1
39,4.67,119.0,5.0,1.0,1.17,464.0,231.0,1
40,15.0,77.0,4.0,1.0,2.0,38.0,29.0,1
41,16.5,81.0,3.0,1.0,16.5,45.0,28.0,1
42,30.0,359.0,2.0,1.0,1.33,33.0,23.0,1
43,0.0,363.0,2.0,2.0,0.0,45.0,7.0,1
44,8.38,227.0,4.0,1.0,0.0,24.0,24.0,1
45,5.76,464.0,10.0,1.0,2.76,1359.0,160.0,1
46,4.5,464.0,2.0,2.0,0.0,59.0,65.0,1
47,10.67,231.0,1.0,1.0,0.0,12.0,5.0,1
48,9.33,147.0,3.0,1.0,0.0,10.0,30.0,1
49,19.0,167.0,1.0,1.0,3.0,23.0,2.0,1
50,9.5,391.0,2.0,1.0,0.5,17.0,14.0,1
51,9.0,226.0,1.0,1.0,0.0,15.0,0.0,1
52,8.67,459.0,3.0,1.0,0.5,58.0,32.0,1
53,5.75,241.0,3.0,1.0,23.0,0.0,149.0,0
54,10.0,362.0,1.0,1.0,0.0,14.0,4.0,1
55,5.0,136.0,2.0,1.0,3.0,30.0,6.0,1
56,2.0,416.0,1.0,1.0,74.0,7.0,1.0,1
57,5.0,219.0,1.0,1.0,13.0,0.0,42.0,0
58,15.0,381.0,1.0,1.0,21.0,0.0,13.0,0
59,21.4,181.0,2.0,2.0,17.0,7.0,5.0,1
60,1.0,118.0,1.0,1.0,23.0,59.0,4.0,1
61,12.5,445.0,2.0,1.0,10.0,15.0,13.0,1
62,8.0,134.0,1.0,1.0,37.0,0.0,1.0,0
63,2.0,418.0,1.0,1.0,2.0,8.0,130.0,1
64,26.5,460.0,1.0,1.0,59.5,56.0,33.0,1
65,29.0,292.0,1.0,1.0,19.0,21.0,22.0,1
66,7.0,517.0,4.0,1.0,34.2,0.0,308.0,0
67,3.0,493.0,1.0,1.0,148.5,63.0,0.0,1
68,10.5,473.0,2.0,1.0,18.5,0.0,2.0,0
69,31.5,489.0,2.0,1.0,0.0,6.0,2.0,1
70,5.0,0.0,1.0,1.0,43.0,2.0,1.0,0
71,7.0,774.0,7.0,1.0,72.0,1600.0,903.0,1
72,31.5,501.0,2.0,2.0,6.0,0.0,7.0,0
73,2.0,506.0,1.0,1.0,0.0,9.0,11.0,1
74,1.22,338.0,4.0,1.0,0.0,3641.0,227.0,1
