,nuc,arexp,nd,ns,age,la,ld,target
0,0.35,19.0,10.0,1.0,0.0,57.0,166.0,1
1,6.0,30.0,2.0,1.0,1.0,34.0,32.0,1
2,2.0,21.0,4.0,1.0,0.0,15.0,22.0,1
3,2.0,15.0,10.0,1.0,0.0,27.0,31.0,1
4,3.33,87.0,3.0,1.0,0.0,37.0,25.0,1
5,1.75,51.0,2.0,1.0,0.75,91.0,1.0,1
6,4.2,54.0,4.0,1.0,0.8,1.0,60.0,1
7,14.0,25.0,3.0,1.0,0.67,28.0,26.0,1
8,4.0,97.0,2.0,1.0,10.0,47.0,5.0,1
9,9.33,74.0,3.0,1.0,0.67,3.0,2.0,1
10,7.5,116.0,2.0,1.0,5.0,0.0,5.0,0
11,3.0,65.0,4.0,1.0,26.38,0.0,354.0,0
12,3.0,126.0,2.0,1.0,26.0,28.0,0.0,1
13,4.0,136.0,1.0,1.0,11.0,1.0,2.0,1
14,7.0,85.0,1.0,1.0,12.0,3.0,1.0,1
15,5.25,16.0,3.0,1.0,9.0,20.0,11.0,1
16,9.33,191.0,2.0,1.0,0.0,167.0,182.0,1
17,1.0,122.0,3.0,1.0,13.25,19.0,27.0,1
18,13.0,128.0,2.0,1.0,2.5,0.0,81.0,0
19,1.0,162.0,5.0,1.0,37.0,8.0,241.0,1
20,12.0,261.0,6.0,1.0,15.75,221.0,156.0,1
21,1.5,267.0,2.0,1.0,4.5,149.0,141.0,1
22,2.4,41.0,2.0,1.0,0.0,59.0,26.0,1
23,2.0,172.0,2.0,1.0,2.67,18.0,6.0,1
24,2.0,136.0,3.0,1.0,0.0,130.0,19.0,1
25,3.67,139.0,3.0,1.0,0.0,29.0,1.0,1
26,4.5,136.0,3.0,1.0,1.83,161.0,45.0,1
27,1.0,195.0,2.0,1.0,16.33,55.0,2.0,1
28,4.0,148.0,2.0,1.0,0.0,183.0,0.0,1
29,8.88,151.0,3.0,1.0,2.62,200.0,17.0,1
30,1.0,210.0,1.0,1.0,49.0,1.0,0.0,1
31,2.8,226.0,5.0,1.0,8.0,109.0,32.0,1
32,4.0,236.0,1.0,1.0,13.0,1.0,1.0,1
33,3.75,137.0,4.0,1.0,9.0,14.0,5.0,1
34,2.5,229.0,1.0,1.0,21.5,11.0,14.0,1
35,8.5,262.0,2.0,1.0,7.0,24.0,2.0,1
36,0.75,261.0,4.0,1.0,48.75,108.0,12.0,1
37,3.8,279.0,5.0,1.0,2.0,27.0,74.0,1
38,6.8,186.0,6.0,1.0,0.9,222.0,46.0,1
39,5.33,188.0,3.0,1.0,0.33,91.0,89.0,1
40,8.29,403.0,5.0,1.0,11.71,0.0,294.0,0
41,5.0,412.0,3.0,1.0,23.8,38.0,6.0,1
42,6.0,102.0,2.0,1.0,2.0,9.0,6.0,1
43,1.75,299.0,2.0,1.0,0.75,289.0,26.0,1
44,2.14,317.0,4.0,1.0,3.86,228.0,230.0,1
45,10.14,300.0,6.0,1.0,6.86,12.0,71.0,1
46,1.57,341.0,3.0,1.0,26.5,36.0,50.0,1
47,1.5,258.0,2.0,1.0,38.0,1.0,35.0,1
48,17.5,314.0,3.0,1.0,3.75,76.0,10.0,1
49,9.25,120.0,3.0,1.0,1.25,80.0,36.0,1
50,4.4,436.0,6.0,1.0,0.1,58.0,51.0,1
51,2.65,226.0,8.0,1.0,1.41,102.0,78.0,1
52,6.0,420.0,3.0,1.0,0.0,38.0,155.0,1
53,7.89,291.0,4.0,1.0,0.0,84.0,51.0,1
54,7.88,292.0,7.0,1.0,0.0,31.0,23.0,1
55,6.12,244.0,7.0,1.0,2.0,5.0,29.0,1
56,3.43,442.0,3.0,1.0,17.14,84.0,12.0,1
57,5.5,148.0,2.0,1.0,25.0,88.0,41.0,1
58,7.8,155.0,3.0,1.0,9.2,7.0,7.0,1
59,13.67,282.0,3.0,1.0,0.67,82.0,2.0,1
60,6.04,93.0,8.0,1.0,12.54,163.0,84.0,1
61,7.33,483.0,8.0,1.0,16.83,396.0,199.0,1
62,12.5,328.0,2.0,1.0,6.5,10.0,0.0,1
63,12.0,115.0,3.0,1.0,0.0,3.0,8.0,1
64,8.32,462.0,7.0,1.0,29.45,121.0,61.0,1
65,3.5,486.0,3.0,1.0,0.25,63.0,70.0,1
66,5.75,241.0,3.0,1.0,23.0,0.0,149.0,0
67,4.67,412.0,3.0,1.0,32.67,5.0,19.0,1
68,2.0,145.0,1.0,1.0,29.0,1.0,0.0,1
69,5.0,219.0,1.0,1.0,13.0,0.0,42.0,0
70,15.0,381.0,1.0,1.0,21.0,0.0,13.0,0
71,17.0,540.0,4.0,1.0,26.5,15.0,10.0,1
72,3.33,428.0,2.0,1.0,20.33,65.0,11.0,1
73,9.0,233.0,1.0,1.0,48.0,1.0,0.0,1
74,17.25,263.0,4.0,1.0,0.62,42.0,47.0,1
75,5.75,374.0,4.0,1.0,6.25,93.0,60.0,1
76,8.0,134.0,1.0,1.0,37.0,0.0,1.0,0
77,8.62,273.0,6.0,1.0,2.0,48.0,21.0,1
78,7.0,150.0,5.0,1.0,4.11,147.0,100.0,1
79,22.0,194.0,1.0,1.0,42.0,2.0,1.0,1
80,34.25,156.0,2.0,1.0,40.5,15.0,13.0,1
81,21.5,598.0,3.0,1.0,23.0,294.0,68.0,1
82,4.0,433.0,3.0,1.0,6.33,3.0,3.0,1
83,2.17,654.0,6.0,1.0,55.0,304.0,14.0,1
84,7.67,441.0,1.0,1.0,40.0,25.0,16.0,1
85,16.33,481.0,3.0,1.0,4.0,288.0,339.0,1
86,16.0,463.0,1.0,1.0,64.0,5.0,7.0,1
87,5.0,289.0,1.0,1.0,24.0,2.0,0.0,1
88,7.0,517.0,4.0,1.0,34.2,0.0,308.0,0
89,25.95,246.0,7.0,1.0,8.23,226.0,186.0,1
90,10.5,473.0,2.0,1.0,18.5,0.0,2.0,0
91,17.73,324.0,3.0,1.0,27.73,131.0,51.0,1
92,7.0,539.0,2.0,1.0,15.75,0.0,280.0,0
93,1.0,758.0,2.0,1.0,81.0,49.0,2.0,1
94,5.0,0.0,1.0,1.0,43.0,2.0,1.0,0
95,3.0,15.0,1.0,1.0,92.0,30.0,0.0,1
96,6.64,484.0,6.0,1.0,47.73,57.0,77.0,1
97,9.0,22.0,3.0,1.0,2.33,25.0,31.0,1
98,8.5,14.0,2.0,1.0,24.0,15.0,0.0,1
99,20.0,326.0,1.0,1.0,8.6,222.0,115.0,1
100,7.67,554.0,3.0,1.0,106.67,61.0,2.0,1
101,17.33,108.0,7.0,1.0,0.0,11.0,11.0,1
102,7.0,374.0,1.0,1.0,17.0,0.0,5.0,0
103,16.67,774.0,3.0,1.0,40.33,1.0,12.0,1
104,19.25,68.0,4.0,1.0,42.25,1.0,46.0,1
105,18.0,7.0,2.0,1.0,0.0,371.0,59.0,1
106,22.5,108.0,3.0,1.0,0.0,13.0,10.0,1
107,22.43,15.0,5.0,1.0,0.57,406.0,44.0,1
108,15.0,40.0,6.0,1.0,7.0,0.0,9.0,0
109,27.38,62.0,2.0,1.0,0.0,357.0,210.0,1
110,3.0,55.0,2.0,1.0,0.0,220.0,5.0,1
111,1.82,416.0,6.0,1.0,0.0,9.0,15.0,1
112,6.0,9.0,2.0,1.0,1.0,62.0,59.0,1
113,5.75,18.0,2.0,1.0,0.0,83.0,16.0,1
114,3.0,1.0,4.0,1.0,0.67,13.0,13.0,1
115,16.42,10.0,8.0,1.0,2.42,26.0,26.0,1
116,11.8,22.0,6.0,1.0,0.4,21.0,29.0,1
117,25.67,100.0,3.0,1.0,1.33,76.0,149.0,1
118,12.55,55.0,9.0,1.0,0.0,7.0,103.0,1
119,7.13,32.0,2.0,1.0,4.07,29.0,103.0,1
120,7.0,59.0,2.0,1.0,0.5,0.0,82.0,1
121,8.67,48.0,3.0,1.0,2.33,0.0,113.0,0
122,8.8,218.0,2.0,1.0,7.2,21.0,42.0,1
123,3.6,480.0,5.0,1.0,3.0,51.0,33.0,1
124,9.67,127.0,2.0,1.0,1.67,17.0,12.0,1
125,8.0,116.0,6.0,1.0,1.14,2.0,253.0,1
126,2.0,189.0,5.0,1.0,0.0,5.0,6.0,1
127,11.5,164.0,3.0,1.0,0.67,0.0,83.0,0
128,7.62,505.0,3.0,1.0,4.5,12.0,284.0,1
129,18.0,253.0,4.0,1.0,0.4,88.0,501.0,1
130,12.0,299.0,1.0,1.0,14.0,2.0,1.0,1
131,1.0,327.0,1.0,1.0,34.0,0.0,31.0,1
132,7.5,335.0,1.0,1.0,15.0,17.0,37.0,1
133,11.85,543.0,4.0,1.0,9.23,57.0,25.0,1
134,11.38,342.0,4.0,1.0,0.0,0.0,17.0,0
135,38.0,173.0,2.0,1.0,7.5,33.0,8.0,1
136,7.5,49.0,1.0,1.0,11.0,8.0,2.0,1
137,30.29,118.0,4.0,1.0,0.0,12.0,12.0,1
138,22.57,213.0,5.0,1.0,3.79,0.0,73.0,0
139,2.0,286.0,1.0,1.0,32.0,1.0,1.0,1
140,41.75,144.0,3.0,1.0,10.75,12.0,13.0,1
141,3.5,339.0,2.0,1.0,9.5,40.0,63.0,1
142,6.0,80.0,1.0,1.0,20.0,129.0,373.0,1
143,11.0,265.0,1.0,1.0,13.0,5.0,5.0,1
144,29.0,245.0,2.0,1.0,18.0,30.0,2.0,1
145,3.33,168.0,3.0,1.0,20.67,12.0,39.0,1
146,37.33,592.0,4.0,1.0,15.42,43.0,138.0,1
147,6.0,719.0,1.0,1.0,57.0,0.0,22.0,0
148,43.33,367.0,4.0,1.0,16.89,273.0,25.0,1
149,1.0,254.0,1.0,1.0,77.0,0.0,26.0,1
150,0.6,60.0,2.0,1.0,0.0,289.0,37.0,1
151,1.0,0.0,2.0,1.0,49.67,5.0,5.0,0
152,14.0,515.0,1.0,1.0,35.0,0.0,3.0,0
153,29.0,553.0,2.0,1.0,48.0,0.0,21.0,0
154,11.67,605.0,3.0,1.0,42.67,6.0,1.0,1
155,2.67,21.0,2.0,1.0,1.0,426.0,107.0,1
156,9.25,57.0,4.0,1.0,1.0,0.0,20.0,0
157,30.25,96.0,2.0,1.0,13.5,26.0,12.0,1
158,24.75,123.0,3.0,1.0,11.25,21.0,13.0,1
159,22.5,683.0,1.0,1.0,62.5,45.0,64.0,1
160,5.5,285.0,1.0,1.0,43.0,0.0,67.0,0
161,7.35,0.0,4.0,1.0,107.0,198.0,109.0,0
162,6.25,105.0,4.0,1.0,7.0,40.0,38.0,1
163,2.0,425.0,1.0,1.0,14.0,53.0,41.0,1
164,1.0,152.0,1.0,1.0,21.0,4.0,0.0,1
165,20.0,83.0,1.0,1.0,41.0,0.0,4.0,0
166,68.83,487.0,4.0,1.0,25.83,0.0,138.0,0
167,2.0,57.0,1.0,1.0,27.0,2.0,0.0,1
168,51.25,66.0,4.0,1.0,17.75,166.0,76.0,1
169,5.0,658.5,1.0,1.0,75.0,54.0,0.0,1
170,6.0,101.0,1.0,1.0,88.0,5.0,6.0,1
171,39.0,206.0,1.0,1.0,92.0,3.0,4.0,1
172,4.0,80.0,2.0,1.0,19.0,33.0,11.0,1
173,58.33,232.0,3.0,1.0,38.33,43.0,14.0,1
174,26.0,610.0,1.0,1.0,51.0,1.0,1.0,1
175,30.27,902.5,7.0,1.0,47.64,287.0,42.0,1
176,19.33,3.0,3.0,1.0,41.0,204.0,1.0,1
177,26.09,9.0,3.0,1.0,42.09,600.0,51.0,1
178,32.17,272.5,3.0,1.0,41.0,43.0,6.0,1
179,26.22,0.0,4.0,1.0,66.33,635.0,63.0,0
180,12.4,589.17,4.0,1.0,8.4,101.0,38.0,1
181,3.62,4.0,4.0,1.0,15.5,207.0,43.0,1
182,26.0,209.5,1.0,1.0,13.0,27.0,16.0,1
183,21.0,601.0,1.0,1.0,86.6,98.0,2.0,1
184,23.33,7.5,3.0,1.0,0.0,37.0,141.0,1
185,18.67,24.0,5.0,1.0,0.33,154.0,278.0,1
186,55.75,27.0,6.0,1.0,95.67,37.0,26.0,1
187,7.0,212.0,1.0,1.0,20.0,0.0,2.0,0
188,21.0,31.0,4.0,1.0,3.5,14.0,11.0,1
189,14.75,55.0,4.0,1.0,7.0,44.0,13.0,1
190,15.0,645.0,2.0,1.0,85.0,30.0,0.0,1
191,14.0,88.0,4.0,1.0,37.5,142.0,5.0,1
192,7.17,5.0,5.0,1.0,7.5,78.0,6.0,1
193,12.89,76.0,5.0,1.0,0.11,281.0,142.0,1
194,38.67,655.0,1.0,1.0,44.0,73.0,134.0,1
195,21.67,147.0,2.0,1.0,0.67,0.0,244.0,0
196,6.1,7.0,6.0,1.0,7.7,261.0,21.0,1
197,45.67,87.0,3.0,1.0,11.67,148.0,65.0,1
198,36.75,99.0,3.0,1.0,0.75,42.0,34.0,1
199,0.33,3.0,8.0,1.0,1.33,602.0,277.0,1
200,28.0,0.0,3.0,1.0,59.0,193.0,0.0,1
201,4.0,2.0,1.0,1.0,116.0,10.0,1.0,1
202,21.0,31.0,2.0,1.0,10.75,140.0,2.0,1
203,7.0,39.0,2.0,1.0,4.0,12.0,2.0,1
204,6.8,0.0,4.0,1.0,139.6,290.0,38.0,0
205,2.5,29.5,1.0,1.0,10.5,6.0,4.0,1
206,24.83,8.0,4.0,1.0,29.0,30.0,13.0,1
207,6.33,52.0,3.0,1.0,0.0,4.0,4.0,1
208,39.0,236.0,3.0,1.0,5.0,128.0,0.0,1
209,12.0,59.0,3.0,1.0,73.33,7.0,4.0,1
210,85.0,250.0,6.0,1.0,32.11,59.0,34.0,1
211,4.67,256.0,2.0,1.0,12.33,3.0,3.0,1
212,18.5,75.0,2.0,1.0,7.0,2.0,2.0,1
213,32.4,244.5,2.0,1.0,44.6,284.0,66.0,1
214,7.86,66.0,4.0,1.0,19.71,188.0,18.0,1
215,33.33,103.0,2.0,1.0,70.67,9.0,15.0,1
216,68.67,28.0,3.0,1.0,29.17,325.0,10.0,1
217,77.25,0.0,4.0,1.0,26.12,18.0,18.0,0
218,3.5,78.0,3.0,1.0,38.75,129.0,69.0,1
