,nuc,arexp,nd,ns,age,la,ld,target
0,2.0,12.0,4.0,1.0,2.0,13.0,4.0,1
1,5.5,60.0,3.0,1.0,1.5,20.0,39.0,1
2,4.2,54.0,4.0,1.0,0.8,1.0,60.0,1
3,0.5,79.0,2.0,1.0,0.0,157.0,2.0,1
4,3.67,67.0,2.0,1.0,7.0,358.0,225.0,1
5,14.67,134.0,2.0,1.0,0.0,12.0,6.0,1
6,11.14,138.0,3.0,1.0,0.86,9.0,12.0,1
7,7.09,118.0,8.0,1.0,9.0,66.0,59.0,1
8,7.67,173.0,2.0,1.0,0.0,191.0,53.0,1
9,1.5,123.0,2.0,1.0,24.0,1.0,121.0,1
10,13.0,128.0,2.0,1.0,2.5,0.0,81.0,0
11,40.0,250.0,1.0,1.0,0.0,5.0,0.0,1
12,2.18,211.0,8.0,1.0,4.09,256.0,45.0,1
13,18.0,147.0,2.0,1.0,0.0,4.0,0.0,1
14,8.88,151.0,3.0,1.0,2.62,200.0,17.0,1
15,9.78,70.0,4.0,1.0,0.11,282.0,105.0,1
16,3.36,323.0,7.0,1.0,12.36,116.0,18.0,1
17,0.0,161.0,3.0,1.0,0.0,64.0,89.0,1
18,3.29,197.0,3.0,1.0,2.29,207.0,43.0,1
19,5.33,199.0,4.0,1.0,1.42,77.0,65.0,1
20,2.83,217.0,4.0,1.0,0.0,181.0,17.0,1
21,3.5,98.0,2.0,1.0,6.0,136.0,28.0,1
22,5.75,412.0,3.0,1.0,22.5,32.0,2.0,1
23,5.0,412.0,3.0,1.0,23.8,38.0,6.0,1
24,41.0,288.0,1.0,1.0,0.0,0.0,1.0,0
25,13.0,290.0,2.0,1.0,14.5,8.0,11.0,1
26,2.65,226.0,8.0,1.0,1.41,102.0,78.0,1
27,21.33,76.0,2.0,1.0,3.33,81.0,23.0,1
28,4.0,125.0,2.0,1.0,0.0,115.0,54.0,1
29,8.38,227.0,4.0,1.0,0.0,24.0,24.0,1
30,5.0,131.0,4.0,1.0,0.0,6.0,7.0,1
31,3.71,275.0,4.0,1.0,5.71,70.0,43.0,1
32,21.33,329.0,3.0,1.0,6.0,41.0,32.0,1
33,2.82,527.0,4.0,1.0,9.45,599.0,173.0,1
34,8.5,188.0,2.0,1.0,13.5,2.0,27.0,1
35,9.2,189.0,3.0,1.0,17.2,72.0,21.0,1
36,1.4,324.0,3.0,1.0,0.2,166.0,110.0,1
37,15.33,190.0,3.0,1.0,7.0,18.0,18.0,1
38,3.7,434.0,5.0,1.0,0.0,345.0,61.0,1
39,20.0,241.0,2.0,1.0,1.33,118.0,97.0,1
40,15.0,122.0,4.0,1.0,0.0,41.0,25.0,1
41,8.32,462.0,7.0,1.0,29.45,121.0,61.0,1
42,7.42,349.0,5.0,1.0,3.63,31.0,53.0,1
43,20.5,125.0,4.0,1.0,3.33,179.0,56.0,1
44,5.75,241.0,3.0,1.0,23.0,0.0,149.0,0
45,14.0,171.0,4.0,1.0,0.0,23.0,9.0,1
46,3.25,137.0,4.0,1.0,0.0,5.0,5.0,1
47,8.62,273.0,6.0,1.0,2.0,48.0,21.0,1
48,18.58,225.0,7.0,1.0,32.68,496.0,92.0,1
49,14.09,228.0,6.0,1.0,2.82,628.0,60.0,1
50,33.62,231.0,5.0,1.0,3.12,134.0,107.0,1
51,64.0,235.0,1.0,1.0,0.0,4.0,0.0,1
52,31.0,242.0,1.0,1.0,0.0,59.0,59.0,1
53,34.0,244.0,1.0,1.0,5.0,67.0,27.0,1
54,68.0,257.0,1.0,1.0,1.0,0.0,2.0,0
55,30.5,488.0,2.0,1.0,5.0,24.0,0.0,1
56,22.0,333.0,3.0,1.0,17.67,3.0,3.0,1
57,20.4,558.0,3.0,1.0,41.6,25.0,31.0,1
58,21.67,267.0,3.0,1.0,13.0,13.0,4.0,1
59,57.0,49.0,2.0,1.0,1.0,62.0,60.0,1
60,0.67,303.0,3.0,1.0,0.0,136.0,8.0,1
61,14.0,94.0,2.0,1.0,7.5,2.0,2.0,1
62,35.0,96.0,1.0,1.0,3.0,95.0,61.0,1
63,70.0,26.0,1.0,1.0,2.0,32.0,0.0,1
64,24.43,370.0,4.0,1.0,55.43,84.0,96.0,1
65,10.5,63.0,2.0,1.0,8.0,6.0,4.0,1
66,25.0,65.0,1.0,1.0,0.0,23.0,22.0,1
67,25.6,73.0,5.0,1.0,44.6,1.0,84.0,1
68,64.5,85.0,2.0,1.0,10.0,2.0,5.0,1
69,29.92,587.0,5.0,1.0,0.92,110.0,156.0,1
70,95.25,9.0,3.0,1.0,4.25,105.0,25.0,1
71,65.5,92.0,2.0,1.0,25.0,29.0,0.0,1
72,22.0,98.0,2.0,1.0,0.0,73.0,7.0,1
73,43.0,17.0,1.0,1.0,0.0,26.0,24.0,1
74,78.0,33.0,2.0,1.0,0.0,16.0,21.0,1
75,15.0,40.0,6.0,1.0,7.0,0.0,9.0,0
76,41.0,20.0,2.0,1.0,1.0,7.0,5.0,1
77,20.5,52.0,2.0,1.0,0.0,0.0,2.0,0
78,35.94,2.0,4.0,1.0,0.0,313.0,115.0,1
79,30.0,25.0,1.0,1.0,0.0,0.0,10.0,0
80,3.17,35.0,5.0,1.0,0.0,75.0,281.0,1
81,11.4,15.0,7.0,1.0,0.07,239.0,330.0,1
