,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,True
1,0.0,104.0,2.0,1.0,13.0,47.0,2.0,0.0,True
2,0.62,1.0,6.5,1.0,7.5,1.0,12.0,1.0,True
3,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,True
4,0.0,46.0,1.0,1.0,0.0,12.0,63.0,6.0,True
5,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,True
6,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,True
7,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,True
8,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,True
9,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,True
10,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
11,0.0,1.0,1.0,1.0,2.0,1.0,47.0,47.0,True
12,0.84,107.0,1.0,1.0,0.0,14.0,13.0,2.0,True
13,0.0,1233.0,1.0,1.0,2.0,17.0,8.0,9.0,True
14,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,True
15,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,True
16,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,True
17,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,True
18,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,True
19,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,True
20,0.97,23.0,3.0,1.0,19.0,13.0,5.0,5.0,True
21,1.56,1495.0,2.25,1.0,4.75,28.0,14.0,10.0,True
22,0.0,14.0,6.0,1.0,11.0,11.0,32.0,0.0,True
23,3.42,540.0,1.33,4.0,12.0,0.33,2.0,18.0,True
24,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,True
25,4.08,38.0,2.04,7.0,37.79,0.14,252.0,153.0,True
26,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,True
27,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,True
28,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
29,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,True
30,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
31,0.0,152.0,3.0,1.0,1.0,8.0,3.0,1.0,True
32,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,True
33,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
34,1.42,108.0,0.5,3.0,0.0,0.33,5.0,7.0,True
35,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,True
36,1.25,719.0,1.0,1.0,22.67,3.0,6.0,6.0,True
37,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,True
38,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,True
39,1.82,727.0,1.71,1.0,24.0,34.0,304.0,174.0,True
40,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,True
41,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,True
42,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,True
43,2.96,743.0,1.75,2.0,1.33,0.0,114.0,45.0,True
44,0.0,217.0,0.0,1.0,0.0,122.0,115.0,0.0,True
45,0.0,127.0,1.0,1.0,0.0,20.0,2.0,2.0,True
46,0.64,4.0,2.0,1.0,58.0,0.0,41.0,2.0,True
47,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,True
48,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,True
49,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,True
50,1.79,65.0,3.8,2.0,14.4,0.0,71.0,11.0,True
51,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,True
52,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
53,2.0,3.0,3.0,2.0,21.17,0.88,104.0,27.0,True
54,1.69,26.0,3.62,2.0,4.0,0.0,543.0,492.0,True
55,1.41,59.0,1.67,1.0,3.33,38.0,4.0,4.0,True
56,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,True
57,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,True
58,0.99,1.0,0.0,1.0,0.0,0.0,421.0,0.0,True
59,3.23,844.0,2.92,2.0,13.54,0.0,772.0,541.0,True
60,0.0,255.0,1.0,1.0,21.0,3.0,55.0,2.0,True
61,0.97,219.0,2.5,2.0,1.0,0.52,192.0,0.0,True
62,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,True
63,1.35,83.0,2.25,1.0,3.5,50.0,39.0,4.0,True
64,1.05,0.0,4.0,2.0,6.33,0.0,22.0,18.0,True
65,1.75,51.0,3.5,2.0,3.5,0.91,120.0,1.0,True
66,2.35,103.0,5.25,2.0,2.75,0.01,136.0,14.0,True
67,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,True
68,0.17,14.0,2.5,1.0,0.0,3.0,39.0,39.0,True
69,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,True
70,0.95,76.0,2.5,1.0,19.0,51.0,4.0,4.0,True
71,1.12,962.0,3.8,1.0,0.4,212.0,77.0,40.0,True
72,1.85,986.0,1.75,2.0,2.25,0.37,36.0,32.0,True
73,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,True
74,2.02,308.0,1.5,4.0,8.17,0.27,353.0,126.0,True
75,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,True
76,0.0,1.0,9.0,1.0,0.0,0.0,30.0,10.0,True
77,3.04,63.0,1.5,3.0,29.71,0.0,265.0,40.0,True
78,3.35,216.0,3.31,1.0,6.25,67.0,122.0,50.0,True
79,4.85,16.0,0.73,2.0,24.76,0.02,138.0,22.0,True
80,1.44,240.0,2.0,2.0,4.67,0.02,11.0,45.0,True
81,1.52,72.0,2.5,1.0,89.5,21.0,54.0,52.0,True
82,1.26,274.0,0.33,1.0,0.33,173.0,66.0,43.0,True
83,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,True
84,3.82,16.0,4.4,2.0,34.2,0.2,80.0,27.0,True
85,3.56,185.0,2.65,4.0,37.55,0.33,1708.0,68.0,True
86,2.34,260.0,1.58,1.0,7.0,97.0,352.0,266.0,True
87,2.58,269.0,2.43,1.0,1.57,105.0,291.0,132.0,True
