,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.57,0.0,0.52,3.0,3.44,0.0,1761.0,4.0,True
1,1.31,399.0,0.33,1.0,4.0,150.0,47.0,25.0,True
2,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
3,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
4,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,True
5,1.13,59.0,0.33,1.0,0.0,24.0,130.0,10.0,True
6,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,True
7,4.15,24.0,0.65,6.0,29.88,0.2,248.0,251.0,True
8,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,True
9,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
10,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,True
11,2.61,178.0,1.0,3.0,7.89,0.0,36.0,35.0,True
12,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
13,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
14,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
15,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,True
16,0.0,1.0,1.0,1.0,2.0,1.0,47.0,47.0,True
17,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,True
18,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
19,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,True
20,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,True
21,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,True
22,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,True
23,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,True
24,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,True
25,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,True
26,5.5,20.0,1.94,10.0,10.51,0.2,58.0,5.0,True
27,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,True
28,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,True
29,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,True
30,5.65,144.0,1.0,4.0,14.7,0.33,405.0,480.0,True
31,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,True
32,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,True
33,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
34,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,True
35,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
36,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
37,1.56,694.0,6.4,1.0,8.8,273.0,22.0,29.0,True
38,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,True
39,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
40,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
41,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,True
42,1.16,98.0,2.33,1.0,98.33,13.0,204.0,5.0,True
43,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,True
44,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,True
45,1.82,727.0,1.71,1.0,24.0,34.0,304.0,174.0,True
46,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,True
47,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,True
48,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
49,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,True
50,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
51,0.92,155.0,14.0,1.0,14.0,5.0,89.0,32.0,True
52,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,True
53,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,True
54,2.36,822.0,5.0,2.0,1.0,0.88,61.0,503.0,True
55,2.14,2.0,6.0,5.0,20.86,0.04,124.0,15.0,True
56,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,True
57,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,True
58,1.58,5.0,0.33,1.0,7.67,0.0,19.0,3.0,True
59,2.17,0.0,0.2,1.0,16.8,0.0,471.0,8.0,True
60,3.84,249.0,3.67,5.0,10.15,0.41,2767.0,64.0,True
61,1.91,377.0,8.0,1.0,1.0,190.0,9.0,180.0,True
62,0.59,252.0,5.0,1.0,10.0,149.0,47.0,10.0,True
63,2.56,5.0,13.0,3.0,49.33,0.0,15.0,3.0,True
64,0.0,257.0,2.0,1.0,1.0,150.0,15.0,0.0,True
65,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,True
66,3.33,261.0,1.41,1.0,10.53,153.0,738.0,423.0,True
67,2.62,863.0,4.25,1.0,18.12,129.0,32.0,14.0,True
68,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,True
69,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,True
70,0.0,5.0,4.0,1.0,1.0,5.0,13.0,2.0,True
71,1.67,174.0,1.5,1.0,4.75,34.0,72.0,46.0,True
72,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,True
73,1.89,2.0,3.5,1.0,2.0,1.0,98.0,2.0,True
74,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,True
75,1.75,34.0,3.6,1.0,2.0,22.0,400.0,8.0,True
76,2.81,949.0,4.3,2.0,0.6,0.0,256.0,38.0,True
77,1.08,18.0,5.0,2.0,0.0,1.39,75.0,43.0,True
78,0.95,76.0,2.5,1.0,19.0,51.0,4.0,4.0,True
79,1.12,962.0,3.8,1.0,0.4,212.0,77.0,40.0,True
80,2.53,965.0,1.5,2.0,0.8,0.0,262.0,438.0,True
81,1.81,126.0,0.2,1.0,3.0,113.0,187.0,101.0,True
82,1.72,235.0,6.25,2.0,10.25,0.0,102.0,2.0,True
83,2.03,993.0,1.56,1.0,1.0,238.0,544.0,10.0,True
84,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,True
85,2.31,10.0,5.5,3.0,0.0,0.17,109.0,13.0,True
86,1.27,236.0,0.67,1.0,0.0,142.0,118.0,9.0,True
87,3.99,175.0,3.97,8.0,93.83,0.25,167.0,107.0,True
88,2.67,82.0,2.36,1.0,3.09,78.0,80.0,108.0,True
89,0.0,311.0,3.0,1.0,0.0,172.0,1.0,0.0,True
90,2.46,138.0,7.0,1.0,4.88,123.0,80.0,46.0,True
91,2.41,259.0,2.25,2.0,18.0,1.0,184.0,22.0,True
92,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,True
93,0.0,122.0,2.0,1.0,15.0,10.0,10.0,5.0,True
94,3.56,276.0,2.65,4.0,0.0,0.33,68.0,1708.0,True
95,1.54,110.0,1.33,1.0,0.0,106.0,0.0,808.0,True
96,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,True
97,2.95,117.0,1.8,1.0,9.4,113.0,174.0,192.0,True
98,2.58,269.0,2.43,1.0,1.57,105.0,291.0,132.0,True
99,4.04,341.0,4.6,4.0,47.6,0.52,456.0,1317.0,True
100,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,True
101,1.42,195.0,2.25,1.0,100.0,1.0,84.0,83.0,True
102,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,True
103,3.63,347.0,2.38,1.0,4.48,184.0,828.0,465.0,True
104,2.15,137.0,5.17,1.0,1.17,132.0,70.0,37.0,True
105,1.59,45.0,0.0,1.0,0.0,9.0,841.0,0.0,True
106,2.59,139.0,3.56,2.0,128.78,1.0,118.0,25.0,True
107,1.78,142.0,4.75,2.0,24.25,0.91,39.0,13.0,True
108,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,True
109,1.49,151.0,0.8,2.0,2.8,1.0,92.0,9.0,True
110,0.59,288.0,7.0,1.0,38.0,12.0,26.0,2.0,True
111,1.41,1092.0,5.44,2.0,17.11,0.37,131.0,45.0,True
112,2.84,149.0,12.57,4.0,12.79,0.33,356.0,47.0,True
113,1.89,1093.0,0.5,2.0,1.0,0.37,33.0,33.0,True
114,1.29,1094.0,9.43,3.0,9.0,0.13,125.0,81.0,True
115,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,True
116,2.55,101.0,0.83,1.0,308.33,5.0,0.0,692.0,False
117,4.89,1.0,0.27,2.0,0.0,0.0,2806.0,1058.0,True
118,1.93,159.0,3.8,3.0,13.8,0.49,39.0,14.0,True
119,1.85,29.0,13.8,2.0,170.8,0.06,325.0,13.0,True
120,1.58,2.0,3.67,1.0,10.67,1.0,178.0,29.0,True
121,2.58,211.0,9.63,9.0,11.11,0.22,333.0,85.0,True
122,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,True
123,0.0,21.0,6.0,1.0,29.0,1.0,6.0,7.0,True
124,2.27,191.0,2.0,1.0,25.14,184.0,258.0,78.0,True
125,0.0,32.0,1.0,1.0,0.0,0.0,2.0,0.0,True
126,1.51,273.0,2.33,2.0,0.33,0.5,99.0,35.0,True
127,1.63,201.0,6.57,1.0,9.57,192.0,64.0,104.0,True
128,0.99,0.0,19.0,1.0,24.0,0.0,22.0,0.0,True
129,2.43,4.0,10.25,3.0,33.12,0.0,22.0,239.0,True
130,1.16,5.0,2.4,1.0,25.4,5.0,122.0,35.0,True
131,0.0,3.0,1.0,1.0,75.0,0.0,2.0,4.0,True
132,2.24,33.0,2.83,1.0,18.83,29.0,97.0,14.0,True
133,2.46,1194.0,10.78,3.0,4.11,0.33,56.0,40.0,True
134,1.61,1196.0,3.5,1.0,4.25,387.0,1.0,99.0,True
135,0.0,86.0,1.0,1.0,8.0,2.0,4.0,1.0,True
136,2.43,390.0,12.88,3.0,10.12,0.61,83.0,16.0,True
137,0.81,126.0,2.5,2.0,8.5,1.31,4.0,0.0,True
138,2.21,10.0,10.5,2.0,37.75,0.52,324.0,46.0,True
139,2.19,190.0,7.71,3.0,39.43,0.61,38.0,24.0,True
140,3.17,9.0,10.85,6.0,14.77,0.2,72.0,53.0,True
141,5.16,4.0,3.34,5.0,20.0,0.27,407.0,401.0,True
142,1.16,5.0,2.0,1.0,31.33,0.0,61.0,16.0,True
143,5.04,32.0,2.0,2.0,127.56,0.12,279.0,146.0,True
144,2.89,5.0,11.36,3.0,25.18,0.12,91.0,117.0,True
145,0.0,189.0,11.0,1.0,15.0,15.0,0.0,240.0,False
146,3.0,431.0,1.92,3.0,25.46,0.11,115.0,64.0,True
147,2.85,260.0,18.9,6.0,21.3,0.34,33.0,90.0,True
148,3.03,283.0,5.33,4.0,19.0,0.33,54.0,36.0,True
149,0.0,460.0,1.0,1.0,0.0,28.0,4.0,4.0,True
150,2.54,17.0,0.15,1.0,0.92,16.0,222.0,193.0,True
151,2.18,132.0,2.33,2.0,1.33,0.54,25.0,20.0,True
152,2.55,37.0,15.71,2.0,10.0,0.0,57.0,3.0,True
153,1.62,16.0,4.0,2.0,16.25,0.03,4.0,7.0,True
154,0.66,334.0,10.0,1.0,17.5,292.0,28.0,1.0,True
155,4.07,1331.0,0.67,1.0,578.42,28.0,0.0,1020.0,False
156,3.31,14.0,13.77,5.0,95.54,0.29,92.0,109.0,True
157,0.0,12.0,4.0,1.0,153.0,6.0,21.0,1.0,True
158,2.48,4.0,0.89,1.0,93.33,0.0,55.0,45.0,True
159,4.74,289.0,1.0,2.0,50.37,0.5,29.0,27.0,True
160,0.0,101.0,9.0,1.0,3.0,6.0,1.0,1.0,True
161,2.52,27.0,1.71,2.0,75.0,0.88,255.0,7.0,True
162,0.0,175.0,5.0,1.0,20.0,4.0,0.0,5.0,False
163,2.03,142.0,5.0,2.0,92.2,1.0,27.0,8.0,True
164,0.0,217.0,10.0,1.0,245.0,24.0,3.0,2.0,True
165,1.38,147.0,2.33,2.0,11.33,1.0,3.0,4.0,True
166,2.33,207.0,18.17,2.0,92.33,0.07,38.0,27.0,True
167,2.18,7.0,5.83,5.0,31.0,0.0,3.0,131.0,True
168,4.27,35.0,4.43,5.0,107.07,0.24,68.0,71.0,True
169,3.19,36.0,4.25,1.0,56.75,36.0,221.0,20.0,True
170,2.38,77.0,1.88,3.0,77.62,0.5,310.0,18.0,True
171,4.11,349.0,8.65,9.0,62.83,0.22,54.0,43.0,True
172,3.49,222.0,1.86,4.0,17.5,0.21,16.0,30.0,True
173,2.48,46.0,10.44,2.0,38.22,0.02,132.0,13.0,True
174,0.33,208.0,8.33,1.0,68.67,198.0,331.0,102.0,True
175,1.48,249.0,1.4,2.0,145.8,0.0,47.0,14.0,True
176,1.58,10.0,12.33,1.0,111.33,3.0,3.0,3.0,True
177,0.0,0.0,6.0,1.0,192.0,0.0,8.0,0.0,False
178,1.47,0.0,8.25,1.0,64.5,0.0,131.0,4.0,True
179,2.51,60.0,3.4,3.0,229.7,0.15,221.0,40.0,True
180,4.36,465.0,1.84,1.0,6.04,436.0,1518.0,7.0,True
181,2.57,171.0,13.14,2.0,107.57,1.0,67.0,7.0,True
182,1.43,264.0,13.3,4.0,28.2,0.33,536.0,333.0,True
183,0.75,43.0,6.5,1.0,7.0,3.0,8.0,6.0,True
184,3.07,475.0,3.73,1.0,1.55,446.0,842.0,14.0,True
185,3.31,65.0,7.53,2.0,40.53,0.13,417.0,73.0,True
186,2.75,301.0,9.64,3.0,190.18,0.0,592.0,25.0,True
