,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,True
1,0.59,569.0,2.0,1.0,43.5,229.0,5.0,2.0,True
2,0.97,705.0,1.5,1.0,51.5,274.0,25.0,0.0,True
3,0.0,44.0,1.0,1.0,0.0,10.0,3.0,4.0,True
4,0.65,743.0,4.5,1.0,1.0,280.0,19.0,5.0,True
5,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,True
6,1.13,59.0,0.33,1.0,0.0,24.0,130.0,10.0,True
7,0.7,68.0,0.5,1.0,1.0,33.0,12.0,9.0,True
8,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
9,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
10,0.95,22.0,3.0,1.0,0.0,17.0,13.0,3.0,True
11,0.79,53.0,4.5,1.0,3.0,42.0,37.0,22.0,True
12,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
13,0.84,107.0,1.0,1.0,0.0,14.0,13.0,2.0,True
14,1.18,111.0,1.33,2.0,1.0,0.0,20.0,9.0,True
15,0.0,1233.0,1.0,1.0,2.0,17.0,8.0,9.0,True
16,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
17,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,True
18,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
19,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,True
20,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,True
21,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,True
22,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,True
23,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,True
24,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,True
25,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,True
26,5.65,648.0,0.77,5.0,25.17,0.25,614.0,130.0,True
27,5.5,20.0,1.94,10.0,10.51,0.2,58.0,5.0,True
28,2.68,69.0,2.0,7.0,19.52,0.45,185.0,116.0,True
29,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,True
30,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,True
31,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
32,1.51,164.0,14.67,1.0,0.33,90.0,42.0,0.0,True
33,0.95,50.0,3.5,1.0,72.5,13.0,100.0,19.0,True
34,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,True
35,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
36,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,True
37,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
38,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,True
39,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
40,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,True
41,2.51,146.0,2.67,4.0,1.6,0.33,272.0,23.0,True
42,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,True
43,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,True
44,1.18,98.0,6.33,1.0,83.0,56.0,53.0,53.0,True
45,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,True
46,1.42,108.0,0.5,3.0,0.0,0.33,5.0,7.0,True
47,1.0,63.0,1.0,1.0,33.0,37.0,6.0,2.0,True
48,2.17,723.0,11.6,3.0,0.0,0.13,8.0,13.0,True
49,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,True
50,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,True
51,1.52,37.0,11.86,3.0,7.29,0.49,69.0,55.0,True
52,3.45,742.0,2.18,4.0,9.68,0.0,325.0,299.0,True
53,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
54,0.0,217.0,0.0,1.0,0.0,122.0,115.0,0.0,True
55,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
56,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,True
57,1.21,130.0,3.33,3.0,0.67,0.0,215.0,1.0,True
58,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
59,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,True
60,0.62,0.0,12.5,2.0,4.5,0.0,132.0,4.0,True
61,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,True
62,1.58,0.0,1.0,1.0,15.67,0.0,221.0,1.0,True
63,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,True
64,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,True
65,2.36,822.0,5.0,2.0,1.0,0.88,61.0,503.0,True
66,2.14,2.0,6.0,5.0,20.86,0.04,124.0,15.0,True
67,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,True
68,1.76,244.0,12.71,2.0,0.86,0.5,125.0,24.0,True
69,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
70,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,True
71,1.69,26.0,3.62,2.0,4.0,0.0,543.0,492.0,True
72,1.41,59.0,1.67,1.0,3.33,38.0,4.0,4.0,True
73,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,True
74,1.37,63.0,0.0,1.0,0.0,41.0,23.0,31.0,True
75,1.0,379.0,2.0,1.0,234.0,2.0,268.0,237.0,True
76,0.67,834.0,1.5,2.0,0.5,0.88,2.0,15.0,True
77,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,True
78,3.33,261.0,1.41,1.0,10.53,153.0,738.0,423.0,True
79,1.0,52.0,1.0,1.0,36.5,21.0,33.0,2.0,True
80,3.64,17.0,8.8,8.0,38.2,0.14,35.0,21.0,True
81,1.89,2.0,3.5,1.0,2.0,1.0,98.0,2.0,True
82,0.0,31.0,0.0,1.0,0.0,20.0,114.0,0.0,True
83,1.5,49.0,11.33,2.0,0.0,0.91,119.0,6.0,True
84,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,True
85,1.5,295.0,2.0,1.0,0.0,30.0,161.0,23.0,True
86,1.12,962.0,3.8,1.0,0.4,212.0,77.0,40.0,True
87,1.86,15.0,1.8,1.0,7.8,13.0,348.0,104.0,True
88,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,True
89,2.53,0.0,4.25,3.0,0.62,0.0,180.0,0.0,True
90,0.82,309.0,2.5,1.0,8.25,8.0,280.0,11.0,True
91,2.13,1.0,4.5,3.0,0.12,1.0,156.0,0.0,True
92,3.11,997.0,1.35,2.0,5.35,0.37,823.0,215.0,True
93,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,True
94,2.41,259.0,2.25,2.0,18.0,1.0,184.0,22.0,True
95,3.25,1011.0,5.65,5.0,4.75,0.04,93.0,46.0,True
96,4.32,1021.0,0.79,3.0,13.77,0.13,371.0,499.0,True
97,0.0,852.0,1.0,1.0,8.0,5.0,3.0,0.0,True
98,1.16,251.0,3.5,1.0,0.0,154.0,28.0,25.0,True
99,0.98,44.0,6.0,2.0,1.0,0.88,171.0,3.0,True
100,2.75,117.0,14.7,7.0,19.3,0.19,122.0,37.0,True
101,0.95,78.0,2.0,1.0,25.5,24.0,81.0,1.0,True
102,0.98,80.0,24.0,1.0,5.0,1.0,24.0,0.0,True
103,3.56,276.0,2.65,4.0,0.0,0.33,68.0,1708.0,True
104,1.48,5.0,2.0,3.0,41.33,0.17,52.0,51.0,True
105,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,True
106,0.92,5.0,2.0,1.0,19.0,1.0,6.0,6.0,True
107,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,True
108,2.53,0.0,0.14,2.0,10.86,0.0,527.0,330.0,True
109,2.57,27.0,1.12,2.0,0.88,0.0,438.0,247.0,True
110,3.21,245.0,4.47,1.0,2.2,211.0,309.0,197.0,True
111,3.17,3.0,0.31,2.0,2.85,0.75,885.0,514.0,True
112,2.94,29.0,0.56,2.0,0.44,0.0,491.0,210.0,True
113,1.86,1087.0,0.75,1.0,0.5,305.0,166.0,40.0,True
114,2.77,8.0,5.4,3.0,6.9,0.5,175.0,80.0,True
115,1.29,1094.0,9.43,3.0,9.0,0.13,125.0,81.0,True
116,3.41,361.0,4.38,3.0,3.62,0.39,135.0,327.0,True
117,2.55,101.0,0.83,1.0,308.33,5.0,0.0,692.0,False
118,4.89,154.0,0.38,2.0,61.3,0.91,589.0,307.0,True
119,3.24,0.0,3.87,12.0,47.94,0.0,368.0,70.0,True
120,4.89,36.0,0.35,2.0,0.98,0.0,2820.0,1061.0,True
121,2.1,1111.0,11.27,10.0,107.33,0.11,9.0,613.0,True
122,3.19,1129.0,8.05,4.0,68.45,0.32,64.0,643.0,True
123,2.58,211.0,9.63,9.0,11.11,0.22,333.0,85.0,True
124,3.8,47.0,9.55,8.0,47.41,0.14,601.0,185.0,True
125,2.27,191.0,2.0,1.0,25.14,184.0,258.0,78.0,True
126,2.72,20.0,1.25,2.0,45.44,0.97,1671.0,90.0,True
127,1.7,274.0,0.5,1.0,1.0,4.0,110.0,83.0,True
128,2.54,2.0,1.33,2.0,12.33,0.0,316.0,108.0,True
129,1.91,351.0,2.91,2.0,9.27,0.3,360.0,52.0,True
130,0.0,4.0,0.0,1.0,0.0,1.0,81.0,0.0,True
131,2.95,421.0,4.28,3.0,59.11,0.39,463.0,138.0,True
132,1.67,379.0,7.4,2.0,10.2,0.3,52.0,133.0,True
133,1.61,1196.0,3.5,1.0,4.25,387.0,1.0,99.0,True
134,2.03,233.0,19.17,1.0,150.17,13.0,80.0,16.0,True
135,5.59,48.0,2.2,7.0,29.49,0.09,94.0,93.0,True
136,2.53,1210.0,10.29,3.0,4.43,0.33,113.0,127.0,True
137,0.81,126.0,2.5,2.0,8.5,1.31,4.0,0.0,True
138,1.96,60.0,1.0,2.0,12.75,0.52,209.0,0.0,True
139,3.24,240.0,2.45,3.0,32.09,0.37,16.0,14.0,True
140,0.74,4.0,8.0,1.0,5.0,3.0,108.0,11.0,True
141,2.96,11.0,4.8,3.0,30.2,0.23,39.0,39.0,True
142,0.0,1261.0,3.0,1.0,22.0,4.0,2.0,1.0,True
143,0.96,117.0,2.5,2.0,28.0,0.0,143.0,22.0,True
144,1.16,5.0,2.0,1.0,31.33,0.0,61.0,16.0,True
145,0.75,12.0,5.5,1.0,9.0,0.0,41.0,19.0,True
146,0.0,189.0,11.0,1.0,15.0,15.0,0.0,240.0,False
147,3.35,32.0,1.4,2.0,23.33,0.94,178.0,79.0,True
148,2.86,7.0,1.11,3.0,107.11,0.34,373.0,114.0,True
149,1.82,47.0,3.0,1.0,44.75,46.0,47.0,14.0,True
150,1.95,8.0,3.0,2.0,29.25,0.96,15.0,7.0,True
151,1.51,0.0,0.0,1.0,0.0,0.0,394.0,0.0,True
152,1.5,16.0,0.0,1.0,0.0,15.0,12.0,14.0,True
153,2.18,132.0,2.33,2.0,1.33,0.54,25.0,20.0,True
154,2.36,1.0,0.25,2.0,10.12,0.5,415.0,14.0,True
155,1.62,16.0,4.0,2.0,16.25,0.03,4.0,7.0,True
156,1.76,199.0,16.25,3.0,34.75,0.12,106.0,47.0,True
157,4.07,1331.0,0.67,1.0,578.42,28.0,0.0,1020.0,False
158,3.1,38.0,0.44,2.0,51.32,0.38,427.0,2757.0,True
159,0.0,12.0,4.0,1.0,153.0,6.0,21.0,1.0,True
160,2.48,4.0,0.89,1.0,93.33,0.0,55.0,45.0,True
161,1.56,35.0,26.5,2.0,31.5,0.53,32.0,2.0,True
162,0.0,481.0,7.0,1.0,200.0,111.0,6.0,1.0,True
163,1.99,17.0,3.67,2.0,93.83,0.62,631.0,151.0,True
164,5.46,74.0,1.75,2.0,81.39,0.91,343.0,347.0,True
165,1.26,13.0,2.2,2.0,13.2,0.97,279.0,4.0,True
166,0.0,130.0,32.0,1.0,148.0,7.0,11.0,6.0,True
167,0.0,175.0,5.0,1.0,20.0,4.0,0.0,5.0,False
168,0.5,468.0,6.5,2.0,191.5,0.3,43.0,2.0,True
169,2.89,2.0,8.0,3.0,92.94,0.0,407.0,83.0,True
170,3.27,498.0,3.23,1.0,16.86,57.0,1353.0,429.0,True
171,1.72,198.0,4.4,3.0,1.8,0.5,19.0,19.0,True
172,0.0,221.0,3.0,1.0,50.0,7.0,2.0,0.0,True
173,1.5,9.0,2.75,2.0,151.25,1.0,29.0,20.0,True
174,1.87,15.0,1.83,1.0,74.33,2.0,73.0,51.0,True
175,0.77,17.0,6.5,1.0,22.5,1.0,156.0,1.0,True
176,0.95,267.0,6.67,2.0,45.0,0.47,5.0,38.0,True
177,2.16,95.0,1.62,1.0,3.88,82.0,1436.0,39.0,True
178,2.03,23.0,18.0,2.0,62.57,0.0,265.0,13.0,True
179,1.65,255.0,1.4,2.0,9.6,0.91,99.0,34.0,True
180,0.0,0.0,6.0,1.0,192.0,0.0,8.0,0.0,False
181,3.37,376.0,11.73,7.0,166.95,0.15,127.0,258.0,True
182,3.49,377.0,9.59,6.0,62.53,0.17,106.0,100.0,True
183,2.57,171.0,13.14,2.0,107.57,1.0,67.0,7.0,True
184,1.43,264.0,13.3,4.0,28.2,0.33,536.0,333.0,True
185,2.02,65.0,7.0,3.0,124.0,0.5,205.0,8.0,True
186,1.89,3.0,6.0,3.0,60.43,0.48,124.0,35.0,True
187,2.95,484.0,0.33,1.0,9.83,455.0,74.0,23.0,True
188,2.39,489.0,2.77,1.0,37.69,460.0,597.0,556.0,True
189,2.07,490.0,3.57,1.0,35.43,461.0,6.0,182.0,True
190,2.7,506.0,3.08,1.0,8.83,477.0,89.0,99.0,True
191,1.0,5.0,0.5,1.0,82.0,4.0,62.0,0.0,True
192,0.0,9.0,13.0,1.0,0.0,1.0,3.0,0.0,True
193,1.58,24.0,2.67,1.0,534.0,0.0,27.0,9.0,True
194,2.62,4.0,1.5,1.0,175.62,3.0,264.0,49.0,True
195,1.04,70.0,23.33,2.0,6.67,0.13,61.0,3.0,True
196,3.09,524.0,2.92,1.0,33.33,495.0,400.0,144.0,True
197,1.53,66.0,1.33,1.0,1.33,62.0,9.0,5.0,True
198,2.8,527.0,1.89,1.0,2.44,498.0,411.0,1.0,True
199,1.0,114.0,4.0,2.0,2.0,0.25,0.0,2.0,False
200,3.17,19.0,7.88,3.0,159.35,0.5,233.0,29.0,True
201,4.35,21.0,0.64,2.0,27.86,1.0,172.0,156.0,True
202,2.64,533.0,2.09,1.0,0.82,504.0,166.0,27.0,True
203,1.85,308.0,2.5,2.0,7.0,0.91,87.0,34.0,True
204,0.99,18.0,2.5,1.0,27.5,2.0,33.0,7.0,True
205,2.89,25.0,1.22,2.0,24.33,1.13,65.0,28.0,True
206,1.4,3.0,2.0,2.0,20.33,0.5,59.0,2.0,True
207,0.0,166.0,1.0,1.0,1.0,117.0,0.0,7.0,False
208,1.53,96.8,8.92,3.95,16.11,25.5,14.76,9.43,True
209,2.38,64.81,8.87,5.57,24.96,15.34,22.87,14.07,True
210,0.08,152.01,9.0,1.15,0.83,43.05,0.76,1.43,False
211,0.65,130.48,8.96,2.24,6.79,36.21,6.22,4.55,True
212,0.33,142.39,8.98,1.64,3.49,39.99,3.2,2.83,True
213,0.3,143.69,8.98,1.57,3.13,40.41,2.87,2.64,True
214,3.37,27.11,8.81,7.49,35.4,3.35,32.44,19.54,True
215,1.86,84.47,8.9,4.58,19.52,21.58,17.89,11.22,True
216,2.64,54.75,8.85,6.08,27.75,12.14,25.42,15.53,True
217,0.06,152.89,9.0,1.11,0.58,43.33,0.54,1.31,False
218,3.3,29.64,8.82,7.36,34.7,4.16,31.8,19.17,True
219,2.14,73.83,8.88,5.12,22.47,18.2,20.59,12.76,True
