,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.57,0.0,0.52,3.0,3.44,0.0,1761.0,4.0,True
1,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
2,0.0,104.0,2.0,1.0,13.0,47.0,2.0,0.0,True
3,0.97,6.0,3.0,1.0,12.5,5.0,20.0,0.0,True
4,0.89,57.0,0.5,1.0,0.0,22.0,16.0,10.0,True
5,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
6,1.29,157.0,2.0,1.0,1.0,75.0,129.0,172.0,True
7,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,True
8,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,True
9,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,True
10,0.0,18.0,1.0,1.0,0.0,11.0,4.0,1.0,True
11,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,True
12,0.92,59.0,1.5,1.0,0.0,47.0,6.0,3.0,True
13,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
14,0.84,107.0,1.0,1.0,0.0,14.0,13.0,2.0,True
15,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
16,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,True
17,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
18,0.0,219.0,1.0,1.0,0.0,76.0,0.0,2.0,True
19,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,True
20,1.43,130.0,4.33,2.0,0.67,1.0,22.0,12.0,True
21,0.0,7.0,6.0,1.0,0.0,0.0,12.0,8.0,True
22,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,True
23,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,True
24,1.37,0.0,1.33,1.0,8.0,0.0,5.0,5.0,True
25,1.45,324.0,3.6,3.0,22.2,0.0,360.0,146.0,True
26,4.25,32.0,1.69,10.0,77.34,0.1,193.0,114.0,True
27,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
28,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
29,3.23,17.0,0.33,1.0,0.58,14.0,108.0,118.0,True
30,4.41,89.0,0.55,2.0,8.53,0.25,1861.0,19.0,True
31,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,True
32,2.54,670.0,3.88,2.0,11.62,0.87,193.0,73.0,True
33,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,True
34,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,True
35,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,True
36,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,True
37,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,True
38,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
39,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,True
40,0.0,159.0,1.0,1.0,63.0,12.0,2.0,2.0,True
41,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,True
42,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
43,3.91,37.0,1.31,3.0,7.31,0.62,1753.0,156.0,True
44,1.21,130.0,3.33,3.0,0.67,0.0,215.0,1.0,True
45,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
46,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,True
47,1.0,2.0,14.0,1.0,31.0,0.0,28.0,0.0,True
48,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,True
49,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,True
50,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,True
51,1.69,26.0,3.62,2.0,4.0,0.0,543.0,492.0,True
52,0.0,247.0,2.0,1.0,0.0,145.0,41.0,0.0,True
53,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,True
54,0.67,834.0,1.5,2.0,0.5,0.88,2.0,15.0,True
55,1.23,256.0,0.4,1.0,13.6,4.0,274.0,53.0,True
56,1.55,67.0,1.0,2.0,2.25,1.0,351.0,32.0,True
57,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,True
58,0.97,219.0,2.5,2.0,1.0,0.52,192.0,0.0,True
59,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,True
60,2.98,897.0,3.76,3.0,8.24,0.33,390.0,335.0,True
61,1.35,83.0,2.25,1.0,3.5,50.0,39.0,4.0,True
62,1.58,3.0,0.0,1.0,0.0,2.0,223.0,0.0,True
63,1.7,5.0,0.6,1.0,27.4,4.0,258.0,4.0,True
64,1.65,187.0,2.25,2.0,25.0,0.02,210.0,112.0,True
65,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,True
66,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,True
67,1.5,295.0,2.0,1.0,0.0,30.0,161.0,23.0,True
68,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
69,3.2,966.0,2.23,1.0,9.59,216.0,113.0,111.0,True
70,1.22,969.0,2.33,1.0,0.33,219.0,58.0,8.0,True
71,2.38,73.0,2.25,1.0,1.0,69.0,50.0,14.0,True
72,0.94,972.0,1.5,1.0,0.0,220.0,69.0,14.0,True
73,2.23,989.0,3.25,2.0,0.0,0.37,67.0,35.0,True
74,0.82,309.0,2.5,1.0,8.25,8.0,280.0,11.0,True
75,2.07,211.0,3.5,2.0,1.62,0.02,243.0,27.0,True
76,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,True
77,3.99,175.0,3.97,8.0,93.83,0.25,167.0,107.0,True
78,0.0,311.0,3.0,1.0,0.0,172.0,1.0,0.0,True
79,1.33,137.0,0.75,2.0,7.5,0.5,141.0,21.0,True
80,3.07,213.0,0.19,1.0,8.56,184.0,374.0,136.0,True
81,3.01,3.0,2.33,4.0,12.44,0.0,19.0,19.0,True
82,1.36,91.0,2.5,1.0,3.5,63.0,74.0,7.0,True
83,2.75,117.0,14.7,7.0,19.3,0.19,122.0,37.0,True
84,0.0,122.0,2.0,1.0,15.0,10.0,10.0,5.0,True
85,3.21,83.0,0.7,1.0,43.5,26.0,42.0,39.0,True
86,1.54,110.0,1.33,1.0,0.0,106.0,0.0,808.0,True
87,0.73,132.0,0.5,1.0,6.0,13.0,34.0,10.0,True
88,1.0,270.0,1.5,1.0,0.5,106.0,35.0,5.0,True
89,2.45,124.0,5.38,1.0,1.38,120.0,257.0,0.0,True
90,1.42,195.0,2.25,1.0,100.0,1.0,84.0,83.0,True
