,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,0.0,44.0,1.0,1.0,0.0,10.0,3.0,4.0,True
1,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,True
2,0.65,743.0,4.5,1.0,1.0,280.0,19.0,5.0,True
3,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
4,1.12,98.0,2.67,2.0,11.0,0.88,82.0,2.0,True
5,0.31,104.0,1.0,1.0,0.0,45.0,54.0,17.0,True
6,0.97,108.0,3.0,1.0,8.0,54.0,7.0,26.0,True
7,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
8,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,True
9,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,True
10,1.49,51.0,3.0,1.0,17.67,40.0,52.0,0.0,True
11,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
12,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
13,0.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,True
14,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,True
15,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
16,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,True
17,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,True
18,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,True
19,1.15,2.0,0.67,1.0,0.0,2.0,2.0,5.0,True
20,1.12,7.0,1.0,1.0,20.0,7.0,24.0,13.0,True
21,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,True
22,1.51,157.0,2.75,2.0,12.0,0.73,22.0,5.0,True
23,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,True
24,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,True
25,3.74,326.0,0.22,2.0,4.83,0.0,130.0,95.0,True
26,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,True
27,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,True
28,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
29,2.52,667.0,3.29,1.0,27.36,255.0,144.0,23.0,True
30,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
31,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
32,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,True
33,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,True
34,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
35,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,True
36,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,True
37,1.86,0.0,1.8,1.0,22.0,0.0,59.0,0.0,True
38,2.4,97.0,14.67,3.0,19.67,0.33,62.0,0.0,True
39,0.0,217.0,0.0,1.0,0.0,122.0,115.0,0.0,True
40,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
41,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,True
42,3.22,0.0,0.4,1.0,109.47,0.0,12.0,28.0,True
43,3.17,138.0,6.33,6.0,36.6,0.34,40.0,49.0,True
44,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,True
45,1.79,65.0,3.8,2.0,14.4,0.0,71.0,11.0,True
46,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,True
47,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,True
48,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,True
49,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,True
50,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
51,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,True
52,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,True
53,0.88,189.0,0.5,1.0,101.5,112.0,87.0,4.0,True
54,3.23,844.0,2.92,2.0,13.54,0.0,772.0,541.0,True
55,0.59,252.0,5.0,1.0,10.0,149.0,47.0,10.0,True
56,1.0,379.0,2.0,1.0,234.0,2.0,268.0,237.0,True
57,1.0,15.0,1.0,2.0,1.5,0.83,174.0,0.0,True
