,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,True
1,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
2,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
3,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,True
4,0.83,71.0,0.5,1.0,1.0,35.0,106.0,4.0,True
5,0.2,79.0,0.0,1.0,0.0,5.0,63.0,1.0,True
6,0.31,104.0,1.0,1.0,0.0,45.0,54.0,17.0,True
7,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,True
8,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,True
9,0.84,19.0,4.5,1.0,29.0,14.0,13.0,2.0,True
10,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
11,0.84,107.0,1.0,1.0,0.0,14.0,13.0,2.0,True
12,2.44,123.0,2.0,3.0,20.0,0.39,109.0,37.0,True
13,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
14,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,True
15,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,True
16,1.37,220.0,1.8,2.0,1.6,0.99,169.0,33.0,True
17,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,True
18,1.56,1495.0,2.25,1.0,4.75,28.0,14.0,10.0,True
19,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,True
20,1.51,7.0,3.67,1.0,54.67,2.0,52.0,21.0,True
21,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,True
22,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,True
23,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,True
24,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,True
25,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
26,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
27,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,True
28,3.16,662.0,0.75,1.0,71.75,251.0,292.0,364.0,True
29,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
30,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,True
31,3.56,72.0,3.83,7.0,55.87,0.29,175.0,181.0,True
32,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
33,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,True
34,1.12,718.0,1.0,1.0,18.67,2.0,180.0,46.0,True
35,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,True
36,2.1,0.0,11.4,3.0,19.0,0.0,21.0,5.0,True
37,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,True
38,0.0,217.0,0.0,1.0,0.0,122.0,115.0,0.0,True
39,0.83,0.0,12.5,1.0,4.0,0.0,62.0,3.0,True
40,1.0,161.0,2.5,1.0,5.5,134.0,6.0,7.0,True
41,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,True
42,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,True
43,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,True
44,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,True
45,1.79,65.0,3.8,2.0,14.4,0.0,71.0,11.0,True
46,1.48,61.0,1.0,1.0,171.67,0.0,44.0,24.0,True
47,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,True
48,0.0,31.0,2.0,1.0,23.0,2.0,18.0,1.0,True
49,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,True
50,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,True
51,1.23,256.0,0.4,1.0,13.6,4.0,274.0,53.0,True
52,0.0,34.0,3.0,1.0,16.0,3.0,3.0,0.0,True
53,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,True
54,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,True
55,2.98,897.0,3.76,3.0,8.24,0.33,390.0,335.0,True
56,1.12,6.0,3.67,2.0,3.0,0.98,71.0,26.0,True
57,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,True
58,1.3,2.0,5.67,2.0,25.0,0.25,23.0,5.0,True
59,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,True
60,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,True
61,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,True
62,2.23,989.0,3.25,2.0,0.0,0.37,67.0,35.0,True
63,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,True
64,2.88,992.0,2.7,2.0,1.1,0.37,138.0,161.0,True
65,1.57,17.0,0.0,1.0,0.0,0.0,241.0,0.0,True
66,1.27,236.0,0.67,1.0,0.0,142.0,118.0,9.0,True
67,3.0,79.0,1.25,2.0,0.62,0.91,1295.0,31.0,True
68,0.99,80.0,3.0,1.0,2.5,76.0,70.0,0.0,True
69,3.99,175.0,3.97,8.0,93.83,0.25,167.0,107.0,True
70,1.33,137.0,0.75,2.0,7.5,0.5,141.0,21.0,True
71,1.16,251.0,3.5,1.0,0.0,154.0,28.0,25.0,True
72,3.57,43.0,0.79,1.0,196.43,37.0,71.0,74.0,True
73,0.98,44.0,6.0,2.0,1.0,0.88,171.0,3.0,True
74,4.39,120.0,6.65,13.0,7.08,0.09,124.0,147.0,True
75,0.0,122.0,2.0,1.0,15.0,10.0,10.0,5.0,True
76,0.95,78.0,2.0,1.0,25.5,24.0,81.0,1.0,True
77,1.42,195.0,2.25,1.0,100.0,1.0,84.0,83.0,True
78,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,True
79,1.53,276.0,3.0,2.0,40.0,0.28,15.0,244.0,True
