,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,1.08,42.0,0.33,1.0,0.0,8.0,79.0,3.0,True
1,0.65,743.0,4.5,1.0,1.0,280.0,19.0,5.0,True
2,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
3,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,True
4,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,True
5,1.14,72.0,0.33,1.0,4.33,36.0,93.0,3.0,True
6,1.58,74.0,0.33,1.0,0.0,38.0,0.0,3.0,True
7,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,True
8,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,True
9,0.99,108.0,1.0,1.0,13.0,48.0,77.0,2.0,True
10,2.13,109.0,0.5,1.0,2.83,49.0,21.0,11.0,True
11,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
12,0.41,3.0,5.33,1.0,18.0,3.0,37.0,37.0,True
13,0.79,53.0,4.5,1.0,3.0,42.0,37.0,22.0,True
14,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
15,0.41,1.0,7.5,2.0,35.5,0.5,24.0,0.0,True
16,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,True
17,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
18,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
19,0.92,32.0,1.0,1.0,15.5,4.0,12.0,12.0,True
20,0.0,17.0,2.0,1.0,33.0,7.0,14.0,0.0,True
21,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,True
22,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,True
23,0.97,23.0,3.0,1.0,19.0,13.0,5.0,5.0,True
24,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,True
25,3.09,1.0,0.0,1.0,0.0,1.0,56.0,92.0,True
26,3.87,131.0,1.38,10.0,17.71,0.23,1946.0,551.0,True
27,4.08,38.0,2.04,7.0,37.79,0.14,252.0,153.0,True
28,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,True
29,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
30,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
31,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
32,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
33,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,True
34,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
35,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,True
36,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
37,1.18,98.0,6.33,1.0,83.0,56.0,53.0,53.0,True
38,0.55,183.0,27.33,3.0,60.0,0.0,263.0,145.0,True
39,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
40,1.25,719.0,1.0,1.0,22.67,3.0,6.0,6.0,True
41,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,True
42,2.17,723.0,11.6,3.0,0.0,0.13,8.0,13.0,True
43,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
44,0.0,217.0,0.0,1.0,0.0,122.0,115.0,0.0,True
45,1.63,753.0,1.6,1.0,33.4,294.0,183.0,131.0,True
46,0.64,4.0,2.0,1.0,58.0,0.0,41.0,2.0,True
47,1.0,161.0,2.5,1.0,5.5,134.0,6.0,7.0,True
48,0.92,0.0,1.0,1.0,2.5,0.0,2.0,1.0,True
49,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,True
50,3.17,138.0,6.33,6.0,36.6,0.34,40.0,49.0,True
51,1.58,0.0,1.0,1.0,15.67,0.0,221.0,1.0,True
52,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,True
53,2.22,11.0,3.44,1.0,7.0,0.0,1259.0,1.0,True
54,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,True
55,2.43,24.0,2.83,2.0,0.0,0.0,160.0,31.0,True
56,1.69,26.0,3.62,2.0,4.0,0.0,543.0,492.0,True
57,1.48,161.0,3.5,2.0,9.25,1.0,102.0,39.0,True
58,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,True
59,1.91,377.0,8.0,1.0,1.0,190.0,9.0,180.0,True
60,0.0,250.0,1.0,1.0,1.0,147.0,8.0,0.0,True
61,0.99,1.0,0.0,1.0,0.0,0.0,421.0,0.0,True
62,1.23,256.0,0.4,1.0,13.6,4.0,274.0,53.0,True
63,0.0,257.0,2.0,1.0,1.0,150.0,15.0,0.0,True
64,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,True
65,1.92,4.0,8.4,3.0,17.4,0.51,5.0,27.0,True
66,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,True
67,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,True
68,1.58,3.0,0.0,1.0,0.0,2.0,223.0,0.0,True
69,1.75,34.0,3.6,1.0,2.0,22.0,400.0,8.0,True
70,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,True
71,0.17,14.0,2.5,1.0,0.0,3.0,39.0,39.0,True
72,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,True
73,4.23,200.0,1.92,3.0,16.21,0.5,459.0,473.0,True
74,2.23,985.0,3.25,2.0,6.88,0.37,35.0,67.0,True
75,2.23,989.0,3.25,2.0,0.0,0.37,67.0,35.0,True
76,0.68,991.0,3.0,1.0,0.0,6.0,41.0,3.0,True
77,1.72,235.0,6.25,2.0,10.25,0.0,102.0,2.0,True
78,2.53,0.0,4.25,3.0,0.62,0.0,180.0,0.0,True
79,2.03,993.0,1.56,1.0,1.0,238.0,544.0,10.0,True
80,2.07,211.0,3.5,2.0,1.62,0.02,243.0,27.0,True
81,1.57,17.0,0.0,1.0,0.0,0.0,241.0,0.0,True
82,3.99,175.0,3.97,8.0,93.83,0.25,167.0,107.0,True
83,2.46,138.0,7.0,1.0,4.88,123.0,80.0,46.0,True
84,4.32,1021.0,0.79,3.0,13.77,0.13,371.0,499.0,True
85,3.07,213.0,0.19,1.0,8.56,184.0,374.0,136.0,True
86,1.36,91.0,2.5,1.0,3.5,63.0,74.0,7.0,True
87,3.57,43.0,0.79,1.0,196.43,37.0,71.0,74.0,True
88,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,True
89,3.56,185.0,2.65,4.0,37.55,0.33,1708.0,68.0,True
90,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,True
91,2.34,260.0,1.58,1.0,7.0,97.0,352.0,266.0,True
92,4.04,341.0,4.6,4.0,47.6,0.52,456.0,1317.0,True
93,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,True
94,1.53,276.0,3.0,2.0,40.0,0.28,15.0,244.0,True
95,1.59,45.0,0.0,1.0,0.0,9.0,841.0,0.0,True
96,1.78,142.0,4.75,2.0,24.25,0.91,39.0,13.0,True
97,2.73,3.0,1.58,4.0,58.33,0.33,485.0,52.0,True
98,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,True
99,3.17,3.0,0.31,2.0,2.85,0.75,885.0,514.0,True
100,0.0,250.0,3.0,1.0,0.0,216.0,2.0,2.0,True
101,1.58,296.0,6.6,2.0,0.0,0.02,1.0,204.0,True
102,2.55,101.0,0.83,1.0,308.33,5.0,0.0,692.0,False
103,4.14,256.0,7.12,7.0,80.96,0.17,152.0,133.0,True
104,1.85,29.0,13.8,2.0,170.8,0.06,325.0,13.0,True
105,1.47,316.0,14.0,2.0,22.5,0.28,45.0,11.0,True
106,2.58,211.0,9.63,9.0,11.11,0.22,333.0,85.0,True
107,0.0,184.0,4.0,1.0,16.0,178.0,2.0,5.0,True
108,3.54,28.0,5.15,1.0,6.4,23.0,322.0,122.0,True
109,2.54,194.0,2.43,2.0,0.14,0.91,306.0,93.0,True
110,1.7,274.0,0.5,1.0,1.0,4.0,110.0,83.0,True
111,1.0,18.0,0.5,1.0,0.0,1.0,2.0,2.0,True
112,2.01,23.0,0.83,1.0,10.0,19.0,424.0,21.0,True
113,0.99,0.0,19.0,1.0,24.0,0.0,22.0,0.0,True
114,0.0,19.0,5.0,1.0,194.0,1.0,4.0,2.0,True
115,2.0,414.0,14.25,4.0,38.5,0.25,58.0,576.0,True
116,1.55,52.0,6.33,2.0,5.67,0.52,133.0,0.0,True
117,1.61,175.0,6.0,2.0,27.0,0.0,31.0,66.0,True
118,2.95,421.0,4.28,3.0,59.11,0.39,463.0,138.0,True
119,1.83,1190.0,13.6,2.0,2.2,0.5,70.0,67.0,True
120,1.07,4.0,0.25,1.0,1.5,0.0,13.0,98.0,True
121,3.77,5.0,0.53,2.0,0.21,0.88,1076.0,382.0,True
122,2.58,0.0,1.33,1.0,181.0,0.0,6.0,0.0,True
123,2.46,1194.0,10.78,3.0,4.11,0.33,56.0,40.0,True
124,2.32,27.0,2.71,1.0,14.29,23.0,713.0,110.0,True
125,0.46,36.0,2.5,2.0,1.5,0.2,31.0,0.0,True
126,2.43,390.0,12.88,3.0,10.12,0.61,83.0,16.0,True
127,1.61,124.0,2.6,2.0,11.0,0.0,144.0,138.0,True
128,2.18,393.0,5.38,1.0,4.15,210.0,267.0,234.0,True
129,0.0,21.0,0.0,1.0,0.0,1.0,29.0,1.0,True
130,2.53,1210.0,10.29,3.0,4.43,0.33,113.0,127.0,True
131,6.03,309.0,1.15,2.0,30.75,0.51,296.0,240.0,True
132,0.81,126.0,2.5,2.0,8.5,1.31,4.0,0.0,True
133,3.95,1216.0,5.09,2.0,11.38,0.87,330.0,610.0,True
134,1.39,241.0,16.33,2.0,21.33,1.13,23.0,21.0,True
135,2.96,11.0,4.8,3.0,30.2,0.23,39.0,39.0,True
136,0.97,188.0,2.5,1.0,25.5,22.0,2.0,3.0,True
137,1.79,2.0,2.5,1.0,33.5,2.0,110.0,22.0,True
138,0.93,417.0,1.5,1.0,0.0,234.0,0.0,57.0,True
139,2.08,25.0,1.4,3.0,31.2,0.02,139.0,48.0,True
140,1.71,26.0,2.0,2.0,3.75,0.14,50.0,94.0,True
141,5.75,15.0,0.66,2.0,7.02,0.04,207.0,1148.0,True
142,0.75,12.0,5.5,1.0,9.0,0.0,41.0,19.0,True
143,3.42,0.0,2.27,3.0,51.18,0.0,12.0,12.0,True
144,1.88,15.0,1.75,2.0,154.0,0.03,10.0,33.0,True
145,0.0,189.0,11.0,1.0,15.0,15.0,0.0,240.0,False
146,3.35,32.0,1.4,2.0,23.33,0.94,178.0,79.0,True
147,3.17,265.0,11.69,4.0,35.54,0.25,44.0,48.0,True
148,1.14,21.0,0.67,1.0,7.0,19.0,258.0,9.0,True
149,2.92,0.0,9.22,2.0,5.0,0.0,1228.0,806.0,True
150,4.07,1331.0,0.67,1.0,578.42,28.0,0.0,1020.0,False
151,1.63,299.0,8.2,1.0,30.0,281.0,236.0,32.0,True
152,1.87,10.0,19.4,2.0,6.4,0.0,138.0,12.0,True
153,2.48,4.0,0.89,1.0,93.33,0.0,55.0,45.0,True
154,1.69,3.0,4.75,1.0,27.62,3.0,326.0,119.0,True
155,2.7,8.0,18.14,3.0,12.43,0.18,11.0,6.0,True
156,2.52,27.0,1.71,2.0,75.0,0.88,255.0,7.0,True
157,5.46,74.0,1.75,2.0,81.39,0.91,343.0,347.0,True
158,4.03,328.0,6.06,6.0,28.5,0.2,906.0,230.0,True
159,1.26,13.0,2.2,2.0,13.2,0.97,279.0,4.0,True
160,1.58,5.0,0.0,1.0,0.0,0.0,271.0,0.0,True
161,0.0,175.0,5.0,1.0,20.0,4.0,0.0,5.0,False
162,2.03,142.0,5.0,2.0,92.2,1.0,27.0,8.0,True
163,0.2,4.0,5.0,1.0,132.0,3.0,64.0,1.0,True
164,4.34,1.0,2.67,2.0,136.08,0.0,950.0,235.0,True
165,2.33,207.0,18.17,2.0,92.33,0.07,38.0,27.0,True
166,4.08,342.0,1.53,7.0,131.13,0.14,662.0,1574.0,True
167,0.0,25.0,7.0,1.0,0.0,4.0,15.0,4.0,True
168,5.2,209.0,3.39,7.0,245.76,0.17,140.0,106.0,True
169,0.0,4.0,11.0,1.0,21.0,3.0,9.0,0.0,True
170,3.15,445.0,3.17,2.0,108.5,0.91,212.0,113.0,True
171,1.48,249.0,1.4,2.0,145.8,0.0,47.0,14.0,True
172,1.45,364.0,3.67,3.0,9.67,0.33,9.0,5.0,True
173,0.92,165.0,28.0,2.0,8.5,1.0,2.0,1.0,True
174,2.93,98.0,2.33,1.0,193.78,85.0,1078.0,1099.0,True
175,0.0,0.0,6.0,1.0,192.0,0.0,8.0,0.0,False
176,1.47,0.0,8.25,1.0,64.5,0.0,131.0,4.0,True
177,1.63,462.0,8.5,1.0,4.0,433.0,25.0,63.0,True
178,0.99,10.0,14.5,2.0,71.5,0.42,14.0,2.0,True
179,1.09,19.0,1.8,1.0,35.4,16.0,495.0,13.0,True
180,2.38,11.0,9.8,2.0,55.5,0.5,554.0,32.0,True
181,2.57,171.0,13.14,2.0,107.57,1.0,67.0,7.0,True
182,0.75,43.0,6.5,1.0,7.0,3.0,8.0,6.0,True
183,1.4,52.0,5.25,2.0,8.5,0.02,19.0,15.0,True
184,2.18,271.0,9.0,3.0,81.64,0.49,1942.0,45.0,True
185,2.56,1444.0,0.43,1.0,22.14,601.0,19.0,29.0,True
186,2.95,484.0,0.33,1.0,9.83,455.0,74.0,23.0,True
187,1.74,500.0,5.0,1.0,8.83,471.0,336.0,164.0,True
188,2.7,506.0,3.08,1.0,8.83,477.0,89.0,99.0,True
189,1.2,0.0,6.0,1.0,423.33,0.0,14.0,12.0,True
190,2.65,512.0,3.29,1.0,9.86,483.0,4.0,49.0,True
191,2.12,22.0,10.5,2.0,50.0,0.97,50.0,11.0,True
192,2.09,17.0,12.6,1.0,4.2,9.0,164.0,8.0,True
193,0.99,174.0,3.0,1.0,5.0,7.0,4.0,3.0,True
194,1.64,523.0,6.4,1.0,0.0,494.0,490.0,116.0,True
195,3.09,524.0,2.92,1.0,33.33,495.0,400.0,144.0,True
196,1.0,114.0,4.0,2.0,2.0,0.25,0.0,2.0,False
197,1.83,304.0,2.2,2.0,3.0,0.0,55.0,67.0,True
198,3.94,23.0,2.3,2.0,22.48,1.13,265.0,297.0,True
199,2.79,532.0,2.75,1.0,13.88,503.0,44.0,3.0,True
200,1.58,117.0,0.33,1.0,0.0,95.0,0.0,3.0,True
201,1.2,51.0,11.0,1.0,134.0,34.0,105.0,4.0,True
202,1.85,308.0,2.5,2.0,7.0,0.91,87.0,34.0,True
203,0.9,20.0,3.0,1.0,7.5,10.0,48.0,12.0,True
204,0.0,166.0,1.0,1.0,1.0,117.0,0.0,7.0,False
205,2.88,80.0,3.17,2.0,79.33,0.23,391.0,408.0,True
206,0.0,319.0,7.0,1.0,4.0,36.0,8.0,0.0,True
207,4.23,83.0,1.97,4.0,191.21,0.15,1002.0,334.0,True
208,0.78,50.05,4.92,1.23,14.3,2.33,83.6,34.74,True
209,1.44,132.24,4.19,1.62,7.83,1.15,165.0,30.79,True
210,0.54,19.2,5.19,1.08,16.72,2.77,53.04,36.22,True
211,1.77,173.28,3.83,1.82,4.59,0.56,205.64,28.81,True
212,1.84,181.93,3.76,1.86,3.91,0.44,214.21,28.4,True
213,0.57,23.15,5.16,1.1,16.41,2.71,56.96,36.03,True
214,1.56,146.97,4.06,1.69,6.67,0.94,179.58,30.08,True
215,1.95,196.56,3.63,1.93,2.76,0.23,228.7,27.69,True
216,1.75,171.63,3.85,1.81,4.72,0.59,204.01,28.89,True
217,1.93,194.07,3.65,1.92,2.96,0.27,226.23,27.81,True
218,0.79,51.66,4.9,1.23,14.17,2.3,85.19,34.66,True
219,0.41,4.06,5.32,1.01,17.92,2.98,38.05,36.95,True
220,0.98,75.46,4.69,1.35,12.3,1.96,108.76,33.52,True
221,0.96,72.24,4.72,1.33,12.55,2.01,105.58,33.67,True
222,0.41,3.94,5.33,1.0,17.93,2.99,37.93,36.95,True
223,1.58,149.87,4.04,1.71,6.44,0.9,182.46,29.94,True
224,0.97,73.74,4.71,1.34,12.43,1.99,107.06,33.6,True
225,0.85,59.19,4.84,1.27,13.58,2.2,92.65,34.3,True
226,1.66,159.47,3.95,1.75,5.68,0.76,191.97,29.48,True
227,1.3,115.07,4.35,1.54,9.18,1.4,147.99,31.61,True
228,1.63,156.53,3.98,1.74,5.91,0.8,189.05,29.62,True
229,0.76,47.75,4.94,1.22,14.48,2.36,81.32,34.85,True
230,1.37,123.32,4.27,1.58,8.53,1.28,156.16,31.22,True
231,1.28,112.78,4.37,1.53,9.36,1.43,145.72,31.72,True
232,1.47,135.97,4.16,1.64,7.53,1.1,168.69,30.61,True
233,0.76,46.92,4.95,1.21,14.54,2.37,80.49,34.89,True
234,1.82,179.81,3.77,1.85,4.08,0.47,212.11,28.5,True
235,1.81,178.12,3.79,1.84,4.21,0.49,210.44,28.58,True
236,1.99,201.48,3.58,1.95,2.37,0.16,233.57,27.46,True
237,1.27,111.61,4.38,1.52,9.45,1.45,144.57,31.78,True
238,1.2,102.33,4.46,1.48,10.18,1.58,135.37,32.22,True
239,1.77,173.85,3.83,1.82,4.55,0.56,206.21,28.79,True
240,1.5,140.12,4.12,1.66,7.21,1.04,172.8,30.41,True
241,0.81,53.35,4.89,1.24,14.04,2.28,86.86,34.58,True
242,1.81,178.57,3.79,1.84,4.18,0.49,210.88,28.56,True
243,1.8,177.13,3.8,1.84,4.29,0.51,209.45,28.63,True
244,0.74,45.22,4.96,1.2,14.68,2.4,78.81,34.97,True
245,0.83,55.54,4.87,1.25,13.86,2.25,89.04,34.47,True
246,1.1,90.32,4.56,1.42,11.13,1.75,123.48,32.8,True
247,0.51,16.15,5.22,1.06,16.96,2.81,50.03,36.37,True
248,0.66,35.28,5.05,1.16,15.46,2.54,68.97,35.45,True
249,1.12,92.19,4.55,1.43,10.98,1.72,125.34,32.71,True
250,1.64,157.27,3.97,1.74,5.85,0.79,189.79,29.58,True
251,0.74,44.87,4.96,1.2,14.7,2.4,78.47,34.99,True
252,1.61,153.05,4.01,1.72,6.19,0.85,185.61,29.79,True
253,1.55,146.51,4.07,1.69,6.7,0.95,179.13,30.1,True
