,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,True
1,2.65,650.0,0.57,3.0,44.36,0.0,90.0,24.0,True
2,0.0,44.0,1.0,1.0,0.0,10.0,3.0,4.0,True
3,0.09,45.0,0.5,1.0,0.5,11.0,173.0,10.0,True
4,0.69,47.0,0.5,1.0,0.0,13.0,72.0,4.0,True
5,1.38,55.0,0.33,1.0,0.0,20.0,3.0,4.0,True
6,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,True
7,4.15,24.0,0.65,6.0,29.88,0.2,248.0,251.0,True
8,0.43,103.0,1.0,1.0,2.5,44.0,44.0,2.0,True
9,0.97,108.0,3.0,1.0,8.0,54.0,7.0,26.0,True
10,0.89,110.0,1.5,1.0,0.0,50.0,122.0,7.0,True
11,1.0,112.0,1.5,1.0,1.0,52.0,2.0,0.0,True
12,1.04,195.0,1.8,2.0,12.8,0.0,232.0,26.0,True
13,1.16,17.0,5.67,1.0,18.0,10.0,31.0,3.0,True
14,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
15,0.79,53.0,4.5,1.0,3.0,42.0,37.0,22.0,True
16,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
17,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
18,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,True
19,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,True
20,2.83,135.0,0.12,1.0,10.62,73.0,4.0,32.0,True
21,1.43,130.0,4.33,2.0,0.67,1.0,22.0,12.0,True
22,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,True
23,3.51,271.0,0.4,2.0,1.6,0.0,67.0,76.0,True
24,3.87,131.0,1.38,10.0,17.71,0.23,1946.0,551.0,True
25,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
26,0.98,6.0,10.0,1.0,4.0,5.0,45.0,8.0,True
27,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,True
28,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,True
29,1.7,1.0,2.6,2.0,52.6,1.0,147.0,16.0,True
30,1.0,0.0,12.0,1.0,17.5,0.0,15.0,3.0,True
31,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
32,1.51,164.0,14.67,1.0,0.33,90.0,42.0,0.0,True
33,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
34,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
35,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,True
36,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,True
37,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,True
38,2.82,710.0,0.44,2.0,9.19,0.37,191.0,40.0,True
39,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
40,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,True
41,1.57,261.0,2.25,1.0,0.0,75.0,69.0,34.0,True
42,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,True
43,2.96,743.0,1.75,2.0,1.33,0.0,114.0,45.0,True
44,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,True
45,1.8,780.0,0.71,1.0,1.43,79.0,108.0,143.0,True
46,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
47,1.0,7.0,18.0,1.0,1.0,7.0,87.0,12.0,True
48,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,True
49,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,True
50,2.22,11.0,3.44,1.0,7.0,0.0,1259.0,1.0,True
51,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
52,0.0,31.0,2.0,1.0,23.0,2.0,18.0,1.0,True
53,0.0,247.0,2.0,1.0,0.0,145.0,41.0,0.0,True
54,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,True
55,1.37,63.0,0.0,1.0,0.0,41.0,23.0,31.0,True
56,0.72,2.0,2.0,1.0,21.5,0.0,24.0,1.0,True
57,1.91,377.0,8.0,1.0,1.0,190.0,9.0,180.0,True
58,0.99,1.0,0.0,1.0,0.0,0.0,421.0,0.0,True
59,1.0,16.0,1.5,2.0,0.0,0.83,165.0,0.0,True
60,1.35,83.0,2.25,1.0,3.5,50.0,39.0,4.0,True
61,1.0,52.0,1.0,1.0,36.5,21.0,33.0,2.0,True
62,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,True
63,1.89,2.0,3.5,1.0,2.0,1.0,98.0,2.0,True
64,2.12,12.0,12.62,4.0,11.12,0.27,617.0,5.0,True
65,1.08,18.0,5.0,2.0,0.0,1.39,75.0,43.0,True
66,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
67,0.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0,True
68,3.01,305.0,2.08,3.0,17.83,0.39,112.0,65.0,True
69,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,True
70,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,True
71,3.11,997.0,1.35,2.0,5.35,0.37,823.0,215.0,True
72,0.0,1.0,9.0,1.0,0.0,0.0,30.0,10.0,True
73,3.99,175.0,3.97,8.0,93.83,0.25,167.0,107.0,True
74,2.67,82.0,2.36,1.0,3.09,78.0,80.0,108.0,True
75,4.85,16.0,0.73,2.0,24.76,0.02,138.0,22.0,True
76,3.01,3.0,2.33,4.0,12.44,0.0,19.0,19.0,True
77,1.42,1027.0,1.56,1.0,6.17,264.0,386.0,349.0,True
78,2.82,410.0,1.85,3.0,45.08,0.0,28.0,54.0,True
79,4.39,120.0,6.65,13.0,7.08,0.09,124.0,147.0,True
