,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,True
1,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,True
2,0.59,569.0,2.0,1.0,43.5,229.0,5.0,2.0,True
3,0.0,46.0,1.0,1.0,0.0,12.0,63.0,6.0,True
4,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,True
5,0.62,60.0,0.5,2.0,0.0,0.0,57.0,2.0,True
6,1.42,77.0,3.75,3.0,0.75,0.0,226.0,83.0,True
7,2.72,148.0,0.57,1.0,10.43,71.0,24.0,6.0,True
8,1.12,98.0,2.67,2.0,11.0,0.88,82.0,2.0,True
9,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,True
10,0.0,16.0,1.0,1.0,2.0,9.0,5.0,3.0,True
11,0.41,3.0,5.33,1.0,18.0,3.0,37.0,37.0,True
12,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
13,0.0,155.0,9.0,1.0,0.0,44.0,0.0,1.0,False
14,1.44,1102.0,2.25,1.0,15.25,22.0,23.0,38.0,True
15,0.95,120.0,4.33,1.0,5.0,60.0,33.0,10.0,True
16,0.0,3.0,1.0,1.0,0.0,3.0,2.0,6.0,True
17,1.65,110.0,0.75,2.0,1.0,0.0,6.0,15.0,True
18,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
19,2.8,3.0,0.44,1.0,2.11,1.0,84.0,282.0,True
20,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,True
21,3.63,256.0,0.43,1.0,8.33,132.0,255.0,56.0,True
22,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,True
23,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
24,2.84,374.0,1.44,2.0,6.44,0.88,123.0,1.0,True
25,0.0,7.0,6.0,1.0,0.0,0.0,12.0,8.0,True
26,1.56,1495.0,2.25,1.0,4.75,28.0,14.0,10.0,True
27,0.0,34.0,8.0,1.0,9.0,2.0,1.0,8.0,True
28,1.84,310.0,2.0,1.0,2.0,155.0,11.0,4.0,True
29,2.56,10.0,3.2,6.0,16.33,0.17,154.0,88.0,True
30,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
31,2.68,69.0,2.0,7.0,19.52,0.45,185.0,116.0,True
32,1.7,1.0,2.6,2.0,52.6,1.0,147.0,16.0,True
33,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
34,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
35,1.83,4.0,0.86,1.0,1.0,4.0,162.0,4.0,True
36,2.54,670.0,3.88,2.0,11.62,0.87,193.0,73.0,True
37,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,True
38,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
39,3.03,144.0,3.67,4.0,12.25,0.33,78.0,32.0,True
40,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
41,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,True
42,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,True
43,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
44,0.55,183.0,27.33,3.0,60.0,0.0,263.0,145.0,True
45,1.16,98.0,2.33,1.0,98.33,13.0,204.0,5.0,True
46,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,True
47,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,True
48,4.15,734.0,1.96,1.0,6.74,41.0,101.0,77.0,True
49,2.96,743.0,1.75,2.0,1.33,0.0,114.0,45.0,True
50,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,True
51,0.64,4.0,2.0,1.0,58.0,0.0,41.0,2.0,True
52,1.0,805.0,0.5,1.0,0.0,14.0,2.0,2.0,True
53,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,True
54,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
55,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,True
56,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,True
57,4.24,52.0,0.26,2.0,13.13,1.31,2658.0,174.0,True
58,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,True
59,1.52,11.0,1.25,1.0,6.0,9.0,438.0,74.0,True
60,2.43,24.0,2.83,2.0,0.0,0.0,160.0,31.0,True
61,1.58,5.0,0.33,1.0,7.67,0.0,19.0,3.0,True
62,3.25,841.0,3.0,1.0,27.53,115.0,706.0,26.0,True
63,1.0,379.0,2.0,1.0,234.0,2.0,268.0,237.0,True
64,0.67,834.0,1.5,2.0,0.5,0.88,2.0,15.0,True
65,2.56,5.0,13.0,3.0,49.33,0.0,15.0,3.0,True
66,0.0,34.0,3.0,1.0,16.0,3.0,3.0,0.0,True
67,2.78,160.0,15.8,6.0,18.1,0.17,8.0,51.0,True
68,1.0,52.0,1.0,1.0,36.5,21.0,33.0,2.0,True
69,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,True
70,2.04,942.0,4.44,2.0,1.89,0.0,421.0,247.0,True
71,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,True
72,0.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0,True
73,1.12,962.0,3.8,1.0,0.4,212.0,77.0,40.0,True
74,1.86,15.0,1.8,1.0,7.8,13.0,348.0,104.0,True
75,2.23,985.0,3.25,2.0,6.88,0.37,35.0,67.0,True
76,0.68,991.0,3.0,1.0,0.0,6.0,41.0,3.0,True
