,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,15.12,57.0,0.18,4.0,8.94,1.25,51.0,365.0,True
1,92.8,166.0,0.8,4.0,14.6,1.25,80.0,487.0,True
2,90.67,187.0,0.67,3.0,7.0,1.25,179.0,280.0,True
3,97.92,265.0,0.5,4.0,7.25,1.25,270.0,263.0,True
4,159.18,45.0,1.0,3.0,8.91,1.12,136.0,309.0,True
5,10.43,58.0,1.43,3.0,0.57,51.0,412.0,453.0,True
6,53.83,28.0,4.0,5.0,28.83,0.5,246.0,177.0,True
7,12.2,106.0,2.0,4.0,4.4,62.0,146.0,134.0,False
8,13.0,50.0,2.6,3.0,12.2,0.25,255.0,98.0,False
9,13.67,8.0,4.33,2.0,13.33,7.0,202.0,142.0,True
10,32.0,34.0,4.67,3.0,15.67,33.0,93.0,70.0,True
11,66.0,3.0,5.67,3.0,9.33,0.38,117.0,16.0,False
12,10.33,56.0,1.0,3.0,1.89,51.0,206.0,340.0,True
13,28.4,130.0,2.8,4.0,6.4,110.0,145.0,111.0,True
14,51.0,146.0,3.4,2.0,13.6,122.0,164.0,233.0,True
15,26.0,104.0,3.67,3.0,17.0,0.75,9.0,78.0,True
16,53.43,117.0,2.86,4.0,16.29,0.39,155.0,115.0,False
17,28.0,127.0,4.0,3.0,25.2,0.02,89.0,66.0,False
18,20.6,142.0,3.2,4.0,5.6,0.39,246.0,77.0,False
19,54.25,9.0,4.75,3.0,17.25,8.0,60.0,35.0,True
20,59.17,441.0,3.5,4.0,0.83,97.0,2.0,293.0,True
21,25.75,158.0,4.25,3.0,24.75,0.75,172.0,307.0,False
22,24.8,166.0,3.2,3.0,28.0,0.39,463.0,147.0,False
23,62.89,374.0,2.44,4.0,20.67,63.0,323.0,105.0,True
24,62.33,12.0,3.17,4.0,11.83,11.0,128.0,102.0,True
25,17.14,19.0,3.0,3.0,22.0,1.0,136.0,127.0,False
26,38.0,15.0,7.67,3.0,5.67,14.0,442.0,506.0,True
27,38.83,42.0,4.5,4.0,38.33,0.48,314.0,50.0,False
28,16.54,40.0,2.0,5.0,5.85,1.21,328.0,331.0,False
29,28.6,7.0,5.0,3.0,1.2,7.0,87.0,33.0,True
30,68.5,45.0,5.83,3.0,3.33,1.21,140.0,31.0,True
31,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,True
32,25.5,25.0,4.33,4.0,19.33,0.11,247.0,116.0,True
33,31.43,49.0,4.29,4.0,17.43,1.21,242.0,46.0,True
34,26.6,214.0,6.2,4.0,8.2,0.0,71.0,0.0,True
35,86.0,15.0,6.17,2.0,0.0,7.0,4.0,189.0,False
36,33.25,5.0,7.75,4.0,4.5,0.5,87.0,10.0,True
37,30.57,8.0,4.0,4.0,8.29,6.0,116.0,5.0,True
38,16.83,66.0,3.0,4.0,13.33,0.0,476.0,260.0,True
39,35.6,48.0,6.4,3.0,8.2,0.26,179.0,9.0,False
40,43.0,19.0,6.75,4.0,27.5,0.5,26.0,26.0,False
41,31.82,40.0,2.82,4.0,27.18,0.89,120.0,105.0,False
42,58.5,269.0,6.67,4.0,15.67,0.0,425.0,271.0,True
43,52.0,272.0,5.0,4.0,18.29,0.03,175.0,166.0,True
44,47.2,4.0,5.8,2.0,21.4,4.0,266.0,268.0,True
45,47.2,4.0,5.8,2.0,21.4,4.0,266.0,268.0,True
46,84.2,6.0,7.2,3.0,11.0,4.0,169.0,8.0,True
47,68.75,75.0,8.5,3.0,38.0,0.48,175.0,87.0,False
48,14.83,331.0,3.33,2.0,0.0,0.0,28.0,356.0,False
49,69.0,44.0,5.75,4.0,35.25,0.62,180.0,12.0,True
50,67.22,113.0,5.67,5.0,22.11,0.17,459.0,66.0,True
51,73.14,64.0,6.57,4.0,0.0,0.57,586.0,259.0,False
52,61.78,19.0,5.56,4.0,9.44,0.53,625.0,426.0,False
53,76.43,19.0,7.14,4.0,8.14,0.68,392.0,255.0,True
54,21.0,78.0,8.0,2.0,0.0,57.0,1.0,245.0,False
55,43.95,24.0,2.68,5.0,33.11,0.6,217.0,260.0,False
56,17.75,92.0,5.25,2.0,13.5,0.94,262.0,207.0,False
57,20.0,122.0,5.75,3.0,14.0,0.0,26.0,58.0,False
58,14.5,387.0,3.17,5.0,33.33,0.0,292.0,294.0,True
59,41.8,130.0,6.0,3.0,6.2,0.0,66.0,36.0,False
60,11.25,112.0,2.5,3.0,1.12,1.21,73.0,113.0,False
61,8.0,83.0,2.08,3.0,0.0,0.0,3.0,484.0,False
62,43.0,138.0,7.0,3.0,24.5,0.0,311.0,62.0,False
63,22.5,62.0,4.62,3.0,19.12,33.0,314.0,217.0,True
64,44.07,282.0,4.29,4.0,23.14,0.33,120.0,58.0,False
65,45.79,290.0,4.29,4.0,9.14,0.33,59.0,117.0,False
66,25.0,677.0,3.3,4.0,9.3,0.03,62.0,370.0,True
67,18.0,54.0,4.17,2.0,24.33,39.0,317.0,343.0,True
68,40.0,134.0,7.0,2.0,34.0,104.0,343.0,254.0,True
69,44.43,66.0,6.43,4.0,0.0,0.42,27.0,158.0,False
70,39.11,3.0,5.33,4.0,2.0,0.52,161.0,27.0,True
71,25.89,5.0,3.78,3.0,20.11,1.31,85.0,65.0,False
72,62.0,22.0,7.0,3.0,43.25,15.0,5.0,570.0,True
73,11.53,68.0,1.76,3.0,33.18,0.35,417.0,383.0,False
74,11.53,68.0,1.76,3.0,33.18,0.35,417.0,383.0,False
75,88.36,482.0,6.09,5.0,31.36,0.5,313.0,106.0,True
76,32.0,20.0,6.11,4.0,23.89,0.51,247.0,25.0,False
77,91.0,85.0,7.0,3.0,40.89,62.0,91.0,142.0,True
78,18.0,198.0,3.5,4.0,5.6,0.17,323.0,194.0,False
79,71.0,104.0,7.7,4.0,11.5,0.28,434.0,117.0,False
80,32.56,99.0,3.78,4.0,12.44,0.35,60.0,82.0,False
81,45.71,30.0,6.71,4.0,14.43,0.67,126.0,36.0,True
82,36.86,134.0,4.0,2.0,18.21,0.76,246.0,385.0,False
83,96.91,135.0,6.91,4.0,38.55,0.15,86.0,66.0,False
84,62.35,137.0,4.15,4.0,15.65,0.76,483.0,343.0,True
85,58.64,13.0,5.71,5.0,44.0,0.5,249.0,173.0,True
86,81.07,21.0,5.79,5.0,29.64,1.25,164.0,161.0,True
87,117.44,140.0,8.44,4.0,19.78,110.0,357.0,123.0,True
88,50.47,109.0,2.53,3.0,43.43,0.35,289.0,379.0,False
89,33.89,135.03,2.61,3.91,6.45,100.41,148.0,125.91,True
90,73.91,171.66,1.24,3.27,6.84,30.51,169.85,234.53,True
91,37.37,138.21,2.49,3.86,6.49,94.34,149.9,135.34,True
92,29.87,131.35,2.75,3.98,6.41,107.43,145.8,114.99,True
93,31.59,132.92,2.69,3.95,6.43,104.43,146.74,119.65,True
94,60.37,159.27,1.7,3.49,6.71,54.16,162.46,197.77,True
95,87.52,184.12,0.77,3.05,6.97,6.74,177.28,271.46,True
96,76.84,174.34,1.14,3.22,6.87,25.4,171.45,242.47,True
97,67.52,165.81,1.46,3.37,6.78,41.67,166.36,217.18,True
98,83.95,180.85,0.9,3.11,6.94,12.98,175.33,261.76,True
99,49.09,148.94,2.09,3.67,6.6,73.86,156.3,167.16,False
100,72.96,170.79,1.27,3.28,6.83,32.18,169.33,231.93,True
101,72.19,170.08,1.3,3.3,6.82,33.52,168.91,229.85,True
102,59.37,158.35,1.74,3.5,6.7,55.91,161.91,195.05,True
103,72.54,170.41,1.29,3.29,6.83,32.9,169.1,230.81,True
104,63.64,162.26,1.59,3.43,6.74,48.45,164.24,206.65,True
105,61.44,160.25,1.67,3.47,6.72,52.29,163.04,200.68,True
106,36.07,137.02,2.54,3.88,6.47,96.61,149.19,131.81,True
107,75.65,173.25,1.18,3.24,6.86,27.47,170.8,239.24,True
108,36.73,137.63,2.51,3.87,6.48,95.44,149.55,133.62,True
109,43.35,143.69,2.29,3.76,6.54,83.88,153.17,151.59,True
110,81.15,178.29,0.99,3.15,6.91,17.87,173.8,254.17,True
111,67.86,166.12,1.45,3.37,6.78,41.09,166.55,218.09,True
112,47.33,147.33,2.15,3.7,6.58,76.94,155.33,162.37,False
113,79.41,176.7,1.05,3.18,6.89,20.9,172.86,249.46,True
114,38.96,139.67,2.44,3.83,6.5,91.55,150.77,139.67,True
115,68.68,166.87,1.42,3.35,6.79,39.65,167.0,220.33,True
116,40.23,140.83,2.39,3.81,6.51,89.35,151.46,143.1,True
117,56.32,155.55,1.84,3.55,6.67,61.24,160.24,186.77,True
118,34.98,136.03,2.57,3.89,6.46,98.5,148.6,128.87,True
119,75.97,173.54,1.17,3.24,6.86,26.92,170.97,240.11,True
120,52.55,152.11,1.97,3.61,6.63,67.82,158.19,176.54,False
121,50.54,150.26,2.04,3.64,6.61,71.34,157.09,171.08,False
122,62.63,161.34,1.63,3.45,6.73,50.21,163.69,203.91,True
123,59.94,158.87,1.72,3.49,6.7,54.91,162.22,196.61,True
124,31.3,132.65,2.7,3.95,6.43,104.94,146.58,118.87,True
125,79.98,177.22,1.03,3.17,6.9,19.91,173.17,251.0,True
126,72.49,170.36,1.29,3.29,6.82,33.0,169.07,230.66,True
127,36.91,137.79,2.51,3.86,6.48,95.14,149.65,134.09,True
128,72.72,170.57,1.28,3.29,6.83,32.6,169.2,231.28,True
129,60.99,159.83,1.68,3.48,6.71,53.09,162.79,199.44,True
130,47.37,147.36,2.15,3.7,6.58,76.88,155.36,162.47,False
131,85.57,182.33,0.84,3.08,6.95,10.15,176.22,266.17,True
132,73.18,171.0,1.27,3.28,6.83,31.78,169.45,232.55,True
133,73.45,171.24,1.26,3.28,6.83,31.33,169.6,233.26,True
134,64.53,163.07,1.56,3.42,6.75,46.9,164.73,209.06,True
135,32.27,133.54,2.67,3.94,6.44,103.24,147.11,121.5,True
136,31.0,132.38,2.71,3.96,6.43,105.46,146.42,118.06,True
137,78.31,175.69,1.09,3.2,6.88,22.83,172.25,246.46,True
138,63.34,161.98,1.6,3.44,6.74,48.98,164.08,205.83,True
139,86.16,182.88,0.82,3.07,6.96,9.11,176.54,267.78,True
140,38.62,139.36,2.45,3.84,6.5,92.14,150.58,138.75,True
141,50.78,150.49,2.03,3.64,6.62,70.91,157.22,171.74,False
142,62.07,160.83,1.65,3.46,6.72,51.19,163.39,202.4,True
143,77.84,175.25,1.11,3.21,6.88,23.66,171.99,245.18,True
144,46.16,146.26,2.19,3.71,6.57,78.98,154.7,159.2,False
145,56.81,156.0,1.83,3.54,6.67,60.38,160.51,188.1,True
146,45.91,146.03,2.2,3.72,6.57,79.42,154.56,158.52,True
147,35.37,136.38,2.56,3.89,6.47,97.82,148.81,129.92,True
148,29.69,131.18,2.76,3.98,6.41,107.75,145.7,114.5,True
149,64.75,163.27,1.55,3.42,6.75,46.52,164.85,209.65,True
150,57.39,156.54,1.81,3.53,6.68,59.36,160.83,189.69,True
151,41.26,141.77,2.36,3.79,6.52,87.54,152.02,145.91,True
152,40.11,140.72,2.4,3.81,6.51,89.55,151.39,142.78,True
153,57.73,156.84,1.8,3.53,6.68,58.78,161.01,190.59,True
154,58.69,157.72,1.76,3.51,6.69,57.1,161.54,193.2,True
155,87.55,184.15,0.77,3.05,6.97,6.68,177.3,271.55,True
156,29.03,130.57,2.78,3.99,6.41,108.91,145.34,112.7,True
157,89.47,185.9,0.71,3.02,6.99,3.35,178.34,276.74,True
158,81.29,178.41,0.99,3.15,6.91,17.63,173.88,254.54,True
159,79.3,176.6,1.06,3.18,6.89,21.09,172.8,249.16,True
160,82.93,179.92,0.93,3.12,6.93,14.75,174.78,259.01,True
161,77.27,174.74,1.13,3.22,6.87,24.64,171.69,243.65,True
162,61.96,160.72,1.65,3.46,6.72,51.38,163.33,202.1,True
163,53.14,152.65,1.95,3.6,6.64,66.79,158.51,178.15,False
164,45.23,145.4,2.22,3.73,6.56,80.61,154.19,156.67,True
165,59.88,158.82,1.72,3.49,6.7,55.01,162.19,196.45,True
166,84.25,181.13,0.89,3.1,6.94,12.46,175.5,262.58,True
167,87.18,183.81,0.79,3.06,6.97,7.33,177.1,270.54,True
168,38.7,139.43,2.45,3.83,6.5,92.01,150.63,138.96,True
169,73.56,171.34,1.25,3.27,6.84,31.13,169.66,233.56,True
170,44.48,144.72,2.25,3.74,6.55,81.92,153.78,154.63,True
171,71.62,169.57,1.32,3.31,6.82,34.51,168.6,228.32,True
172,44.14,144.41,2.26,3.75,6.55,82.5,153.6,153.73,True
173,75.85,173.44,1.17,3.24,6.86,27.12,170.91,239.8,True
174,63.92,162.51,1.58,3.43,6.74,47.97,164.39,207.4,True
175,87.38,183.99,0.78,3.05,6.97,7.0,177.2,271.07,True
176,52.41,151.98,1.98,3.61,6.63,68.06,158.11,176.17,False
177,63.31,161.96,1.6,3.44,6.74,49.02,164.06,205.76,True
178,57.47,156.61,1.8,3.53,6.68,59.23,160.87,189.9,True
179,66.35,164.74,1.5,3.39,6.77,43.71,165.72,214.01,True
180,39.75,140.39,2.41,3.82,6.51,90.17,151.2,141.81,True
181,64.38,162.94,1.57,3.42,6.75,47.15,164.65,208.66,True
182,43.28,143.62,2.29,3.76,6.54,84.02,153.12,151.38,True
183,73.59,171.37,1.25,3.27,6.84,31.07,169.68,233.66,True
184,64.03,162.61,1.58,3.43,6.74,47.77,164.45,207.7,True
185,62.55,161.26,1.63,3.45,6.73,50.36,163.65,203.68,True
186,31.62,132.95,2.69,3.95,6.43,104.37,146.76,119.75,True
187,84.45,181.31,0.88,3.1,6.94,12.1,175.61,263.13,True
188,37.62,138.44,2.48,3.85,6.49,93.89,150.04,136.03,True
189,43.88,144.17,2.27,3.75,6.55,82.97,153.45,153.0,True
190,86.43,183.12,0.81,3.07,6.96,8.65,176.69,268.49,True
191,50.18,149.94,2.05,3.65,6.61,71.96,156.89,170.11,False
192,71.19,169.17,1.33,3.31,6.81,35.26,168.37,227.14,True
193,48.96,148.82,2.1,3.67,6.6,74.1,156.22,166.79,False
194,32.86,134.08,2.65,3.93,6.44,102.21,147.43,123.1,True
195,74.1,171.84,1.23,3.27,6.84,30.18,169.96,235.05,True
196,63.35,162.0,1.6,3.44,6.74,48.96,164.08,205.86,True
