,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,4.15,42.0,0.05,7.0,18.38,1.25,629.0,318.0,True
1,12.41,54.0,0.07,8.0,14.07,0.51,847.0,508.0,True
2,12.1,4.0,0.09,10.0,18.84,1.69,218.0,141.0,True
3,5.76,16.0,0.24,7.0,8.41,14.0,317.0,139.0,True
4,35.55,226.0,0.45,7.0,39.27,0.5,113.0,76.0,True
5,27.05,25.0,0.19,7.0,24.0,0.95,600.0,698.0,True
6,26.41,27.0,0.29,7.0,20.82,1.79,195.0,307.0,True
7,28.38,264.0,0.24,6.0,65.57,1.97,585.0,280.0,True
8,26.81,179.0,0.22,9.0,12.37,0.35,100.0,508.0,True
9,43.29,316.0,0.36,7.0,7.07,1.03,323.0,206.0,True
10,40.05,194.0,0.25,7.0,50.05,1.25,309.0,554.0,True
11,54.87,215.0,0.33,8.0,23.87,1.25,374.0,53.0,True
12,47.71,224.0,0.35,8.0,41.88,1.25,49.0,521.0,True
13,51.27,501.0,0.4,9.0,41.87,1.03,95.0,53.0,True
14,76.77,8.0,0.46,8.0,20.54,0.67,334.0,51.0,True
15,66.0,0.0,0.33,8.0,19.0,0.0,488.0,38.0,False
16,59.0,537.0,0.54,7.0,49.69,0.68,490.0,287.0,True
17,83.64,599.0,0.5,8.0,20.29,1.97,226.0,111.0,True
18,85.36,707.0,0.5,8.0,83.43,0.68,469.0,97.0,True
19,115.5,56.0,0.6,7.0,34.9,0.88,295.0,2.0,True
20,26.59,1.0,0.24,8.0,23.41,1.0,201.0,88.0,True
21,97.86,7.0,0.71,7.0,18.93,0.58,288.0,171.0,True
22,130.8,90.0,0.8,8.0,13.9,1.68,945.0,101.0,True
23,155.46,117.0,0.77,7.0,33.62,1.45,267.0,87.0,True
24,100.07,23.0,0.67,9.0,5.2,0.01,102.0,148.0,True
25,103.25,94.0,0.55,7.0,51.9,1.33,323.0,78.0,True
26,201.15,272.0,1.0,7.0,25.15,1.45,189.0,261.0,True
27,132.14,83.0,0.68,9.0,58.27,0.52,278.0,60.0,True
28,197.81,154.0,0.88,8.0,56.44,0.62,254.0,140.0,True
29,178.28,2.0,0.89,7.0,33.56,0.5,632.0,67.0,True
30,15.75,6.0,0.54,8.0,33.54,5.0,219.0,271.0,True
31,18.74,8.0,0.48,7.0,30.59,7.0,415.0,353.0,True
32,15.13,17.0,0.8,10.0,41.87,0.55,58.0,58.0,True
33,28.5,24.0,0.68,10.0,27.64,0.55,102.0,44.0,True
34,5.47,1.0,0.27,9.0,7.67,0.0,107.0,107.0,False
35,2.41,2.0,0.13,10.0,40.92,0.0,90.0,65.0,True
36,1.46,9.0,0.27,7.0,6.23,0.06,428.0,134.0,True
37,9.75,27.0,0.35,11.0,51.15,18.0,79.0,97.0,True
38,10.92,32.0,0.83,6.0,42.25,22.0,757.0,194.0,True
39,10.6,57.0,0.48,9.0,28.08,7.0,275.0,534.0,True
40,14.67,23.0,0.71,8.0,27.43,0.37,396.0,124.0,True
41,5.11,164.0,1.33,9.0,38.22,67.0,134.0,130.0,True
42,10.43,14.0,0.67,6.0,37.1,0.5,362.0,249.0,True
43,14.41,49.0,0.64,7.0,29.91,0.75,186.0,145.0,True
44,15.52,20.0,0.59,11.0,30.81,19.0,83.0,84.0,True
