,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,3.36,5.0,0.09,1.0,6.18,5.0,457.0,273.0,True
1,6.67,5.0,0.67,2.0,0.0,1.19,455.0,340.0,False
2,2.86,6.0,0.29,2.0,2.29,1.22,469.0,133.0,True
3,6.06,7.0,0.12,2.0,5.12,1.23,181.0,139.0,True
4,7.4,8.0,0.4,2.0,0.2,1.24,180.0,78.0,False
5,6.71,24.0,0.29,2.0,8.57,1.25,422.0,55.0,True
6,10.89,30.0,0.22,2.0,7.44,1.25,553.0,244.0,True
7,19.0,31.0,0.75,2.0,0.75,1.25,256.0,127.0,True
8,21.6,33.0,0.6,2.0,0.0,1.25,446.0,269.0,False
9,18.17,7.0,0.5,2.0,1.0,1.95,220.0,136.0,True
10,6.38,10.0,0.38,3.0,1.5,1.96,286.0,203.0,False
11,12.08,11.0,0.31,2.0,4.54,1.97,85.0,88.0,True
12,21.4,38.0,0.6,3.0,3.6,1.25,190.0,228.0,True
13,13.55,45.0,0.27,1.0,5.45,41.0,254.0,425.0,True
14,26.0,21.0,0.75,2.0,6.75,1.97,107.0,90.0,True
15,52.0,22.0,1.5,2.0,1.5,1.97,160.0,162.0,False
16,30.14,23.0,0.43,2.0,2.57,1.97,115.0,111.0,True
17,10.56,24.0,0.33,3.0,16.44,1.97,330.0,215.0,True
18,23.4,52.0,0.6,2.0,11.4,1.25,199.0,57.0,True
19,19.62,27.0,0.38,3.0,7.12,1.97,479.0,282.0,True
20,29.8,30.0,0.6,2.0,7.8,1.97,275.0,151.0,True
21,46.67,60.0,1.0,2.0,3.0,1.25,36.0,218.0,True
22,11.33,61.0,0.22,2.0,18.94,1.25,354.0,450.0,True
23,28.0,63.0,0.33,3.0,4.89,1.25,530.0,308.0,False
24,39.71,42.0,0.43,2.0,0.14,1.97,147.0,69.0,False
25,25.25,69.0,0.38,2.0,5.25,1.25,366.0,156.0,False
26,42.75,70.0,0.75,2.0,0.0,1.25,155.0,335.0,False
27,45.0,72.0,0.75,2.0,3.0,1.25,487.0,249.0,True
28,29.0,58.0,0.43,2.0,5.86,1.97,200.0,172.0,True
29,50.33,59.0,1.0,2.0,5.67,1.97,108.0,92.0,True
30,48.5,62.0,0.75,2.0,7.25,1.97,75.0,136.0,True
31,35.45,81.0,0.27,2.0,1.0,1.25,114.0,89.0,False
32,23.5,68.0,0.19,3.0,12.5,1.03,397.0,287.0,True
33,95.0,90.0,1.0,2.0,0.0,1.25,480.0,512.0,False
34,11.72,91.0,0.12,3.0,16.0,1.97,312.0,280.0,True
35,26.09,97.0,0.27,3.0,15.55,1.25,267.0,191.0,True
36,77.0,106.0,0.6,2.0,4.0,1.97,151.0,149.0,True
37,62.83,99.0,0.5,2.0,7.17,1.25,523.0,364.0,True
38,103.25,103.0,0.75,2.0,1.5,1.25,169.0,149.0,False
39,61.67,124.0,0.5,2.0,3.17,1.97,127.0,114.0,True
40,44.43,141.0,0.43,3.0,1.14,1.97,387.0,348.0,True
41,47.0,151.0,0.43,3.0,3.43,1.97,281.0,228.0,True
42,41.0,128.0,2.0,1.0,1.0,118.0,117.0,224.0,False
43,121.25,131.0,0.75,2.0,9.25,1.25,134.0,276.0,True
44,49.5,198.0,0.38,3.0,12.88,1.97,171.0,316.0,True
45,53.0,12.0,0.67,2.0,0.33,1.79,565.0,408.0,True
46,50.75,155.0,0.5,2.0,15.62,1.25,315.0,264.0,True
47,38.83,254.0,0.33,3.0,13.25,1.97,287.0,337.0,True
48,11.0,256.0,0.3,2.0,3.7,222.0,458.0,322.0,True
49,132.67,258.0,1.33,2.0,5.33,1.97,334.0,151.0,False
50,61.43,169.0,0.71,2.0,12.0,1.25,9.0,166.0,True
51,47.67,177.0,0.44,2.0,22.0,1.25,395.0,287.0,True
52,69.14,178.0,0.57,2.0,0.0,1.25,14.0,178.0,False
53,137.8,454.0,1.0,2.0,2.4,1.97,306.0,215.0,True
54,9.67,42.0,2.67,1.0,6.0,34.0,310.0,113.0,True
55,10.67,44.0,2.67,1.0,0.0,35.0,113.0,310.0,True
56,11.67,46.0,2.67,1.0,0.0,36.0,310.0,113.0,True
57,26.4,57.0,0.8,2.0,8.33,47.0,115.0,83.0,True
58,9.76,24.0,0.59,2.0,23.18,21.0,272.0,217.0,True
59,42.0,36.0,2.2,2.0,13.2,32.0,253.0,221.0,False
60,2.0,42.0,1.67,1.0,5.33,36.0,82.0,63.0,True
61,5.5,65.0,1.5,2.0,15.5,56.0,53.0,126.0,True
62,1.0,328.0,1.0,1.0,0.0,2.0,110.0,110.0,True
63,1.0,387.0,0.5,2.0,8.5,15.0,211.0,169.0,True
64,0.0,44.0,0.0,1.0,0.0,8.0,177.0,25.0,True
65,2.5,331.0,0.5,2.0,7.25,5.0,261.0,412.0,True
66,4.5,335.0,1.0,1.0,1.0,9.0,137.0,58.0,True
67,3.4,415.0,0.6,2.0,5.6,41.0,167.0,102.0,True
68,0.0,99.0,0.0,1.0,0.0,6.0,0.0,85.0,True
69,2.0,51.0,1.0,1.0,28.0,1.0,162.0,125.0,True
70,20.67,5.0,2.67,1.0,16.33,2.0,5.0,485.0,True
71,12.33,37.0,1.33,2.0,9.33,34.0,133.0,112.0,False
72,11.4,42.0,1.0,2.0,15.2,38.0,149.0,116.0,True
73,17.4,139.0,2.4,1.0,18.4,44.0,162.0,68.0,True
74,25.0,366.0,2.67,1.0,12.0,38.0,192.0,86.0,True
75,10.43,58.0,1.43,3.0,0.57,51.0,412.0,453.0,True
76,12.38,4.0,1.5,2.0,2.75,3.0,165.0,81.0,True
77,10.5,53.0,3.0,2.0,1.0,0.25,643.0,259.0,False
78,11.64,33.0,1.0,2.0,11.07,0.08,390.0,71.0,False
79,8.67,21.0,2.0,2.0,24.83,16.0,263.0,188.0,False
80,22.75,24.0,1.42,2.0,36.5,18.0,418.0,232.0,True
81,3.0,89.0,0.86,2.0,8.57,0.17,232.0,66.0,True
82,0.0,6.0,0.0,1.0,0.0,2.0,334.0,211.0,True
83,6.71,330.0,1.0,2.0,13.71,0.0,186.0,117.0,False
84,1.0,9.0,0.2,2.0,30.0,6.0,400.0,76.0,True
85,6.0,44.0,2.0,1.0,18.0,7.0,172.0,113.0,True
86,11.57,76.0,1.71,1.0,35.14,0.75,283.0,583.0,False
87,7.0,14.0,3.0,1.0,3.0,4.0,235.0,115.0,True
88,3.5,50.0,1.25,1.0,0.0,38.0,0.0,221.0,True
89,7.17,28.0,0.83,2.0,9.0,17.0,477.0,303.0,True
90,10.33,56.0,1.0,3.0,1.89,51.0,206.0,340.0,True
91,26.67,12.0,4.0,1.0,10.33,8.0,63.0,186.0,True
92,6.43,217.0,1.0,2.0,0.0,114.0,332.0,88.0,False
93,51.0,146.0,3.4,2.0,13.6,122.0,164.0,233.0,True
94,12.0,113.0,3.0,1.0,6.0,31.0,239.0,115.0,True
95,8.0,63.0,1.07,2.0,28.14,49.0,464.0,140.0,True
96,45.0,163.0,3.0,1.0,11.5,137.0,120.0,151.0,True
97,4.5,33.0,2.0,1.0,12.5,22.0,96.0,71.0,True
98,6.33,43.0,1.67,1.0,17.0,30.0,262.0,94.0,True
99,14.57,81.0,1.57,1.0,8.29,0.5,273.0,171.0,False
