,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,6.67,5.0,0.67,2.0,0.0,1.19,455.0,340.0,False
1,2.86,6.0,0.29,2.0,2.29,1.22,469.0,133.0,True
2,6.82,14.0,0.18,2.0,3.73,1.25,760.0,123.0,True
3,4.0,20.0,0.4,3.0,15.2,0.56,700.0,418.0,False
4,10.89,30.0,0.22,2.0,7.44,1.25,553.0,244.0,True
5,21.6,33.0,0.6,2.0,0.0,1.25,446.0,269.0,False
6,13.56,35.0,0.33,3.0,1.56,1.25,794.0,85.0,False
7,11.0,48.0,0.12,4.0,9.0,1.25,660.0,423.0,True
8,10.56,24.0,0.33,3.0,16.44,1.97,330.0,215.0,True
9,19.62,27.0,0.38,3.0,7.12,1.97,479.0,282.0,True
10,28.0,63.0,0.33,3.0,4.89,1.25,530.0,308.0,False
11,45.0,72.0,0.75,2.0,3.0,1.25,487.0,249.0,True
12,23.5,68.0,0.19,3.0,12.5,1.03,397.0,287.0,True
13,62.83,99.0,0.5,2.0,7.17,1.25,523.0,364.0,True
14,53.0,12.0,0.67,2.0,0.33,1.79,565.0,408.0,True
15,47.67,177.0,0.44,2.0,22.0,1.25,395.0,287.0,True
16,4.2,25.0,0.4,2.0,4.9,4.0,646.0,86.0,True
17,131.85,42.0,0.85,4.0,14.54,1.12,841.0,62.0,True
18,96.68,46.0,0.58,3.0,28.89,1.33,679.0,65.0,True
19,10.5,12.0,2.5,2.0,31.0,8.0,753.0,1.0,False
20,12.35,36.0,0.59,4.0,4.94,29.0,689.0,203.0,True
21,12.42,28.0,0.67,3.0,42.42,23.0,999.0,46.0,True
22,0.5,389.0,0.2,3.0,3.9,17.0,581.0,349.0,True
23,7.17,2.0,0.83,4.0,3.83,1.0,653.0,16.0,True
24,16.8,51.0,2.0,3.0,9.4,47.0,298.0,112.0,False
25,2.56,323.0,0.56,3.0,27.56,16.0,402.0,313.0,True
26,13.83,68.0,1.17,3.0,15.42,60.0,676.0,450.0,True
27,3.0,170.0,1.0,2.0,35.67,73.0,750.0,12.0,True
28,5.6,71.0,2.0,3.0,6.4,28.0,696.0,1.0,False
29,18.11,80.0,1.44,3.0,34.67,37.0,599.0,6.0,True
30,18.6,103.0,2.6,2.0,0.0,59.0,784.0,3.0,True
31,19.67,7.0,1.17,3.0,20.5,3.0,476.0,162.0,True
32,10.5,53.0,3.0,2.0,1.0,0.25,643.0,259.0,False
33,1.5,82.0,0.5,3.0,4.5,0.0,499.0,4.0,True
34,22.75,24.0,1.42,2.0,36.5,18.0,418.0,232.0,True
35,4.81,41.0,0.81,2.0,3.69,29.0,765.0,169.0,True
36,17.82,40.0,1.27,3.0,29.45,38.0,301.0,196.0,False
37,21.5,52.0,3.0,3.0,39.5,0.31,682.0,0.0,False
38,7.17,28.0,0.83,2.0,9.0,17.0,477.0,303.0,True
39,6.57,345.0,1.14,2.0,24.71,0.0,582.0,109.0,False
40,3.78,126.0,1.22,3.0,26.67,0.17,787.0,236.0,False
41,25.25,19.0,1.5,4.0,9.5,0.17,537.0,79.0,False
42,7.86,60.0,1.86,2.0,1.0,46.0,855.0,20.0,False
43,8.0,63.0,1.07,2.0,28.14,49.0,464.0,140.0,True
44,5.12,86.0,1.25,2.0,30.25,45.0,682.0,17.0,False
45,8.77,78.0,0.92,2.0,23.54,0.5,852.0,153.0,False
46,24.8,166.0,3.2,3.0,28.0,0.39,463.0,147.0,False
47,11.08,178.0,1.42,3.0,7.5,0.39,941.0,37.0,False
48,17.55,205.0,1.91,3.0,43.91,0.5,375.0,164.0,False
49,15.25,0.0,1.12,3.0,9.44,0.0,450.0,66.0,False
50,11.71,9.0,2.86,3.0,50.43,0.5,582.0,89.0,False
51,6.0,28.0,2.0,3.0,15.0,7.0,678.0,15.0,False
52,53.93,2.0,2.64,3.0,3.36,2.0,811.0,41.0,False
53,26.0,34.0,2.71,2.0,30.64,0.0,601.0,19.0,False
54,37.5,119.0,1.82,4.0,34.36,0.85,793.0,105.0,False
55,16.83,66.0,3.0,4.0,13.33,0.0,476.0,260.0,True
56,3.57,3.0,2.0,2.0,35.71,0.5,493.0,16.0,False
57,3.57,3.0,2.0,2.0,35.71,0.5,493.0,16.0,False
58,10.73,55.0,2.18,2.0,39.91,41.0,668.0,83.0,False
59,11.0,30.0,2.83,2.0,12.17,17.0,364.0,98.0,True
60,6.83,85.0,2.83,4.0,21.33,0.5,469.0,0.0,False
61,25.93,276.0,2.64,3.0,52.43,0.25,674.0,54.0,False
62,25.9,3.0,3.7,4.0,14.0,0.89,1070.0,181.0,False
63,10.2,68.0,3.2,3.0,14.4,0.32,813.0,187.0,False
64,3.25,93.0,0.75,4.0,27.0,0.5,488.0,98.0,True
65,16.57,133.0,2.29,5.0,9.79,0.0,663.0,145.0,False
66,7.0,82.0,2.08,3.0,30.15,0.0,484.0,3.0,False
67,22.5,62.0,4.62,3.0,19.12,33.0,314.0,217.0,True
68,19.75,100.0,2.38,3.0,28.69,0.29,713.0,56.0,False
69,2.0,103.0,0.33,3.0,29.22,3.0,752.0,335.0,True
70,3.75,57.0,1.62,2.0,3.25,42.0,504.0,284.0,True
71,0.25,60.0,0.08,3.0,7.5,44.0,478.0,139.0,True
72,13.56,1.0,2.33,2.0,37.11,0.5,579.0,272.0,False
73,7.55,6.0,1.73,2.0,4.36,1.34,579.0,251.0,False
74,6.25,12.0,2.25,3.0,13.75,0.0,567.0,37.0,False
75,1.67,171.0,0.67,2.0,15.33,0.5,889.0,228.0,True
76,11.53,68.0,1.76,3.0,33.18,0.35,417.0,383.0,False
77,11.53,68.0,1.76,3.0,33.18,0.35,417.0,383.0,False
78,2.44,108.0,0.56,2.0,7.67,0.39,849.0,82.0,True
79,9.75,1.0,4.0,2.0,26.5,0.0,538.0,2.0,False
80,6.67,0.0,3.33,2.0,5.0,0.0,557.0,0.0,False
81,6.0,25.0,0.8,3.0,36.0,0.62,423.0,45.0,False
82,13.45,127.0,2.27,2.0,24.45,0.39,583.0,313.0,False
83,5.46,136.0,1.08,3.0,26.15,0.21,607.0,145.0,False
84,62.35,137.0,4.15,4.0,15.65,0.76,483.0,343.0,True
85,60.87,146.0,5.07,2.0,18.2,0.76,618.0,102.0,False
86,6.25,28.0,0.5,2.0,10.25,1.02,603.0,3.0,True
87,7.64,1.0,2.36,4.0,17.91,0.0,812.0,14.0,False
88,17.25,11.0,4.25,2.0,10.25,1.69,590.0,2.0,False
89,18.12,44.0,2.75,2.0,1.62,1.02,591.0,15.0,False
90,10.75,48.0,1.25,2.0,0.25,0.02,596.0,2.0,False
91,24.61,41.0,0.28,2.0,4.82,1.25,684.72,199.55,True
92,49.55,78.85,0.42,2.0,6.35,1.25,579.2,306.86,True
93,17.54,30.26,0.24,2.0,4.39,1.25,714.65,169.11,True
94,33.07,53.84,0.33,2.0,5.34,1.25,648.93,235.95,False
95,20.32,34.5,0.26,2.0,4.56,1.25,702.85,181.11,True
96,39.25,63.21,0.37,2.0,5.72,1.25,622.79,262.52,False
97,20.99,35.5,0.26,2.0,4.6,1.25,700.06,183.96,True
98,41.35,66.39,0.38,2.0,5.85,1.25,613.91,271.55,False
99,24.0,40.08,0.28,2.0,4.78,1.25,687.3,196.93,True
100,34.77,56.41,0.34,2.0,5.44,1.25,641.75,243.25,False
101,60.72,95.79,0.49,2.0,7.04,1.25,531.96,354.89,True
102,44.1,70.58,0.39,2.0,6.02,1.25,602.26,283.41,False
103,56.69,89.67,0.47,2.0,6.79,1.25,549.01,337.55,True
104,58.92,93.06,0.48,2.0,6.93,1.25,539.56,347.16,True
105,39.47,63.55,0.37,2.0,5.73,1.25,621.85,263.48,False
106,21.25,35.91,0.26,2.0,4.61,1.25,698.92,185.11,True
107,43.96,70.36,0.39,2.0,6.01,1.25,602.84,282.81,False
108,27.27,45.04,0.3,2.0,4.98,1.25,673.46,211.0,False
109,48.8,77.7,0.42,2.0,6.3,1.25,582.38,303.62,True
110,33.28,54.15,0.33,2.0,5.35,1.25,648.04,236.85,False
111,27.17,44.88,0.3,2.0,4.98,1.25,673.89,210.56,False
112,11.94,21.77,0.21,2.0,4.04,1.25,738.34,145.02,True
113,15.48,27.14,0.23,2.0,4.26,1.25,723.37,160.25,True
114,51.07,81.14,0.43,2.0,6.44,1.25,572.79,313.37,True
115,19.72,33.58,0.26,2.0,4.52,1.25,705.42,178.5,True
116,6.83,14.02,0.18,2.0,3.73,1.25,759.96,123.05,True
117,30.82,50.42,0.32,2.0,5.2,1.25,658.45,226.27,False
118,31.96,52.15,0.32,2.0,5.27,1.25,653.62,231.18,False
119,9.59,18.2,0.2,2.0,3.9,1.25,748.28,134.92,True
120,33.51,54.5,0.33,2.0,5.37,1.25,647.07,237.84,False
121,18.17,31.23,0.25,2.0,4.42,1.25,711.95,171.86,True
122,60.37,95.25,0.49,2.0,7.02,1.25,533.44,353.38,True
123,19.77,33.65,0.26,2.0,4.52,1.25,705.22,178.71,True
124,24.24,40.43,0.28,2.0,4.8,1.25,686.3,197.95,True
125,20.76,35.15,0.26,2.0,4.58,1.25,701.03,182.97,True
126,16.98,29.42,0.24,2.0,4.35,1.25,717.02,166.71,True
127,35.13,56.96,0.34,2.0,5.47,1.25,640.21,244.82,False
128,62.38,98.31,0.5,2.0,7.14,1.25,524.94,362.03,True
129,24.5,40.83,0.28,2.0,4.81,1.25,685.2,199.07,True
130,41.66,66.87,0.38,2.0,5.87,1.25,612.6,272.89,False
131,51.86,82.35,0.44,2.0,6.49,1.25,569.43,316.79,True
132,7.54,15.09,0.19,2.0,3.77,1.25,756.96,126.09,True
133,45.91,73.32,0.4,2.0,6.13,1.25,594.6,291.19,False
134,37.18,60.07,0.35,2.0,5.59,1.25,631.54,253.62,False
135,16.74,29.06,0.24,2.0,4.34,1.25,718.01,165.7,True
136,61.76,97.37,0.49,2.0,7.1,1.25,527.55,359.37,True
137,29.62,48.6,0.31,2.0,5.13,1.25,663.52,221.11,False
138,7.7,15.34,0.19,2.0,3.78,1.25,756.27,126.79,True
139,6.99,14.26,0.18,2.0,3.74,1.25,759.26,123.75,True
140,13.57,24.25,0.22,2.0,4.14,1.25,731.42,152.07,True
141,33.06,53.81,0.33,2.0,5.34,1.25,648.99,235.89,False
142,17.1,29.59,0.24,2.0,4.36,1.25,716.52,167.22,True
143,58.39,92.26,0.47,2.0,6.89,1.25,541.8,344.89,True
144,42.97,68.87,0.39,2.0,5.95,1.25,607.02,278.56,False
