,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,79.0,396.0,6.33,3.0,11.0,0.5,372.0,18.0,False
1,53.83,28.0,4.0,5.0,28.83,0.5,246.0,177.0,True
2,66.0,3.0,5.67,3.0,9.33,0.38,117.0,16.0,False
3,20.6,142.0,3.2,4.0,5.6,0.39,246.0,77.0,False
4,58.14,446.0,3.29,5.0,9.86,0.0,311.0,2.0,False
5,99.8,46.0,7.0,3.0,43.8,0.98,185.0,54.0,False
6,33.62,44.0,2.62,5.0,38.62,39.0,372.0,30.0,True
7,38.83,42.0,4.5,4.0,38.33,0.48,314.0,50.0,False
8,98.0,6.0,8.0,3.0,11.25,6.0,103.0,2.0,True
9,50.08,85.0,3.33,5.0,10.33,0.6,767.0,83.0,True
10,68.5,45.0,5.83,3.0,3.33,1.21,140.0,31.0,True
11,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,True
12,7.25,29.0,3.25,4.0,16.75,0.39,228.0,15.0,False
13,25.5,25.0,4.33,4.0,19.33,0.11,247.0,116.0,True
14,31.43,49.0,4.29,4.0,17.43,1.21,242.0,46.0,True
15,26.6,214.0,6.2,4.0,8.2,0.0,71.0,0.0,True
16,33.25,5.0,7.75,4.0,4.5,0.5,87.0,10.0,True
17,30.57,8.0,4.0,4.0,8.29,6.0,116.0,5.0,True
18,63.88,15.0,4.88,6.0,30.0,14.0,144.0,33.0,True
19,77.57,120.0,6.0,5.0,16.57,1.01,383.0,9.0,True
20,35.6,48.0,6.4,3.0,8.2,0.26,179.0,9.0,False
21,43.0,19.0,6.75,4.0,27.5,0.5,26.0,26.0,False
22,144.0,121.0,10.5,3.0,5.5,1.47,131.0,38.0,True
23,58.5,269.0,6.67,4.0,15.67,0.0,425.0,271.0,True
24,52.0,272.0,5.0,4.0,18.29,0.03,175.0,166.0,True
25,84.2,6.0,7.2,3.0,11.0,4.0,169.0,8.0,True
26,68.75,75.0,8.5,3.0,38.0,0.48,175.0,87.0,False
27,114.6,6.0,10.6,4.0,28.4,0.28,149.0,55.0,False
28,6.83,85.0,2.83,4.0,21.33,0.5,469.0,0.0,False
29,78.0,285.0,8.2,3.0,4.6,187.0,332.0,39.0,True
30,69.0,44.0,5.75,4.0,35.25,0.62,180.0,12.0,True
31,88.0,290.0,10.0,4.0,5.5,0.25,20.0,15.0,False
32,67.22,113.0,5.67,5.0,22.11,0.17,459.0,66.0,True
33,73.14,64.0,6.57,4.0,0.0,0.57,586.0,259.0,False
34,72.25,38.0,10.0,3.0,29.75,0.38,98.0,16.0,False
35,76.43,19.0,7.14,4.0,8.14,0.68,392.0,255.0,True
36,58.67,174.0,7.67,3.0,7.67,0.87,479.0,15.0,False
37,45.18,93.0,3.53,5.0,46.53,69.0,277.0,27.0,True
38,15.8,102.0,5.8,4.0,41.4,0.83,45.0,59.0,True
39,35.71,24.0,6.14,4.0,33.0,0.54,405.0,0.0,False
40,54.6,134.0,9.2,5.0,36.0,0.0,15.0,10.0,True
41,54.6,134.0,9.2,5.0,36.0,0.0,15.0,10.0,True
42,56.6,63.0,9.2,5.0,0.0,0.51,10.0,15.0,False
43,43.0,138.0,7.0,3.0,24.5,0.0,311.0,62.0,False
