,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,61.4,300.0,3.4,4.0,30.6,0.87,78.0,6.0,True
1,11.67,110.0,3.33,3.0,6.67,66.0,135.0,19.0,True
2,121.25,654.0,7.25,4.0,15.75,0.5,15.0,5.0,False
3,32.0,34.0,4.67,3.0,15.67,33.0,93.0,70.0,True
4,40.67,36.0,4.67,3.0,5.0,0.5,19.0,0.0,False
5,43.67,37.0,5.0,3.0,1.67,0.5,22.0,0.0,False
6,66.0,3.0,5.67,3.0,9.33,0.38,117.0,16.0,False
7,50.75,353.0,4.5,3.0,5.25,0.0,26.0,5.0,False
8,28.4,130.0,2.8,4.0,6.4,110.0,145.0,111.0,True
9,45.0,97.0,2.86,4.0,16.0,0.39,83.0,25.0,False
10,31.33,216.0,5.67,3.0,5.67,0.0,27.0,3.0,False
11,35.5,28.0,4.5,4.0,12.5,0.53,2.0,6.0,True
12,26.0,104.0,3.67,3.0,17.0,0.75,9.0,78.0,True
13,53.43,117.0,2.86,4.0,16.29,0.39,155.0,115.0,False
14,28.0,127.0,4.0,3.0,25.2,0.02,89.0,66.0,False
15,36.0,17.0,4.5,3.0,16.75,0.48,103.0,5.0,False
16,20.6,142.0,3.2,4.0,5.6,0.39,246.0,77.0,False
17,54.25,9.0,4.75,3.0,17.25,8.0,60.0,35.0,True
18,69.0,435.0,4.2,3.0,1.8,91.0,227.0,2.0,True
19,18.33,95.0,4.33,3.0,0.0,84.0,3.0,3.0,True
20,78.0,52.0,7.33,3.0,0.67,37.0,2.0,10.0,True
21,101.0,54.0,7.33,3.0,15.33,0.53,9.0,6.0,True
22,62.33,12.0,3.17,4.0,11.83,11.0,128.0,102.0,True
23,24.5,11.0,6.0,3.0,29.75,0.88,7.0,10.0,True
24,38.83,42.0,4.5,4.0,38.33,0.48,314.0,50.0,False
25,98.0,6.0,8.0,3.0,11.25,6.0,103.0,2.0,True
26,22.5,25.0,4.5,3.0,2.5,15.0,94.0,22.0,True
27,28.6,7.0,5.0,3.0,1.2,7.0,87.0,33.0,True
28,68.5,45.0,5.83,3.0,3.33,1.21,140.0,31.0,True
29,106.4,135.0,8.6,5.0,6.4,0.03,159.0,153.0,True
30,70.8,157.0,3.6,5.0,5.4,89.0,42.0,29.0,True
31,7.25,29.0,3.25,4.0,16.75,0.39,228.0,15.0,False
32,25.5,25.0,4.33,4.0,19.33,0.11,247.0,116.0,True
33,31.43,49.0,4.29,4.0,17.43,1.21,242.0,46.0,True
34,41.86,193.0,3.71,5.0,35.86,109.0,41.0,29.0,True
35,26.6,214.0,6.2,4.0,8.2,0.0,71.0,0.0,True
36,18.33,215.0,6.67,3.0,48.33,0.5,72.0,38.0,False
37,33.25,5.0,7.75,4.0,4.5,0.5,87.0,10.0,True
38,30.57,8.0,4.0,4.0,8.29,6.0,116.0,5.0,True
39,35.6,48.0,6.4,3.0,8.2,0.26,179.0,9.0,False
40,43.0,19.0,6.75,4.0,27.5,0.5,26.0,26.0,False
41,52.0,272.0,5.0,4.0,18.29,0.03,175.0,166.0,True
42,33.6,277.0,5.6,5.0,52.4,167.0,111.0,28.0,True
43,84.2,6.0,7.2,3.0,11.0,4.0,169.0,8.0,True
44,68.75,75.0,8.5,3.0,38.0,0.48,175.0,87.0,False
45,78.0,285.0,8.2,3.0,4.6,187.0,332.0,39.0,True
46,69.0,44.0,5.75,4.0,35.25,0.62,180.0,12.0,True
47,88.0,290.0,10.0,4.0,5.5,0.25,20.0,15.0,False
48,12.6,131.0,3.8,3.0,19.4,89.0,211.0,2.0,False
49,26.6,81.0,5.0,3.0,22.6,31.0,44.0,11.0,True
50,20.0,82.0,3.88,3.0,28.88,59.0,88.0,43.0,True
51,27.0,315.0,7.67,3.0,12.67,0.25,14.0,4.0,False
52,20.0,122.0,5.75,3.0,14.0,0.0,26.0,58.0,False
53,15.8,102.0,5.8,4.0,41.4,0.83,45.0,59.0,True
54,35.71,24.0,6.14,4.0,33.0,0.54,405.0,0.0,False
55,41.8,130.0,6.0,3.0,6.2,0.0,66.0,36.0,False
56,43.0,138.0,7.0,3.0,24.5,0.0,311.0,62.0,False
57,22.5,62.0,4.62,3.0,19.12,33.0,314.0,217.0,True
58,70.0,445.0,5.78,3.0,6.0,281.0,196.0,116.0,True
59,65.44,348.0,5.78,5.0,1.78,229.0,7.0,77.0,True
60,53.0,97.0,10.0,3.0,5.5,52.0,137.0,23.0,True
61,44.07,282.0,4.29,4.0,23.14,0.33,120.0,58.0,False
62,14.18,617.0,3.45,4.0,0.0,130.0,71.0,28.0,False
63,15.18,618.0,3.45,4.0,0.0,131.0,28.0,71.0,False
64,45.79,290.0,4.29,4.0,9.14,0.33,59.0,117.0,False
65,78.2,3.0,6.0,3.0,41.0,0.62,165.0,33.0,False
66,21.33,19.0,4.5,3.0,40.67,8.0,89.0,62.0,True
67,67.29,329.0,8.0,4.0,2.0,235.0,2.0,98.0,True
68,57.67,333.0,5.22,5.0,13.22,0.48,128.0,1.0,False
69,63.5,368.0,7.33,3.0,42.5,265.0,46.0,9.0,True
