,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,256.0,117.0,1.8,5.0,194.8,0.88,2.0,39.0,True
1,337.0,76.0,2.5,4.0,169.25,0.66,12.0,10.0,False
2,7.0,126.0,1.5,2.0,165.0,120.0,5.0,5.0,True
3,10.38,72.0,0.38,4.0,169.92,63.0,320.0,47.0,True
4,5.07,697.0,0.67,4.0,172.87,287.0,71.0,98.0,True
5,3.5,333.0,2.0,2.0,149.5,26.0,33.0,23.0,False
6,19.0,86.0,6.0,2.0,159.0,66.0,33.0,25.0,True
7,6.5,9.0,2.5,2.0,160.5,2.0,42.0,106.0,False
8,2.05,198.0,0.38,5.0,103.67,13.0,61.0,0.0,True
9,3.27,101.0,0.82,2.0,151.0,0.06,107.0,70.0,True
10,5.44,22.0,1.44,5.0,166.67,13.0,75.0,51.0,True
11,42.62,140.0,2.75,5.0,106.62,0.25,221.0,17.0,True
12,7.0,97.0,2.5,2.0,142.0,0.0,26.0,12.0,False
13,2.44,154.0,0.89,4.0,242.22,104.0,10.0,10.0,True
14,7.0,502.0,0.92,4.0,146.77,141.0,246.0,61.0,True
15,57.45,204.0,2.0,5.0,118.0,0.5,43.0,438.0,False
16,12.5,102.0,3.0,4.0,111.75,0.0,459.0,10.0,True
17,14.33,163.0,3.0,3.0,164.67,111.0,88.0,12.0,True
18,5.46,1.0,0.62,3.0,193.69,0.0,125.0,51.0,False
19,11.86,1.0,2.29,3.0,186.29,0.5,23.0,9.0,False
20,6.0,21.0,3.5,2.0,157.0,13.0,10.0,0.0,True
21,1.43,23.0,0.29,3.0,194.86,1.0,61.0,13.0,True
22,48.17,9.0,4.33,3.0,113.0,5.0,181.0,47.0,True
23,31.55,39.0,2.64,2.0,168.36,0.5,344.0,11.0,False
24,6.62,45.0,0.86,5.0,183.24,0.87,60.0,2.0,True
25,1.0,9.0,1.0,2.0,197.0,0.38,0.0,108.0,True
26,7.38,10.0,1.12,4.0,116.0,4.0,69.0,4.0,True
27,9.92,198.0,1.25,2.0,154.08,0.0,415.0,37.0,False
28,4.35,22.0,0.71,2.0,188.35,15.0,2.0,17.0,True
29,79.33,87.0,6.83,5.0,146.0,0.6,653.0,41.0,True
30,56.33,99.0,5.83,5.0,159.0,0.87,172.0,28.0,True
31,25.09,43.0,3.18,5.0,126.45,0.32,54.0,38.0,True
32,14.29,29.0,3.14,3.0,164.57,0.51,694.0,137.0,False
33,25.72,23.0,2.39,5.0,134.33,0.5,213.0,150.0,False
34,3.0,66.0,1.5,2.0,180.0,0.0,118.0,2.0,False
