,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,56.17,217.0,0.67,3.0,21.17,1.97,21.0,26.0,True
1,90.75,228.0,1.0,3.0,9.25,1.97,13.0,6.0,True
2,77.6,233.0,0.8,3.0,5.2,1.97,72.0,15.0,True
3,99.0,242.0,1.0,3.0,3.75,1.97,28.0,22.0,True
4,67.83,244.0,0.83,3.0,4.0,1.0,193.0,2.0,False
5,6.5,285.0,1.0,2.0,2.0,1.12,1.0,1.0,True
6,98.0,288.0,0.8,3.0,1.6,1.97,22.0,9.0,True
7,45.69,319.0,0.31,4.0,7.62,1.97,162.0,103.0,True
8,104.6,339.0,1.0,3.0,13.4,1.97,28.0,39.0,True
9,78.29,349.0,0.71,4.0,2.57,1.0,136.0,45.0,True
10,73.71,357.0,0.57,3.0,20.43,1.97,13.0,11.0,True
11,138.5,373.0,1.0,3.0,11.75,1.97,65.0,9.0,True
12,18.0,396.0,1.0,2.0,25.33,0.99,13.0,11.0,True
13,21.33,407.0,0.83,3.0,3.83,0.99,14.0,19.0,True
14,93.62,478.0,0.62,4.0,13.12,1.97,258.0,71.0,True
15,86.5,486.0,0.6,3.0,0.4,1.97,123.0,72.0,True
16,120.0,533.0,1.17,3.0,23.5,1.97,39.0,31.0,False
17,120.12,647.0,0.75,3.0,11.0,1.97,160.0,86.0,True
18,43.5,269.0,3.5,2.0,2.0,0.75,9.0,1.0,True
19,19.0,858.0,1.0,4.0,6.67,0.5,67.0,2.0,False
20,39.33,1033.0,2.67,3.0,30.0,0.99,8.0,7.0,True
21,70.33,1152.0,3.33,3.0,5.0,1.12,33.0,77.0,True
22,12.5,162.0,1.5,3.0,4.5,0.48,68.0,35.0,False
23,48.0,311.0,2.5,3.0,5.5,1.0,393.0,24.0,False
24,34.71,113.0,1.29,3.0,10.86,101.0,57.0,40.0,False
25,91.5,283.0,4.25,3.0,7.0,0.87,21.0,7.0,True
26,1.0,329.0,0.4,3.0,1.2,3.0,127.0,34.0,True
27,3.5,395.0,0.75,4.0,11.5,23.0,86.0,8.0,True
28,0.88,342.0,0.5,2.0,5.25,16.0,214.0,7.0,True
29,4.33,400.0,1.33,3.0,2.67,0.0,56.0,19.0,False
30,0.5,343.0,0.5,2.0,13.0,17.0,6.0,3.0,True
31,1.86,408.0,0.43,4.0,6.43,0.0,74.0,50.0,True
32,2.33,346.0,0.22,3.0,4.78,20.0,55.0,19.0,True
33,3.4,415.0,0.6,2.0,5.6,41.0,167.0,102.0,True
34,0.17,447.0,0.17,3.0,0.17,69.0,360.0,2.0,True
35,2.0,454.0,1.0,2.0,8.75,75.0,55.0,40.0,True
36,6.0,354.0,2.5,2.0,8.0,27.0,30.0,9.0,True
37,6.67,110.0,1.33,3.0,4.0,0.0,95.0,2.0,False
38,1.0,462.0,0.67,2.0,2.33,83.0,8.0,17.0,True
39,4.75,467.0,2.0,3.0,2.25,88.0,221.0,1.0,False
40,7.8,120.0,1.2,3.0,14.2,0.0,78.0,62.0,False
41,8.75,308.0,1.25,3.0,4.0,2.0,90.0,35.0,False
42,4.2,315.0,1.0,2.0,24.2,8.0,50.0,17.0,True
43,2.0,483.0,1.0,2.0,11.0,4.0,183.0,0.0,True
44,13.75,504.0,1.5,4.0,27.5,120.0,35.0,33.0,True
45,16.75,59.0,3.0,3.0,12.5,52.0,112.0,6.0,True
46,1.0,527.0,1.0,3.0,11.67,11.0,74.0,11.0,True
47,4.58,319.0,0.67,3.0,30.08,12.0,292.0,52.0,True
48,17.0,531.0,1.8,3.0,36.6,0.0,18.0,20.0,False
49,25.5,564.0,2.75,3.0,29.25,0.0,155.0,100.0,False
50,26.5,565.0,2.75,3.0,0.0,0.0,100.0,155.0,False
51,24.75,566.0,2.5,3.0,28.0,0.0,133.0,76.0,False
52,9.75,375.0,2.5,2.0,26.75,47.0,78.0,68.0,True
53,29.0,567.0,3.25,2.0,23.25,177.0,77.0,10.0,True
54,6.5,576.0,1.5,2.0,0.0,186.0,69.0,7.0,False
55,31.2,579.0,2.6,4.0,4.4,0.0,1.0,35.0,True
56,11.8,595.0,1.8,2.0,3.6,204.0,79.0,36.0,False
57,11.67,110.0,3.33,3.0,6.67,66.0,135.0,19.0,True
58,6.45,602.0,0.91,3.0,5.82,0.0,280.0,124.0,False
59,9.67,605.0,1.33,3.0,5.0,214.0,7.0,7.0,True
60,16.33,622.0,2.33,3.0,2.33,0.0,1.0,6.0,True
61,24.14,638.0,2.0,3.0,17.14,238.0,130.0,1.0,False
62,6.0,64.0,1.75,3.0,10.25,0.0,137.0,2.0,False
63,20.29,56.0,2.14,3.0,12.43,40.0,166.0,4.0,False
64,17.0,185.0,1.4,3.0,20.8,85.0,56.0,33.0,True
65,11.0,665.0,2.6,3.0,22.8,0.0,38.0,13.0,False
66,7.0,34.0,2.0,3.0,4.33,0.5,89.0,38.0,False
67,6.71,330.0,1.0,2.0,13.71,0.0,186.0,117.0,False
68,2.0,338.0,0.86,2.0,13.0,31.0,105.0,28.0,True
69,9.5,344.0,2.5,2.0,7.5,36.0,31.0,0.0,True
70,3.8,351.0,1.0,4.0,11.0,0.0,172.0,0.0,True
71,50.75,353.0,4.5,3.0,5.25,0.0,26.0,5.0,False
72,13.5,76.0,3.25,3.0,7.5,0.5,117.0,6.0,False
73,9.0,166.0,2.33,3.0,21.0,9.0,10.0,30.0,True
74,19.75,415.0,4.0,3.0,5.5,0.0,9.0,13.0,True
75,3.67,416.0,2.0,2.0,7.0,0.0,19.0,23.0,False
76,2.5,424.0,1.0,2.0,12.5,2.0,83.0,0.0,True
77,69.0,435.0,4.2,3.0,1.8,91.0,227.0,2.0,True
78,28.33,814.0,3.0,2.0,30.83,0.0,236.0,0.0,False
79,7.5,454.0,4.0,2.0,23.5,108.0,17.0,69.0,True
80,44.56,819.0,2.22,3.0,33.0,0.0,29.0,57.0,False
81,16.25,461.0,3.5,2.0,12.0,113.0,84.0,15.0,True
82,11.0,468.0,4.0,2.0,19.67,0.0,21.0,7.0,True
83,27.5,469.0,3.33,4.0,3.5,0.0,234.0,20.0,True
84,1.0,470.0,0.5,2.0,0.0,0.0,36.0,0.0,True
85,13.0,94.0,2.8,3.0,1.6,83.0,226.0,39.0,True
86,32.0,925.0,3.67,3.0,10.0,0.0,145.0,6.0,False
87,10.14,231.0,2.86,3.0,14.43,13.0,42.0,17.0,True
88,27.33,69.0,3.33,3.0,3.5,50.0,133.0,7.0,True
89,15.5,333.0,3.33,2.0,0.83,0.0,342.0,32.0,False
90,8.5,361.0,4.5,2.0,0.0,1.0,14.0,7.0,False
91,11.25,112.0,2.5,3.0,1.12,1.21,73.0,113.0,False
92,2.75,410.0,1.5,3.0,30.0,12.0,39.0,0.0,True
93,3.75,411.0,1.5,3.0,0.0,13.0,0.0,39.0,True
94,9.33,429.0,4.67,2.0,0.0,0.03,2.0,20.0,False
95,14.18,617.0,3.45,4.0,0.0,130.0,71.0,28.0,False
96,15.18,618.0,3.45,4.0,0.0,131.0,28.0,71.0,False
97,18.83,383.0,4.33,2.0,20.17,0.06,54.0,22.0,False
98,6.0,390.0,4.5,2.0,9.0,27.0,5.0,1.0,True
99,10.67,471.0,2.0,2.0,15.0,4.0,16.0,10.0,False
100,5.0,551.0,2.67,2.0,3.67,97.0,20.0,15.0,True
101,3.33,582.0,2.67,2.0,39.0,1.0,182.0,75.0,False
102,11.4,629.0,4.0,2.0,15.2,20.0,352.0,9.0,True
103,11.5,654.0,3.5,2.0,26.0,11.0,41.0,1.0,False
104,7.27,412.69,0.83,3.0,5.52,66.65,127.81,25.06,True
105,7.18,411.5,0.83,3.0,5.46,65.74,127.8,25.19,True
106,10.56,456.61,1.06,3.0,7.78,100.05,128.24,20.37,True
107,7.89,420.97,0.88,3.0,5.95,72.95,127.89,24.18,True
108,18.66,564.76,1.62,3.0,13.36,182.3,129.29,8.82,True
109,5.39,387.58,0.7,3.0,4.22,47.55,127.57,27.74,True
110,4.33,373.42,0.63,3.0,3.49,36.78,127.43,29.26,True
111,22.79,619.89,1.91,3.0,16.21,224.22,129.82,2.93,False
112,7.25,412.45,0.83,3.0,5.51,66.47,127.81,25.09,True
113,7.32,413.44,0.84,3.0,5.56,67.21,127.82,24.98,True
114,18.42,561.53,1.6,3.0,13.2,179.84,129.26,9.17,True
115,5.01,382.58,0.68,3.0,3.96,43.75,127.52,28.28,True
116,12.85,487.27,1.22,3.0,9.37,123.37,128.54,17.1,True
117,2.21,345.13,0.48,3.0,2.03,15.26,127.16,32.28,True
118,19.68,578.44,1.69,3.0,14.07,192.7,129.42,7.36,True
119,23.61,630.84,1.96,3.0,16.77,232.55,129.93,1.77,False
120,23.3,626.8,1.94,3.0,16.57,229.48,129.89,2.2,False
121,1.67,337.88,0.45,3.0,1.66,9.75,127.09,33.05,True
122,23.28,626.53,1.94,3.0,16.55,229.28,129.89,2.22,False
