,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,21.0,79.0,4.0,1.0,27.0,70.0,13.0,8.0,True
1,10.0,259.0,2.0,1.0,21.0,224.0,0.0,4.0,True
2,21.0,323.0,3.0,1.0,0.0,269.0,0.0,2.0,True
3,30.0,340.0,3.0,1.0,2.0,284.0,7.0,5.0,True
4,11.0,362.0,3.0,1.0,21.0,298.0,2.0,2.0,True
5,56.0,473.0,3.0,1.0,0.0,379.0,0.0,4.0,True
6,37.0,509.0,4.0,1.0,26.0,406.0,112.0,49.0,True
7,20.0,530.0,3.0,1.0,0.0,423.0,1.0,1.0,True
8,51.0,539.0,3.5,2.0,0.0,432.0,20.0,10.0,False
9,36.0,553.0,1.67,2.0,1.67,442.0,13.0,2.0,False
10,7.0,556.0,2.0,1.0,0.0,445.0,18.0,7.0,False
11,27.0,594.0,5.0,1.0,0.0,478.0,0.0,2.0,True
12,6.0,605.0,1.0,1.0,0.0,488.0,5.0,5.0,True
13,9.67,619.0,0.83,3.0,37.83,502.0,119.0,107.0,True
14,89.0,639.0,4.0,1.0,0.0,519.0,5.0,4.0,True
15,5.0,662.0,1.5,2.0,55.0,537.0,105.0,2.0,False
16,20.0,762.0,3.0,1.0,0.0,618.0,1.0,2.0,True
17,60.5,764.0,2.5,1.0,4.5,620.0,8.0,17.0,True
18,32.0,783.0,3.0,1.0,2.0,634.0,12.0,13.0,True
19,8.5,791.0,2.0,2.0,55.0,642.0,16.0,1.0,False
20,6.0,795.0,1.5,1.0,8.0,646.0,6.0,6.0,True
21,8.0,798.0,2.0,1.0,4.0,649.0,0.0,183.0,True
22,51.0,811.0,5.0,1.0,1.0,662.0,3.0,2.0,True
23,74.0,836.0,5.0,1.0,1.0,680.0,1.0,1.0,True
24,11.0,842.0,2.0,2.0,3.0,686.0,234.0,138.0,False
25,2.0,866.0,2.0,1.0,0.0,698.0,1.0,0.0,True
26,57.0,916.0,6.0,1.0,0.0,740.0,1.0,1.0,True
27,80.0,937.0,7.0,1.0,8.0,756.0,18.0,0.0,True
28,19.5,960.0,3.0,2.0,17.5,778.0,2.0,2.0,True
29,39.0,985.0,2.5,2.0,6.0,801.0,89.0,47.0,True
30,32.0,1017.0,4.0,1.0,2.0,831.0,1.0,1.0,True
31,45.0,92.0,4.0,2.0,85.0,83.0,4.0,4.0,True
32,6.0,218.0,3.0,1.0,88.0,174.0,4.0,0.0,True
33,8.0,224.0,2.0,1.0,34.0,180.0,4.0,3.0,True
34,17.0,230.0,3.0,1.0,15.0,186.0,1.0,1.0,True
35,4.0,233.0,2.0,1.0,50.0,189.0,2.0,0.0,True
36,15.0,288.0,4.0,1.0,0.0,216.0,1.0,1.0,True
37,6.5,276.0,2.0,2.0,15.5,229.0,6.0,5.0,True
38,65.0,104.0,8.0,1.0,0.0,98.0,1.0,1.0,True
39,17.0,151.0,5.0,1.0,0.0,145.0,1.0,1.0,True
40,47.0,312.0,6.0,2.0,2.0,240.0,75.0,3.0,True
41,11.0,219.0,6.0,1.0,0.0,204.0,2.0,5.0,True
42,3.5,257.0,0.5,1.0,59.25,240.0,211.0,1.0,True
43,15.0,269.0,3.0,1.0,17.0,252.0,1.0,0.0,True
44,85.0,307.0,5.67,2.0,57.67,0.87,112.0,2.0,False
45,16.0,319.0,2.0,1.0,9.0,298.0,51.0,34.0,True
46,13.0,303.0,3.0,1.0,17.0,253.0,1.0,1.0,True
47,14.0,334.0,2.0,1.0,18.0,311.0,61.0,6.0,True
48,52.0,340.0,6.5,2.0,0.0,316.0,47.0,2.0,False
49,75.0,341.0,4.67,2.0,38.33,317.0,80.0,14.0,True
50,81.0,350.0,3.33,2.0,19.67,325.0,57.0,5.0,True
51,2.5,351.0,1.0,2.0,16.5,326.0,104.0,3.0,True
52,6.0,353.0,2.0,1.0,77.0,328.0,5.0,0.0,True
53,261.0,358.0,13.0,1.0,3.0,333.0,8.0,1.0,True
54,50.0,360.0,3.67,1.0,0.0,335.0,79.0,114.0,False
55,8.5,319.0,2.5,1.0,1.5,245.0,132.0,1.0,False
56,2.0,363.0,1.0,1.0,9.0,338.0,26.0,19.0,True
57,17.0,474.0,4.0,1.0,10.0,95.0,38.0,17.0,True
58,6.0,513.0,2.0,2.0,34.67,128.0,115.0,13.0,False
59,10.0,529.0,3.0,1.0,55.0,142.0,78.0,23.0,True
60,3.0,532.0,3.0,1.0,30.0,145.0,14.0,1.0,True
61,67.0,553.0,9.0,1.0,1.0,164.0,6.0,3.0,True
62,81.0,574.0,12.0,1.0,1.0,184.0,0.0,10.0,True
63,83.0,586.0,12.0,1.0,0.0,196.0,4.0,1.0,True
64,4.5,611.0,2.0,1.0,27.5,218.0,14.0,12.0,True
65,11.0,616.0,3.0,1.0,34.0,223.0,8.0,2.0,True
66,6.0,626.0,3.0,1.0,0.0,231.0,2.0,2.0,True
67,9.0,628.0,4.0,1.0,13.0,232.0,3.0,3.0,True
68,4.0,630.0,2.0,1.0,14.0,233.0,4.0,1.0,True
69,15.25,641.0,2.5,2.0,0.0,241.0,21.0,69.0,False
70,15.0,649.0,4.0,1.0,7.0,248.0,33.0,21.0,True
71,43.0,655.0,12.0,1.0,0.0,254.0,2.0,0.0,True
72,16.5,386.0,5.5,1.0,17.5,57.0,95.0,3.0,True
73,26.0,157.0,10.0,1.0,8.0,104.0,3.0,2.0,True
74,10.5,681.0,4.5,1.0,44.5,0.0,98.0,0.0,True
75,21.2,688.0,2.8,3.0,16.0,280.0,48.0,4.0,True
76,10.5,701.0,4.5,2.0,60.0,0.0,3.0,3.0,True
77,9.0,100.0,4.0,1.0,81.0,88.0,2.0,2.0,True
