,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.86,80.0,5.39,7.0,2.38,0.0,1569.0,411.0,1
1,4.09,115.0,4.16,10.0,4.71,0.0,365.0,189.0,1
2,3.93,124.0,3.89,6.0,2.79,0.01,358.0,520.0,1
3,6.03,68.0,4.44,11.0,11.52,0.1,602.0,502.0,1
4,4.48,253.0,4.54,8.0,4.35,0.0,87.0,108.0,1
5,3.37,323.0,3.08,4.0,1.58,0.0,1949.0,84.0,1
6,5.32,401.0,5.23,4.0,12.28,0.02,1616.0,154.0,1
7,15.48,1328.5,3.18,8.0,43.26,0.14,82.0,229.0,1
8,9.14,1896.5,5.74,4.0,73.12,0.32,2797.0,1162.0,1
9,28.38,237.0,4.4,6.0,104.79,0.2,228.0,194.0,1
10,11.61,1932.5,4.43,4.0,12.83,0.33,3294.0,4.0,1
11,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,0
12,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,0
13,36.59,30.0,3.88,4.0,1.77,0.58,1435.0,1.0,0
14,19.74,2385.33,5.0,5.0,0.43,0.24,3282.0,0.0,0
15,10.15,2500.83,5.7,4.0,0.15,0.32,4597.0,0.0,0
16,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,1
17,27.14,2541.08,4.65,4.0,2.97,0.33,2484.0,1.0,0
18,9.4,2576.5,5.49,6.0,98.08,0.2,895.0,974.0,1
19,41.96,2575.17,4.25,4.0,5.81,0.32,1868.0,2.0,1
20,41.94,2594.92,3.82,6.0,18.71,0.2,1834.0,5.0,1
21,35.03,8.0,3.47,4.0,0.83,0.25,3826.0,0.0,0
22,44.64,2614.17,4.37,6.0,13.42,0.2,1858.0,12.0,1
23,27.19,2615.18,5.07,3.0,0.58,0.46,3895.0,0.0,0
24,32.23,20.0,4.74,3.0,1.11,0.38,3305.0,0.0,0
25,77.12,1025.23,3.92,4.0,4.25,0.08,1755.0,0.0,0
26,18.77,1068.58,4.72,3.0,187.55,0.49,3470.0,94.0,1
27,70.72,130.0,3.8,3.0,0.8,0.17,3760.0,1.0,0
28,90.46,24.0,4.01,4.0,0.5,0.32,1605.0,0.0,0
29,139.83,2885.07,3.31,5.0,3.06,0.24,974.0,0.0,0
30,150.06,467.5,3.08,4.0,2.59,0.08,1389.0,1.0,0
31,38.21,2857.15,5.31,3.0,0.15,0.46,3689.0,66.0,0
32,52.77,7.0,5.02,4.0,44.66,0.6,5407.0,0.0,0
33,114.42,2.0,4.1,4.0,1.69,0.31,1843.0,0.0,0
34,69.18,0.0,4.94,5.0,8.57,0.0,3297.0,0.0,0
35,262.87,18.5,2.99,6.0,8.2,0.37,652.0,0.0,0
36,110.23,30.5,4.57,4.0,0.23,0.33,1703.0,0.0,0
37,180.35,45.5,3.49,7.0,14.61,0.31,1382.0,3.0,1
38,63.05,2.0,5.1,3.0,0.11,0.44,3573.0,0.0,0
39,136.37,53.5,4.36,5.0,0.27,0.25,2340.0,0.0,0
40,206.0,1.67,3.35,4.0,1.84,0.32,1562.0,0.0,0
41,195.77,68.5,3.53,5.0,2.0,0.25,1848.0,1.0,0
42,124.23,79.5,4.45,4.0,2.23,0.33,2391.0,0.0,0
43,74.67,4339.19,5.25,4.0,25.59,0.33,4220.0,43.0,1
44,139.41,1112.5,3.97,5.0,19.59,0.25,1618.0,3.0,1
45,131.26,6.5,4.61,5.0,1.68,0.25,1891.0,9.0,1
46,33.06,3.83,5.35,3.0,20.74,0.5,4224.0,2.0,1
47,184.32,104.0,3.81,5.0,1.45,0.25,1574.0,0.0,0
48,15.54,64.0,2.77,5.0,18.44,0.2,2990.0,1296.0,0
49,42.87,65.0,1.51,6.0,5.27,0.17,1791.0,293.0,0
50,103.54,67.0,3.27,5.0,20.46,0.4,905.0,668.0,1
51,104.57,75.0,2.41,6.0,17.43,0.53,750.0,975.0,0
52,113.87,1.0,4.85,7.0,1.15,0.16,3215.0,9.0,1
53,118.97,0.0,4.42,4.0,0.58,0.0,2023.0,0.0,0
54,136.45,12.17,4.22,5.0,0.74,0.25,2084.0,0.0,0
55,114.18,182.83,4.45,6.0,19.97,0.37,1978.0,26.0,1
56,81.94,133.0,5.16,4.0,0.75,0.83,3893.0,0.0,0
57,139.42,1587.0,4.02,4.0,2.87,0.33,2601.0,0.0,0
58,228.96,1.0,3.67,5.0,2.21,0.2,1140.0,0.0,0
59,115.72,0.0,4.43,4.0,6.36,0.0,2854.0,68.0,1
60,63.12,0.0,5.47,5.0,0.28,0.0,3913.0,0.0,0
61,32.61,27.0,5.5,5.0,29.94,0.25,3434.0,188.0,1
62,158.77,210.33,3.97,5.0,0.74,0.25,1206.0,18.0,0
63,9.98,211.83,4.95,4.0,167.81,0.58,3291.0,306.0,1
64,130.13,0.0,4.53,6.0,53.48,0.0,3303.0,122.0,1
65,79.37,4257.68,5.1,5.0,0.09,0.24,5076.0,2.0,0
66,139.53,56.0,4.01,5.0,0.33,0.25,2757.0,0.0,0
67,5.05,243.83,3.36,5.0,31.32,0.45,965.0,95.0,1
68,20.77,255.83,4.78,3.0,20.67,0.5,2856.0,398.0,1
69,11.8,192.0,5.63,3.0,79.3,0.82,2552.0,34.0,1
70,9.07,46.25,5.52,3.0,121.48,0.49,3503.0,779.0,1
71,179.52,315.33,3.79,4.0,2.56,0.33,2241.0,1.0,0
72,42.32,29.0,4.03,3.0,31.63,0.98,2734.0,30.0,1
73,260.96,4250.3,3.52,6.0,0.78,0.2,949.0,5.0,0
74,162.22,27.5,3.91,5.0,0.19,0.25,2822.0,0.0,0
75,163.43,77.08,4.23,4.0,2.73,0.31,1926.0,1.0,0
76,102.47,321.33,4.38,4.0,9.78,0.58,2279.0,122.0,1
77,251.94,339.83,3.48,4.0,8.39,0.58,1493.0,121.0,1
78,52.82,343.0,4.17,4.0,23.94,0.58,2512.0,130.0,1
79,120.9,0.0,4.4,4.0,0.65,0.0,2593.0,0.0,0
80,83.94,18.0,5.18,3.0,0.23,1.17,3995.0,1.0,0
81,79.06,214.5,5.64,7.0,51.0,0.59,5919.0,6.0,1
82,10.65,364.33,4.08,4.0,7.68,0.58,1568.0,28.0,1
83,140.42,74.0,4.27,5.0,16.14,0.21,2580.0,0.0,0
84,156.77,1.33,4.28,4.0,0.6,0.31,1951.0,0.0,0
85,9.86,4389.88,4.52,4.0,127.81,0.33,2764.0,17.0,1
86,26.78,58.23,3.88,4.6,2.08,0.41,1111.53,156.88,1
87,29.44,50.59,3.88,4.44,2.0,0.46,1199.12,114.67,1
88,35.37,33.52,3.88,4.07,1.81,0.56,1394.69,20.43,1
89,24.52,64.73,3.88,4.74,2.15,0.37,1037.03,192.78,1
90,25.43,62.13,3.88,4.68,2.12,0.39,1066.84,178.41,1
91,30.22,48.34,3.88,4.39,1.97,0.47,1224.89,102.25,1
92,17.46,85.06,3.89,5.17,2.37,0.24,804.18,304.99,1
93,34.97,34.66,3.88,4.1,1.82,0.55,1381.66,26.7,1
94,25.08,63.12,3.88,4.7,2.13,0.38,1055.57,183.85,1
95,4.78,121.56,3.89,5.95,2.77,0.02,385.93,506.54,1
96,16.89,86.71,3.89,5.21,2.39,0.23,785.21,314.13,1
97,28.46,53.39,3.88,4.5,2.03,0.44,1166.98,130.16,1
98,17.32,85.47,3.89,5.18,2.37,0.24,799.46,307.26,1
99,29.58,50.17,3.88,4.43,1.99,0.46,1203.88,112.38,1
100,32.86,40.75,3.88,4.23,1.89,0.52,1311.87,60.33,1
101,15.26,91.41,3.89,5.31,2.44,0.21,731.44,340.04,1
102,4.17,123.32,3.89,5.99,2.79,0.01,365.76,516.26,1
103,15.67,90.22,3.89,5.28,2.43,0.21,744.98,333.52,1
104,28.95,52.0,3.88,4.47,2.01,0.45,1182.89,122.49,1
105,22.89,69.42,3.88,4.84,2.2,0.34,983.34,218.65,1
106,10.1,106.25,3.89,5.62,2.6,0.11,561.35,422.0,1
107,21.42,73.67,3.89,4.93,2.25,0.31,934.71,242.09,1
108,19.26,79.87,3.89,5.06,2.31,0.28,863.62,276.34,1
109,9.15,108.97,3.89,5.68,2.63,0.1,530.19,437.02,1
