,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.0,21.0,3.45,2.0,0.0,0.01,1.0,1011.0,0
1,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,1
2,2.1,396.0,4.16,2.0,4.08,0.22,884.0,443.0,1
3,2.0,399.0,5.36,2.0,0.0,0.22,706.0,1701.0,0
4,4.67,440.0,4.01,2.0,47.51,0.22,286.0,1347.0,1
5,6.04,449.0,3.57,2.0,15.65,0.22,34.0,1502.0,1
6,1.62,487.0,3.41,1.0,29.62,130.0,1.0,1057.0,0
7,0.4,124.0,1.7,1.0,0.0,12.0,68.0,1308.0,0
8,2.42,886.0,3.2,1.0,40.42,334.0,313.0,1096.0,0
9,1.71,37.0,3.69,1.0,81.53,19.0,4.0,723.0,0
10,9.36,233.0,5.09,2.0,37.45,0.44,1405.0,524.0,1
11,12.0,741.5,1.58,3.0,38.67,0.05,683.0,466.0,0
12,1.81,469.0,3.09,3.0,9.95,0.49,587.0,587.0,1
13,13.97,67.0,3.84,2.0,92.49,0.7,187.0,653.0,1
14,2.52,544.0,3.34,1.0,18.15,341.0,576.0,589.0,0
15,3.82,939.0,2.21,2.0,1.18,0.99,279.0,748.0,1
16,18.44,1085.5,4.49,2.0,29.71,0.99,322.0,873.0,1
17,9.45,1086.5,4.11,2.0,35.94,0.99,701.0,483.0,1
18,15.12,1108.5,4.11,1.0,55.33,599.0,237.0,632.0,0
19,13.51,1128.5,4.46,2.0,59.23,0.99,740.0,1847.0,1
20,9.18,1264.0,3.4,2.0,26.86,0.99,1346.0,820.0,1
21,2.65,2.0,2.94,1.0,70.35,2.0,1222.0,524.0,0
22,9.71,1483.0,3.84,2.0,138.29,0.99,88.0,577.0,1
23,3.0,850.5,1.37,1.0,0.0,705.0,848.0,853.0,0
24,3.89,28.0,4.57,1.0,33.83,27.0,1431.0,1654.0,0
25,8.12,1880.0,4.5,3.0,153.14,0.5,380.0,1408.0,1
26,9.86,1115.67,4.23,1.0,159.45,972.0,642.0,950.0,0
27,9.18,2031.5,3.73,2.0,25.79,0.99,64.0,1036.0,1
28,9.03,2068.17,4.53,2.0,248.39,0.99,201.0,1611.0,1
29,9.85,2152.17,4.44,1.0,63.88,1561.0,1548.0,1150.0,0
30,2.42,430.42,5.19,1.0,154.62,569.0,874.0,553.0,0
31,1.07,2221.67,3.36,1.0,120.29,1639.0,0.0,1027.0,0
32,3.36,218.5,3.92,1.0,422.45,252.0,0.0,1271.0,0
33,45.88,2297.67,2.25,2.0,47.69,0.99,804.0,472.0,1
34,9.93,2299.67,3.32,1.0,409.64,1789.0,0.0,712.0,0
35,3.8,2409.5,5.82,1.0,143.52,1932.0,181.0,939.0,0
36,25.24,36.0,3.81,3.0,0.33,0.5,359.0,837.0,0
37,16.28,2448.67,5.87,3.0,232.22,0.0,529.0,1005.0,1
38,2.8,2449.67,3.0,1.0,143.8,161.0,0.0,864.0,0
39,20.89,64.0,4.68,4.0,4.3,0.58,183.0,1049.0,1
40,10.74,1179.5,5.8,2.0,108.15,0.0,418.0,855.0,1
41,17.57,72.0,5.54,1.0,58.95,52.0,293.0,763.0,0
42,12.72,2529.5,4.05,2.0,69.0,0.99,140.0,512.0,1
43,5.63,1142.5,5.53,1.0,70.92,163.0,303.0,718.0,0
44,12.91,38.0,2.25,1.0,55.27,27.0,374.0,744.0,0
45,4.33,2575.0,5.58,1.0,267.32,163.0,1495.0,1623.0,0
46,13.47,2580.5,3.42,1.0,536.13,164.0,0.0,903.0,0
47,23.21,2573.83,4.2,2.0,25.05,0.99,976.0,634.0,1
48,5.8,107.0,1.04,2.0,88.6,1.0,535.0,509.0,0
49,4.04,2597.25,4.25,1.0,200.5,183.0,375.0,617.0,0
50,16.67,2592.33,3.34,2.0,35.17,0.99,143.0,559.0,1
51,3.5,14.0,4.01,1.0,0.0,12.0,14.0,826.0,0
52,88.0,375.4,1.76,2.0,3.8,0.84,758.0,747.0,0
53,5.53,2649.33,3.8,1.0,450.07,2655.0,0.0,978.0,0
54,3.78,372.85,2.41,1.0,49.0,449.0,187.0,746.0,0
