,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,0
1,0.67,0.0,1.82,1.0,0.0,0.0,477.0,24.0,1
2,2.7,16.0,2.92,1.0,0.0,10.0,346.0,25.0,0
3,2.78,25.0,2.78,1.0,0.0,19.0,292.0,28.0,0
4,2.9,33.0,2.56,1.0,0.0,27.0,189.0,61.0,0
5,0.0,20.0,3.44,1.0,0.0,0.0,1003.0,0.0,0
6,0.2,27.0,2.12,1.0,0.0,1.0,246.0,50.0,1
7,0.73,41.0,3.05,1.0,0.0,34.0,770.0,2.0,0
8,0.0,85.0,2.24,1.0,0.0,3.0,882.0,0.0,0
9,2.5,122.0,2.12,1.0,0.0,6.0,286.0,15.0,0
10,0.73,139.0,3.07,1.0,0.18,18.0,571.0,93.0,0
11,0.0,144.0,1.91,1.0,0.0,0.0,357.0,0.0,0
12,4.5,172.0,2.51,1.0,0.12,98.0,312.0,21.0,0
13,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,0
14,6.0,187.0,2.22,1.0,10.33,109.0,289.0,87.0,0
15,0.0,22.0,2.11,1.0,0.0,0.0,338.0,0.0,0
16,0.0,235.0,1.99,1.0,0.0,134.0,281.0,0.0,0
17,1.38,237.0,2.86,1.0,0.25,27.0,358.0,19.0,0
18,3.71,260.0,2.64,1.0,2.71,49.0,168.0,9.0,0
19,0.0,31.0,2.3,1.0,0.0,14.0,390.0,0.0,0
20,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,0
21,0.0,345.0,2.58,1.0,0.0,39.0,364.0,41.0,0
22,0.78,353.0,1.99,1.0,0.11,43.0,281.0,6.0,0
23,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,0
24,0.47,387.0,3.49,1.0,0.0,64.0,383.0,20.0,0
25,0.12,391.0,2.9,1.0,0.0,68.0,287.0,0.0,0
26,0.0,463.0,2.63,1.0,0.0,121.0,348.0,0.0,0
27,0.0,471.0,2.82,1.0,0.0,125.0,387.0,0.0,0
28,1.17,474.0,2.22,1.0,0.0,245.0,436.0,0.0,0
29,2.33,516.0,3.47,1.0,0.4,264.0,624.0,52.0,0
30,5.56,568.0,3.32,1.0,5.62,283.0,252.0,78.0,0
31,1.09,585.0,3.2,1.0,1.09,293.0,376.0,16.0,0
32,5.6,590.0,2.79,1.0,19.5,297.0,332.0,26.0,0
33,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,0
34,0.0,665.0,3.18,1.0,0.0,208.0,496.0,0.0,0
35,0.0,713.0,2.41,1.0,0.0,235.0,411.0,0.0,0
36,6.67,728.0,2.52,1.0,4.0,372.0,195.0,13.0,0
37,1.33,830.0,2.48,1.0,27.33,300.0,419.0,52.0,0
38,2.55,3.0,3.14,1.0,0.64,2.0,606.0,0.0,0
39,3.11,5.0,2.7,1.0,103.56,3.0,359.0,137.0,0
40,0.0,8.0,2.74,1.0,0.0,6.0,339.0,0.0,0
41,10.86,6.0,2.41,1.0,88.14,0.0,302.0,13.0,0
42,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,0
43,0.8,898.0,2.16,1.0,20.6,8.0,378.0,44.0,0
