,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.46,3.0,3.07,1.0,0.0,1.0,295.0,114.0,0
1,1.12,1.0,2.23,1.0,0.0,1.0,114.0,49.0,1
2,0.27,11.0,3.03,1.0,0.0,11.0,497.0,1.0,0
3,1.7,23.0,2.71,1.0,0.1,17.0,60.0,62.0,0
4,0.2,27.0,2.12,1.0,0.0,1.0,246.0,50.0,1
5,1.91,42.0,3.06,1.0,0.09,35.0,200.0,32.0,0
6,2.5,102.0,2.75,1.0,0.25,9.0,111.0,88.0,0
7,0.73,139.0,3.07,1.0,0.18,18.0,571.0,93.0,0
8,0.0,53.0,1.9,1.0,0.0,30.0,247.0,0.0,0
9,0.83,170.0,1.96,1.0,0.0,97.0,62.0,3.0,0
10,3.4,179.0,1.98,1.0,8.0,105.0,255.0,28.0,0
11,2.5,204.0,2.55,1.0,2.5,20.0,179.0,40.0,0
12,0.71,208.0,1.88,1.0,1.43,1.0,144.0,6.0,1
13,0.2,76.0,2.03,1.0,0.0,46.0,147.0,1.0,0
14,5.4,234.0,2.76,1.0,1.6,133.0,34.0,25.0,0
15,1.43,273.0,2.67,1.0,0.0,5.0,23.0,12.0,0
16,0.7,341.0,2.55,1.0,2.0,36.0,92.0,3.0,0
17,3.5,355.0,2.56,1.0,32.38,174.0,201.0,21.0,0
18,3.0,357.0,2.2,1.0,54.67,176.0,67.0,91.0,0
19,0.47,387.0,3.49,1.0,0.0,64.0,383.0,20.0,0
20,0.0,402.0,2.6,1.0,0.0,78.0,324.0,0.0,0
21,5.56,568.0,3.32,1.0,5.62,283.0,252.0,78.0,0
22,1.09,585.0,3.2,1.0,1.09,293.0,376.0,16.0,0
23,5.6,590.0,2.79,1.0,19.5,297.0,332.0,26.0,0
24,13.33,2.0,2.38,1.0,11.5,0.0,150.0,6.0,0
25,5.08,756.0,3.37,1.0,33.0,391.0,19.0,19.0,0
26,1.33,830.0,2.48,1.0,27.33,300.0,419.0,52.0,0
27,0.0,866.0,2.48,1.0,0.0,317.0,233.0,0.0,0
28,4.0,0.0,2.14,1.0,36.17,0.0,40.0,12.0,1
29,0.0,15.0,2.51,1.0,0.0,1.0,364.0,0.0,0
30,4.25,33.0,3.95,1.0,41.64,15.0,145.0,235.0,0
31,2.0,11.0,2.21,1.0,40.83,6.0,112.0,7.0,0
32,5.78,83.0,2.83,1.0,179.33,16.0,41.0,92.0,0
33,1.44,114.0,3.89,1.0,0.06,69.0,316.0,76.0,0
34,3.62,34.0,2.97,1.0,1.12,16.0,20.0,8.0,0
35,7.8,49.0,2.68,1.0,21.6,19.0,89.0,83.0,0
36,10.29,155.0,2.15,1.0,7.86,38.0,83.0,19.0,0
37,3.89,109.0,2.78,1.0,33.33,64.0,222.0,139.0,0
38,4.14,111.0,2.3,1.0,0.43,66.0,103.0,74.0,0
39,4.56,126.0,3.17,1.0,58.56,43.0,41.0,16.0,0
40,3.12,129.0,2.63,1.0,22.62,46.0,53.0,67.0,0
41,15.29,131.0,3.7,1.0,50.43,48.0,56.0,62.0,0
42,6.5,190.0,2.26,1.0,5.0,124.0,315.0,2.0,0
43,13.89,214.0,2.51,1.0,26.44,59.0,54.0,30.0,0
44,3.27,201.0,3.35,1.0,83.0,96.0,50.0,63.0,0
45,5.89,324.0,2.82,1.0,1.44,204.0,113.0,81.0,0
46,4.33,352.0,3.19,1.0,1.0,107.0,51.0,57.0,0
47,9.09,117.0,2.84,1.0,42.27,43.0,146.0,36.0,0
48,1.12,361.0,2.61,1.0,0.88,227.0,32.0,26.0,0
49,7.2,377.0,2.86,1.0,0.9,117.0,67.0,31.0,0
50,9.8,401.0,1.98,1.0,25.2,175.0,95.0,10.0,0
51,10.33,400.0,2.16,1.0,0.67,128.0,42.0,41.0,0
52,1.2,417.0,2.07,1.0,10.4,222.0,369.0,10.0,0
53,2.2,402.0,2.28,1.0,0.2,249.0,33.0,23.0,0
54,4.38,426.0,3.1,1.0,71.38,227.0,194.0,89.0,0
55,0.75,773.5,2.47,1.0,0.0,438.0,254.0,15.0,0
56,4.41,463.0,3.7,1.0,87.77,202.0,196.0,125.0,0
57,2.8,756.0,2.41,1.0,6.3,442.0,106.0,80.0,0
