,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.0,47.0,2.44,1.0,0.0,19.0,332.0,62.0,0
1,1.33,166.0,2.3,1.0,0.0,94.0,207.0,189.0,0
2,0.67,338.0,3.12,1.0,0.0,34.0,434.0,138.0,0
3,0.0,345.0,2.58,1.0,0.0,39.0,364.0,41.0,0
4,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,0
5,4.81,368.0,3.91,2.0,34.31,0.22,554.0,178.0,1
6,0.47,387.0,3.49,1.0,0.0,64.0,383.0,20.0,0
7,1.52,392.0,3.6,1.0,0.0,69.0,59.0,59.0,0
8,2.77,461.0,4.41,2.0,5.34,0.22,579.0,286.0,1
9,5.64,510.0,4.34,1.0,0.71,261.0,751.0,84.0,0
10,1.09,585.0,3.2,1.0,1.09,293.0,376.0,16.0,0
11,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,0
12,5.35,645.0,4.67,2.0,12.68,0.22,294.0,181.0,1
13,8.0,168.0,3.01,1.0,23.69,73.0,299.0,49.0,0
14,2.82,25.0,3.12,1.0,0.0,18.0,641.0,0.0,0
15,1.73,25.0,3.27,1.0,32.0,10.0,353.0,61.0,0
16,4.25,33.0,3.95,1.0,41.64,15.0,145.0,235.0,0
17,3.67,61.0,3.08,1.0,29.08,34.0,267.0,62.0,0
18,0.85,67.0,3.0,1.0,11.69,1.0,633.0,1.0,1
19,2.29,90.0,3.18,1.0,47.07,13.0,58.0,61.0,0
20,4.86,1.0,3.35,1.0,11.14,1.0,660.0,294.0,1
21,4.49,96.0,4.63,1.0,49.95,60.0,169.0,199.0,0
22,6.85,947.0,3.42,1.0,0.92,521.0,559.0,2.0,0
23,11.87,12.0,4.37,1.0,63.26,2.0,144.0,250.0,0
24,1.67,103.0,2.89,1.0,1.78,21.0,141.0,112.0,0
25,2.44,104.0,3.12,1.0,14.0,63.0,184.0,164.0,0
26,4.14,64.0,2.3,1.0,37.86,30.0,143.0,118.0,0
27,3.5,136.0,3.09,1.0,2.0,85.0,26.0,33.0,0
28,4.8,97.0,2.74,1.0,45.0,56.0,80.0,204.0,0
29,8.43,128.0,3.11,1.0,100.36,45.0,77.0,54.0,0
30,6.45,130.0,4.82,1.0,75.79,47.0,1.0,61.0,0
31,15.29,131.0,3.7,1.0,50.43,48.0,56.0,62.0,0
32,1.44,166.0,2.72,1.0,13.33,84.0,307.0,9.0,0
33,1.14,283.0,3.37,1.0,56.14,11.0,571.0,215.0,0
34,0.0,19.0,3.15,1.0,0.0,14.0,646.0,0.0,0
35,5.41,315.0,4.53,2.0,65.49,0.99,516.0,226.0,1
36,6.0,337.0,2.69,1.0,0.0,177.0,378.0,45.0,0
37,5.89,324.0,2.82,1.0,1.44,204.0,113.0,81.0,0
38,4.33,352.0,3.19,1.0,1.0,107.0,51.0,57.0,0
39,9.09,117.0,2.84,1.0,42.27,43.0,146.0,36.0,0
40,1.69,432.0,3.35,1.0,3.54,29.0,624.0,0.0,0
41,2.61,38.0,3.66,1.0,148.48,13.0,882.0,318.0,0
42,8.25,476.0,2.69,1.0,87.5,257.0,324.0,27.0,0
43,11.64,452.0,2.89,1.0,1.73,142.0,46.0,47.0,0
44,17.22,464.0,2.99,1.0,0.33,145.0,124.0,29.0,0
45,10.55,526.0,4.4,1.0,67.62,245.0,56.0,41.0,0
46,2.8,165.0,2.73,1.0,111.9,92.0,614.0,84.0,0
47,7.53,550.0,3.02,1.0,182.79,286.0,47.0,71.0,0
48,12.1,64.0,2.86,1.0,22.9,34.0,24.0,67.0,0
49,15.64,80.0,3.19,1.0,50.64,49.0,10.0,186.0,0
50,4.33,503.0,2.83,1.0,139.17,314.0,374.0,91.0,0
51,9.18,81.0,3.14,1.0,30.64,50.0,16.0,291.0,0
52,8.89,504.0,2.98,1.0,49.67,315.0,69.0,40.0,0
53,23.94,590.0,3.45,1.0,37.62,275.0,511.0,85.0,0
54,3.29,103.0,3.21,1.0,28.71,58.0,234.0,127.0,0
55,25.89,537.0,2.83,1.0,35.56,172.0,69.0,62.0,0
56,0.5,7.0,2.82,1.0,0.0,5.0,255.0,2.0,0
57,0.0,591.0,3.25,1.0,0.0,371.0,407.0,0.0,0
58,6.8,701.0,3.13,1.0,30.33,349.0,978.0,285.0,0
59,2.62,730.5,3.09,1.0,74.88,488.0,379.0,117.0,0
60,11.4,761.0,2.34,1.0,37.8,383.0,453.0,217.0,0
61,6.87,765.0,3.35,1.0,26.93,376.0,56.0,43.0,0
62,2.36,160.0,2.72,1.0,0.64,4.0,517.0,0.0,0
63,7.27,789.0,3.2,1.0,1.82,393.0,38.0,47.0,0
64,7.64,800.0,5.14,1.0,25.3,401.0,248.0,135.0,0
65,4.69,618.5,5.26,1.0,9.43,399.0,129.0,128.0,0
66,5.5,619.5,4.19,1.0,0.0,400.0,67.0,96.0,0
67,4.0,625.0,3.02,1.0,119.06,404.0,414.0,41.0,0
68,2.64,30.0,3.42,1.0,143.71,26.0,9.0,47.0,0
69,15.56,874.0,3.51,1.0,133.38,449.0,26.0,31.0,0
70,16.41,914.0,4.17,1.0,57.5,452.0,22.0,29.0,0
71,11.85,953.0,4.24,2.0,4.9,0.99,292.0,188.0,1
72,14.33,993.0,2.32,1.0,21.0,511.0,399.0,130.0,0
73,11.78,1003.0,2.15,1.0,91.44,529.0,364.0,190.0,0
74,7.0,1014.0,2.44,1.0,81.5,537.0,226.0,165.0,0
75,4.58,721.83,3.1,1.0,96.5,556.0,262.0,140.0,0
76,14.98,1058.5,4.44,2.0,28.33,0.99,307.0,247.0,1
77,2.1,171.5,2.46,1.0,28.2,126.0,486.0,162.0,0
78,2.25,676.5,2.62,1.0,0.25,40.0,327.0,57.0,0
79,9.6,1201.5,2.64,1.0,69.3,702.0,161.0,271.0,0
80,6.67,746.5,3.42,1.0,147.75,547.0,68.0,22.0,0
81,3.93,749.5,3.38,1.0,30.29,550.0,71.0,25.0,0
82,5.16,759.0,4.89,1.0,118.32,560.0,150.0,65.0,0
83,11.42,186.0,2.85,1.0,36.25,145.0,63.0,117.0,0
84,6.92,1301.0,3.22,1.0,24.31,754.0,309.0,55.0,0
85,23.11,1350.0,2.87,1.0,49.33,810.0,70.0,192.0,0
86,2.62,803.5,3.38,1.0,226.0,76.0,472.0,36.0,0
87,3.15,235.0,4.24,1.0,8.0,184.0,91.0,61.0,0
88,1.95,237.0,5.0,1.0,11.56,186.0,221.0,370.0,0
89,0.17,1393.0,3.46,1.0,41.42,869.0,419.0,1.0,0
90,3.56,1408.0,2.96,1.0,42.78,889.0,193.0,257.0,0
91,3.85,891.0,3.11,1.0,164.54,93.0,188.0,48.0,0
92,6.15,267.0,6.02,1.0,107.04,162.0,0.0,216.0,0
93,20.83,225.5,3.83,1.0,138.65,158.0,80.0,65.0,0
94,16.2,229.5,3.22,1.0,92.13,162.0,61.0,57.0,0
95,15.55,1662.5,3.63,1.0,17.5,1101.0,472.0,230.0,0
96,4.21,32.0,3.43,1.0,63.93,0.0,550.0,105.0,1
97,33.0,258.5,3.64,1.0,45.87,110.0,81.0,33.0,0
98,6.19,956.0,3.74,1.0,40.81,804.0,338.0,18.0,0
99,1.0,13.0,2.69,1.0,31.67,5.0,285.0,76.0,0
100,2.05,24.0,3.54,1.0,88.82,14.0,177.0,214.0,0
101,1.75,26.0,3.41,1.0,52.25,16.0,229.0,257.0,0
102,25.0,1088.0,5.06,1.0,60.64,360.0,36.0,69.0,0
103,0.33,45.0,2.93,1.0,0.44,5.0,412.0,14.0,0
104,14.59,1098.0,4.18,1.0,193.41,952.0,23.0,31.0,0
105,13.8,1140.83,4.13,1.0,47.4,999.0,43.0,47.0,0
106,1.88,1.0,2.54,1.0,29.62,1.0,321.0,179.0,1
107,37.8,12.0,3.43,1.0,38.93,1.0,355.0,46.0,1
108,14.64,53.5,2.71,1.0,63.5,71.0,411.0,30.0,0
109,0.7,223.5,2.81,1.0,46.7,36.0,139.0,112.0,0
110,3.83,1217.33,4.34,1.0,158.35,442.0,12.0,35.0,0
111,1.89,46.0,1.97,1.0,82.33,25.0,282.0,253.0,0
112,19.25,1221.58,4.26,1.0,0.0,1241.0,45.0,45.0,0
113,6.33,1222.58,4.5,1.0,0.0,1242.0,33.0,79.0,0
114,8.82,11.0,3.58,2.0,14.47,1.0,334.0,298.0,1
115,22.3,41.83,2.88,1.0,8.6,76.0,498.0,2.0,0
116,5.6,1.0,3.24,1.0,65.4,1.0,19.0,33.0,1
117,15.1,281.75,3.99,2.0,109.9,1.25,109.0,177.0,1
118,2.58,284.33,3.11,1.0,20.42,322.0,441.0,460.0,0
119,7.35,36.0,3.86,1.0,84.76,25.0,63.0,62.0,0
120,8.27,39.0,2.79,1.0,56.36,28.0,159.0,151.0,0
121,7.16,0.0,5.08,1.0,158.25,0.0,942.0,435.0,1
122,25.1,7.0,3.14,1.0,120.8,4.0,22.0,12.0,0
123,4.86,13.0,4.58,1.0,146.25,9.0,56.0,33.0,0
124,10.0,49.0,3.13,1.0,0.0,1.0,115.0,16.0,0
125,2.18,105.0,3.87,1.0,140.94,17.0,237.0,248.0,0
126,16.56,287.58,4.21,1.0,113.04,254.0,70.0,203.0,0
127,1.0,114.0,4.51,1.0,3.39,47.0,94.0,43.0,0
128,28.67,116.0,3.64,1.0,97.42,49.0,84.0,34.0,0
