,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,1
1,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,1
2,3.37,323.0,3.08,4.0,1.58,0.0,1949.0,84.0,1
3,6.73,336.0,3.04,3.0,3.47,0.0,1142.0,2.0,1
4,3.91,375.0,4.0,3.0,0.73,0.06,1298.0,37.0,0
5,5.32,401.0,5.23,4.0,12.28,0.02,1616.0,154.0,1
6,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,1
7,3.13,770.0,4.3,2.0,23.63,0.22,1470.0,188.0,1
8,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,1
9,18.63,127.0,3.27,3.0,1.95,0.37,1101.0,3.0,1
10,14.13,926.0,3.67,3.0,40.85,0.5,1072.0,186.0,1
11,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,1
12,10.42,1154.5,4.29,2.0,3.35,0.99,1302.0,21.0,1
13,8.65,1185.0,4.75,3.0,57.75,0.5,1410.0,366.0,1
14,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,1
15,1.98,243.0,4.77,2.0,6.8,0.7,1511.0,223.0,1
16,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,0
17,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,0
18,7.18,24.33,2.98,2.0,0.59,0.02,2181.0,0.0,0
19,14.68,1782.0,3.85,3.0,1.91,0.46,1605.0,0.0,0
20,18.3,956.5,3.62,3.0,27.05,0.15,1182.0,102.0,1
21,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,0
22,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,1
23,8.69,3.0,4.27,2.0,0.12,0.0,2215.0,0.0,0
24,17.96,1952.83,4.25,2.0,11.09,0.99,1417.0,28.0,1
25,16.54,1973.0,3.85,3.0,0.17,0.46,1320.0,0.0,0
26,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,1
27,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,0
28,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,0
29,8.07,0.0,4.22,2.0,29.29,0.0,1531.0,1.0,1
30,36.59,30.0,3.88,4.0,1.77,0.58,1435.0,1.0,0
31,18.96,8.0,4.44,2.0,0.0,0.96,1621.0,0.0,0
32,0.0,73.0,3.65,2.0,0.0,0.99,2355.0,0.0,0
