,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,3.0,112.0,2.43,2.0,2.29,0.22,249.0,3.0,1
1,3.89,243.0,2.59,2.0,2.56,0.22,200.0,32.0,1
2,8.6,79.0,2.8,2.0,10.1,1.0,401.0,49.0,1
3,4.5,296.0,2.41,2.0,5.5,0.22,330.0,8.0,0
4,6.09,372.0,2.31,2.0,17.73,0.22,306.0,39.0,0
5,0.0,373.0,2.49,2.0,0.0,0.22,323.0,0.0,0
6,2.86,424.0,2.62,2.0,14.71,0.22,240.0,20.0,1
7,0.11,466.0,2.66,2.0,3.22,0.22,257.0,4.0,1
8,2.27,16.0,2.59,2.0,4.36,0.24,452.0,1.0,0
9,8.64,777.0,2.87,2.0,24.18,0.22,417.0,74.0,1
10,12.4,9.0,3.03,2.0,0.3,0.49,504.0,8.0,0
11,8.25,85.0,2.63,2.0,11.38,0.44,286.0,12.0,1
12,8.64,65.0,2.24,2.0,43.73,1.25,389.0,101.0,0
13,6.75,135.0,2.6,2.0,45.5,0.44,317.0,12.0,1
14,8.45,73.0,3.14,2.0,7.18,1.25,323.0,7.0,1
15,12.56,210.0,2.62,2.0,16.44,0.44,180.0,9.0,0
16,13.14,346.0,2.52,2.0,0.29,0.99,220.0,14.0,0
17,16.29,113.0,2.41,2.0,6.29,1.25,187.0,4.0,0
18,5.38,825.5,2.58,2.0,54.12,0.22,273.0,23.0,1
19,20.45,5.0,2.84,2.0,25.18,0.66,192.0,5.0,0
20,14.5,460.0,2.86,2.0,15.1,0.99,311.0,15.0,1
21,19.0,12.0,2.08,2.0,4.0,0.7,215.0,3.0,1
22,2.86,54.0,2.26,2.0,20.86,0.7,283.0,105.0,0
23,23.4,58.0,2.09,2.0,4.4,0.7,255.0,10.0,1
24,9.91,111.0,2.62,2.0,4.91,0.7,196.0,7.0,1
25,20.2,548.0,2.66,2.0,37.8,0.44,337.0,2.0,0
26,2.86,617.5,2.38,2.0,3.43,0.44,424.0,0.0,0
27,24.6,766.5,2.59,2.0,76.4,0.22,352.0,63.0,0
28,24.67,654.0,2.92,2.0,66.83,0.44,219.0,43.0,1
29,22.89,9.0,2.85,2.0,14.22,0.78,298.0,116.0,0
30,27.57,39.33,1.72,2.0,0.57,0.0,377.0,0.0,0
31,10.08,0.0,3.17,2.0,53.92,0.0,290.0,33.0,1
32,3.5,221.67,2.48,2.0,189.88,1.25,457.0,25.0,1
33,22.43,49.17,3.34,2.0,79.29,1.19,499.0,36.0,1
34,4.33,32.08,2.13,2.0,0.0,0.02,244.0,3.0,0
35,5.56,37.08,2.66,2.0,21.67,0.02,383.0,14.0,0
36,37.0,5.0,2.28,2.0,38.0,1.47,322.0,0.0,0
37,50.18,97.0,2.7,2.0,40.35,1.0,207.0,38.0,1
38,18.5,7.0,2.42,2.0,7.0,1.51,237.0,0.0,0
39,76.33,130.5,2.35,2.0,30.67,0.01,388.0,15.0,0
40,28.07,63.0,2.39,2.0,79.36,1.4,78.0,79.0,0
41,8.86,198.5,2.3,2.0,101.0,1.0,197.0,19.0,1
42,3.45,23.0,3.0,2.0,98.82,0.14,358.0,139.0,1
43,35.67,17.0,2.14,2.0,220.5,1.52,223.0,43.0,0
44,10.0,18.5,2.59,2.0,120.88,1.52,260.0,1.0,0
45,3.92,267.98,2.8,2.0,1.31,0.22,288.0,53.0,1
46,2.43,279.68,2.54,2.0,0.0,0.0,226.0,33.0,0
47,3.0,283.68,2.63,2.0,37.27,0.22,247.0,23.0,1
48,22.44,260.0,2.82,2.0,51.11,0.5,410.0,23.0,0
49,5.56,0.0,2.9,2.0,6.11,0.0,369.0,33.0,1
50,8.2,291.0,1.91,2.0,69.6,0.5,219.0,1.0,0
51,41.5,20.0,2.24,2.0,209.17,0.99,294.0,5.0,1
52,4.0,471.5,1.87,2.0,78.0,0.5,252.0,2.0,0
53,3.0,46.0,2.56,2.0,2.0,0.29,188.0,44.0,1
54,0.14,320.5,2.69,2.0,151.71,1.4,209.0,0.0,0
55,16.82,8.0,2.82,2.0,190.45,0.98,403.0,6.0,1
56,32.09,12.0,2.49,2.0,134.09,0.99,406.0,88.0,1
57,12.2,50.0,2.72,2.0,56.5,1.06,139.0,53.0,1
