,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,1
1,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,1
2,0.0,140.0,3.55,1.0,0.0,0.0,2192.0,0.0,0
3,3.37,323.0,3.08,4.0,1.58,0.0,1949.0,84.0,1
4,5.32,401.0,5.23,4.0,12.28,0.02,1616.0,154.0,1
5,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,1
6,0.61,148.0,5.3,1.0,4.26,31.0,3835.0,115.0,0
7,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,1
8,1.18,768.67,2.1,1.0,3.65,555.0,2967.0,16.0,0
9,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,1
10,0.73,234.0,5.12,1.0,9.14,123.0,2210.0,42.0,0
11,9.82,1392.0,5.49,2.0,40.04,0.99,3743.0,797.0,1
12,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,0
13,0.39,21.33,5.68,1.0,0.63,1.0,2505.0,0.0,0
14,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,0
15,7.18,24.33,2.98,2.0,0.59,0.02,2181.0,0.0,0
16,3.53,27.0,4.61,1.0,104.47,26.0,2340.0,352.0,0
17,14.68,1782.0,3.85,3.0,1.91,0.46,1605.0,0.0,0
18,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,0
19,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,0
20,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,1
21,11.61,1932.5,4.43,4.0,12.83,0.33,3294.0,4.0,1
22,8.69,3.0,4.27,2.0,0.12,0.0,2215.0,0.0,0
23,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,0
24,0.97,219.5,4.42,1.0,0.0,253.0,3883.0,0.0,0
25,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,1
26,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,0
27,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,0
28,19.74,2385.33,5.0,5.0,0.43,0.24,3282.0,0.0,0
29,18.96,8.0,4.44,2.0,0.0,0.96,1621.0,0.0,0
30,10.15,2500.83,5.7,4.0,0.15,0.32,4597.0,0.0,0
31,0.0,73.0,3.65,2.0,0.0,0.99,2355.0,0.0,0
32,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,1
33,9.7,1148.17,4.39,3.0,14.84,0.17,1688.0,39.0,1
34,27.14,2541.08,4.65,4.0,2.97,0.33,2484.0,1.0,0
35,25.33,2557.08,4.57,3.0,0.27,0.46,2105.0,0.0,0
36,25.25,2550.67,4.75,2.0,26.94,0.99,1749.0,93.0,1
37,12.16,285.08,5.29,2.0,0.71,0.84,4267.0,0.0,0
38,41.96,2575.17,4.25,4.0,5.81,0.32,1868.0,2.0,1
39,35.03,8.0,3.47,4.0,0.83,0.25,3826.0,0.0,0
40,0.42,153.5,4.81,2.0,0.47,0.99,2991.0,214.0,1
41,4.17,1168.67,5.35,1.0,0.04,1475.0,3166.0,0.0,0
42,0.0,35.33,4.51,1.0,0.0,44.0,3060.0,0.0,0
43,9.52,2624.75,4.81,2.0,0.48,0.87,2165.0,2.0,0
44,26.67,2606.42,4.18,2.0,0.57,0.87,3467.0,0.0,0
45,4.11,185.0,5.25,2.0,2.0,1.0,2579.0,44.0,1
46,27.19,2615.18,5.07,3.0,0.58,0.46,3895.0,0.0,0
47,32.23,20.0,4.74,3.0,1.11,0.38,3305.0,0.0,0
48,77.12,1025.23,3.92,4.0,4.25,0.08,1755.0,0.0,0
49,2.15,1066.57,4.49,1.0,95.38,1675.0,2643.0,73.0,0
50,42.41,2666.5,4.47,2.0,43.09,0.87,2334.0,84.0,1
51,18.77,1068.58,4.72,3.0,187.55,0.49,3470.0,94.0,1
52,34.1,108.9,4.4,2.0,0.0,0.62,2214.0,0.0,0
53,70.72,130.0,3.8,3.0,0.8,0.17,3760.0,1.0,0
54,9.0,2992.93,4.46,1.0,0.15,3512.0,3054.0,0.0,0
55,0.0,214.0,3.7,1.0,0.0,159.0,2529.0,0.0,0
56,2.93,5.0,4.45,1.0,3.56,4.0,2100.0,1.0,0
57,90.46,24.0,4.01,4.0,0.5,0.32,1605.0,0.0,0
58,6.38,94.5,5.26,1.0,0.18,75.0,2990.0,0.0,0
59,57.71,5.0,1.88,2.0,54.38,0.22,2592.0,37.0,0
60,11.64,65.0,4.28,1.0,0.0,2.0,3769.0,0.0,0
61,0.0,118.5,4.24,1.0,0.0,239.0,2457.0,0.0,0
62,6.38,527.5,5.28,1.0,0.53,390.0,3632.0,7.0,0
63,47.82,0.0,4.78,2.0,0.05,0.0,3088.0,0.0,0
64,10.18,5.5,4.35,1.0,0.0,6.0,3524.0,0.0,0
65,38.21,2857.15,5.31,3.0,0.15,0.46,3689.0,66.0,0
66,70.0,125.54,4.04,2.0,0.0,0.62,1577.0,1.0,0
67,8.68,0.0,4.99,1.0,0.0,0.0,2575.0,0.0,0
68,41.27,2979.3,2.43,2.0,72.87,0.87,3221.0,18.0,1
69,114.42,2.0,4.1,4.0,1.69,0.31,1843.0,0.0,0
70,1.12,94.5,4.93,1.0,70.22,47.0,3473.0,27.0,0
71,14.11,0.0,4.28,1.0,0.93,0.0,2542.0,0.0,0
72,32.76,28.5,4.17,3.0,0.48,0.5,1836.0,0.0,0
73,69.18,0.0,4.94,5.0,8.57,0.0,3297.0,0.0,0
74,3.17,4.0,3.76,1.0,10.3,3.0,2338.0,2.0,0
75,93.82,7.5,4.21,2.0,0.32,1.0,2920.0,0.0,0
76,89.5,25.5,4.48,2.0,0.33,1.0,3243.0,0.0,0
77,110.23,30.5,4.57,4.0,0.23,0.33,1703.0,0.0,0
78,83.12,7.33,4.72,2.0,0.48,1.03,2463.0,0.0,0
79,63.05,2.0,5.1,3.0,0.11,0.44,3573.0,0.0,0
80,136.37,53.5,4.36,5.0,0.27,0.25,2340.0,0.0,0
81,124.23,79.5,4.45,4.0,2.23,0.33,2391.0,0.0,0
82,74.67,4339.19,5.25,4.0,25.59,0.33,4220.0,43.0,1
83,131.26,6.5,4.61,5.0,1.68,0.25,1891.0,9.0,1
84,33.06,3.83,5.35,3.0,20.74,0.5,4224.0,2.0,1
85,0.08,4196.73,5.73,2.0,3.47,0.99,2842.0,4.0,1
86,30.75,13.0,5.05,2.0,62.65,1.02,2074.0,29.0,1
87,12.73,0.0,4.78,2.0,0.46,0.0,2116.0,0.0,0
88,118.97,0.0,4.42,4.0,0.58,0.0,2023.0,0.0,0
89,136.45,12.17,4.22,5.0,0.74,0.25,2084.0,0.0,0
90,6.44,8.0,4.14,2.0,6.4,0.5,2254.0,36.0,1
91,1.23,10.0,3.72,1.0,36.45,9.0,2136.0,14.0,0
92,81.94,133.0,5.16,4.0,0.75,0.83,3893.0,0.0,0
93,139.42,1587.0,4.02,4.0,2.87,0.33,2601.0,0.0,0
94,115.72,0.0,4.43,4.0,6.36,0.0,2854.0,68.0,1
95,63.12,0.0,5.47,5.0,0.28,0.0,3913.0,0.0,0
96,14.0,0.0,4.38,2.0,0.24,0.0,2903.0,0.0,0
97,32.61,27.0,5.5,5.0,29.94,0.25,3434.0,188.0,1
98,9.98,211.83,4.95,4.0,167.81,0.58,3291.0,306.0,1
99,17.46,4204.64,4.05,2.0,3.86,0.87,2505.0,2.0,1
100,139.53,56.0,4.01,5.0,0.33,0.25,2757.0,0.0,0
101,86.95,2.0,4.6,3.0,0.34,1.22,5155.0,0.0,0
102,0.0,0.0,4.47,1.0,0.0,0.0,3316.0,0.0,1
103,136.25,8.75,4.34,2.0,0.04,1.03,2043.0,0.0,0
104,173.9,70.0,3.73,2.0,1.2,0.0,1670.0,0.0,0
105,20.77,255.83,4.78,3.0,20.67,0.5,2856.0,398.0,1
106,148.62,5.0,3.95,3.0,0.31,1.35,1707.0,0.0,0
107,11.8,192.0,5.63,3.0,79.3,0.82,2552.0,34.0,1
108,67.05,0.0,5.14,3.0,0.17,0.0,5252.0,0.0,0
109,9.07,46.25,5.52,3.0,121.48,0.49,3503.0,779.0,1
110,3.66,305.33,4.78,2.0,14.51,0.51,2345.0,419.0,1
111,179.52,315.33,3.79,4.0,2.56,0.33,2241.0,1.0,0
112,42.32,29.0,4.03,3.0,31.63,0.98,2734.0,30.0,1
113,162.22,27.5,3.91,5.0,0.19,0.25,2822.0,0.0,0
114,1.0,1670.33,4.56,2.0,0.0,1.0,2928.0,0.0,0
115,163.43,77.08,4.23,4.0,2.73,0.31,1926.0,1.0,0
116,102.47,321.33,4.38,4.0,9.78,0.58,2279.0,122.0,1
117,52.82,343.0,4.17,4.0,23.94,0.58,2512.0,130.0,1
118,7.35,346.0,5.32,3.0,30.41,0.83,2818.0,856.0,1
119,120.9,0.0,4.4,4.0,0.65,0.0,2593.0,0.0,0
120,83.94,18.0,5.18,3.0,0.23,1.17,3995.0,1.0,0
121,140.42,74.0,4.27,5.0,16.14,0.21,2580.0,0.0,0
122,53.12,0.0,4.19,3.0,2.47,0.0,2143.0,0.0,0
123,124.4,199.0,0.37,3.0,0.2,0.0,2912.0,8.0,0
